Submitting job for beta=0.05, n=2, sz=300, rep=10.
Submitting job for beta=0.5, n=2, sz=300, rep=1.
Submitting job for beta=0.5, n=2, sz=300, rep=2.
Submitting job for beta=0.5, n=2, sz=300, rep=3.
Submitting job for beta=0.5, n=2, sz=300, rep=4.
Submitting job for beta=0.5, n=2, sz=300, rep=5.
Submitting job for beta=0.5, n=2, sz=300, rep=6.
Submitting job for beta=0.5, n=2, sz=300, rep=7.
Submitting job for beta=0.5, n=2, sz=300, rep=8.
Submitting job for beta=0.5, n=2, sz=300, rep=9.
Submitting job for beta=0.5, n=2, sz=300, rep=10.
Submitting job for beta=1.0, n=2, sz=300, rep=1.
Submitting job for beta=1.0, n=2, sz=300, rep=2.
Submitting job for beta=1.0, n=2, sz=300, rep=3.
Submitting job for beta=1.0, n=2, sz=300, rep=4.
Submitting job for beta=1.0, n=2, sz=300, rep=5.
Submitting job for beta=1.0, n=2, sz=300, rep=6.
Submitting job for beta=1.0, n=2, sz=300, rep=7.
Submitting job for beta=1.0, n=2, sz=300, rep=8.
Submitting job for beta=1.0, n=2, sz=300, rep=9.
Submitting job for beta=1.0, n=2, sz=300, rep=10.
