cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
10	0.572	0.476	0.471	0.444	0.406	0.462	0.425	0.505	0.443	0.516	-2.25856	5.90102	-1.12	4.29867	1.0493	0.0255329
20	0.518	0.57	0.533	0.485	0.5	0.426	0.372	0.533	0.407	0.49	-1.3007	6.22645	-0.664	4.44867	1.0493	0.0256513
30	0.499	0.649	0.629	0.531	0.488	0.442	0.439	0.562	0.39	0.629	2.09358	5.42772	1.032	4.00488	1.05249	0.0244794
40	0.539	0.616	0.595	0.505	0.44	0.475	0.414	0.479	0.54	0.6	1.52989	5.85663	0.812	4.23421	1.05001	0.0245922
50	0.597	0.513	0.614	0.507	0.488	0.482	0.415	0.489	0.424	0.529	0.301475	6.1447	0.232	4.50275	1.04994	0.0256681
60	0.499	0.658	0.685	0.494	0.471	0.487	0.401	0.535	0.397	0.493	0.817662	5.94793	0.48	4.39092	1.05128	0.0251562
70	0.461	0.721	0.692	0.455	0.471	0.509	0.352	0.527	0.428	0.53	0.976058	5.61442	0.584	4.10617	1.05274	0.0242135
80	0.497	0.621	0.708	0.552	0.362	0.395	0.335	0.569	0.424	0.637	0.890096	5.85734	0.4	4.30128	1.05217	0.0244857
90	0.541	0.558	0.701	0.497	0.366	0.397	0.364	0.553	0.397	0.625	0.0720095	6.02781	-0.004	4.44336	1.05069	0.0246121
100	0.463	0.55	0.741	0.514	0.38	0.346	0.372	0.502	0.35	0.564	-1.66923	5.69002	-0.872	4.20035	1.0512	0.025213
110	0.503	0.551	0.838	0.486	0.358	0.301	0.32	0.484	0.387	0.582	-1.59382	5.98453	-0.76	4.35296	1.04879	0.0254666
120	0.477	0.594	0.854	0.413	0.394	0.361	0.293	0.525	0.315	0.669	-0.870314	5.80488	-0.42	4.1697	1.05084	0.0245297
130	0.488	0.564	0.836	0.46	0.405	0.384	0.212	0.568	0.279	0.733	-0.563118	5.47036	-0.284	4.00492	1.05418	0.0240377
140	0.414	0.517	0.845	0.434	0.465	0.437	0.21	0.568	0.266	0.749	-0.710989	5.67045	-0.38	4.10967	1.05311	0.0247692
150	0.488	0.512	0.853	0.369	0.569	0.472	0.212	0.555	0.158	0.76	-0.324216	5.66	-0.208	4.0976	1.05256	0.0235079
160	0.467	0.56	0.843	0.344	0.453	0.522	0.199	0.587	0.203	0.753	-0.601875	5.4972	-0.276	3.99346	1.0534	0.0240431
170	0.519	0.638	0.833	0.361	0.441	0.511	0.23	0.564	0.183	0.705	-0.264014	5.46133	-0.06	3.95825	1.05402	0.0232367
