cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
10.0	0.5009	0.4828	0.5155000000000001	0.5011	0.5158	0.485	0.49720000000000003	0.4821	0.4827	0.4971	-0.16424018999999998	4.466870999999999	-0.15919999999999998	4.363538	1.0592000000000001	0.02031292
20.0	0.521	0.4572	0.5274	0.4949	0.516	0.47830000000000006	0.5053	0.48550000000000004	0.4859	0.48740000000000006	-0.15873601999999998	4.502632	-0.1644	4.386052	1.058947	0.02066364
30.0	0.5421	0.4939	0.4963	0.485	0.5398	0.48129999999999995	0.49400000000000005	0.4915	0.4699	0.4774	-0.10918389999999997	4.44433	-0.1152	4.3379840000000005	1.059279	0.02031479
40.0	0.528	0.4953	0.48	0.4887	0.5485	0.4729	0.5122	0.48789999999999994	0.4768	0.47240000000000004	-0.1349412	4.420711	-0.14919999999999997	4.284028	1.058862	0.02043383
50.0	0.5292	0.5330999999999999	0.46799999999999997	0.5162	0.5818	0.4843	0.5075000000000001	0.4962	0.46040000000000003	0.4749	0.21430761999999998	4.418251	0.20640000000000006	4.320847	1.059317	0.020378769999999997
60.0	0.5254000000000001	0.5410999999999999	0.4793	0.5156	0.5862	0.46440000000000003	0.5134000000000001	0.48739999999999994	0.4497	0.46980000000000005	0.11018160000000002	4.478318	0.12920000000000004	4.378269	1.0586579999999999	0.02090962
70.0	0.5257	0.5408000000000001	0.4782	0.5001	0.5902000000000001	0.4323	0.4967	0.47569999999999996	0.4405	0.4447	-0.29585139	4.375954999999999	-0.30039999999999994	4.266611	1.059122	0.02054493
80.0	0.518	0.5610999999999999	0.4809	0.49560000000000004	0.6194	0.43479999999999996	0.5105000000000001	0.4728	0.4335	0.4312	-0.16362325	4.3887149999999995	-0.1688	4.284387000000001	1.059211	0.020244770000000002
90.0	0.5093	0.557	0.4789	0.5001	0.61	0.4507	0.4822	0.4516	0.40869999999999995	0.43289999999999995	-0.48850173	4.391758	-0.4744	4.293338	1.0591300000000001	0.02030669
100.0	0.4995	0.5644	0.47809999999999997	0.5206	0.6052	0.4569	0.48760000000000003	0.45730000000000004	0.4056	0.43310000000000004	-0.35882650000000005	4.331638	-0.3668	4.2058990000000005	1.0595459999999999	0.020115169999999998
110.0	0.5102	0.5742	0.4746	0.5223	0.6103	0.4584	0.5108	0.4509	0.40449999999999997	0.4561	-0.11407327000000003	4.258433	-0.11079999999999998	4.136168	1.060235	0.01962868
120.0	0.5464	0.5719000000000001	0.47219999999999995	0.5187999999999999	0.6249	0.4609	0.48550000000000004	0.4356	0.4042	0.4664	-0.056902100000000025	4.329834	-0.0528	4.217479	1.059993	0.01972384
130.0	0.5616	0.5684	0.47759999999999997	0.5105999999999999	0.6226	0.4617	0.49239999999999995	0.4361	0.39249999999999996	0.4626	-0.06535178999999999	4.235993	-0.055600000000000004	4.095617	1.0606449999999998	0.019402430000000002
140.0	0.5751999999999999	0.5664	0.4851	0.5073000000000001	0.6242	0.45039999999999997	0.4824	0.47240000000000004	0.4069	0.43010000000000004	0.005307219999999996	4.253572	0.001599999999999996	4.129213999999999	1.0601980000000002	0.019703000000000002
150.0	0.5707	0.5628	0.4969	0.5328999999999999	0.5979	0.4561	0.4856	0.5067	0.40650000000000003	0.4492	0.25405466	4.267031	0.2612	4.147577	1.060347	0.01973479
160.0	0.5842	0.5566	0.49450000000000005	0.5301	0.5818	0.4723	0.5237	0.49960000000000004	0.42669999999999997	0.4321	0.39680276999999997	4.139073	0.4064	4.017538	1.060881	0.019289129999999998
170.0	0.5728	0.5484	0.4848	0.518	0.6043000000000001	0.48319999999999996	0.5119	0.517	0.4117	0.44400000000000006	0.4004162000000001	4.210427	0.38439999999999996	4.096609	1.059984	0.01976521
180.0	0.6038	0.5488	0.5051	0.5096999999999999	0.6059	0.4972	0.5017	0.5082	0.4213	0.4241	0.49896140000000005	4.226368	0.5032	4.078007	1.0599880000000002	0.01972617
190.0	0.6096	0.5504	0.501	0.46609999999999996	0.6134999999999999	0.5035000000000001	0.48129999999999995	0.5259	0.40890000000000004	0.4191	0.3184537	4.1188270000000005	0.3172	4.0206539999999995	1.0608819999999999	0.01925507
200.0	0.6049	0.5421	0.4805	0.4615	0.627	0.5057	0.4692	0.5246	0.41	0.4396	0.25955000000000006	4.163556	0.26039999999999996	4.015058000000001	1.060407	0.01945653
210.0	0.6007	0.5352	0.5008	0.46690000000000004	0.6333	0.5175	0.4484	0.5368999999999999	0.3967	0.42350000000000004	0.23952784	4.089886	0.23960000000000004	3.972501	1.061089	0.01914209
220.0	0.6181	0.537	0.49350000000000005	0.4647	0.6386000000000001	0.5421	0.442	0.5173	0.379	0.4283	0.2614005	4.073065	0.24239999999999995	3.9480739999999996	1.061455	0.01889335
230.0	0.6336999999999999	0.5378000000000001	0.48739999999999994	0.47829999999999995	0.6561	0.5322	0.44489999999999996	0.5143	0.3867	0.41290000000000004	0.334326	4.069496	0.3372	3.9207729999999996	1.0614789999999998	0.01881004
