cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
10	0.523	0.551	0.561	0.479	0.528	0.559	0.542	0.365	0.538	0.529	2.37536	8.57937	0.7	4.28985	1.03878	0.0291141
20	0.373	0.567	0.487	0.436	0.448	0.502	0.528	0.312	0.494	0.558	-3.91456	8.79887	-1.18	4.32447	1.03708	0.0290885
30	0.431	0.592	0.49	0.508	0.474	0.495	0.477	0.293	0.462	0.507	-3.64048	8.7394	-1.084	4.38993	1.03728	0.0290642
40	0.376	0.483	0.546	0.497	0.489	0.55	0.471	0.404	0.395	0.536	-3.04358	9.10828	-1.012	4.55559	1.03779	0.0290812
50	0.338	0.457	0.543	0.563	0.486	0.504	0.536	0.461	0.385	0.526	-2.82719	9.09771	-0.804	4.56544	1.03599	0.0288844
60	0.353	0.485	0.529	0.541	0.52	0.444	0.583	0.432	0.396	0.489	-3.05768	8.72375	-0.912	4.30503	1.03834	0.0283505
70	0.311	0.531	0.597	0.548	0.624	0.509	0.628	0.464	0.454	0.531	2.69505	9.37691	0.788	4.62405	1.03566	0.0288932
80	0.255	0.592	0.559	0.51	0.656	0.5	0.618	0.486	0.407	0.527	1.64947	8.45546	0.44	4.23347	1.04064	0.0283212
90	0.277	0.582	0.634	0.527	0.642	0.564	0.62	0.541	0.386	0.507	3.86721	8.45357	1.12	4.16031	1.03875	0.0294721
100	0.232	0.512	0.626	0.509	0.573	0.47	0.672	0.512	0.393	0.504	0.275248	8.83705	0.012	4.2779	1.03964	0.0291318
110	0.218	0.541	0.656	0.471	0.477	0.471	0.632	0.559	0.415	0.567	0.0513592	8.32239	0.028	4.16773	1.04149	0.0283498
120	0.159	0.578	0.66	0.395	0.444	0.564	0.561	0.56	0.454	0.555	-0.919891	8.78414	-0.28	4.41912	1.03804	0.0286096
130	0.139	0.57	0.65	0.474	0.422	0.637	0.586	0.603	0.454	0.591	1.65957	9.08554	0.504	4.47863	1.03638	0.0289157
140	0.109	0.539	0.653	0.497	0.411	0.607	0.625	0.606	0.524	0.57	1.99112	8.36612	0.564	4.14104	1.03983	0.0286556
150	0.119	0.525	0.687	0.47	0.344	0.58	0.64	0.562	0.576	0.551	0.487283	8.38402	0.216	4.04798	1.04023	0.028646
160	0.106	0.578	0.726	0.435	0.312	0.538	0.69	0.489	0.6	0.608	1.43028	8.45175	0.328	4.18658	1.03982	0.0285916
170	0.14	0.627	0.794	0.434	0.276	0.459	0.614	0.604	0.579	0.572	1.37764	8.30345	0.396	4.114	1.04045	0.0281125
180	0.176	0.655	0.756	0.393	0.226	0.429	0.612	0.606	0.528	0.626	-0.0777279	8.55191	0.028	4.18883	1.03994	0.0282869
190	0.184	0.694	0.784	0.325	0.176	0.46	0.611	0.693	0.456	0.648	0.675713	7.82803	0.124	3.83955	1.04292	0.0279691
200	0.123	0.711	0.755	0.263	0.188	0.403	0.594	0.681	0.403	0.688	-2.51859	8.25738	-0.764	4.06366	1.03926	0.0287332
210	0.175	0.791	0.744	0.293	0.176	0.416	0.633	0.703	0.323	0.678	-0.929242	7.74321	-0.272	3.80986	1.04339	0.0278049
220	0.178	0.818	0.664	0.262	0.209	0.497	0.686	0.673	0.41	0.625	0.181943	8.77185	0.088	4.27045	1.03897	0.0287605
230	0.161	0.85	0.61	0.186	0.205	0.621	0.665	0.73	0.368	0.604	-0.051237	7.26132	0.0	3.60138	1.04443	0.0269454
240	0.11	0.799	0.594	0.153	0.156	0.695	0.606	0.727	0.324	0.593	-3.59674	7.73507	-0.972	3.80159	1.04017	0.0281817
250	0.097	0.812	0.533	0.137	0.168	0.692	0.636	0.771	0.317	0.566	-3.7816	7.46192	-1.084	3.63915	1.04257	0.0293826
260	0.069	0.84	0.529	0.145	0.206	0.703	0.703	0.815	0.278	0.553	-2.13222	7.84714	-0.636	3.83679	1.04383	0.0280578
270	0.071	0.81	0.49	0.089	0.205	0.74	0.747	0.815	0.268	0.613	-2.09225	7.6225	-0.608	3.73661	1.04231	0.0273357
280	0.045	0.796	0.468	0.115	0.187	0.712	0.746	0.792	0.297	0.694	-1.94345	7.17547	-0.592	3.45853	1.04575	0.0276213
290	0.056	0.839	0.442	0.086	0.2	0.694	0.673	0.751	0.306	0.671	-3.79057	7.96017	-1.128	3.92204	1.03953	0.0289296
300	0.043	0.84	0.47	0.082	0.19	0.761	0.706	0.656	0.242	0.652	-5.00665	7.72655	-1.432	3.76214	1.03661	0.0286016
310	0.028	0.782	0.467	0.045	0.193	0.813	0.795	0.613	0.195	0.704	-4.86482	7.11951	-1.46	3.48205	1.03879	0.0285935
320	0.024	0.799	0.4	0.03	0.19	0.834	0.865	0.646	0.158	0.747	-4.32305	6.76835	-1.228	3.32658	1.04244	0.027819
330	0.011	0.745	0.447	0.038	0.246	0.854	0.835	0.671	0.11	0.866	-2.30463	6.68294	-0.708	3.37424	1.04714	0.0273548
340	0.001	0.714	0.473	0.031	0.244	0.871	0.904	0.619	0.051	0.87	-2.87444	6.12973	-0.888	2.93883	1.04846	0.0265342
350	0.0	0.679	0.45	0.056	0.302	0.887	0.912	0.628	0.07	0.867	-2.01297	6.52717	-0.596	3.21395	1.04707	0.0263914
