cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
10	0.551	0.542	0.596	0.602	0.417	0.484	0.537	0.545	0.429	0.47	0.772236	4.73394	0.692	4.50441	1.05785	0.0213373
20	0.527	0.566	0.575	0.638	0.36	0.528	0.541	0.565	0.445	0.439	0.896701	4.7084	0.736	4.50543	1.05804	0.0216094
30	0.677	0.54	0.659	0.745	0.283	0.586	0.575	0.496	0.393	0.381	1.48892	4.49144	1.34	4.27187	1.05687	0.0205093
40	0.656	0.501	0.57	0.719	0.281	0.523	0.576	0.533	0.374	0.316	0.185421	4.41789	0.196	4.28466	1.05952	0.0203437
50	0.676	0.439	0.562	0.681	0.257	0.579	0.588	0.545	0.477	0.245	0.142234	4.29241	0.196	4.13034	1.06038	0.0195944
60	0.681	0.353	0.553	0.731	0.31	0.616	0.548	0.539	0.517	0.267	0.465327	4.51054	0.46	4.29433	1.0583	0.0196849
70	0.698	0.322	0.564	0.655	0.251	0.493	0.539	0.579	0.513	0.255	-0.563601	4.56106	-0.524	4.36481	1.05846	0.0206135
80	0.615	0.348	0.48	0.606	0.282	0.515	0.584	0.575	0.524	0.272	-0.959438	4.45776	-0.796	4.27492	1.05815	0.0206592
90	0.663	0.368	0.514	0.658	0.251	0.541	0.534	0.584	0.538	0.339	-0.00494139	4.47315	-0.04	4.30668	1.05917	0.019268
100	0.658	0.369	0.491	0.697	0.192	0.53	0.565	0.598	0.574	0.333	-0.0237241	4.54657	0.028	4.28345	1.05877	0.0204059
110	0.599	0.386	0.442	0.76	0.184	0.609	0.503	0.588	0.547	0.361	-0.0612987	4.5578	-0.084	4.32555	1.0586	0.0202919
120	0.585	0.434	0.453	0.805	0.253	0.601	0.424	0.595	0.533	0.348	0.189841	4.30555	0.124	4.12537	1.06024	0.0196706
130	0.569	0.445	0.399	0.792	0.209	0.557	0.362	0.649	0.538	0.275	-0.926007	4.29626	-0.82	4.11162	1.05939	0.0199133
140	0.579	0.395	0.416	0.746	0.206	0.602	0.455	0.724	0.59	0.307	0.061279	4.45974	0.08	4.27061	1.05986	0.0205413
150	0.57	0.276	0.485	0.777	0.178	0.669	0.51	0.795	0.586	0.234	0.257159	4.34032	0.32	4.13519	1.05967	0.0193858
160	0.609	0.281	0.471	0.757	0.171	0.669	0.559	0.793	0.664	0.224	0.875724	4.07795	0.792	4.01759	1.06117	0.0189625
170	0.661	0.303	0.474	0.781	0.283	0.776	0.565	0.705	0.612	0.21	1.69677	4.11028	1.48	3.8946	1.05928	0.019864
180	0.646	0.186	0.448	0.794	0.318	0.766	0.596	0.741	0.555	0.207	1.15421	3.89888	1.028	3.79737	1.06195	0.0184347
190	0.602	0.158	0.462	0.757	0.347	0.691	0.545	0.72	0.641	0.219	0.65797	4.21726	0.568	4.04947	1.06048	0.0192413
200	0.562	0.141	0.425	0.72	0.341	0.69	0.612	0.699	0.664	0.198	0.267443	4.19085	0.208	4.04047	1.06113	0.0194628
210	0.525	0.169	0.45	0.665	0.315	0.714	0.608	0.693	0.711	0.292	0.660148	4.3575	0.568	4.17423	1.05947	0.0197062
220	0.498	0.234	0.381	0.587	0.258	0.739	0.541	0.691	0.77	0.26	-0.140649	4.05638	-0.164	3.86924	1.06234	0.0188284
230	0.479	0.285	0.45	0.503	0.215	0.742	0.482	0.655	0.819	0.347	-0.0935404	4.63863	-0.092	4.39342	1.05801	0.0208931
240	0.487	0.307	0.453	0.539	0.238	0.681	0.57	0.654	0.911	0.291	0.555803	4.27562	0.524	4.15788	1.0605	0.0195514
250	0.486	0.357	0.385	0.429	0.395	0.657	0.565	0.529	0.856	0.292	-0.242308	4.55792	-0.196	4.37354	1.05883	0.0206137
260	0.537	0.314	0.409	0.394	0.424	0.676	0.592	0.588	0.877	0.337	0.611803	4.32966	0.592	4.17857	1.05992	0.0197
270	0.461	0.336	0.447	0.386	0.402	0.615	0.64	0.569	0.932	0.341	0.60195	4.37811	0.516	4.13375	1.05974	0.0201905
280	0.459	0.266	0.317	0.422	0.331	0.613	0.706	0.599	0.963	0.407	0.432662	3.99561	0.332	3.79982	1.06243	0.0182171
290	0.534	0.22	0.296	0.361	0.313	0.594	0.688	0.598	0.948	0.433	-0.141097	4.25311	-0.06	4.11902	1.06052	0.0193534
300	0.496	0.32	0.313	0.325	0.309	0.603	0.62	0.657	0.969	0.519	0.523238	4.23545	0.524	3.95838	1.06015	0.0189561
310	0.566	0.312	0.255	0.297	0.279	0.599	0.649	0.667	0.977	0.525	0.62574	4.40379	0.504	4.17862	1.05972	0.0203991
320	0.623	0.327	0.234	0.281	0.3	0.627	0.634	0.625	0.981	0.532	0.750479	3.88272	0.656	3.74991	1.06264	0.0183018
330	0.684	0.233	0.278	0.213	0.317	0.642	0.62	0.629	0.987	0.552	0.686229	4.05117	0.62	3.90975	1.06175	0.0188887
340	0.672	0.151	0.206	0.24	0.244	0.607	0.676	0.654	0.993	0.515	-0.172224	3.83808	-0.168	3.61745	1.06327	0.0177011
350	0.628	0.165	0.201	0.26	0.263	0.568	0.678	0.611	0.99	0.485	-0.698463	3.95336	-0.604	3.72329	1.06248	0.0185415
360	0.645	0.239	0.229	0.223	0.317	0.542	0.732	0.666	0.998	0.488	0.419494	4.16314	0.316	3.93791	1.06103	0.0189899
