cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
10	0.523	0.415	0.591	0.546	0.507	0.5	0.423	0.388	0.446	0.539	-0.490982	4.52802	-0.488	4.41915	1.0588	0.0205259
20	0.52	0.478	0.619	0.553	0.495	0.473	0.45	0.386	0.351	0.596	-0.360275	4.58823	-0.316	4.45014	1.05906	0.0211233
30	0.463	0.441	0.595	0.538	0.501	0.335	0.477	0.473	0.255	0.57	-1.57452	4.57988	-1.408	4.41912	1.05749	0.0217043
40	0.437	0.446	0.599	0.463	0.434	0.4	0.471	0.387	0.293	0.599	-2.0981	4.41393	-1.884	4.24247	1.0565	0.0215102
50	0.397	0.422	0.583	0.474	0.471	0.569	0.477	0.444	0.333	0.601	-1.02094	4.3929	-0.916	4.25831	1.05872	0.0200454
60	0.455	0.444	0.574	0.461	0.482	0.572	0.453	0.488	0.314	0.549	-0.926585	4.64009	-0.832	4.46718	1.0579	0.0215956
70	0.376	0.416	0.565	0.417	0.466	0.521	0.474	0.494	0.333	0.548	-1.70597	4.43452	-1.56	4.34005	1.05799	0.0216147
80	0.434	0.326	0.525	0.336	0.442	0.493	0.436	0.434	0.328	0.574	-3.03618	4.68912	-2.688	4.54135	1.05218	0.0232877
90	0.339	0.385	0.582	0.4	0.449	0.537	0.383	0.431	0.351	0.527	-2.66481	4.16544	-2.464	3.99307	1.05588	0.0218474
100	0.285	0.466	0.59	0.475	0.503	0.585	0.372	0.454	0.284	0.608	-1.69603	4.27103	-1.512	4.17669	1.05811	0.0197947
110	0.275	0.486	0.61	0.524	0.555	0.643	0.505	0.48	0.192	0.646	-0.390832	4.33087	-0.336	4.15133	1.0601	0.0197499
120	0.269	0.475	0.612	0.537	0.549	0.629	0.527	0.431	0.196	0.631	-0.63576	4.34472	-0.576	4.1923	1.05993	0.0201673
130	0.273	0.509	0.663	0.505	0.631	0.714	0.59	0.411	0.213	0.6	0.534149	4.20791	0.436	4.04904	1.06038	0.0191576
140	0.239	0.511	0.626	0.505	0.56	0.701	0.537	0.552	0.228	0.593	0.241191	4.40503	0.208	4.23043	1.06	0.0196823
150	0.246	0.464	0.522	0.412	0.589	0.738	0.55	0.601	0.176	0.639	-0.276834	4.36574	-0.252	4.1428	1.06039	0.0199284
160	0.354	0.524	0.496	0.415	0.585	0.726	0.588	0.604	0.146	0.616	0.284421	4.3003	0.216	4.17471	1.05978	0.0190102
170	0.344	0.546	0.46	0.366	0.528	0.692	0.501	0.6	0.205	0.64	-0.549898	4.45088	-0.472	4.25834	1.05928	0.0198374
180	0.386	0.613	0.482	0.356	0.508	0.697	0.559	0.535	0.159	0.738	0.164779	4.22363	0.132	4.05456	1.0609	0.0189515
190	0.401	0.645	0.625	0.325	0.37	0.74	0.594	0.551	0.173	0.743	0.750221	4.42306	0.668	4.20632	1.05893	0.0203427
200	0.376	0.656	0.614	0.293	0.372	0.662	0.578	0.464	0.162	0.763	-0.259081	4.17147	-0.24	3.8911	1.06193	0.0192591
210	0.33	0.582	0.544	0.269	0.331	0.774	0.538	0.444	0.245	0.828	-0.543837	4.23791	-0.46	4.03049	1.06059	0.0195586
220	0.351	0.522	0.459	0.27	0.226	0.763	0.489	0.466	0.236	0.795	-1.88867	4.39676	-1.692	4.28367	1.05806	0.0215158
230	0.286	0.473	0.599	0.317	0.2	0.759	0.406	0.5	0.195	0.808	-1.96838	4.30073	-1.828	4.10416	1.05719	0.0210344
240	0.314	0.488	0.645	0.295	0.216	0.69	0.391	0.526	0.183	0.812	-1.92733	4.21033	-1.76	4.03273	1.0593	0.0211932
250	0.314	0.477	0.659	0.305	0.227	0.667	0.399	0.442	0.151	0.733	-2.78199	4.22315	-2.504	4.09335	1.05486	0.0220827
260	0.338	0.48	0.621	0.367	0.261	0.651	0.456	0.495	0.194	0.752	-1.75241	4.18033	-1.54	4.01256	1.0592	0.0211292
270	0.362	0.457	0.672	0.461	0.306	0.61	0.449	0.519	0.172	0.75	-1.10095	4.06019	-0.968	3.97071	1.0606	0.0183044
280	0.385	0.53	0.637	0.446	0.253	0.673	0.447	0.497	0.141	0.79	-0.893203	4.24744	-0.804	4.11673	1.06	0.0196957
290	0.375	0.576	0.621	0.508	0.23	0.78	0.381	0.479	0.146	0.759	-0.695216	4.29916	-0.58	4.13882	1.05979	0.0195169
300	0.338	0.579	0.515	0.475	0.241	0.777	0.394	0.433	0.176	0.789	-1.25498	4.38336	-1.132	4.23254	1.05885	0.0208641
310	0.328	0.567	0.582	0.467	0.192	0.813	0.39	0.394	0.186	0.837	-1.11255	4.07255	-0.976	3.96268	1.06165	0.019566
320	0.33	0.501	0.644	0.449	0.232	0.772	0.46	0.481	0.219	0.858	-0.278569	4.04533	-0.216	3.85319	1.06161	0.018434
330	0.235	0.47	0.654	0.449	0.226	0.779	0.534	0.457	0.204	0.871	-0.530778	4.26327	-0.484	4.0987	1.06043	0.0197585
340	0.251	0.417	0.615	0.425	0.246	0.779	0.476	0.482	0.226	0.888	-0.870376	3.90806	-0.78	3.7932	1.06233	0.0180175
350	0.257	0.425	0.622	0.377	0.183	0.84	0.429	0.526	0.151	0.851	-1.41707	3.91866	-1.356	3.79553	1.06092	0.0190189
360	0.307	0.455	0.678	0.338	0.182	0.87	0.391	0.523	0.135	0.93	-0.83185	3.81682	-0.764	3.65226	1.06254	0.018075
370	0.36	0.476	0.666	0.328	0.185	0.849	0.383	0.575	0.114	0.925	-0.585629	3.84049	-0.556	3.67885	1.06329	0.0176582
380	0.392	0.492	0.704	0.323	0.169	0.826	0.434	0.647	0.136	0.961	0.399929	3.92373	0.336	3.74528	1.06228	0.0177103
390	0.317	0.468	0.62	0.364	0.148	0.881	0.387	0.719	0.178	0.942	0.155349	3.99999	0.096	3.82885	1.06261	0.0184686
400	0.36	0.417	0.733	0.325	0.14	0.912	0.374	0.736	0.153	0.927	0.419166	3.80974	0.308	3.68841	1.06324	0.017643
410	0.352	0.383	0.681	0.339	0.114	0.926	0.359	0.707	0.083	0.956	-0.451578	3.84809	-0.4	3.73039	1.06324	0.0175859
