cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
10	0.482	0.428	0.512	0.546	0.505	0.459	0.492	0.472	0.525	0.516	-0.393841	6.33522	-0.252	4.57847	1.04849	0.0261693
20	0.466	0.436	0.541	0.569	0.498	0.531	0.549	0.499	0.563	0.509	1.32101	6.44485	0.644	4.66184	1.04864	0.0263148
30	0.462	0.383	0.543	0.681	0.46	0.479	0.583	0.513	0.514	0.448	0.693512	5.80352	0.264	4.15847	1.05211	0.024668
40	0.479	0.429	0.618	0.665	0.492	0.47	0.561	0.498	0.502	0.451	1.4516	5.95815	0.66	4.23796	1.05013	0.0250047
50	0.497	0.352	0.62	0.679	0.481	0.463	0.622	0.501	0.5	0.441	1.32689	5.6933	0.624	4.2007	1.05142	0.0244809
60	0.405	0.421	0.613	0.654	0.414	0.438	0.643	0.531	0.474	0.501	0.67145	6.07648	0.376	4.33685	1.0494	0.0250088
70	0.406	0.494	0.673	0.662	0.339	0.474	0.671	0.596	0.492	0.42	1.85734	5.67709	0.908	4.06751	1.05144	0.0252902
80	0.449	0.439	0.657	0.654	0.314	0.412	0.668	0.594	0.516	0.408	1.03266	6.09763	0.444	4.35716	1.05008	0.0253335
90	0.438	0.342	0.583	0.595	0.261	0.443	0.728	0.62	0.517	0.385	-0.731161	5.96698	-0.352	4.33332	1.05138	0.0254794
100	0.421	0.52	0.637	0.539	0.249	0.465	0.72	0.645	0.495	0.389	0.571888	5.85124	0.32	4.24802	1.05223	0.0242515
110	0.442	0.488	0.661	0.54	0.161	0.471	0.751	0.665	0.483	0.278	-0.612405	6.04198	-0.24	4.32247	1.0512	0.0252624
120	0.385	0.537	0.655	0.542	0.112	0.374	0.791	0.694	0.509	0.174	-1.87228	5.40988	-0.908	3.92305	1.05178	0.0250255
130	0.417	0.467	0.596	0.489	0.143	0.362	0.769	0.725	0.576	0.168	-2.32068	5.38579	-1.152	3.89863	1.05168	0.024844
140	0.396	0.502	0.574	0.538	0.122	0.258	0.786	0.769	0.63	0.178	-2.07234	5.42852	-0.988	3.79112	1.05258	0.0246803
150	0.498	0.526	0.591	0.559	0.119	0.264	0.861	0.713	0.719	0.101	-0.360853	5.20592	-0.196	3.74133	1.05492	0.0233913
160	0.502	0.586	0.611	0.591	0.132	0.201	0.898	0.661	0.721	0.154	0.574035	5.06432	0.228	3.69423	1.0565	0.0226036
170	0.512	0.603	0.607	0.657	0.132	0.125	0.931	0.681	0.752	0.117	0.996685	5.41239	0.468	3.88783	1.05398	0.0236231
180	0.511	0.6	0.541	0.657	0.091	0.114	0.924	0.73	0.715	0.128	0.209076	4.89693	0.044	3.51665	1.05706	0.0218306
190	0.435	0.604	0.564	0.715	0.04	0.115	0.927	0.757	0.699	0.085	-0.307053	4.98014	-0.236	3.54308	1.05667	0.0221064
200	0.466	0.65	0.479	0.771	0.034	0.108	0.917	0.765	0.724	0.058	-0.313761	5.02254	-0.112	3.51855	1.05581	0.0218377
210	0.451	0.57	0.543	0.782	0.031	0.068	0.92	0.745	0.73	0.054	-0.798928	4.79939	-0.424	3.32058	1.05786	0.0220201
220	0.525	0.6	0.423	0.826	0.022	0.078	0.966	0.784	0.686	0.038	-0.41469	4.93649	-0.208	3.51874	1.05663	0.0218045
230	0.488	0.558	0.443	0.845	0.003	0.073	0.991	0.753	0.672	0.031	-1.10893	4.59597	-0.572	3.23322	1.05779	0.0213533
240	0.446	0.54	0.38	0.805	0.002	0.07	0.995	0.798	0.677	0.038	-2.11813	4.35746	-0.996	3.12338	1.05672	0.021423
