cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
10	0.434	0.532	0.494	0.522	0.43	0.499	0.533	0.51	0.516	0.499	-0.0693588	4.51822	-0.124	4.33754	1.05936	0.0206443
20	0.439	0.552	0.567	0.601	0.442	0.52	0.498	0.514	0.495	0.555	0.73473	4.7426	0.732	4.54064	1.05756	0.021213
30	0.383	0.584	0.539	0.555	0.494	0.558	0.525	0.553	0.469	0.489	0.590966	4.88908	0.596	4.74994	1.05574	0.0214692
40	0.361	0.588	0.589	0.503	0.476	0.528	0.59	0.532	0.522	0.511	0.944091	4.38735	0.8	4.27511	1.06	0.0206417
50	0.213	0.58	0.532	0.529	0.478	0.573	0.607	0.599	0.494	0.526	0.644812	4.42297	0.524	4.21152	1.05972	0.0204561
60	0.189	0.672	0.487	0.6	0.467	0.443	0.572	0.634	0.486	0.54	0.466066	4.31072	0.36	4.17628	1.06021	0.0199211
70	0.194	0.689	0.538	0.59	0.539	0.407	0.521	0.699	0.496	0.462	0.558421	4.43855	0.54	4.20187	1.05923	0.0200578
80	0.227	0.744	0.454	0.667	0.578	0.389	0.529	0.698	0.469	0.384	0.647328	4.3349	0.556	4.1595	1.06069	0.0200234
90	0.305	0.727	0.484	0.642	0.58	0.407	0.589	0.731	0.406	0.309	0.917744	4.28954	0.72	4.1526	1.06009	0.0200538
100	0.4	0.65	0.489	0.599	0.611	0.419	0.588	0.766	0.324	0.21	0.276413	4.43952	0.224	4.22392	1.05939	0.0200889
110	0.396	0.73	0.507	0.613	0.595	0.431	0.532	0.734	0.358	0.232	0.577018	4.34575	0.512	4.21965	1.06008	0.0198625
120	0.363	0.641	0.46	0.686	0.601	0.515	0.541	0.662	0.387	0.191	0.223616	4.36472	0.188	4.20571	1.06018	0.0200094
130	0.355	0.631	0.47	0.646	0.629	0.439	0.6	0.645	0.359	0.176	-0.278022	4.49595	-0.2	4.31523	1.05971	0.0207919
140	0.322	0.586	0.49	0.63	0.72	0.496	0.619	0.673	0.423	0.168	0.52519	4.10264	0.508	3.99673	1.06202	0.0196034
150	0.362	0.51	0.517	0.586	0.695	0.57	0.617	0.68	0.467	0.18	0.849673	4.27839	0.736	4.0973	1.06	0.0197855
160	0.394	0.517	0.596	0.617	0.695	0.614	0.584	0.644	0.56	0.152	1.71912	4.32349	1.492	4.15602	1.05893	0.0211609
170	0.419	0.544	0.486	0.626	0.66	0.669	0.602	0.649	0.543	0.099	1.33545	4.32789	1.188	4.15779	1.05933	0.0209217
180	0.411	0.649	0.399	0.622	0.65	0.66	0.622	0.733	0.544	0.127	1.83346	4.32202	1.668	4.16226	1.05827	0.0210855
190	0.395	0.618	0.409	0.618	0.699	0.631	0.692	0.705	0.508	0.143	1.95106	4.37674	1.672	4.29433	1.0572	0.0208402
200	0.356	0.643	0.362	0.61	0.696	0.598	0.699	0.626	0.554	0.146	1.27475	4.40051	1.16	4.27305	1.05921	0.02046
210	0.396	0.676	0.308	0.529	0.709	0.611	0.701	0.609	0.498	0.113	0.704228	4.45712	0.6	4.2346	1.0591	0.0202888
220	0.34	0.635	0.331	0.561	0.774	0.622	0.637	0.668	0.552	0.134	1.08069	4.238	1.016	4.14271	1.06051	0.0203547
230	0.367	0.604	0.356	0.485	0.739	0.598	0.619	0.671	0.591	0.149	0.704229	4.5178	0.716	4.39249	1.05829	0.0208284
