cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
2	0.506	0.494	0.531	0.509	0.507	0.482	0.485	0.499	0.487	0.508	0.595114	13.079	0.032	4.5104	1.02169	0.0742767
10	0.49	0.496	0.529	0.495	0.545	0.523	0.514	0.557	0.46	0.548	1.50779	12.4016	0.628	4.10845	1.0249	0.0820521
20	0.603	0.481	0.583	0.587	0.536	0.613	0.526	0.624	0.414	0.563	7.53409	13.6439	2.12	4.52311	1.02897	0.0841045
30	0.62	0.445	0.587	0.512	0.496	0.68	0.561	0.612	0.442	0.579	7.33337	13.5518	2.136	4.62951	1.03207	0.0918864
40	0.702	0.453	0.583	0.531	0.541	0.603	0.611	0.59	0.414	0.611	8.80821	12.2629	2.556	4.08365	1.02881	0.0855436
50	0.642	0.401	0.61	0.437	0.537	0.648	0.583	0.651	0.328	0.65	7.08638	12.9132	1.948	4.08199	1.0298	0.0869406
60	0.759	0.379	0.579	0.468	0.597	0.687	0.651	0.682	0.272	0.685	10.7643	13.6069	3.036	4.46122	1.02468	0.077714
70	0.846	0.32	0.597	0.498	0.588	0.648	0.688	0.693	0.268	0.72	12.861	13.0014	3.464	4.05383	1.03437	0.0912054
80	0.907	0.215	0.544	0.441	0.611	0.674	0.804	0.64	0.236	0.649	9.4931	12.5651	2.884	3.90808	1.03209	0.0877002
90	0.927	0.322	0.608	0.419	0.559	0.731	0.822	0.715	0.279	0.69	14.8532	12.3061	4.288	3.85055	1.03017	0.0872664
100	0.915	0.286	0.579	0.499	0.612	0.756	0.818	0.685	0.282	0.713	15.406	12.8183	4.58	3.77838	1.02997	0.0903368
110	0.938	0.227	0.481	0.482	0.647	0.874	0.802	0.704	0.291	0.68	13.965	12.4876	4.504	3.91313	1.03697	0.0974747
120	0.946	0.221	0.468	0.508	0.663	0.862	0.83	0.648	0.243	0.631	14.1766	12.4315	4.08	3.81664	1.02301	0.0754073
130	0.913	0.189	0.561	0.442	0.715	0.866	0.871	0.675	0.219	0.582	13.1026	11.4646	4.132	3.82673	1.02797	0.0817489
140	0.876	0.218	0.617	0.528	0.762	0.878	0.813	0.677	0.166	0.543	14.1673	12.5766	4.312	3.7687	1.03253	0.0938558
150	0.855	0.236	0.628	0.457	0.742	0.872	0.835	0.635	0.125	0.469	11.3473	11.8407	3.416	3.57386	1.03123	0.0875139
160	0.812	0.27	0.635	0.5	0.773	0.906	0.859	0.569	0.126	0.427	12.7001	11.4395	3.508	3.74192	1.03819	0.0960126
170	0.802	0.267	0.578	0.526	0.808	0.936	0.884	0.562	0.088	0.369	10.9349	12.5659	3.28	3.72308	1.03345	0.0932545
180	0.849	0.284	0.577	0.503	0.898	0.923	0.872	0.569	0.07	0.35	12.9054	11.307	3.58	3.49858	1.03145	0.0872357
190	0.776	0.237	0.581	0.472	0.923	0.912	0.917	0.596	0.095	0.295	11.3369	12.0556	3.216	3.64251	1.03165	0.0889418
200	0.718	0.247	0.523	0.528	0.942	0.94	0.939	0.581	0.075	0.267	11.1829	11.8743	3.04	3.60004	1.03903	0.101116
210	0.743	0.168	0.556	0.547	0.929	0.973	0.96	0.568	0.076	0.221	10.5491	11.4632	2.964	3.38195	1.0286	0.0879407
220	0.751	0.208	0.461	0.589	0.929	0.994	0.961	0.529	0.102	0.208	10.0125	11.6475	2.928	3.41909	1.03964	0.102357
230	0.82	0.202	0.46	0.678	0.967	0.992	0.909	0.532	0.135	0.243	12.4232	11.6371	3.752	3.47024	1.02539	0.0782323
240	0.792	0.156	0.408	0.636	0.965	0.996	0.905	0.554	0.125	0.288	10.8462	11.1257	3.3	3.14735	1.03643	0.0962295
