cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
10	0.556	0.433	0.492	0.548	0.467	0.552	0.426	0.55	0.415	0.484	-0.327639	4.45835	-0.308	4.3339	1.05947	0.0201679
20	0.584	0.403	0.493	0.542	0.558	0.57	0.474	0.499	0.471	0.394	-0.0694936	4.17044	-0.048	4.1221	1.06062	0.0185256
30	0.651	0.347	0.415	0.506	0.658	0.574	0.455	0.514	0.436	0.345	-0.312135	4.70039	-0.396	4.55067	1.05826	0.0213963
40	0.59	0.296	0.489	0.508	0.705	0.612	0.392	0.572	0.358	0.265	-0.763304	4.47216	-0.852	4.25091	1.05888	0.0203055
50	0.628	0.447	0.365	0.532	0.735	0.588	0.414	0.522	0.368	0.404	-0.0251792	4.27922	0.012	4.18316	1.06067	0.0196591
60	0.642	0.388	0.34	0.612	0.763	0.469	0.444	0.515	0.348	0.377	-0.414689	4.36532	-0.408	4.25367	1.06005	0.0200012
70	0.581	0.388	0.341	0.613	0.746	0.354	0.423	0.543	0.334	0.341	-1.25875	4.23332	-1.344	4.14004	1.05974	0.0201735
80	0.579	0.401	0.392	0.643	0.773	0.321	0.466	0.565	0.361	0.365	-0.465155	4.16636	-0.536	4.1631	1.06108	0.0193147
90	0.561	0.389	0.337	0.571	0.844	0.324	0.44	0.55	0.352	0.396	-0.907969	4.38229	-0.944	4.3922	1.05916	0.0197015
100	0.567	0.272	0.25	0.59	0.86	0.4	0.437	0.533	0.32	0.321	-1.77203	4.19864	-1.8	3.999	1.05832	0.0199157
110	0.653	0.206	0.277	0.622	0.824	0.392	0.485	0.567	0.246	0.316	-1.58908	4.132	-1.648	3.95821	1.05952	0.0201609
120	0.683	0.264	0.298	0.598	0.85	0.455	0.502	0.563	0.286	0.289	-0.885094	4.44419	-0.848	4.29206	1.05889	0.0206675
130	0.79	0.175	0.31	0.621	0.907	0.466	0.516	0.486	0.3	0.335	-0.405489	4.0331	-0.376	3.89679	1.06255	0.0189032
140	0.82	0.219	0.305	0.6	0.936	0.486	0.595	0.5	0.255	0.277	-0.0909148	4.33048	-0.028	4.17925	1.06048	0.0195758
150	0.807	0.168	0.326	0.606	0.954	0.467	0.581	0.571	0.211	0.326	0.0751986	4.01564	0.068	3.89483	1.06242	0.0185914
160	0.807	0.122	0.397	0.596	0.926	0.456	0.705	0.601	0.239	0.32	0.700533	3.81092	0.676	3.65866	1.06338	0.0183782
170	0.808	0.122	0.459	0.601	0.927	0.423	0.616	0.654	0.192	0.358	0.712135	4.01231	0.64	3.95445	1.06212	0.0183597
180	0.776	0.051	0.423	0.531	0.923	0.432	0.565	0.654	0.233	0.369	-0.131354	3.98044	-0.172	3.87304	1.06258	0.0181887
190	0.848	0.038	0.471	0.504	0.933	0.469	0.522	0.765	0.237	0.337	0.448138	3.93838	0.496	3.85639	1.06238	0.0183594
200	0.847	0.013	0.464	0.446	0.912	0.551	0.485	0.719	0.26	0.346	0.239062	4.06489	0.172	3.89162	1.0619	0.0187742
210	0.883	0.005	0.44	0.399	0.917	0.662	0.519	0.719	0.348	0.377	1.0262	4.04617	1.076	3.86783	1.06106	0.018763
220	0.916	0.007	0.462	0.344	0.877	0.727	0.506	0.684	0.371	0.341	0.923801	3.89481	0.94	3.76733	1.06213	0.0180059
230	0.984	0.0	0.498	0.374	0.865	0.68	0.509	0.592	0.396	0.362	1.04466	3.90391	1.04	3.80149	1.06223	0.0182117
240	0.99	0.0	0.547	0.363	0.891	0.683	0.507	0.69	0.384	0.356	1.67902	3.73341	1.644	3.5171	1.06211	0.0187555
250	0.981	0.0	0.524	0.326	0.87	0.618	0.585	0.701	0.396	0.336	1.32241	3.74255	1.348	3.61677	1.06273	0.0180852
260	0.988	0.0	0.509	0.332	0.834	0.67	0.564	0.75	0.39	0.305	1.41006	3.95499	1.368	3.92114	1.06122	0.0189351
270	0.984	0.0	0.541	0.302	0.855	0.636	0.561	0.785	0.338	0.294	1.20684	4.01715	1.184	3.79301	1.06082	0.0192056
280	0.994	0.0	0.566	0.228	0.904	0.643	0.549	0.769	0.373	0.335	1.50154	3.73146	1.444	3.55924	1.06208	0.0186215
290	0.985	0.0	0.517	0.28	0.911	0.617	0.517	0.834	0.341	0.354	1.4271	3.71504	1.424	3.58188	1.06245	0.018213
300	0.99	0.0	0.537	0.259	0.96	0.587	0.421	0.806	0.333	0.38	1.08535	3.82863	1.092	3.66967	1.06229	0.0184951
310	1.0	0.0	0.51	0.217	0.954	0.54	0.369	0.816	0.366	0.387	0.655334	3.46937	0.636	3.44023	1.06518	0.0162051
320	1.0	0.0	0.527	0.247	0.967	0.498	0.356	0.774	0.432	0.372	0.715348	3.80248	0.692	3.65785	1.06251	0.0168492
330	1.0	0.0	0.418	0.233	0.992	0.507	0.345	0.796	0.473	0.388	0.594152	3.42977	0.608	3.36169	1.06553	0.0158813
340	1.0	0.0	0.342	0.193	1.0	0.503	0.356	0.879	0.517	0.407	0.77292	3.51457	0.788	3.34206	1.06494	0.0163928
350	1.0	0.0	0.374	0.193	1.0	0.565	0.361	0.814	0.543	0.432	1.10169	3.65645	1.128	3.42214	1.06338	0.0173428
360	1.0	0.0	0.44	0.162	1.0	0.546	0.332	0.805	0.523	0.463	0.994705	3.51773	1.084	3.39529	1.06435	0.0167237
370	1.0	0.002	0.441	0.165	1.0	0.573	0.344	0.738	0.582	0.539	1.57329	3.77704	1.536	3.69703	1.06153	0.0184719
380	1.0	0.0	0.421	0.131	1.0	0.601	0.368	0.73	0.535	0.495	1.06144	3.54421	1.124	3.39642	1.06384	0.0165973
390	1.0	0.0	0.37	0.122	1.0	0.546	0.356	0.739	0.538	0.514	0.792398	3.45797	0.74	3.35543	1.06527	0.01643
400	1.0	0.0	0.361	0.135	1.0	0.48	0.42	0.704	0.566	0.514	0.80954	3.61884	0.72	3.46896	1.06389	0.0166809
410	1.0	0.0	0.351	0.189	1.0	0.42	0.432	0.693	0.583	0.56	0.898464	3.74589	0.912	3.62361	1.06348	0.0173859
420	1.0	0.0	0.359	0.183	1.0	0.408	0.523	0.698	0.575	0.505	0.996332	3.48908	1.004	3.37977	1.06453	0.0164448
430	1.0	0.0	0.334	0.184	1.0	0.482	0.589	0.705	0.53	0.556	1.48957	3.53352	1.52	3.36337	1.06323	0.0174516
440	1.0	0.0	0.28	0.174	1.0	0.449	0.569	0.621	0.526	0.556	0.578773	3.58601	0.7	3.46728	1.06463	0.0167395
450	1.0	0.0	0.229	0.18	1.0	0.481	0.554	0.629	0.552	0.478	0.312532	3.56637	0.412	3.48806	1.06458	0.0160056
460	1.0	0.0	0.155	0.148	1.0	0.431	0.55	0.615	0.56	0.488	-0.230208	3.75557	-0.212	3.57836	1.06353	0.0169566
470	1.0	0.0	0.185	0.136	1.0	0.452	0.525	0.685	0.497	0.515	-0.00940958	3.61444	-0.02	3.46404	1.06469	0.0162242
480	1.0	0.0	0.198	0.108	1.0	0.387	0.524	0.763	0.466	0.46	-0.370873	3.27301	-0.376	3.14299	1.06649	0.0146636
490	1.0	0.0	0.263	0.083	1.0	0.409	0.686	0.725	0.494	0.442	0.411256	3.51374	0.408	3.40128	1.06478	0.0156032
500	1.0	0.0	0.215	0.077	1.0	0.424	0.659	0.751	0.492	0.473	0.350457	3.45605	0.364	3.25341	1.06548	0.0155334
510	1.0	0.0	0.241	0.117	1.0	0.474	0.617	0.703	0.527	0.434	0.46611	3.52327	0.452	3.31083	1.06502	0.0162566
520	1.0	0.0	0.326	0.083	1.0	0.459	0.549	0.645	0.555	0.332	-0.242515	3.52842	-0.204	3.48118	1.06466	0.0154045
530	1.0	0.0	0.287	0.08	1.0	0.426	0.603	0.674	0.54	0.336	-0.174407	3.61135	-0.216	3.4469	1.06447	0.016325
540	1.0	0.0	0.269	0.061	1.0	0.361	0.681	0.595	0.597	0.345	-0.337381	3.56016	-0.364	3.2804	1.06486	0.0163878
550	1.0	0.0	0.308	0.065	1.0	0.289	0.67	0.67	0.612	0.355	-0.154915	3.42604	-0.124	3.23691	1.06572	0.0151208
560	1.0	0.0	0.316	0.073	1.0	0.237	0.652	0.73	0.529	0.291	-0.687248	3.41784	-0.688	3.32698	1.06514	0.0155162
570	1.0	0.0	0.289	0.068	1.0	0.265	0.615	0.775	0.576	0.29	-0.417272	3.47229	-0.488	3.30692	1.06554	0.0159036
580	1.0	0.0	0.312	0.095	1.0	0.305	0.634	0.735	0.604	0.255	-0.2841	3.43682	-0.24	3.24646	1.06526	0.0152008
590	1.0	0.0	0.302	0.082	1.0	0.252	0.684	0.753	0.514	0.254	-0.616456	3.29106	-0.636	3.18619	1.06606	0.0147409
600	1.0	0.0	0.24	0.062	1.0	0.227	0.701	0.846	0.476	0.261	-0.66608	3.23479	-0.748	3.0717	1.06641	0.0146133
610	1.0	0.0	0.255	0.026	1.0	0.206	0.75	0.879	0.505	0.238	-0.63113	3.17306	-0.564	3.03782	1.06672	0.0137225
620	1.0	0.0	0.23	0.043	1.0	0.195	0.755	0.838	0.584	0.348	-0.0259046	3.19818	-0.028	3.04792	1.06717	0.0143343
630	1.0	0.0	0.204	0.034	1.0	0.162	0.731	0.834	0.605	0.326	-0.469168	3.19187	-0.416	2.95099	1.06685	0.0141271
640	1.0	0.0	0.197	0.016	1.0	0.145	0.76	0.853	0.62	0.328	-0.327401	3.00373	-0.324	2.85365	1.06837	0.0133614
650	1.0	0.0	0.179	0.007	1.0	0.14	0.763	0.848	0.599	0.367	-0.31472	2.99963	-0.388	2.87924	1.06827	0.0130849
660	1.0	0.0	0.188	0.0	1.0	0.134	0.766	0.886	0.624	0.379	-0.0892197	3.23724	-0.092	3.11431	1.06689	0.0144435
670	1.0	0.0	0.23	0.0	1.0	0.132	0.75	0.893	0.655	0.366	0.114013	3.02786	0.104	2.87153	1.06797	0.0127576
680	1.0	0.0	0.148	0.0	1.0	0.106	0.723	0.925	0.639	0.36	-0.391439	2.86389	-0.396	2.6731	1.06904	0.0123941
690	1.0	0.0	0.243	0.0	1.0	0.089	0.591	0.95	0.689	0.39	-0.218212	3.22136	-0.192	2.99551	1.06688	0.014184
700	1.0	0.0	0.183	0.0	1.0	0.14	0.559	0.965	0.691	0.436	-0.18191	3.10829	-0.104	2.891	1.06769	0.0137965
710	1.0	0.0	0.151	0.0	1.0	0.147	0.485	0.975	0.674	0.405	-0.56959	3.14196	-0.652	3.00415	1.0672	0.0139885
720	1.0	0.0	0.109	0.0	1.0	0.175	0.523	0.976	0.687	0.457	-0.262561	2.81561	-0.292	2.65345	1.0694	0.0120154
730	1.0	0.0	0.076	0.0	1.0	0.158	0.627	0.999	0.693	0.482	0.0956304	2.92524	0.14	2.70759	1.06863	0.0121643
740	1.0	0.0	0.122	0.0	1.0	0.152	0.711	1.0	0.772	0.461	0.816413	2.78791	0.872	2.57777	1.06879	0.012273
750	1.0	0.0	0.142	0.0	1.0	0.205	0.618	1.0	0.779	0.443	0.727954	2.89492	0.748	2.72899	1.0685	0.0130595
760	1.0	0.0	0.119	0.0	1.0	0.168	0.598	1.0	0.726	0.47	0.297773	2.90074	0.324	2.84803	1.06887	0.0125686
770	1.0	0.0	0.105	0.0	1.0	0.204	0.569	1.0	0.697	0.428	-0.0091525	2.90637	0.012	2.73767	1.06897	0.0126235
780	1.0	0.0	0.078	0.0	1.0	0.202	0.569	1.0	0.685	0.425	-0.0837399	2.79544	-0.164	2.65541	1.06956	0.0117194
790	1.0	0.0	0.058	0.0	1.0	0.216	0.593	1.0	0.647	0.468	0.00526013	3.01602	-0.072	2.84165	1.06828	0.0132469
800	1.0	0.0	0.066	0.0	1.0	0.236	0.596	1.0	0.631	0.49	0.0885718	3.00423	0.076	2.76867	1.06829	0.0131183
810	1.0	0.0	0.034	0.0	1.0	0.268	0.548	1.0	0.718	0.468	0.0971579	2.75274	0.144	2.58159	1.06991	0.0118106
820	1.0	0.0	0.042	0.0	1.0	0.332	0.517	1.0	0.691	0.432	0.0528338	2.93133	0.056	2.72979	1.06868	0.0124386
830	1.0	0.0	0.023	0.0	1.0	0.373	0.579	1.0	0.658	0.398	0.163161	2.93557	0.124	2.74658	1.06866	0.0125598
840	1.0	0.0	0.036	0.0	1.0	0.387	0.582	1.0	0.633	0.43	0.304449	2.96075	0.272	2.76646	1.06848	0.0128116
850	1.0	0.0	0.075	0.0	1.0	0.333	0.535	1.0	0.694	0.477	0.443027	3.11131	0.456	2.99366	1.06767	0.0140099
860	1.0	0.0	0.055	0.0	1.0	0.282	0.528	1.0	0.777	0.416	0.289119	2.81135	0.232	2.60917	1.06952	0.0122803
870	1.0	0.0	0.06	0.0	1.0	0.345	0.432	1.0	0.749	0.439	0.000678471	2.91782	0.1	2.75921	1.06877	0.0122797
880	1.0	0.0	0.072	0.0	1.0	0.345	0.461	1.0	0.75	0.438	0.335674	2.947	0.264	2.75272	1.06872	0.0130717
890	1.0	0.0	0.07	0.0	1.0	0.324	0.457	1.0	0.746	0.447	0.14194	2.85829	0.176	2.66819	1.06922	0.0123685
900	1.0	0.0	0.036	0.0	1.0	0.385	0.402	1.0	0.826	0.397	0.166138	2.81123	0.184	2.61301	1.06937	0.0115947
910	1.0	0.0	0.047	0.0	1.0	0.297	0.353	1.0	0.818	0.381	-0.38233	2.83924	-0.416	2.69843	1.06912	0.0119805
920	1.0	0.0	0.05	0.0	1.0	0.229	0.402	1.0	0.803	0.354	-0.674158	2.74991	-0.648	2.52524	1.06958	0.0124352
930	1.0	0.0	0.058	0.0	1.0	0.187	0.373	1.0	0.821	0.349	-0.825207	2.92653	-0.848	2.65311	1.06806	0.0131569
940	1.0	0.0	0.034	0.0	1.0	0.226	0.349	1.0	0.808	0.318	-1.04685	2.62926	-1.06	2.44957	1.06943	0.0121727
950	1.0	0.0	0.029	0.0	1.0	0.204	0.342	1.0	0.901	0.378	-0.693469	2.54654	-0.584	2.37449	1.07036	0.010189
960	1.0	0.0	0.03	0.0	1.0	0.135	0.332	1.0	0.898	0.43	-0.774326	2.53813	-0.7	2.31705	1.07047	0.0110926
970	1.0	0.0	0.032	0.0	1.0	0.13	0.333	1.0	0.878	0.402	-0.88396	2.53767	-0.9	2.43842	1.07005	0.0104988
980	1.0	0.0	0.046	0.0	1.0	0.154	0.333	1.0	0.881	0.373	-0.815216	2.3839	-0.852	2.22981	1.07119	0.0100958
990	1.0	0.0	0.087	0.0	1.0	0.151	0.351	1.0	0.916	0.376	-0.415801	2.7256	-0.476	2.55548	1.06973	0.0113543
1000	1.0	0.0	0.05	0.0	1.0	0.068	0.381	1.0	0.925	0.364	-0.78511	2.55347	-0.848	2.31768	1.07024	0.010709
1010	1.0	0.0	0.056	0.0	1.0	0.054	0.385	1.0	0.878	0.316	-1.27209	2.36714	-1.244	2.19593	1.07022	0.0112243
1020	1.0	0.0	0.061	0.0	1.0	0.058	0.465	1.0	0.919	0.299	-0.747715	2.40523	-0.792	2.25364	1.07123	0.010287
1030	1.0	0.0	0.103	0.0	1.0	0.052	0.387	1.0	0.943	0.309	-0.85816	2.45937	-0.824	2.24569	1.07059	0.0103617
1040	1.0	0.0	0.096	0.0	1.0	0.074	0.4	1.0	0.922	0.237	-1.03139	2.60966	-1.084	2.369	1.06942	0.0116638
1050	1.0	0.0	0.084	0.0	1.0	0.065	0.367	1.0	0.917	0.265	-1.20469	2.39054	-1.208	2.19234	1.07009	0.0105012
1060	1.0	0.0	0.072	0.0	1.0	0.028	0.348	1.0	0.94	0.187	-1.70899	2.19088	-1.7	1.98138	1.06941	0.0108968
1070	1.0	0.0	0.092	0.0	1.0	0.034	0.328	1.0	0.94	0.183	-1.70878	2.31476	-1.692	2.07889	1.0689	0.0117068
1080	1.0	0.0	0.037	0.0	1.0	0.023	0.373	1.0	0.922	0.194	-1.75363	2.22423	-1.804	2.0064	1.06919	0.011648
1090	1.0	0.0	0.036	0.0	1.0	0.03	0.407	1.0	0.943	0.17	-1.63341	2.15209	-1.656	1.88913	1.06984	0.0101535
1100	1.0	0.0	0.041	0.0	1.0	0.033	0.416	1.0	0.942	0.192	-1.46045	2.24413	-1.504	1.99247	1.07005	0.010331
1110	1.0	0.0	0.034	0.0	1.0	0.038	0.461	1.0	0.965	0.15	-1.31122	2.10529	-1.408	1.93313	1.07124	0.00911441
1120	1.0	0.0	0.022	0.0	1.0	0.029	0.525	1.0	0.956	0.1	-1.43611	2.10649	-1.472	1.81102	1.07103	0.0103645
1130	1.0	0.0	0.0	0.0	1.0	0.083	0.57	1.0	0.952	0.1	-1.2252	2.22639	-1.18	1.96757	1.07095	0.00980036
1140	1.0	0.0	0.0	0.0	1.0	0.086	0.647	1.0	0.973	0.077	-0.807017	2.03642	-0.868	1.79248	1.07304	0.00814534
1150	1.0	0.0	0.0	0.0	1.0	0.112	0.683	1.0	0.986	0.056	-0.592651	1.99885	-0.652	1.77685	1.0736	0.00747376
1160	1.0	0.0	0.0	0.0	1.0	0.085	0.713	1.0	0.994	0.078	-0.5252	2.05404	-0.52	1.73656	1.07348	0.00815416
1170	1.0	0.0	0.0	0.0	1.0	0.046	0.795	1.0	1.0	0.034	-0.506048	1.64732	-0.5	1.31509	1.07544	0.00573754
1180	1.0	0.0	0.0	0.0	1.0	0.078	0.797	1.0	1.0	0.055	-0.278975	1.7904	-0.28	1.44976	1.07511	0.0069618
1190	1.0	0.0	0.0	0.0	1.0	0.081	0.802	1.0	1.0	0.039	-0.271995	1.78893	-0.312	1.52424	1.07506	0.0064219
1200	1.0	0.0	0.0	0.0	1.0	0.161	0.795	1.0	1.0	0.052	0.0776587	1.97931	0.032	1.71723	1.0743	0.00778817
1210	1.0	0.0	0.0	0.0	1.0	0.189	0.837	1.0	1.0	0.042	0.324321	1.86804	0.272	1.60847	1.07474	0.00750003
1220	1.0	0.0	0.0	0.0	1.0	0.25	0.861	1.0	1.0	0.081	0.775116	2.01046	0.768	1.7321	1.07329	0.00824642
1230	1.0	0.0	0.0	0.0	1.0	0.238	0.837	1.0	1.0	0.066	0.598336	2.03501	0.564	1.73434	1.07351	0.0082459
1240	1.0	0.0	0.0	0.0	1.0	0.291	0.864	1.0	1.0	0.05	0.927468	2.0381	0.82	1.79277	1.07289	0.0091406
1250	1.0	0.0	0.0	0.0	1.0	0.208	0.89	1.0	1.0	0.07	0.671572	1.95247	0.672	1.63516	1.0738	0.00796352
1260	1.0	0.0	0.0	0.0	1.0	0.181	0.919	1.0	1.0	0.047	0.620566	1.86432	0.588	1.51884	1.07439	0.00780677
1270	1.0	0.0	0.0	0.0	1.0	0.093	0.946	1.0	1.0	0.024	0.177488	1.49679	0.252	1.15723	1.07643	0.00484884
1280	1.0	0.0	0.0	0.0	1.0	0.07	0.951	1.0	1.0	0.016	0.193052	1.40352	0.148	1.01398	1.07678	0.004209
1290	1.0	0.0	0.0	0.0	1.0	0.038	0.98	1.0	1.0	0.003	0.172825	1.19817	0.084	0.670704	1.07758	0.0035705
1300	1.0	0.0	0.0	0.0	1.0	0.044	0.997	1.0	1.0	0.0	0.169462	1.14348	0.164	0.617954	1.07776	0.00308167
1310	1.0	0.0	0.0	0.0	1.0	0.069	0.998	1.0	1.0	0.0	0.263878	1.17766	0.268	0.727485	1.07759	0.00340111
1320	1.0	0.0	0.0	0.0	1.0	0.033	1.0	1.0	1.0	0.0	0.157607	1.1429	0.132	0.497062	1.07777	0.00318274
1330	1.0	0.0	0.0	0.0	1.0	0.086	1.0	1.0	1.0	0.0	0.317874	1.25195	0.344	0.766053	1.07728	0.0037776
1340	1.0	0.0	0.0	0.0	1.0	0.145	1.0	1.0	1.0	0.0	0.657732	1.40169	0.58	0.992759	1.07626	0.00524506
1350	1.0	0.0	0.0	0.0	1.0	0.144	1.0	1.0	1.0	0.0	0.565278	1.4439	0.576	1.0307	1.0763	0.00561654
1360	1.0	0.0	0.0	0.0	1.0	0.152	1.0	1.0	1.0	0.0	0.594501	1.41988	0.608	1.05857	1.07637	0.00580598
1370	1.0	0.0	0.0	0.0	1.0	0.162	1.0	1.0	1.0	0.0	0.746323	1.46422	0.648	1.01891	1.07583	0.00561247
1380	1.0	0.0	0.0	0.0	1.0	0.165	1.0	1.0	1.0	0.0	0.640017	1.39144	0.66	1.05386	1.07633	0.00514839
1390	1.0	0.0	0.0	0.0	1.0	0.178	1.0	1.0	1.0	0.0	0.655288	1.45722	0.712	1.09153	1.07607	0.00569908
1400	1.0	0.0	0.0	0.0	1.0	0.185	1.0	1.0	1.0	0.0	0.739626	1.45499	0.74	1.12023	1.0759	0.00570781
1410	1.0	0.0	0.0	0.0	1.0	0.157	1.0	1.0	1.0	0.0	0.578798	1.4838	0.628	1.00381	1.07607	0.0054253
1420	1.0	0.0	0.0	0.0	1.0	0.193	1.0	1.0	1.0	0.0	0.921522	1.48975	0.772	1.06878	1.07535	0.00626059
1430	1.0	0.0	0.0	0.0	1.0	0.152	1.0	1.0	1.0	0.0	0.68836	1.44178	0.608	1.02001	1.07606	0.00556236
1440	1.0	0.0	0.0	0.0	1.0	0.153	1.0	1.0	1.0	0.0	0.661989	1.40974	0.612	0.973319	1.07621	0.00509627
1450	1.0	0.0	0.0	0.0	1.0	0.135	1.0	1.0	1.0	0.0	0.538863	1.32651	0.54	0.932813	1.07673	0.00438682
1460	1.0	0.0	0.0	0.0	1.0	0.087	1.0	1.0	1.0	0.0	0.345016	1.18903	0.348	0.769467	1.07746	0.00326416
1470	1.0	0.0	0.0	0.0	1.0	0.093	1.0	1.0	1.0	0.0	0.307264	1.25595	0.372	0.838464	1.07732	0.00446177
1480	1.0	0.0	0.0	0.0	1.0	0.168	1.0	1.0	1.0	0.0	0.708172	1.52337	0.672	1.08756	1.07568	0.00585166
1490	1.0	0.0	0.0	0.0	1.0	0.166	1.0	1.0	1.0	0.0	0.675278	1.37569	0.664	0.984399	1.07631	0.00486815
1500	1.0	0.0	0.0	0.0	1.0	0.157	1.0	1.0	1.0	0.0	0.658942	1.38476	0.628	0.987708	1.07631	0.00498867
1510	1.0	0.0	0.0	0.0	1.0	0.137	1.0	1.0	1.0	0.0	0.619499	1.41213	0.548	0.978576	1.07631	0.00532443
1520	1.0	0.0	0.0	0.0	1.0	0.13	1.0	1.0	1.0	0.0	0.504083	1.39603	0.52	0.973394	1.07657	0.00528439
1530	1.0	0.0	0.0	0.0	1.0	0.129	1.0	1.0	1.0	0.0	0.532925	1.4151	0.516	0.971407	1.07643	0.00514238
1540	1.0	0.0	0.0	0.0	1.0	0.055	1.0	1.0	1.0	0.0	0.135808	1.21578	0.22	0.675657	1.07753	0.00361779
1550	1.0	0.0	0.0	0.0	1.0	0.044	1.0	1.0	1.0	0.0	0.205243	1.12887	0.176	0.581119	1.07778	0.00288547
1560	1.0	0.0	0.0	0.0	1.0	0.014	1.0	1.0	1.0	0.0	-0.0343655	1.07017	0.056	0.330276	1.07802	0.00234477
1570	1.0	0.0	0.0	0.0	1.0	0.012	1.0	1.0	1.0	0.0	0.00912351	0.999651	0.048	0.306405	1.07824	0.00209023
1580	1.0	0.0	0.0	0.0	1.0	0.029	1.0	1.0	1.0	0.0	0.176509	1.09962	0.116	0.484782	1.07792	0.0033395
1590	1.0	0.0	0.0	0.0	1.0	0.027	1.0	1.0	1.0	0.0	0.0498056	1.09941	0.108	0.452488	1.07794	0.00280215
1600	1.0	0.0	0.0	0.0	1.0	0.015	1.0	1.0	1.0	0.0	0.0460652	1.03402	0.06	0.341516	1.07814	0.00254562
1610	1.0	0.0	0.0	0.0	1.0	0.03	1.0	1.0	1.0	0.0	0.134171	1.11221	0.12	0.475449	1.07787	0.00290069
