cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
10	0.489	0.536	0.428	0.478	0.454	0.406	0.454	0.497	0.543	0.449	-1.19869	4.36913	-1.064	4.28867	1.05819	0.0200737
20	0.561	0.564	0.42	0.448	0.483	0.393	0.435	0.442	0.486	0.467	-1.32038	4.67438	-1.204	4.51211	1.05685	0.0219567
30	0.659	0.522	0.431	0.41	0.448	0.375	0.447	0.432	0.471	0.412	-1.78032	4.51624	-1.572	4.39174	1.05735	0.0216348
40	0.685	0.505	0.405	0.388	0.485	0.312	0.491	0.456	0.405	0.344	-2.30994	4.30337	-2.096	4.1619	1.05684	0.0216413
50	0.681	0.51	0.467	0.437	0.523	0.291	0.471	0.498	0.346	0.301	-2.10978	4.57422	-1.9	4.45485	1.05594	0.0227789
60	0.724	0.498	0.445	0.474	0.53	0.389	0.492	0.454	0.416	0.256	-1.37634	4.40936	-1.288	4.24371	1.05896	0.0211478
70	0.68	0.469	0.442	0.501	0.552	0.435	0.447	0.399	0.362	0.283	-1.91204	4.69316	-1.72	4.475	1.05609	0.0224525
80	0.763	0.404	0.538	0.577	0.624	0.499	0.372	0.446	0.37	0.357	-0.263719	4.54427	-0.2	4.33747	1.0582	0.0201087
90	0.78	0.38	0.49	0.557	0.696	0.457	0.394	0.546	0.417	0.319	0.181105	4.5034	0.144	4.3286	1.05901	0.0202326
100	0.809	0.34	0.374	0.546	0.738	0.471	0.359	0.477	0.445	0.327	-0.599527	4.08031	-0.456	3.97387	1.06117	0.0183263
110	0.798	0.372	0.422	0.5	0.743	0.487	0.389	0.425	0.483	0.329	-0.118262	4.70595	-0.208	4.5693	1.05768	0.0213248
120	0.819	0.416	0.432	0.525	0.745	0.472	0.369	0.373	0.513	0.291	-0.252787	4.43028	-0.18	4.13107	1.05912	0.0202157
130	0.889	0.407	0.439	0.517	0.711	0.517	0.391	0.4	0.512	0.442	0.969907	4.19904	0.9	3.99574	1.0602	0.0196072
140	0.889	0.421	0.453	0.556	0.72	0.506	0.365	0.344	0.392	0.455	0.432775	4.28284	0.404	4.15973	1.06021	0.0191095
150	0.907	0.397	0.477	0.629	0.752	0.519	0.311	0.39	0.455	0.338	0.833065	4.24815	0.7	4.05152	1.05986	0.0192236
160	0.938	0.502	0.436	0.643	0.687	0.523	0.302	0.461	0.48	0.37	1.55125	4.20329	1.368	3.99406	1.05922	0.0200498
170	0.94	0.454	0.411	0.668	0.688	0.513	0.3	0.436	0.499	0.349	1.18068	4.14978	1.032	3.99887	1.05996	0.019475
180	0.931	0.464	0.357	0.78	0.678	0.452	0.255	0.362	0.489	0.338	0.456827	4.14473	0.424	4.00153	1.06134	0.0191738
190	0.901	0.429	0.377	0.817	0.751	0.496	0.219	0.417	0.482	0.356	1.05975	4.24698	0.98	4.02492	1.05994	0.0196657
200	0.866	0.427	0.428	0.794	0.765	0.442	0.238	0.391	0.501	0.341	0.864483	4.38323	0.772	4.18079	1.06015	0.0201637
210	0.88	0.431	0.375	0.754	0.733	0.466	0.322	0.411	0.48	0.424	1.18826	4.21278	1.104	4.09863	1.06001	0.0199156
220	0.931	0.479	0.367	0.774	0.731	0.489	0.382	0.504	0.446	0.393	2.15406	4.12894	1.984	3.90053	1.05865	0.0212756
230	0.947	0.396	0.344	0.727	0.735	0.501	0.365	0.484	0.486	0.463	1.99599	4.54025	1.792	4.3739	1.05631	0.0218362
240	0.968	0.361	0.308	0.655	0.764	0.433	0.357	0.497	0.437	0.435	0.97729	4.25867	0.86	4.13262	1.06001	0.0197305
250	0.966	0.328	0.372	0.693	0.74	0.433	0.375	0.521	0.452	0.334	0.975818	4.11174	0.856	3.97629	1.06133	0.0193902
260	0.951	0.352	0.458	0.747	0.739	0.5	0.34	0.441	0.51	0.314	1.57761	4.25752	1.408	4.07366	1.05948	0.0208116
270	0.962	0.334	0.348	0.758	0.796	0.504	0.313	0.398	0.506	0.336	1.11656	4.23959	1.02	4.12913	1.05983	0.0200186
280	0.963	0.345	0.278	0.75	0.777	0.459	0.282	0.4	0.497	0.25	-0.0600289	4.12162	0.004	3.9139	1.06161	0.01839
290	0.956	0.363	0.242	0.785	0.76	0.489	0.179	0.352	0.455	0.268	-0.670494	3.90698	-0.604	3.77885	1.06289	0.0181918
300	0.964	0.379	0.265	0.804	0.791	0.539	0.241	0.342	0.316	0.212	-0.646347	3.83223	-0.588	3.63878	1.06352	0.0181687
310	0.976	0.331	0.315	0.728	0.772	0.561	0.229	0.321	0.245	0.265	-1.04641	4.09984	-1.028	3.85395	1.0615	0.0197743
320	0.991	0.387	0.312	0.759	0.753	0.61	0.181	0.314	0.227	0.245	-0.904831	4.12194	-0.884	3.93465	1.06122	0.0198045
330	0.991	0.393	0.272	0.779	0.711	0.645	0.224	0.303	0.275	0.255	-0.594264	4.04796	-0.608	3.87768	1.06218	0.0188086
340	1.0	0.318	0.34	0.825	0.771	0.622	0.179	0.293	0.228	0.185	-0.988087	3.85286	-0.956	3.66181	1.06243	0.0182152
350	1.0	0.326	0.319	0.825	0.79	0.606	0.246	0.259	0.27	0.203	-0.69841	3.80689	-0.624	3.67337	1.06305	0.0173181
360	1.0	0.363	0.346	0.809	0.801	0.57	0.225	0.209	0.26	0.256	-0.795494	3.89561	-0.644	3.72519	1.06217	0.017967
370	1.0	0.308	0.337	0.849	0.82	0.532	0.268	0.209	0.231	0.249	-0.92635	3.8329	-0.788	3.62289	1.06282	0.0178935
380	1.0	0.366	0.29	0.881	0.786	0.534	0.286	0.176	0.253	0.274	-0.63155	3.85019	-0.616	3.64845	1.06299	0.0180349
390	1.0	0.363	0.179	0.92	0.798	0.632	0.256	0.196	0.233	0.311	-0.459	3.67221	-0.448	3.44776	1.06379	0.016339
400	1.0	0.384	0.197	0.882	0.78	0.629	0.27	0.181	0.192	0.287	-0.937863	3.65943	-0.792	3.45088	1.0636	0.0173841
410	1.0	0.397	0.166	0.917	0.842	0.647	0.302	0.164	0.155	0.225	-0.809072	3.61306	-0.74	3.47052	1.06434	0.0163907
420	1.0	0.373	0.111	0.926	0.856	0.636	0.301	0.16	0.179	0.26	-0.853967	3.59948	-0.792	3.36145	1.06421	0.0167392
430	1.0	0.412	0.059	0.94	0.86	0.643	0.285	0.191	0.253	0.198	-0.696939	3.64935	-0.636	3.42622	1.06383	0.0162344
440	1.0	0.456	0.06	0.927	0.775	0.597	0.303	0.171	0.326	0.181	-0.934589	3.56749	-0.816	3.41489	1.06438	0.0173169
450	1.0	0.494	0.057	0.933	0.845	0.595	0.247	0.152	0.287	0.187	-0.884195	3.27895	-0.812	3.10741	1.06603	0.0154651
460	1.0	0.502	0.065	0.967	0.911	0.598	0.227	0.133	0.229	0.17	-0.841991	3.47896	-0.792	3.29643	1.06495	0.0163908
470	1.0	0.555	0.069	0.976	0.925	0.619	0.267	0.126	0.25	0.159	-0.145163	3.17222	-0.216	3.02583	1.06747	0.0144153
480	1.0	0.629	0.026	0.963	0.896	0.726	0.261	0.074	0.234	0.117	-0.346724	3.13304	-0.296	2.9109	1.06763	0.013858
490	1.0	0.628	0.034	0.933	0.909	0.705	0.295	0.061	0.19	0.081	-0.687113	2.98437	-0.656	2.82021	1.06801	0.0134251
500	1.0	0.677	0.041	0.922	0.883	0.64	0.338	0.056	0.197	0.119	-0.578591	3.21809	-0.508	3.0921	1.0668	0.0147703
510	1.0	0.767	0.028	0.905	0.871	0.581	0.34	0.025	0.192	0.147	-0.767499	3.09757	-0.576	2.88251	1.06726	0.0142991
520	1.0	0.796	0.028	0.92	0.845	0.53	0.287	0.023	0.169	0.202	-0.868154	3.23388	-0.8	3.03355	1.0661	0.0147464
530	1.0	0.76	0.026	0.927	0.802	0.502	0.223	0.003	0.142	0.186	-2.05618	3.08497	-1.716	2.92993	1.0639	0.0165849
