cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
10	0.481	0.51	0.471	0.482	0.5	0.558	0.51	0.455	0.47	0.424	-0.550529	4.45955	-0.556	4.26606	1.05841	0.0198546
20	0.497	0.54	0.458	0.442	0.507	0.614	0.568	0.445	0.498	0.485	0.167585	4.6059	0.216	4.48571	1.05846	0.0208326
30	0.531	0.534	0.493	0.404	0.453	0.647	0.514	0.456	0.452	0.469	-0.244346	4.33102	-0.188	4.19235	1.06006	0.0194395
40	0.574	0.535	0.541	0.475	0.426	0.703	0.566	0.388	0.524	0.47	0.845458	4.19252	0.808	4.07386	1.06102	0.019605
50	0.564	0.543	0.403	0.44	0.425	0.705	0.527	0.404	0.497	0.482	-0.156238	4.67997	-0.04	4.56509	1.05764	0.020908
60	0.514	0.578	0.405	0.42	0.394	0.777	0.479	0.388	0.408	0.568	-0.341876	3.99151	-0.276	3.90824	1.06217	0.0185811
70	0.564	0.609	0.354	0.453	0.448	0.701	0.499	0.364	0.399	0.589	-0.0976649	4.76991	-0.08	4.52754	1.05879	0.0219388
80	0.569	0.622	0.349	0.447	0.388	0.778	0.466	0.387	0.367	0.566	-0.2702	4.57304	-0.244	4.28032	1.05849	0.0207375
90	0.527	0.638	0.353	0.474	0.404	0.83	0.394	0.399	0.434	0.631	0.346173	4.42401	0.336	4.33274	1.05998	0.0206214
100	0.478	0.639	0.352	0.536	0.366	0.796	0.399	0.364	0.344	0.629	-0.486454	4.38452	-0.388	4.21866	1.05909	0.0192702
110	0.458	0.599	0.355	0.499	0.33	0.811	0.42	0.384	0.356	0.552	-1.00005	4.58629	-0.944	4.42855	1.05798	0.0210977
120	0.486	0.513	0.429	0.475	0.34	0.86	0.429	0.435	0.368	0.491	-0.783479	4.21104	-0.696	4.02343	1.06022	0.0187634
130	0.525	0.484	0.414	0.557	0.416	0.842	0.442	0.461	0.355	0.522	0.0457408	4.17115	0.072	3.95501	1.06113	0.0190972
140	0.434	0.533	0.404	0.61	0.408	0.854	0.364	0.504	0.316	0.539	-0.185956	4.18153	-0.136	4.08299	1.06156	0.0190507
150	0.427	0.455	0.481	0.644	0.334	0.802	0.365	0.578	0.393	0.615	0.44046	4.53401	0.376	4.30531	1.0586	0.020142
160	0.493	0.418	0.535	0.657	0.247	0.778	0.297	0.587	0.359	0.545	-0.353613	4.23743	-0.336	4.08123	1.06104	0.0196237
170	0.496	0.345	0.528	0.697	0.259	0.809	0.358	0.654	0.392	0.558	0.381964	4.21409	0.384	4.08091	1.06077	0.0192281
180	0.49	0.474	0.53	0.668	0.269	0.855	0.346	0.648	0.423	0.541	1.13239	4.22085	0.976	4.08028	1.06038	0.0201709
190	0.413	0.409	0.524	0.571	0.292	0.872	0.352	0.642	0.438	0.512	0.128666	4.3341	0.1	4.08502	1.06003	0.0197649
200	0.383	0.355	0.489	0.544	0.296	0.917	0.33	0.673	0.464	0.56	-0.0126737	4.11273	0.044	3.96655	1.06217	0.0193449
210	0.292	0.352	0.529	0.567	0.305	0.933	0.367	0.615	0.389	0.607	-0.295975	4.23361	-0.176	4.01213	1.06076	0.0190053
220	0.337	0.325	0.601	0.616	0.305	0.925	0.41	0.658	0.41	0.549	0.559218	4.47328	0.544	4.32822	1.05891	0.0202191
230	0.374	0.404	0.557	0.631	0.282	0.881	0.343	0.625	0.34	0.484	-0.294343	4.28525	-0.316	4.18846	1.0604	0.0191743
240	0.447	0.43	0.628	0.705	0.184	0.872	0.367	0.672	0.278	0.529	0.486263	4.15067	0.448	3.97881	1.06093	0.0190845
250	0.444	0.342	0.647	0.621	0.232	0.918	0.377	0.647	0.268	0.425	-0.270316	4.16868	-0.316	4.01452	1.06167	0.0193073
