cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
2	0.499	0.491	0.522	0.512	0.492	0.518	0.486	0.505	0.503	0.492	0.297939	8.99707	0.08	4.44715	1.03936	0.0293235
10	0.543	0.525	0.472	0.517	0.448	0.574	0.539	0.55	0.432	0.518	1.2791	8.87883	0.472	4.36799	1.03797	0.0282197
20	0.493	0.504	0.467	0.478	0.42	0.533	0.561	0.614	0.426	0.417	-0.805077	8.77881	-0.348	4.34749	1.03924	0.0292225
30	0.407	0.61	0.402	0.565	0.462	0.609	0.585	0.637	0.458	0.364	1.46601	9.02999	0.396	4.59101	1.03902	0.0290751
40	0.432	0.531	0.465	0.645	0.474	0.555	0.567	0.711	0.417	0.302	1.7428	8.63363	0.396	4.28765	1.03893	0.0282208
50	0.431	0.551	0.478	0.575	0.442	0.455	0.484	0.671	0.459	0.224	-3.18301	8.71097	-0.92	4.32377	1.03773	0.0285807
60	0.514	0.594	0.435	0.568	0.401	0.499	0.591	0.697	0.464	0.23	0.0478503	8.1931	-0.028	4.04078	1.04255	0.0290637
70	0.447	0.611	0.456	0.538	0.407	0.418	0.536	0.725	0.437	0.146	-3.7193	8.31714	-1.116	4.09831	1.03768	0.0279881
80	0.369	0.646	0.325	0.565	0.448	0.398	0.609	0.68	0.443	0.224	-3.9171	8.85974	-1.172	4.38553	1.03626	0.0293513
90	0.383	0.708	0.332	0.607	0.502	0.462	0.646	0.685	0.381	0.242	-0.587845	8.02936	-0.208	3.97446	1.04284	0.0286859
100	0.409	0.786	0.346	0.589	0.518	0.373	0.664	0.721	0.356	0.221	-0.253224	8.2843	-0.068	4.06009	1.04054	0.0280353
110	0.332	0.734	0.32	0.635	0.499	0.463	0.714	0.714	0.346	0.19	-0.42816	8.51284	-0.212	4.25008	1.04102	0.0288972
120	0.383	0.679	0.299	0.614	0.504	0.396	0.695	0.723	0.396	0.227	-0.860621	8.37139	-0.336	4.19551	1.04117	0.028777
130	0.447	0.735	0.32	0.586	0.401	0.371	0.751	0.771	0.305	0.287	-0.401286	8.10152	-0.104	4.0859	1.04164	0.027624
140	0.457	0.676	0.376	0.59	0.409	0.41	0.807	0.772	0.283	0.296	0.93923	8.29957	0.304	4.14994	1.04065	0.0283867
150	0.431	0.691	0.38	0.65	0.467	0.449	0.808	0.764	0.281	0.258	2.35483	8.58064	0.716	4.25906	1.03749	0.0281734
160	0.438	0.668	0.306	0.585	0.547	0.417	0.82	0.734	0.238	0.224	-0.625436	8.03996	-0.092	3.93325	1.04058	0.0287142
170	0.51	0.654	0.323	0.624	0.608	0.474	0.864	0.703	0.244	0.24	3.75466	7.94465	0.976	3.88711	1.03991	0.0289099
180	0.441	0.61	0.242	0.646	0.633	0.387	0.874	0.635	0.211	0.149	-2.23967	7.56339	-0.688	3.75698	1.04212	0.0282638
190	0.463	0.619	0.247	0.665	0.616	0.434	0.949	0.532	0.268	0.175	-0.344761	7.85147	-0.128	3.9859	1.04127	0.0283329
200	0.452	0.638	0.323	0.718	0.717	0.464	0.963	0.431	0.239	0.149	1.08742	8.04062	0.376	3.96814	1.0418	0.0281561
210	0.506	0.735	0.266	0.782	0.641	0.489	0.969	0.403	0.206	0.16	2.58202	6.95895	0.628	3.36158	1.04457	0.0276617
220	0.513	0.664	0.312	0.751	0.581	0.43	0.983	0.418	0.23	0.12	0.0237595	7.88396	0.008	3.89645	1.0419	0.0273974
230	0.459	0.6	0.304	0.724	0.538	0.468	0.981	0.42	0.194	0.095	-2.75202	8.0231	-0.868	3.95042	1.04113	0.0286718
240	0.548	0.666	0.304	0.759	0.49	0.512	0.989	0.367	0.176	0.047	-1.81487	7.88675	-0.568	3.88582	1.04039	0.0282804
250	0.6	0.74	0.273	0.646	0.58	0.51	0.98	0.407	0.24	0.07	0.549172	7.58271	0.184	3.7021	1.0441	0.0269649
260	0.606	0.692	0.325	0.714	0.641	0.535	0.974	0.357	0.21	0.037	1.59284	7.59854	0.364	3.76934	1.04487	0.0283305
270	0.672	0.711	0.306	0.728	0.661	0.565	0.951	0.267	0.164	0.031	0.956883	7.19519	0.224	3.54499	1.04695	0.0271292
280	0.747	0.645	0.248	0.669	0.65	0.516	0.97	0.395	0.214	0.008	0.849353	7.49453	0.248	3.69619	1.04391	0.027382
290	0.693	0.697	0.324	0.628	0.551	0.562	0.972	0.404	0.227	0.01	0.879171	7.89102	0.272	3.95237	1.04322	0.0278047
300	0.686	0.671	0.35	0.63	0.489	0.534	0.985	0.368	0.24	0.0	-0.373809	7.47772	-0.188	3.64187	1.04382	0.0272993
310	0.687	0.649	0.405	0.61	0.443	0.58	0.981	0.343	0.287	0.0	-0.217129	7.47635	-0.06	3.70727	1.04322	0.0268265
320	0.74	0.686	0.268	0.677	0.391	0.528	0.972	0.348	0.347	0.0	-0.612292	7.62472	-0.172	3.82933	1.04305	0.0273093
330	0.727	0.726	0.3	0.715	0.421	0.455	0.961	0.315	0.379	0.0	0.264007	7.77362	-0.004	3.82691	1.04306	0.0275297
340	0.738	0.721	0.223	0.7	0.406	0.5	0.903	0.308	0.379	0.0	-1.59653	7.22579	-0.488	3.57707	1.04525	0.0274715
350	0.751	0.72	0.177	0.748	0.451	0.516	0.941	0.277	0.418	0.0	-0.0678742	7.33821	-0.004	3.60694	1.04657	0.0275342
