cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
10	0.521	0.547	0.515	0.57	0.512	0.488	0.548	0.504	0.485	0.481	0.693596	4.63923	0.684	4.50386	1.05774	0.0210587
20	0.525	0.513	0.542	0.52	0.497	0.448	0.499	0.457	0.515	0.374	-0.504289	4.61893	-0.44	4.53161	1.05839	0.0209356
30	0.59	0.469	0.507	0.435	0.473	0.557	0.498	0.461	0.601	0.321	-0.335037	4.68065	-0.352	4.52693	1.05869	0.0215792
40	0.573	0.461	0.465	0.532	0.435	0.594	0.603	0.428	0.626	0.233	-0.130206	4.35232	-0.2	4.18126	1.06033	0.020262
50	0.602	0.48	0.488	0.532	0.4	0.623	0.609	0.354	0.633	0.268	-0.017526	4.65492	-0.044	4.44134	1.05837	0.0215121
60	0.458	0.452	0.536	0.534	0.484	0.619	0.634	0.338	0.677	0.292	-0.0180697	4.41371	0.096	4.25523	1.05961	0.0195462
70	0.534	0.481	0.41	0.557	0.451	0.591	0.634	0.32	0.648	0.375	-0.0402376	4.56741	0.004	4.39438	1.05848	0.0206109
80	0.558	0.475	0.425	0.57	0.503	0.567	0.643	0.375	0.596	0.399	0.485564	4.41499	0.444	4.21882	1.05982	0.0208262
90	0.539	0.439	0.432	0.542	0.601	0.502	0.654	0.371	0.683	0.433	0.904904	4.26822	0.784	4.11378	1.05982	0.019807
100	0.505	0.392	0.455	0.552	0.6	0.472	0.637	0.315	0.649	0.408	-0.0260053	4.41169	-0.06	4.25683	1.05989	0.0201852
110	0.549	0.386	0.426	0.568	0.602	0.479	0.587	0.295	0.536	0.413	-0.69866	4.59379	-0.636	4.4284	1.05771	0.0203202
120	0.622	0.283	0.388	0.603	0.629	0.464	0.445	0.357	0.647	0.379	-0.85162	4.42825	-0.732	4.28262	1.05927	0.0204084
130	0.589	0.326	0.35	0.599	0.698	0.529	0.388	0.316	0.752	0.385	-0.307827	4.3605	-0.272	4.18294	1.06047	0.0202503
140	0.592	0.266	0.393	0.63	0.665	0.569	0.416	0.354	0.808	0.344	0.100284	4.38524	0.148	4.21303	1.05984	0.0199032
150	0.61	0.229	0.379	0.6	0.695	0.551	0.484	0.37	0.772	0.409	0.372601	4.54706	0.396	4.38927	1.05868	0.0205263
160	0.544	0.245	0.347	0.606	0.641	0.485	0.435	0.313	0.775	0.504	-0.37453	4.22757	-0.42	4.10186	1.06107	0.0198288
170	0.498	0.151	0.381	0.606	0.717	0.53	0.46	0.298	0.838	0.514	-0.0746076	4.03686	-0.028	3.8477	1.06235	0.0186485
180	0.529	0.128	0.379	0.65	0.621	0.545	0.478	0.337	0.829	0.546	0.195127	4.18127	0.168	4.02644	1.06137	0.0190563
190	0.593	0.159	0.341	0.707	0.718	0.499	0.431	0.394	0.875	0.544	1.16575	4.25504	1.044	4.07815	1.05958	0.019727
200	0.56	0.165	0.391	0.634	0.759	0.508	0.372	0.502	0.873	0.574	1.5364	3.88525	1.352	3.76835	1.06075	0.018807
210	0.537	0.183	0.389	0.581	0.767	0.456	0.369	0.514	0.905	0.569	1.14389	4.14487	1.08	3.94775	1.06042	0.019392
220	0.596	0.197	0.421	0.638	0.794	0.463	0.311	0.607	0.928	0.604	2.46657	4.11716	2.236	3.9739	1.05751	0.0214557
230	0.656	0.211	0.382	0.639	0.791	0.477	0.366	0.573	0.92	0.624	2.89192	4.20357	2.556	4.02632	1.05544	0.0225897
240	0.658	0.188	0.373	0.606	0.817	0.459	0.315	0.612	0.885	0.676	2.64507	4.17114	2.356	4.01516	1.05666	0.0219922
250	0.691	0.107	0.274	0.586	0.798	0.404	0.32	0.577	0.904	0.64	1.3759	3.9405	1.204	3.74733	1.06125	0.0185702
260	0.744	0.088	0.278	0.556	0.86	0.437	0.354	0.536	0.866	0.686	1.80921	3.73666	1.62	3.57339	1.06131	0.0189029
270	0.73	0.042	0.35	0.546	0.907	0.459	0.315	0.568	0.838	0.662	1.77778	4.04661	1.668	3.89977	1.06042	0.020273
280	0.731	0.044	0.304	0.582	0.918	0.438	0.307	0.497	0.784	0.684	1.21956	3.93485	1.156	3.76457	1.06148	0.0189064
290	0.667	0.028	0.246	0.583	0.908	0.395	0.332	0.539	0.81	0.684	0.913802	4.1448	0.768	3.93155	1.06103	0.0198906
300	0.671	0.006	0.193	0.625	0.898	0.417	0.373	0.561	0.764	0.681	0.779106	3.85951	0.756	3.6605	1.06241	0.0177925
310	0.641	0.0	0.213	0.584	0.886	0.345	0.389	0.554	0.757	0.676	0.290462	4.04856	0.18	3.90975	1.06216	0.0183102
320	0.554	0.0	0.18	0.568	0.839	0.325	0.422	0.612	0.744	0.736	-0.142173	3.96843	-0.08	3.76802	1.06239	0.0183118
330	0.546	0.0	0.232	0.512	0.81	0.339	0.421	0.512	0.765	0.763	-0.512849	3.99205	-0.4	3.83842	1.06203	0.0183607
340	0.551	0.0	0.213	0.516	0.826	0.33	0.496	0.565	0.746	0.817	0.336709	4.18109	0.24	4.0168	1.06071	0.0188989
350	0.567	0.0	0.2	0.462	0.782	0.309	0.573	0.558	0.807	0.834	0.451966	4.0176	0.368	3.879	1.06145	0.0179079
360	0.487	0.0	0.233	0.441	0.846	0.339	0.59	0.532	0.79	0.886	0.647819	3.94801	0.576	3.72881	1.0621	0.0178035
370	0.555	0.0	0.242	0.344	0.9	0.347	0.599	0.517	0.735	0.872	0.51692	3.88937	0.444	3.72433	1.06284	0.0182611
380	0.555	0.0	0.221	0.35	0.863	0.396	0.666	0.566	0.755	0.893	1.16178	3.85048	1.06	3.6747	1.06179	0.0179209
390	0.474	0.0	0.25	0.401	0.873	0.393	0.706	0.565	0.762	0.929	1.60177	3.9974	1.412	3.82354	1.06005	0.0195998
400	0.425	0.0	0.173	0.424	0.847	0.412	0.698	0.512	0.786	0.945	0.919452	4.04162	0.888	3.86488	1.06134	0.0192281
410	0.338	0.0	0.113	0.358	0.868	0.372	0.688	0.488	0.76	0.922	-0.389512	3.60263	-0.372	3.49027	1.06466	0.0165636
420	0.383	0.0	0.118	0.415	0.863	0.304	0.673	0.508	0.866	0.939	0.307566	3.49392	0.276	3.3969	1.06535	0.0158785
430	0.419	0.0	0.086	0.31	0.821	0.266	0.679	0.522	0.847	0.925	-0.555542	3.68539	-0.5	3.43943	1.06373	0.0168718
440	0.392	0.0	0.021	0.327	0.827	0.194	0.713	0.623	0.869	0.885	-0.608244	3.43879	-0.596	3.17379	1.06533	0.0158697
450	0.369	0.0	0.007	0.315	0.867	0.23	0.691	0.669	0.917	0.941	-0.0536227	3.40598	0.024	3.17041	1.06593	0.0155685
460	0.355	0.0	0.005	0.368	0.879	0.233	0.658	0.588	0.892	0.932	-0.386977	3.37275	-0.36	3.15504	1.0658	0.0152419
470	0.407	0.0	0.007	0.377	0.945	0.262	0.59	0.651	0.934	0.94	0.472115	3.50525	0.452	3.29384	1.06511	0.0161575
480	0.369	0.0	0.017	0.461	0.945	0.245	0.569	0.656	0.942	0.942	0.633023	3.63187	0.584	3.46221	1.06403	0.0164659
490	0.351	0.0	0.025	0.472	0.966	0.28	0.667	0.627	0.896	0.924	0.879233	3.71536	0.832	3.49001	1.06326	0.0174505
500	0.395	0.0	0.035	0.44	0.981	0.228	0.745	0.642	0.924	0.919	1.40539	3.14052	1.236	2.95597	1.06555	0.0153868
510	0.412	0.0	0.048	0.4	0.927	0.295	0.633	0.629	0.922	0.924	0.816145	3.22701	0.76	3.1064	1.06621	0.014634
520	0.439	0.0	0.035	0.393	0.945	0.312	0.682	0.646	0.934	0.938	1.38177	3.41012	1.296	3.27992	1.064	0.0166042
530	0.357	0.0	0.025	0.441	0.931	0.341	0.664	0.647	0.954	0.953	1.41354	3.27193	1.252	3.13115	1.06509	0.0163684
540	0.381	0.0	0.017	0.362	0.925	0.308	0.63	0.595	0.968	0.964	0.67279	3.29653	0.6	3.16671	1.06611	0.0149932
550	0.325	0.0	0.017	0.398	0.896	0.259	0.62	0.488	0.98	0.95	-0.300845	3.41601	-0.268	3.2701	1.0661	0.0158439
560	0.404	0.0	0.015	0.356	0.898	0.293	0.568	0.484	0.984	0.948	-0.141648	3.37606	-0.2	3.13363	1.06591	0.0149999
570	0.464	0.0	0.015	0.349	0.874	0.308	0.602	0.452	0.965	0.945	-0.0822594	3.52216	-0.104	3.29042	1.06512	0.0158241
580	0.48	0.0	0.0	0.314	0.858	0.272	0.544	0.495	0.979	0.966	-0.334682	3.35809	-0.368	3.12091	1.06593	0.0145495
590	0.498	0.0	0.0	0.328	0.881	0.254	0.57	0.494	0.993	0.956	-0.120339	3.23	-0.104	3.12806	1.06697	0.0144741
600	0.448	0.0	0.0	0.355	0.899	0.261	0.539	0.545	0.984	0.955	-0.0735088	3.15967	-0.056	3.05672	1.06749	0.0141538
610	0.507	0.0	0.0	0.327	0.911	0.292	0.575	0.51	0.995	0.976	0.392457	3.35782	0.372	3.13453	1.06555	0.0145302
620	0.437	0.0	0.0	0.309	0.934	0.231	0.645	0.514	1.0	0.919	0.0124949	3.34624	-0.044	3.18659	1.06603	0.0143826
630	0.436	0.0	0.0	0.293	0.958	0.211	0.694	0.539	1.0	0.915	0.241096	3.37086	0.184	3.19289	1.06616	0.0151192
640	0.476	0.0	0.0	0.19	0.979	0.187	0.714	0.528	1.0	0.91	-0.161157	3.00122	-0.064	2.83619	1.0684	0.0132029
650	0.49	0.0	0.0	0.189	0.978	0.239	0.653	0.504	1.0	0.935	-0.0252797	3.07293	-0.048	2.90078	1.06819	0.0139903
660	0.543	0.0	0.0	0.168	0.99	0.243	0.68	0.525	1.0	0.903	0.238277	3.06936	0.208	2.81791	1.06801	0.0135064
670	0.521	0.0	0.0	0.129	0.995	0.223	0.69	0.55	1.0	0.905	0.0531599	3.16416	0.052	2.90761	1.06754	0.014412
680	0.477	0.0	0.0	0.155	0.989	0.203	0.734	0.543	1.0	0.892	-0.0921351	3.04396	-0.028	2.79264	1.06844	0.0138408
690	0.521	0.0	0.0	0.173	1.0	0.195	0.783	0.52	1.0	0.924	0.523597	2.96551	0.464	2.8243	1.06832	0.0130409
700	0.514	0.0	0.0	0.24	1.0	0.159	0.811	0.456	1.0	0.96	0.641431	3.26769	0.56	2.99739	1.06651	0.015166
710	0.465	0.0	0.0	0.248	1.0	0.113	0.836	0.458	1.0	0.982	0.478186	2.9714	0.408	2.84706	1.06811	0.0125339
720	0.427	0.0	0.0	0.21	1.0	0.144	0.837	0.424	1.0	0.971	-0.0232309	2.97233	0.052	2.71663	1.06854	0.0129233
730	0.41	0.0	0.0	0.238	1.0	0.091	0.817	0.434	1.0	0.991	-0.0193969	2.79553	-0.076	2.62297	1.06959	0.0118673
740	0.456	0.0	0.0	0.207	1.0	0.051	0.822	0.398	1.0	0.988	-0.34234	2.88036	-0.312	2.61617	1.06902	0.0123404
750	0.474	0.0	0.0	0.33	1.0	0.087	0.832	0.412	1.0	0.986	0.482619	2.87929	0.484	2.6404	1.06918	0.0129704
760	0.485	0.0	0.0	0.34	1.0	0.062	0.824	0.457	1.0	0.991	0.691843	2.97771	0.636	2.76311	1.06798	0.0134791
770	0.484	0.0	0.0	0.347	1.0	0.041	0.789	0.471	1.0	1.0	0.619633	2.9145	0.528	2.6847	1.06836	0.012551
780	0.477	0.0	0.0	0.302	1.0	0.023	0.778	0.504	1.0	1.0	0.352249	2.80985	0.336	2.59781	1.06944	0.0122578
790	0.558	0.0	0.0	0.252	1.0	0.028	0.785	0.397	1.0	1.0	0.0655508	2.90041	0.08	2.70263	1.06913	0.012784
800	0.546	0.0	0.0	0.213	1.0	0.008	0.81	0.362	1.0	1.0	-0.236425	2.86965	-0.244	2.68232	1.06898	0.0122027
810	0.538	0.0	0.0	0.193	1.0	0.02	0.871	0.439	1.0	1.0	0.341888	2.73933	0.244	2.52214	1.06978	0.0116533
820	0.621	0.0	0.0	0.251	1.0	0.017	0.803	0.336	1.0	1.0	0.185074	2.74682	0.112	2.57385	1.07017	0.0121429
830	0.649	0.0	0.0	0.173	1.0	0.013	0.747	0.276	1.0	1.0	-0.570351	2.72771	-0.568	2.5539	1.06965	0.0119194
840	0.689	0.0	0.0	0.179	1.0	0.03	0.776	0.308	1.0	1.0	-0.183495	2.72307	-0.072	2.43448	1.06995	0.0113707
850	0.773	0.0	0.0	0.108	1.0	0.028	0.782	0.355	1.0	1.0	0.228642	2.53114	0.184	2.32399	1.07111	0.0105437
860	0.778	0.0	0.0	0.085	1.0	0.025	0.753	0.334	1.0	1.0	-0.142924	2.62489	-0.1	2.40865	1.07071	0.0112244
870	0.783	0.0	0.0	0.064	1.0	0.047	0.794	0.38	1.0	1.0	0.366602	2.39269	0.272	2.16874	1.07168	0.0091301
880	0.789	0.0	0.0	0.075	1.0	0.023	0.865	0.364	1.0	1.0	0.454474	2.35646	0.464	2.15824	1.07193	0.00963067
890	0.732	0.0	0.0	0.088	1.0	0.026	0.894	0.355	1.0	1.0	0.402601	2.39866	0.38	2.1691	1.07174	0.00979073
900	0.703	0.0	0.0	0.044	1.0	0.008	0.878	0.366	1.0	1.0	-0.0322085	2.26014	-0.004	2.01596	1.07268	0.00869333
910	0.698	0.0	0.0	0.033	1.0	0.016	0.898	0.277	1.0	1.0	-0.27544	2.48188	-0.312	2.18912	1.07132	0.0100994
920	0.73	0.0	0.0	0.014	1.0	0.004	0.907	0.262	1.0	1.0	-0.338839	2.21588	-0.332	1.95996	1.07289	0.0089777
930	0.743	0.0	0.0	0.012	1.0	0.0	0.84	0.263	1.0	1.0	-0.642537	2.21867	-0.568	2.02524	1.07244	0.00923159
940	0.691	0.0	0.0	0.02	1.0	0.0	0.86	0.272	1.0	1.0	-0.723665	2.40179	-0.628	2.10296	1.07134	0.0103823
950	0.667	0.0	0.0	0.04	1.0	0.0	0.91	0.244	1.0	1.0	-0.741772	2.41639	-0.556	2.17907	1.07118	0.010378
960	0.666	0.0	0.0	0.02	1.0	0.0	0.874	0.208	1.0	1.0	-1.00725	2.22791	-0.928	1.97855	1.07158	0.00959665
970	0.738	0.0	0.0	0.015	1.0	0.0	0.858	0.246	1.0	1.0	-0.641488	2.27145	-0.572	2.00621	1.07217	0.00952258
980	0.687	0.0	0.0	0.02	1.0	0.0	0.78	0.21	1.0	1.0	-1.31173	2.32035	-1.212	2.02466	1.07026	0.0107725
990	0.798	0.0	0.0	0.005	1.0	0.0	0.815	0.292	1.0	1.0	-0.381672	2.38375	-0.36	2.09934	1.0717	0.00896318
1000	0.801	0.0	0.0	0.02	1.0	0.0	0.845	0.263	1.0	1.0	-0.258271	2.26644	-0.284	1.96751	1.07256	0.00881999
1010	0.821	0.0	0.0	0.017	1.0	0.0	0.833	0.291	1.0	1.0	-0.220184	2.27573	-0.152	1.99621	1.07257	0.00895071
1020	0.84	0.0	0.0	0.019	1.0	0.0	0.809	0.218	1.0	1.0	-0.534189	2.18537	-0.456	1.92027	1.07285	0.00916291
1030	0.819	0.0	0.0	0.037	1.0	0.0	0.79	0.178	1.0	1.0	-0.712023	2.19791	-0.704	1.94935	1.07248	0.00930888
