cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
10	0.474	0.534	0.528	0.512	0.446	0.429	0.539	0.484	0.495	0.569	0.185844	5.94834	0.04	4.27492	1.05051	0.0242598
20	0.517	0.59	0.514	0.54	0.444	0.294	0.538	0.516	0.478	0.504	-0.416156	5.83209	-0.26	4.2606	1.0516	0.0250713
30	0.587	0.558	0.55	0.623	0.399	0.214	0.596	0.483	0.497	0.487	-0.126689	6.27192	-0.024	4.57047	1.04944	0.0255917
40	0.612	0.499	0.537	0.626	0.436	0.227	0.483	0.4	0.524	0.469	-1.61899	6.32465	-0.748	4.6307	1.04842	0.0253021
50	0.631	0.511	0.563	0.689	0.502	0.267	0.466	0.44	0.482	0.526	0.640522	6.02698	0.308	4.3542	1.04967	0.0247721
60	0.694	0.538	0.605	0.717	0.48	0.265	0.468	0.423	0.478	0.516	1.49225	5.95109	0.736	4.22825	1.04924	0.0251083
70	0.662	0.455	0.697	0.72	0.479	0.293	0.436	0.451	0.431	0.536	1.19368	5.99755	0.64	4.33173	1.05017	0.0248394
80	0.692	0.564	0.755	0.812	0.416	0.258	0.412	0.427	0.428	0.581	2.8758	5.77537	1.38	4.18313	1.04967	0.026296
90	0.717	0.58	0.738	0.829	0.365	0.339	0.338	0.319	0.438	0.504	1.49279	5.39929	0.668	3.87295	1.05313	0.0242252
100	0.68	0.589	0.675	0.814	0.269	0.276	0.483	0.334	0.428	0.509	0.493944	5.84809	0.228	4.17503	1.05116	0.0246978
110	0.638	0.585	0.726	0.858	0.228	0.304	0.401	0.316	0.451	0.511	0.0514178	5.69834	0.072	4.15468	1.05325	0.0246155
120	0.624	0.607	0.728	0.865	0.324	0.285	0.441	0.315	0.476	0.467	1.06773	5.35739	0.528	3.75732	1.0534	0.0239353
130	0.592	0.579	0.766	0.907	0.266	0.297	0.483	0.358	0.502	0.363	0.893966	5.7438	0.452	4.13738	1.052	0.0244682
140	0.582	0.551	0.767	0.88	0.246	0.235	0.419	0.304	0.545	0.344	-1.13219	5.17703	-0.508	3.69449	1.05468	0.0225889
150	0.652	0.617	0.788	0.876	0.237	0.211	0.403	0.367	0.583	0.372	0.884456	5.49614	0.424	4.07104	1.0531	0.0237784
160	0.698	0.726	0.782	0.86	0.218	0.197	0.337	0.312	0.556	0.332	0.304829	5.46747	0.072	3.99133	1.05369	0.0240381
170	0.709	0.748	0.793	0.835	0.229	0.154	0.342	0.272	0.553	0.324	-0.3387	5.47433	-0.164	3.90636	1.05397	0.0235983
