cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
2	0.504	0.485	0.505	0.5	0.509	0.496	0.503	0.494	0.511	0.541	0.537546	8.58878	0.192	4.29512	1.03909	0.0977318
10	0.527	0.561	0.516	0.442	0.49	0.495	0.494	0.541	0.48	0.526	1.05716	9.00554	0.288	4.48702	1.04226	0.100279
20	0.534	0.492	0.57	0.481	0.461	0.386	0.505	0.595	0.526	0.588	1.92819	8.86965	0.552	4.50332	1.04108	0.0994719
30	0.478	0.44	0.608	0.503	0.437	0.34	0.537	0.561	0.593	0.573	0.726715	8.29666	0.28	4.15935	1.04423	0.101074
40	0.53	0.398	0.589	0.518	0.431	0.27	0.557	0.528	0.58	0.524	-0.873416	8.52224	-0.3	4.33816	1.04427	0.104031
50	0.575	0.4	0.626	0.521	0.405	0.278	0.676	0.595	0.586	0.585	3.20409	8.17933	0.988	4.06262	1.04213	0.103004
60	0.582	0.361	0.592	0.542	0.345	0.321	0.705	0.548	0.67	0.513	2.47707	9.03464	0.716	4.48995	1.03779	0.09715
70	0.557	0.34	0.563	0.556	0.29	0.328	0.732	0.389	0.717	0.497	-0.662845	8.24509	-0.124	4.04492	1.04821	0.108414
80	0.53	0.334	0.518	0.587	0.263	0.249	0.788	0.498	0.733	0.573	1.10594	7.87342	0.292	3.93366	1.05446	0.109755
90	0.55	0.302	0.52	0.596	0.172	0.269	0.78	0.495	0.808	0.611	1.31305	7.75467	0.412	3.84445	1.05679	0.117719
100	0.562	0.425	0.504	0.539	0.118	0.261	0.769	0.535	0.869	0.665	3.20847	7.98837	0.988	3.95058	1.04638	0.100249
110	0.566	0.452	0.486	0.557	0.14	0.298	0.766	0.51	0.868	0.627	3.65017	8.18633	1.08	4.0142	1.0412	0.0969381
120	0.576	0.391	0.51	0.576	0.116	0.24	0.808	0.463	0.847	0.657	2.35931	7.69149	0.736	3.75853	1.051	0.107979
