cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
2	0.482	0.513	0.509	0.47	0.505	0.505	0.492	0.496	0.501	0.508	-0.251216	8.8947	-0.076	4.47328	1.05049	0.105127
10	0.405	0.549	0.407	0.444	0.487	0.583	0.494	0.483	0.573	0.537	-0.45282	8.99653	-0.152	4.52746	1.04575	0.103929
20	0.473	0.574	0.456	0.354	0.441	0.682	0.494	0.468	0.589	0.534	0.679366	8.8534	0.26	4.38302	1.0458	0.105823
30	0.437	0.632	0.419	0.301	0.38	0.732	0.432	0.445	0.572	0.457	-2.46483	8.56205	-0.772	4.20182	1.04386	0.102604
40	0.455	0.757	0.395	0.271	0.403	0.76	0.468	0.505	0.624	0.491	1.62615	8.49216	0.516	4.28421	1.04415	0.102175
50	0.395	0.753	0.352	0.298	0.371	0.733	0.522	0.551	0.626	0.393	-0.0212186	8.53365	-0.024	4.16679	1.03331	0.085319
60	0.336	0.812	0.266	0.332	0.341	0.712	0.571	0.561	0.744	0.354	0.249974	8.00791	0.116	3.95498	1.05634	0.117093
70	0.355	0.798	0.272	0.342	0.328	0.767	0.638	0.539	0.778	0.324	1.79448	8.00938	0.564	4.01124	1.04823	0.104915
80	0.416	0.825	0.284	0.334	0.347	0.793	0.672	0.506	0.808	0.325	4.25148	8.28276	1.24	4.07328	1.03988	0.0996122
90	0.379	0.846	0.288	0.28	0.307	0.779	0.615	0.489	0.844	0.346	2.05857	7.87991	0.692	3.88939	1.04844	0.106099
100	0.295	0.833	0.248	0.32	0.344	0.747	0.652	0.518	0.851	0.27	0.844065	7.90214	0.312	3.92702	1.05474	0.112748
110	0.198	0.887	0.308	0.329	0.326	0.733	0.621	0.507	0.793	0.309	0.338038	8.31765	0.044	4.09385	1.04372	0.102558
120	0.194	0.856	0.345	0.317	0.242	0.715	0.61	0.527	0.793	0.299	-1.4556	7.66388	-0.408	3.85425	1.04129	0.099014
130	0.248	0.9	0.321	0.332	0.313	0.792	0.584	0.467	0.851	0.246	0.726004	8.21048	0.216	3.9841	1.04942	0.107311
140	0.235	0.914	0.294	0.353	0.216	0.778	0.518	0.446	0.843	0.257	-1.7515	7.6984	-0.584	3.77033	1.05449	0.111168
150	0.249	0.874	0.33	0.427	0.221	0.805	0.496	0.478	0.826	0.29	0.0125798	7.26171	-0.016	3.66314	1.05422	0.115363
160	0.292	0.893	0.344	0.431	0.245	0.782	0.573	0.48	0.827	0.262	1.84918	8.09902	0.516	3.97761	1.05331	0.110526
170	0.27	0.843	0.405	0.449	0.227	0.801	0.545	0.419	0.782	0.193	-0.939167	7.42744	-0.264	3.64264	1.0465	0.103684
180	0.304	0.824	0.425	0.493	0.221	0.879	0.573	0.4	0.775	0.146	0.794649	7.6651	0.16	3.70322	1.04555	0.10292
190	0.238	0.802	0.484	0.481	0.209	0.894	0.624	0.413	0.821	0.128	1.2815	7.34196	0.376	3.66134	1.05384	0.113621
200	0.255	0.792	0.483	0.438	0.186	0.917	0.626	0.436	0.817	0.087	0.584531	7.38238	0.148	3.60167	1.04331	0.102494
210	0.293	0.804	0.435	0.489	0.159	0.921	0.653	0.372	0.765	0.123	0.0789692	7.7423	0.056	3.76207	1.05056	0.104817
220	0.28	0.771	0.467	0.483	0.106	0.917	0.653	0.363	0.779	0.145	-0.410175	7.7847	-0.144	3.81686	1.05258	0.111903
230	0.288	0.792	0.399	0.455	0.112	0.931	0.657	0.451	0.813	0.119	0.374021	7.22463	0.068	3.6063	1.05628	0.112194
240	0.237	0.82	0.329	0.497	0.158	0.919	0.602	0.512	0.822	0.168	0.749818	7.6828	0.256	3.82148	1.05913	0.114553
250	0.248	0.787	0.3	0.601	0.183	0.892	0.606	0.367	0.8	0.18	-0.38855	7.32622	-0.144	3.56942	1.0516	0.109456
260	0.199	0.832	0.24	0.686	0.244	0.903	0.593	0.415	0.827	0.206	2.10225	7.68264	0.58	3.72281	1.04488	0.100462
270	0.145	0.836	0.274	0.718	0.286	0.89	0.577	0.382	0.884	0.216	2.81881	7.66331	0.832	3.75126	1.05472	0.11222
280	0.166	0.879	0.212	0.702	0.207	0.902	0.503	0.368	0.907	0.233	0.996349	7.26499	0.316	3.5504	1.05401	0.111209
290	0.161	0.847	0.201	0.721	0.181	0.931	0.508	0.376	0.889	0.164	-0.218723	7.49529	-0.084	3.69815	1.05106	0.10936
300	0.121	0.842	0.201	0.744	0.189	0.942	0.535	0.352	0.913	0.146	-0.192227	7.02259	-0.06	3.42869	1.06019	0.11523
310	0.211	0.859	0.188	0.798	0.134	0.953	0.516	0.33	0.919	0.154	0.876086	7.1754	0.248	3.47717	1.05449	0.110858
320	0.14	0.864	0.217	0.806	0.179	0.905	0.523	0.275	0.939	0.185	0.442825	6.64056	0.132	3.28331	1.05818	0.112708
330	0.136	0.837	0.162	0.854	0.207	0.911	0.526	0.217	0.919	0.159	-1.20026	6.65722	-0.288	3.20024	1.05819	0.113884
340	0.135	0.856	0.126	0.87	0.209	0.942	0.531	0.237	0.952	0.24	1.477	6.55779	0.392	3.13592	1.06849	0.123242
350	0.142	0.847	0.148	0.897	0.18	0.962	0.516	0.189	0.936	0.252	1.15258	6.52708	0.276	3.16985	1.06361	0.12206
360	0.105	0.839	0.203	0.912	0.126	0.933	0.544	0.23	0.963	0.24	1.06105	6.26287	0.38	3.01094	1.06363	0.119819
370	0.085	0.853	0.239	0.895	0.176	0.884	0.508	0.169	0.99	0.245	0.550053	6.55425	0.176	3.19334	1.05527	0.112491
380	0.076	0.815	0.255	0.898	0.101	0.877	0.592	0.158	0.998	0.272	0.724569	6.55646	0.168	3.19126	1.05835	0.114702
390	0.057	0.74	0.245	0.916	0.117	0.904	0.578	0.139	1.0	0.323	0.309998	6.59272	0.076	3.22351	1.06046	0.11927
400	0.022	0.716	0.285	0.955	0.173	0.924	0.577	0.094	1.0	0.337	1.12538	6.38649	0.332	3.13903	1.07069	0.124093
410	0.021	0.775	0.314	0.922	0.188	0.848	0.607	0.084	1.0	0.346	1.41362	6.23629	0.42	3.04272	1.0583	0.114327
420	0.022	0.793	0.258	0.903	0.192	0.919	0.58	0.088	1.0	0.381	1.85215	6.44515	0.544	3.07163	1.05534	0.112116
430	0.019	0.755	0.262	0.935	0.161	0.913	0.611	0.05	1.0	0.44	2.03864	6.45994	0.584	3.17728	1.06734	0.125022
440	0.0	0.737	0.295	0.946	0.129	0.933	0.515	0.052	1.0	0.436	0.367253	6.18368	0.172	2.96851	1.0619	0.115723
450	0.0	0.662	0.306	0.951	0.143	0.961	0.579	0.065	1.0	0.404	1.07735	6.33455	0.284	3.05582	1.07229	0.12604
460	0.0	0.668	0.291	0.964	0.144	0.945	0.582	0.035	1.0	0.369	0.0422848	6.11724	-0.008	2.96674	1.06642	0.124265
470	0.0	0.685	0.328	0.955	0.134	0.967	0.63	0.017	1.0	0.378	1.22571	6.29876	0.376	2.97798	1.06007	0.113926
480	0.0	0.744	0.359	0.977	0.126	0.96	0.645	0.02	1.0	0.371	2.34252	5.91814	0.808	2.84593	1.06293	0.117225
490	0.0	0.743	0.362	0.979	0.121	0.998	0.635	0.019	1.0	0.311	2.14751	5.72627	0.672	2.74727	1.07233	0.124356
500	0.0	0.78	0.336	0.978	0.109	0.997	0.607	0.02	1.0	0.255	1.25224	5.31494	0.328	2.57715	1.07602	0.127224
510	0.0	0.836	0.319	0.977	0.088	1.0	0.6	0.009	1.0	0.241	0.833461	5.80682	0.28	2.76856	1.07206	0.12309
520	0.0	0.865	0.295	0.969	0.045	1.0	0.696	0.007	1.0	0.195	1.01436	5.05901	0.288	2.36818	1.08029	0.129379
530	0.0	0.869	0.294	0.98	0.044	1.0	0.766	0.007	1.0	0.244	2.68036	4.97772	0.816	2.4203	1.07562	0.125798
540	0.0	0.858	0.23	0.972	0.018	1.0	0.79	0.0	1.0	0.261	1.79101	4.96309	0.516	2.29963	1.0819	0.12912
550	0.0	0.881	0.212	0.961	0.012	1.0	0.817	0.0	1.0	0.183	0.930018	4.62575	0.264	2.14745	1.08002	0.12637
560	0.0	0.901	0.141	0.98	0.008	1.0	0.814	0.0	1.0	0.111	-0.528963	3.93803	-0.18	1.86294	1.0986	0.137463
570	0.0	0.956	0.096	0.992	0.006	1.0	0.917	0.0	1.0	0.09	0.722303	3.62564	0.228	1.5572	1.12212	0.146709
580	0.0	0.991	0.086	0.994	0.026	1.0	0.918	0.0	1.0	0.065	1.23176	3.3365	0.32	1.41336	1.1332	0.146736
590	0.0	1.0	0.022	1.0	0.028	1.0	0.975	0.0	1.0	0.03	0.722644	2.60832	0.22	0.863186	1.15133	0.146966
600	0.0	1.0	0.009	1.0	0.004	1.0	0.994	0.0	1.0	0.011	0.109397	2.10609	0.072	0.485063	1.15778	0.144882
610	0.0	1.0	0.003	1.0	0.0	1.0	0.997	0.0	1.0	0.002	0.186733	2.00989	0.008	0.253109	1.16833	0.147348
620	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.104908	2.02353	0.0	0.0	1.16769	0.148285
630	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	-0.110886	2.0079	0.0	0.0	1.14976	0.140881
640	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	-0.365598	1.87712	0.0	0.0	1.15027	0.14555
650	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.198795	1.78309	0.0	0.0	1.17854	0.144897
660	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	-0.0340271	2.01762	0.0	0.0	1.16178	0.148944
670	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.233787	1.84703	0.0	0.0	1.17452	0.145714
680	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.288799	1.95994	0.0	0.0	1.17757	0.148758
690	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	-0.133861	1.90525	0.0	0.0	1.16043	0.148787
700	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	-0.00227562	1.88968	0.0	0.0	1.16773	0.145207
710	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	-0.0903144	1.93865	0.0	0.0	1.1593	0.145418
720	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	-0.0961207	1.98065	0.0	0.0	1.16109	0.146116
730	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	-0.173769	2.02235	0.0	0.0	1.15576	0.146884
740	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0275175	2.0686	0.0	0.0	1.15961	0.14728
750	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	-0.0875759	1.93547	0.0	0.0	1.16259	0.147303
760	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.186253	1.93408	0.0	0.0	1.17671	0.146415
770	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.135363	1.99116	0.0	0.0	1.17036	0.148157
780	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	-0.170998	1.95778	0.0	0.0	1.15877	0.145388
790	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0152887	1.84985	0.0	0.0	1.16581	0.146958
800	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	-0.0528815	1.97957	0.0	0.0	1.16052	0.14668
810	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.298057	1.96459	0.0	0.0	1.17939	0.146145
820	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.00660428	1.95927	0.0	0.0	1.16012	0.147092
830	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.26066	1.90533	0.0	0.0	1.17605	0.147201
840	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0912008	1.99003	0.0	0.0	1.16593	0.145444
850	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.141579	1.90929	0.0	0.0	1.16899	0.146805
860	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.252027	1.97629	0.0	0.0	1.17855	0.149722
870	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0416611	1.87572	0.0	0.0	1.16743	0.143481
880	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.133451	2.11669	0.0	0.0	1.16201	0.146591
890	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.064218	1.99239	0.0	0.0	1.16101	0.145857
900	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.25807	1.92105	0.0	0.0	1.17469	0.14855
910	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.187279	1.87292	0.0	0.0	1.17355	0.14728
920	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0174014	1.87251	0.0	0.0	1.16647	0.14487
930	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0733004	1.89479	0.0	0.0	1.1621	0.144566
940	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.115761	2.06748	0.0	0.0	1.16731	0.149022
950	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.150555	1.85999	0.0	0.0	1.1767	0.144448
960	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	-0.201749	1.9638	0.0	0.0	1.15224	0.14617
970	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.153091	1.95554	0.0	0.0	1.17522	0.145504
980	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.102035	1.94111	0.0	0.0	1.17047	0.149355
990	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.159838	2.11518	0.0	0.0	1.16728	0.14947
1000	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.266954	1.97461	0.0	0.0	1.17484	0.145889
1010	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.149265	1.95321	0.0	0.0	1.16904	0.147492
1020	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.148688	1.88735	0.0	0.0	1.17056	0.145734
1030	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	-0.256155	1.95653	0.0	0.0	1.15336	0.143481
1040	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.108555	1.96588	0.0	0.0	1.1697	0.148199
1050	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	-0.0870687	1.81588	0.0	0.0	1.16675	0.143158
1060	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	-0.0786524	2.0692	0.0	0.0	1.14516	0.141568
1070	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0422223	1.86608	0.0	0.0	1.16986	0.145862
1080	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	-0.0822242	1.96096	0.0	0.0	1.15928	0.147341
1090	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0753541	1.98041	0.0	0.0	1.1651	0.146722
1100	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	-0.138465	1.91169	0.0	0.0	1.15602	0.146468
