cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
10.0	0.5005	0.49160000000000004	0.5217	0.48550000000000004	0.491	0.4963	0.5062	0.4992	0.4988	0.4928	-0.18849229999999997	8.797241	-0.06560000000000002	4.370375	1.039099	0.02887678
20.0	0.4883	0.5028	0.5134000000000001	0.5067	0.48919999999999997	0.47759999999999997	0.5019	0.5135	0.46820000000000006	0.48550000000000004	-0.6912404999999999	8.832178	-0.21159999999999995	4.400745	1.038357	0.02873792
30.0	0.48360000000000003	0.48319999999999996	0.5009	0.5123	0.49589999999999995	0.4816	0.49660000000000004	0.4892	0.4723	0.4902	-1.18296121	8.775965	-0.3768	4.3716610000000005	1.0384470000000001	0.02873249
40.0	0.47729999999999995	0.4883	0.4997	0.5198	0.5112	0.4833	0.5061	0.4941	0.4845	0.47750000000000004	-0.7634451	8.745328	-0.23279999999999998	4.336990999999999	1.038984	0.02860296
50.0	0.4866	0.4957	0.4878	0.5458000000000001	0.5216000000000001	0.4737	0.5382	0.5172	0.488	0.4849	0.48248610000000003	8.708136999999999	0.158	4.318961	1.038205	0.02850214
60.0	0.48719999999999997	0.5112	0.479	0.5593	0.5203	0.4889	0.5356	0.4976	0.49210000000000004	0.49169999999999997	0.8745995000000001	8.654003	0.2516	4.304207	1.03805	0.02853054
70.0	0.5053	0.5272	0.5	0.5498000000000001	0.5269999999999999	0.49349999999999994	0.5384	0.515	0.4795	0.5098	1.8838005	8.622815	0.5820000000000001	4.2761700000000005	1.038756	0.02879756
80.0	0.4934	0.5334	0.4896	0.5404	0.5399	0.4676	0.5074	0.5133	0.4488	0.48250000000000004	0.21150888	8.619837	0.06520000000000002	4.283435	1.038836	0.02868231
90.0	0.5216000000000001	0.5242	0.4711	0.5333	0.5246999999999999	0.48650000000000004	0.5187	0.5059	0.4497	0.49960000000000004	0.5181774	8.655274	0.1412	4.277908999999999	1.039076	0.028825840000000002
100.0	0.5242	0.4896	0.45780000000000004	0.5328	0.5019	0.48040000000000005	0.5118	0.5052	0.4518	0.5135	-0.39177128600000005	8.420128	-0.124	4.179485	1.040224	0.028634720000000002
