cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
10	0.507	0.427	0.498	0.46	0.501	0.588	0.476	0.491	0.509	0.439	-1.48667	8.58143	-0.416	4.2036	1.03955	0.0287249
20	0.486	0.442	0.484	0.392	0.505	0.566	0.495	0.416	0.409	0.513	-3.84701	8.96864	-1.168	4.3268	1.0355	0.028713
30	0.431	0.493	0.55	0.38	0.591	0.524	0.609	0.435	0.387	0.588	-0.157341	9.38946	-0.048	4.48709	1.03924	0.0290785
40	0.427	0.508	0.573	0.37	0.548	0.633	0.615	0.374	0.428	0.577	0.616936	9.13016	0.212	4.4202	1.03752	0.0288855
50	0.392	0.488	0.562	0.444	0.581	0.611	0.575	0.395	0.462	0.577	1.07494	8.23202	0.348	4.16095	1.04096	0.028327
60	0.394	0.539	0.526	0.508	0.614	0.632	0.563	0.397	0.49	0.64	4.16601	9.00117	1.212	4.34336	1.03676	0.0295545
70	0.365	0.464	0.565	0.483	0.568	0.721	0.612	0.391	0.519	0.631	4.29991	9.12201	1.276	4.39847	1.03502	0.0287811
80	0.373	0.381	0.648	0.458	0.574	0.738	0.528	0.43	0.479	0.694	3.79923	8.57246	1.212	4.21219	1.03584	0.0281058
90	0.393	0.336	0.612	0.528	0.581	0.722	0.532	0.444	0.465	0.639	3.57529	9.28691	1.008	4.50606	1.03521	0.0285008
100	0.451	0.229	0.575	0.589	0.587	0.748	0.537	0.485	0.5	0.613	4.27506	8.28359	1.256	4.19639	1.03737	0.0290758
110	0.388	0.279	0.619	0.592	0.531	0.759	0.63	0.502	0.459	0.475	3.04621	8.75184	0.936	4.21134	1.03789	0.0290833
120	0.353	0.234	0.675	0.557	0.629	0.744	0.629	0.471	0.398	0.484	2.21302	8.85482	0.696	4.31751	1.03877	0.0290087
130	0.288	0.174	0.727	0.497	0.656	0.733	0.603	0.499	0.309	0.542	0.885145	8.56547	0.112	4.14026	1.04034	0.0288265
140	0.242	0.157	0.719	0.524	0.704	0.733	0.559	0.448	0.333	0.668	1.41915	8.42298	0.348	4.13001	1.04266	0.0290782
150	0.233	0.178	0.672	0.551	0.653	0.757	0.513	0.488	0.268	0.67	-0.203095	8.52134	-0.068	4.06009	1.04047	0.0284778
160	0.271	0.168	0.636	0.509	0.707	0.808	0.509	0.469	0.289	0.71	1.0883	8.08514	0.304	3.88868	1.04133	0.0283869
170	0.298	0.185	0.666	0.482	0.543	0.797	0.448	0.514	0.26	0.597	-2.80816	8.06108	-0.84	3.95141	1.03942	0.0285863
180	0.23	0.164	0.658	0.539	0.541	0.824	0.52	0.483	0.211	0.652	-2.40747	8.45129	-0.712	4.07213	1.03971	0.0294125
190	0.36	0.192	0.677	0.537	0.51	0.834	0.49	0.532	0.134	0.586	-1.90937	8.13289	-0.592	4.02616	1.03998	0.0286115
200	0.31	0.195	0.724	0.494	0.511	0.833	0.475	0.539	0.112	0.653	-1.91695	8.69813	-0.616	4.26438	1.0392	0.028609
210	0.31	0.188	0.732	0.435	0.47	0.889	0.611	0.582	0.081	0.643	-0.900096	7.69586	-0.236	3.78165	1.04331	0.0276115
220	0.365	0.209	0.829	0.459	0.446	0.873	0.517	0.598	0.063	0.709	0.825283	7.87547	0.272	3.73335	1.04108	0.0267633
230	0.393	0.265	0.852	0.5	0.478	0.861	0.44	0.516	0.065	0.691	0.981027	8.44109	0.244	3.99755	1.04083	0.0284217
240	0.418	0.283	0.882	0.515	0.501	0.87	0.482	0.482	0.052	0.659	1.91531	8.02894	0.576	3.90727	1.04176	0.028557
250	0.438	0.317	0.878	0.603	0.448	0.881	0.457	0.417	0.046	0.644	1.72304	8.40617	0.516	4.01572	1.03967	0.029161
260	0.439	0.27	0.894	0.584	0.47	0.878	0.529	0.376	0.036	0.551	0.52209	8.28624	0.108	4.01754	1.04184	0.0283392
270	0.416	0.304	0.872	0.55	0.39	0.86	0.505	0.371	0.068	0.57	-1.05351	7.63473	-0.376	3.63718	1.04322	0.0282129
280	0.357	0.309	0.88	0.449	0.4	0.784	0.56	0.389	0.055	0.648	-2.2143	8.62974	-0.676	4.02784	1.03817	0.028808
290	0.402	0.283	0.929	0.517	0.403	0.847	0.597	0.335	0.057	0.713	1.20215	7.85142	0.332	3.736	1.0414	0.0276549
300	0.421	0.273	0.937	0.564	0.399	0.836	0.49	0.36	0.034	0.746	0.583415	7.9885	0.24	3.73769	1.04269	0.0284074
310	0.425	0.218	0.907	0.553	0.441	0.877	0.525	0.343	0.058	0.688	0.306205	7.89927	0.14	3.82435	1.04372	0.0286034
320	0.49	0.22	0.954	0.475	0.37	0.867	0.613	0.335	0.045	0.68	0.524215	8.2105	0.196	3.86568	1.04121	0.0283398
330	0.475	0.18	0.97	0.479	0.434	0.877	0.612	0.308	0.068	0.653	0.514144	7.55391	0.224	3.75793	1.04397	0.0280983
340	0.419	0.139	0.963	0.494	0.379	0.866	0.647	0.275	0.043	0.725	-0.471047	7.82418	-0.2	3.81433	1.04322	0.0280534
350	0.382	0.225	0.968	0.506	0.389	0.909	0.62	0.246	0.04	0.75	0.893337	7.55576	0.14	3.5027	1.04504	0.0276534
360	0.465	0.203	0.993	0.538	0.355	0.92	0.621	0.281	0.027	0.836	3.12859	7.05824	0.956	3.46614	1.04353	0.0278929
