cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
2	0.502	0.488	0.486	0.515	0.495	0.472	0.498	0.476	0.503	0.509	-0.667582	8.82624	-0.224	4.40962	1.03864	0.0286769
10	0.492	0.455	0.471	0.574	0.476	0.51	0.567	0.52	0.433	0.522	0.584128	8.8403	0.08	4.44535	1.04021	0.0296994
20	0.457	0.424	0.425	0.537	0.484	0.549	0.502	0.55	0.416	0.512	-1.87323	9.14076	-0.576	4.5885	1.03731	0.0287482
30	0.426	0.365	0.449	0.568	0.434	0.574	0.5	0.577	0.42	0.707	0.352915	8.40201	0.08	4.25368	1.03973	0.0281633
40	0.383	0.309	0.432	0.553	0.38	0.575	0.607	0.637	0.476	0.751	1.76959	9.17814	0.412	4.54043	1.03606	0.0275273
50	0.368	0.341	0.445	0.513	0.411	0.637	0.539	0.522	0.542	0.729	0.615143	8.64994	0.188	4.32227	1.03896	0.028272
60	0.419	0.311	0.43	0.527	0.397	0.552	0.574	0.521	0.494	0.675	-1.59138	8.55516	-0.4	4.22987	1.03868	0.028597
70	0.426	0.248	0.41	0.488	0.497	0.619	0.572	0.56	0.499	0.695	0.121837	8.5545	0.056	4.27099	1.03907	0.0283911
80	0.331	0.301	0.459	0.36	0.553	0.649	0.573	0.55	0.493	0.746	0.179749	8.69628	0.06	4.33705	1.03928	0.0289539
90	0.235	0.282	0.495	0.324	0.649	0.575	0.608	0.524	0.48	0.742	-1.01163	8.56192	-0.344	4.23669	1.03961	0.0289358
100	0.286	0.287	0.515	0.291	0.677	0.593	0.632	0.563	0.397	0.68	-1.00524	8.08212	-0.316	4.05228	1.04217	0.0284299
110	0.326	0.289	0.486	0.236	0.642	0.585	0.664	0.491	0.408	0.687	-2.23052	8.13599	-0.744	4.03075	1.04065	0.0285552
120	0.367	0.267	0.409	0.251	0.647	0.717	0.645	0.466	0.381	0.689	-2.16122	8.72943	-0.644	4.31352	1.03963	0.0280493
130	0.391	0.25	0.331	0.241	0.663	0.639	0.687	0.528	0.348	0.801	-1.50431	7.97905	-0.484	3.91054	1.04132	0.0278835
140	0.372	0.279	0.318	0.263	0.698	0.656	0.759	0.499	0.313	0.834	-0.147149	7.91159	-0.036	3.90143	1.04357	0.0282503
150	0.354	0.263	0.288	0.3	0.658	0.579	0.773	0.503	0.311	0.826	-1.74423	8.6802	-0.58	4.32817	1.03778	0.0283793
160	0.342	0.263	0.366	0.281	0.633	0.595	0.76	0.458	0.331	0.8	-2.18457	8.61627	-0.684	4.33702	1.03883	0.0289416
170	0.363	0.199	0.355	0.308	0.606	0.602	0.781	0.49	0.329	0.794	-2.52288	8.14111	-0.692	4.00315	1.04047	0.0287673
180	0.354	0.164	0.398	0.372	0.702	0.487	0.813	0.511	0.479	0.822	1.10669	7.5619	0.408	3.74882	1.04302	0.0268653
190	0.39	0.143	0.45	0.374	0.663	0.546	0.817	0.467	0.508	0.835	2.61352	8.34763	0.772	4.15964	1.03966	0.0282754
200	0.413	0.094	0.506	0.333	0.661	0.531	0.869	0.464	0.51	0.798	2.71256	8.49752	0.716	4.21935	1.0371	0.0282774
210	0.412	0.091	0.572	0.44	0.558	0.422	0.87	0.56	0.583	0.808	4.13274	8.59694	1.264	4.27538	1.03702	0.0297443
220	0.429	0.066	0.558	0.346	0.508	0.468	0.895	0.448	0.577	0.818	1.59214	7.98381	0.452	3.90001	1.04037	0.0279242
230	0.347	0.054	0.602	0.281	0.489	0.472	0.921	0.493	0.643	0.834	1.93731	6.90498	0.544	3.50552	1.04583	0.0272416
240	0.373	0.087	0.523	0.256	0.453	0.496	0.904	0.511	0.64	0.799	0.795286	7.85485	0.168	3.91336	1.04236	0.0277986
250	0.431	0.081	0.432	0.267	0.323	0.418	0.899	0.469	0.655	0.837	-2.73528	7.91086	-0.752	3.87512	1.0411	0.028793
260	0.445	0.09	0.452	0.236	0.332	0.45	0.936	0.423	0.661	0.798	-2.58781	7.80741	-0.708	3.89063	1.04217	0.028568
270	0.497	0.146	0.463	0.237	0.321	0.418	0.949	0.477	0.634	0.783	-0.845707	7.76336	-0.3	3.85691	1.04324	0.0280427
280	0.534	0.078	0.468	0.292	0.254	0.384	0.992	0.404	0.648	0.807	-2.0602	7.41524	-0.556	3.65699	1.04294	0.0280717
290	0.586	0.092	0.45	0.392	0.224	0.412	0.981	0.332	0.565	0.764	-2.842	7.53952	-0.808	3.73725	1.0415	0.0287031
300	0.573	0.088	0.469	0.408	0.171	0.436	0.991	0.349	0.573	0.659	-3.82743	7.76445	-1.132	3.81624	1.03996	0.0293489
