cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
10.0	0.49870000000000003	0.49349999999999994	0.5105000000000001	0.5005	0.5226	0.5139	0.48150000000000004	0.5022	0.5143	0.5115999999999999	0.41723621	5.9894	0.1972	4.3701039999999995	1.050251	0.02492653
20.0	0.48109999999999997	0.5037	0.5156000000000001	0.49660000000000004	0.5185000000000001	0.5035000000000001	0.4793	0.5122	0.5094	0.4972	0.116525154	6.052348	0.06839999999999999	4.400213	1.0505689999999999	0.02512532
30.0	0.496	0.5145	0.5067	0.5008	0.5325	0.5423	0.4861	0.49640000000000006	0.5037	0.5081	0.70266849	5.975114	0.3484	4.374243	1.0502449999999999	0.02492753
40.0	0.5089	0.4976	0.5046999999999999	0.5002	0.5387	0.5197	0.4787	0.4848	0.5532	0.4992	0.6797923	5.881847	0.3428	4.296287	1.0510220000000001	0.024719750000000002
50.0	0.5375	0.49799999999999994	0.508	0.4866	0.5387000000000001	0.5481	0.46129999999999993	0.47009999999999996	0.5267	0.4751	0.39762530999999995	5.947724	0.2004	4.353271	1.050535	0.02512876
60.0	0.5283	0.5153	0.49210000000000004	0.5147	0.5325	0.5501	0.4377	0.4843	0.5408999999999999	0.46509999999999996	0.49404342999999995	5.789968	0.244	4.2400530000000005	1.051307	0.02476687
70.0	0.5095	0.5193	0.4913	0.488	0.495	0.5466	0.457	0.4915	0.5267999999999999	0.47300000000000003	-0.041575799999999996	5.939919000000001	-0.008000000000000007	4.328507	1.050352	0.02495461
80.0	0.5125	0.4845	0.49139999999999995	0.5053	0.48469999999999996	0.5377	0.4574	0.5111	0.5193	0.49240000000000006	-0.03487420000000002	5.883636	-0.014800000000000025	4.319102	1.050924	0.0249255
90.0	0.5461	0.46950000000000003	0.5022	0.506	0.4981	0.5375	0.44980000000000003	0.5187	0.5345	0.4796	0.33182525	5.837197	0.168	4.270187	1.051523	0.02489204
100.0	0.5366000000000001	0.4502	0.4974	0.5276	0.4739	0.5323	0.4349	0.5254000000000001	0.5265	0.47569999999999996	-0.22911679999999998	5.768762000000001	-0.078	4.213792	1.051199	0.02440275
110.0	0.5389	0.43529999999999996	0.49379999999999996	0.5278	0.4867	0.5452	0.429	0.5201	0.5384	0.4866	0.03927946000000002	5.760719	0.007199999999999984	4.1870899999999995	1.051272	0.02471624
120.0	0.529	0.44989999999999997	0.5002	0.5015	0.48040000000000005	0.5553	0.43410000000000004	0.5089	0.5377	0.4824	-0.12014063000000001	5.775876	-0.0824	4.223704	1.0515	0.02454162
130.0	0.5271	0.46609999999999996	0.5024	0.507	0.4787	0.5362	0.4182	0.5088	0.5578000000000001	0.4843	-0.11637489999999998	5.677074	-0.0536	4.176069	1.052422	0.024344479999999998
140.0	0.5147	0.47620000000000007	0.4936	0.5097	0.5055	0.5273	0.409	0.4936	0.5601	0.4636	-0.366678427	5.697496	-0.1868	4.160957	1.051774	0.02444431
150.0	0.5273	0.4727	0.5195000000000001	0.5096	0.5235	0.5315	0.3944	0.46420000000000006	0.5446	0.4528	-0.4693956	5.602672	-0.23959999999999998	4.062524000000001	1.052016	0.02420854
160.0	0.5182	0.48719999999999997	0.5227999999999999	0.5105	0.49799999999999994	0.5365	0.39730000000000004	0.4664	0.5643	0.4619	-0.3081669	5.606015	-0.14760000000000004	4.078231000000001	1.0518839999999998	0.02454289
170.0	0.5265	0.4915	0.537	0.5314	0.4711	0.5235000000000001	0.40549999999999997	0.44559999999999994	0.571	0.4444	-0.41735110000000003	5.5930219999999995	-0.21000000000000002	4.048671000000001	1.051925	0.024249470000000002
180.0	0.5437000000000001	0.4827	0.5253	0.5498999999999999	0.4506	0.5132	0.41790000000000005	0.4509	0.5591999999999999	0.4208	-0.70931891	5.49964	-0.34320000000000006	4.021815	1.052464	0.02399094
190.0	0.5519999999999999	0.4809	0.53	0.5548	0.42400000000000004	0.4941	0.42669999999999997	0.45780000000000004	0.5548	0.42160000000000003	-0.8013534	5.5675609999999995	-0.41319999999999996	4.038793	1.051638	0.024478140000000002
200.0	0.5873	0.4803	0.5405	0.554	0.43570000000000003	0.506	0.43739999999999996	0.48440000000000005	0.5418000000000001	0.4053	-0.20831480000000005	5.427162	-0.10919999999999999	3.9401400000000004	1.053477	0.023637170000000002
210.0	0.5648	0.4851	0.5343	0.5774	0.4468	0.4769	0.4487	0.4748	0.5477000000000001	0.41740000000000005	-0.22508399999999998	5.492171	-0.1044	3.997903	1.052625	0.02407936
220.0	0.5518	0.48469999999999996	0.5156	0.5618000000000001	0.4518	0.4883	0.438	0.4814	0.5373	0.4239	-0.5063386	5.385665	-0.2616	3.9026760000000005	1.053166	0.02406115
230.0	0.534	0.4614	0.522	0.5536000000000001	0.4673	0.47350000000000003	0.4231	0.47800000000000004	0.5093	0.43129999999999996	-1.1717105	5.364678	-0.5860000000000001	3.884451	1.053124	0.02422805
240.0	0.5475	0.4777	0.5367999999999999	0.5588	0.48390000000000005	0.4859	0.4218	0.4793	0.534	0.4327	-0.37689100000000003	5.3355939999999995	-0.16640000000000002	3.8815370000000002	1.053302	0.02387357
250.0	0.5298	0.46720000000000006	0.5165	0.5565	0.4941	0.4944	0.3887	0.4883	0.5614	0.4218	-0.67386753	5.434392	-0.3252	3.951156	1.053232	0.02388479
260.0	0.5454	0.4974	0.5161	0.5627	0.4922000000000001	0.49960000000000004	0.4044	0.49160000000000004	0.5730999999999999	0.4284	0.0969501	5.262317	0.043600000000000014	3.827662	1.054459	0.02323318
270.0	0.5371	0.5029	0.517	0.5505	0.48279999999999995	0.5075000000000001	0.4016	0.4866	0.5758	0.44580000000000003	0.07363818999999999	5.359337	0.03040000000000001	3.885193	1.0540129999999999	0.02341562
280.0	0.5364	0.4906	0.5072	0.538	0.47939999999999994	0.5192	0.4149999999999999	0.4629	0.5617	0.4325	-0.44208400000000003	5.236688	-0.2284	3.780525	1.054122	0.02312284
290.0	0.5349999999999999	0.4869	0.5051	0.5488999999999999	0.4814	0.5132	0.43760000000000004	0.4558	0.5742	0.4368	-0.17443121	5.141859	-0.1004	3.713004	1.0550469999999998	0.02285129
300.0	0.5025999999999999	0.4643	0.4948	0.5697	0.48869999999999997	0.5099	0.44799999999999995	0.4862	0.5743	0.44630000000000003	-0.08340429999999999	5.235587	-0.060800000000000035	3.803302	1.054098	0.02306869
310.0	0.5321	0.4689	0.5009	0.5588	0.4904	0.5021	0.4431	0.4795	0.5939	0.4327	0.07146290000000004	5.108975	0.009599999999999987	3.7029240000000003	1.055313	0.02271503
320.0	0.518	0.4681	0.5019	0.5772	0.5044	0.47459999999999997	0.4389	0.4979	0.5856	0.4284	-0.030397699999999993	5.1120909999999995	-0.019999999999999997	3.699903	1.055257	0.02274766
330.0	0.5155000000000001	0.46509999999999996	0.49779999999999996	0.5665	0.4873	0.4854	0.4426	0.515	0.6029	0.43149999999999994	0.07260649999999996	5.144335	0.038399999999999976	3.697842	1.055244	0.022911019999999997
340.0	0.49219999999999997	0.46799999999999997	0.4861	0.5725	0.4772	0.4801	0.44589999999999996	0.526	0.614	0.43179999999999996	-0.06006030999999999	5.104426999999999	-0.0248	3.685054	1.055518	0.02255802
350.0	0.4946	0.4689	0.4699	0.5972999999999999	0.47800000000000004	0.46420000000000006	0.42139999999999994	0.5203	0.6051	0.43149999999999994	-0.34883790000000003	5.062155	-0.19520000000000004	3.6660980000000003	1.054843	0.02280374
360.0	0.4809	0.4782	0.4422	0.6165	0.5004	0.4806	0.4085	0.5039	0.5875999999999999	0.4364	-0.501888	4.982087	-0.2592	3.5922069999999997	1.0553919999999999	0.02256093
370.0	0.4981	0.49399999999999994	0.4332	0.5972000000000001	0.4991	0.4769	0.3997	0.4939	0.6066	0.43710000000000004	-0.5207115	5.006833	-0.25680000000000003	3.607835	1.055755	0.022555659999999998
380.0	0.502	0.5147999999999999	0.42919999999999997	0.589	0.48020000000000007	0.4713	0.3997	0.5016	0.5982000000000001	0.45	-0.5151417	5.0687690000000005	-0.25599999999999995	3.6284520000000002	1.0549430000000002	0.02303439
390.0	0.5243	0.5065	0.4112	0.5906	0.4665	0.4814	0.4021	0.4939	0.5852999999999999	0.4236	-0.9465254999999999	4.882665	-0.4584	3.49749	1.055691	0.02265412
