cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
2	0.496	0.482	0.526	0.5	0.496	0.515	0.491	0.491	0.493	0.483	-0.388965	8.65378	-0.108	4.36009	1.04004	0.0282974
10	0.489	0.511	0.575	0.514	0.498	0.492	0.412	0.516	0.567	0.456	0.404477	8.5148	0.12	4.36069	1.03942	0.0279726
20	0.461	0.368	0.575	0.546	0.554	0.49	0.45	0.465	0.55	0.4	-1.78411	8.61054	-0.564	4.23483	1.04024	0.0285285
30	0.421	0.489	0.564	0.616	0.528	0.536	0.514	0.554	0.569	0.388	2.54359	8.40523	0.716	4.16582	1.03702	0.028286
40	0.373	0.556	0.556	0.655	0.589	0.542	0.484	0.489	0.488	0.449	2.46014	8.8367	0.724	4.40029	1.03747	0.0283988
50	0.331	0.589	0.583	0.72	0.645	0.504	0.399	0.478	0.483	0.431	2.1268	8.71289	0.652	4.28995	1.03815	0.0282221
60	0.289	0.676	0.57	0.702	0.589	0.502	0.3	0.462	0.496	0.418	-0.0496458	8.64592	0.016	4.29752	1.03885	0.0283359
70	0.26	0.706	0.546	0.651	0.615	0.538	0.314	0.479	0.555	0.421	0.862854	8.54438	0.34	4.24174	1.04001	0.0281843
80	0.285	0.736	0.549	0.624	0.678	0.588	0.278	0.461	0.533	0.486	2.99443	8.18907	0.872	4.0862	1.0402	0.0294085
90	0.334	0.769	0.566	0.637	0.633	0.558	0.264	0.53	0.515	0.524	4.88706	8.4974	1.32	4.20916	1.03525	0.0299036
100	0.265	0.753	0.547	0.639	0.676	0.527	0.285	0.578	0.471	0.522	3.56254	8.62776	1.052	4.28696	1.03859	0.0289043
110	0.232	0.625	0.526	0.661	0.687	0.552	0.242	0.544	0.432	0.516	0.151892	8.50681	0.068	4.20747	1.04141	0.0288899
120	0.287	0.586	0.524	0.712	0.676	0.535	0.168	0.42	0.477	0.5	-1.50817	8.38672	-0.46	4.13844	1.03978	0.0278495
130	0.228	0.611	0.512	0.727	0.717	0.557	0.184	0.457	0.468	0.364	-2.47929	8.19724	-0.7	4.09286	1.04004	0.0287491
140	0.16	0.765	0.409	0.712	0.736	0.706	0.15	0.467	0.477	0.391	-0.40799	8.02729	-0.108	3.91036	1.04103	0.0285022
150	0.153	0.716	0.434	0.661	0.754	0.63	0.157	0.433	0.546	0.405	-1.72867	7.99892	-0.444	3.94182	1.04102	0.0286085
160	0.102	0.753	0.384	0.608	0.777	0.646	0.163	0.443	0.546	0.46	-1.62379	8.33863	-0.472	4.12641	1.04112	0.0285932
170	0.071	0.749	0.438	0.65	0.889	0.683	0.184	0.339	0.639	0.512	1.90402	7.41531	0.616	3.61534	1.04408	0.0279453
180	0.091	0.76	0.416	0.692	0.869	0.619	0.114	0.359	0.569	0.503	-0.0444496	7.62871	-0.032	3.75595	1.04259	0.0275574
190	0.071	0.761	0.504	0.672	0.873	0.58	0.11	0.371	0.58	0.51	0.39134	7.68698	0.128	3.74963	1.0432	0.0277892
200	0.033	0.751	0.522	0.727	0.879	0.545	0.043	0.405	0.65	0.586	1.91551	7.27907	0.564	3.59162	1.04254	0.027448
210	0.016	0.703	0.595	0.771	0.922	0.625	0.042	0.364	0.687	0.571	4.09498	7.16439	1.184	3.58886	1.0401	0.0280835
220	0.01	0.695	0.542	0.827	0.903	0.595	0.046	0.336	0.61	0.586	1.95119	7.17543	0.6	3.48256	1.04485	0.0271562
230	0.009	0.705	0.56	0.859	0.922	0.55	0.077	0.371	0.598	0.617	3.74612	7.28229	1.072	3.55698	1.04089	0.028344
240	0.004	0.751	0.522	0.852	0.902	0.467	0.107	0.298	0.58	0.642	1.61791	7.53379	0.5	3.61	1.0423	0.0274338
250	0.0	0.717	0.501	0.851	0.908	0.469	0.154	0.293	0.607	0.608	1.47161	7.39851	0.432	3.67265	1.04317	0.0271156
260	0.0	0.742	0.508	0.881	0.928	0.45	0.179	0.191	0.594	0.553	0.375701	7.38557	0.104	3.55055	1.04401	0.0270039
270	0.0	0.688	0.41	0.872	0.94	0.372	0.216	0.181	0.49	0.591	-3.23432	7.63281	-0.96	3.7334	1.04188	0.0290358
280	0.0	0.569	0.341	0.879	0.966	0.384	0.262	0.178	0.454	0.665	-4.12155	7.26632	-1.208	3.54936	1.04114	0.0283324
290	0.0	0.718	0.345	0.902	0.957	0.44	0.249	0.186	0.396	0.682	-1.67166	7.36131	-0.5	3.56531	1.04425	0.0274745
300	0.0	0.702	0.369	0.928	0.947	0.325	0.378	0.187	0.322	0.73	-1.57901	7.1991	-0.448	3.52593	1.04382	0.0275179
310	0.0	0.716	0.378	0.921	0.946	0.317	0.381	0.183	0.348	0.723	-1.24826	6.86395	-0.348	3.45583	1.04582	0.0269457
320	0.0	0.693	0.328	0.966	0.916	0.357	0.327	0.191	0.341	0.751	-1.43197	6.78225	-0.52	3.29474	1.04599	0.0265706
330	0.0	0.755	0.382	0.925	0.92	0.318	0.361	0.188	0.369	0.675	-1.61723	7.43122	-0.428	3.68945	1.04232	0.027274
340	0.0	0.788	0.418	0.934	0.912	0.303	0.323	0.202	0.274	0.716	-1.9196	7.34505	-0.52	3.63263	1.04327	0.0275429
350	0.0	0.82	0.46	0.959	0.901	0.191	0.275	0.244	0.344	0.683	-1.80724	7.08366	-0.492	3.46612	1.04541	0.0277063
360	0.0	0.867	0.481	0.972	0.927	0.265	0.303	0.258	0.252	0.783	1.52196	6.369	0.432	3.13065	1.04875	0.0265678
370	0.0	0.864	0.52	0.965	0.924	0.287	0.285	0.216	0.257	0.733	0.60357	6.93799	0.204	3.37122	1.04691	0.026442
380	0.0	0.835	0.556	0.973	0.888	0.32	0.238	0.261	0.228	0.794	1.28562	6.81285	0.372	3.30385	1.04627	0.0257866
390	0.0	0.845	0.548	0.975	0.852	0.307	0.264	0.363	0.229	0.81	2.37875	7.06793	0.772	3.3981	1.04417	0.0275201
400	0.0	0.892	0.573	0.957	0.785	0.28	0.24	0.356	0.187	0.801	0.727096	7.04401	0.284	3.48707	1.04557	0.0267692
410	0.0	0.817	0.448	0.95	0.806	0.262	0.183	0.265	0.209	0.801	-3.30432	6.74621	-1.036	3.3125	1.04519	0.0279727
420	0.0	0.81	0.409	0.941	0.827	0.29	0.207	0.242	0.149	0.809	-4.1657	6.81727	-1.264	3.36228	1.04273	0.0278975
430	0.0	0.84	0.476	0.951	0.855	0.178	0.151	0.215	0.145	0.813	-5.34864	6.66389	-1.504	3.20226	1.03985	0.028446
440	0.0	0.871	0.487	0.959	0.837	0.125	0.159	0.251	0.137	0.886	-3.93141	6.3488	-1.152	3.00716	1.04305	0.0272105
450	0.0	0.901	0.537	0.952	0.828	0.113	0.121	0.237	0.13	0.927	-3.48081	5.97557	-1.016	2.85799	1.04596	0.0265794
460	0.0	0.91	0.562	0.968	0.875	0.11	0.107	0.182	0.144	0.964	-2.32188	5.65677	-0.712	2.75467	1.05011	0.0249092
470	0.0	0.917	0.539	0.977	0.914	0.186	0.117	0.158	0.162	0.968	-0.741825	5.94344	-0.248	2.81467	1.05177	0.0249884
480	0.0	0.855	0.556	0.974	0.958	0.247	0.095	0.117	0.201	0.949	-0.60156	6.41588	-0.192	3.10329	1.04851	0.0257772
490	0.0	0.846	0.583	1.0	0.974	0.218	0.061	0.076	0.151	0.927	-2.15151	5.40477	-0.656	2.52952	1.05229	0.0245332
500	0.0	0.861	0.569	1.0	0.974	0.244	0.06	0.051	0.111	0.946	-2.41215	5.51487	-0.736	2.65941	1.05142	0.0252851
510	0.0	0.866	0.574	1.0	0.981	0.201	0.019	0.053	0.147	0.974	-2.64035	5.07568	-0.74	2.40332	1.05163	0.0241122
520	0.0	0.898	0.617	1.0	0.976	0.181	0.018	0.092	0.108	0.986	-1.61003	4.85912	-0.496	2.22798	1.0559	0.0227033
530	0.0	0.91	0.626	1.0	0.979	0.203	0.004	0.056	0.14	0.974	-1.41931	5.26603	-0.432	2.34956	1.05291	0.0236986
540	0.0	0.927	0.668	1.0	0.964	0.241	0.007	0.062	0.117	0.973	-0.440567	5.2123	-0.164	2.39177	1.05447	0.022344
550	0.0	0.946	0.715	1.0	0.965	0.272	0.022	0.061	0.166	0.958	1.39378	5.4968	0.42	2.59944	1.05371	0.0247173
560	0.001	0.972	0.738	1.0	0.987	0.247	0.025	0.054	0.135	0.959	1.34726	4.69049	0.472	2.25819	1.05746	0.0218615
570	0.0	0.96	0.767	1.0	0.998	0.165	0.033	0.066	0.065	0.934	-0.337173	4.79944	-0.048	2.23241	1.05742	0.0216335
580	0.0	0.946	0.685	1.0	1.0	0.279	0.009	0.068	0.094	0.937	0.432218	4.79394	0.072	2.27093	1.05792	0.0214463
590	0.0	0.965	0.73	1.0	1.0	0.289	0.008	0.066	0.092	0.958	1.66656	4.94928	0.432	2.33587	1.05589	0.0233478
600	0.0	0.96	0.725	1.0	1.0	0.373	0.002	0.039	0.034	0.928	0.554343	4.86649	0.244	2.26776	1.05676	0.0219037
610	0.0	0.957	0.771	1.0	1.0	0.392	0.0	0.062	0.027	0.911	1.56138	4.70721	0.48	2.20983	1.05688	0.022174
620	0.0	0.978	0.806	1.0	1.0	0.399	0.0	0.071	0.012	0.899	2.14945	4.96385	0.66	2.31498	1.05381	0.0229876
