cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
10	0.519	0.479	0.487	0.428	0.532	0.556	0.537	0.448	0.502	0.542	0.109634	4.34372	0.12	4.24897	1.06027	0.0198418
20	0.436	0.4	0.444	0.398	0.521	0.531	0.527	0.568	0.559	0.578	-0.152345	4.55171	-0.152	4.48298	1.05893	0.0207553
30	0.436	0.454	0.436	0.425	0.538	0.566	0.562	0.694	0.623	0.486	0.868892	4.22637	0.88	4.07465	1.06071	0.0200792
40	0.442	0.431	0.396	0.4	0.509	0.568	0.625	0.724	0.73	0.445	1.12224	4.48445	1.08	4.39183	1.05834	0.0205357
50	0.419	0.419	0.317	0.365	0.472	0.592	0.679	0.747	0.693	0.338	0.146211	4.5901	0.164	4.45655	1.0583	0.0205505
60	0.37	0.384	0.363	0.334	0.503	0.581	0.607	0.737	0.645	0.393	-0.36368	4.64565	-0.332	4.53463	1.05857	0.0216608
70	0.361	0.322	0.32	0.282	0.491	0.55	0.563	0.692	0.611	0.4	-1.6214	4.39358	-1.632	4.306	1.05736	0.020785
80	0.366	0.329	0.402	0.223	0.588	0.596	0.612	0.64	0.628	0.389	-0.981768	4.50873	-0.908	4.35862	1.05881	0.0210096
90	0.379	0.339	0.422	0.256	0.68	0.624	0.527	0.699	0.653	0.422	0.0154607	4.26749	0.004	4.18701	1.06024	0.0190199
100	0.315	0.353	0.351	0.368	0.672	0.622	0.56	0.755	0.725	0.428	0.579119	4.3521	0.596	4.25123	1.05989	0.0197864
110	0.27	0.331	0.339	0.302	0.622	0.643	0.533	0.775	0.796	0.539	0.614453	4.19275	0.6	4.09213	1.06099	0.0192768
120	0.338	0.275	0.314	0.298	0.647	0.585	0.51	0.785	0.753	0.504	0.07684	4.38469	0.036	4.25522	1.05981	0.0194385
130	0.366	0.28	0.262	0.261	0.66	0.619	0.483	0.842	0.812	0.553	0.54068	4.0257	0.552	3.855	1.06203	0.0185934
140	0.352	0.259	0.236	0.214	0.668	0.57	0.488	0.879	0.854	0.551	0.281446	4.21004	0.284	4.01692	1.06069	0.0191921
150	0.382	0.229	0.207	0.186	0.752	0.56	0.499	0.912	0.853	0.459	0.178703	3.9897	0.156	3.78792	1.06272	0.0182371
