cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
10	0.494	0.495	0.536	0.495	0.636	0.575	0.373	0.552	0.539	0.469	1.24386	5.97668	0.656	4.38819	1.05112	0.02506
20	0.534	0.456	0.479	0.476	0.659	0.538	0.386	0.489	0.588	0.442	0.331749	5.98541	0.188	4.29063	1.05132	0.024746
30	0.559	0.514	0.407	0.52	0.751	0.606	0.402	0.543	0.507	0.387	1.55208	6.03422	0.784	4.40001	1.04928	0.0248559
40	0.56	0.482	0.451	0.442	0.763	0.54	0.428	0.586	0.566	0.38	1.58589	6.00259	0.792	4.3454	1.04942	0.0251586
50	0.555	0.47	0.508	0.406	0.704	0.509	0.414	0.579	0.578	0.289	0.0738821	6.26352	0.048	4.56853	1.04931	0.0256268
60	0.525	0.49	0.53	0.455	0.728	0.507	0.345	0.605	0.566	0.297	0.347769	5.79609	0.192	4.25009	1.05237	0.0244397
70	0.393	0.505	0.453	0.455	0.66	0.479	0.368	0.624	0.581	0.37	-0.922093	5.93338	-0.448	4.37419	1.05056	0.0252083
80	0.412	0.514	0.516	0.461	0.626	0.523	0.277	0.664	0.617	0.425	0.350444	5.90986	0.14	4.3278	1.05008	0.0244021
90	0.413	0.557	0.528	0.475	0.685	0.542	0.333	0.675	0.673	0.399	2.15476	6.2498	1.12	4.53991	1.04878	0.0263676
100	0.468	0.527	0.59	0.449	0.615	0.49	0.305	0.745	0.615	0.499	2.18609	5.92894	1.212	4.34152	1.04906	0.0251268
110	0.448	0.584	0.585	0.461	0.663	0.429	0.27	0.742	0.675	0.501	2.92717	5.97746	1.432	4.36939	1.04618	0.026198
120	0.452	0.567	0.526	0.505	0.658	0.377	0.172	0.756	0.68	0.447	1.28859	5.78514	0.56	4.32247	1.0512	0.0248154
130	0.523	0.615	0.61	0.521	0.648	0.285	0.144	0.706	0.665	0.377	0.778939	5.46622	0.376	3.99431	1.05252	0.0238609
140	0.508	0.64	0.541	0.446	0.63	0.297	0.117	0.636	0.671	0.37	-1.13786	5.9532	-0.576	4.37384	1.05086	0.0246112
150	0.461	0.685	0.556	0.499	0.711	0.274	0.127	0.635	0.639	0.292	-1.01945	5.4862	-0.484	4.03364	1.05368	0.0236299
160	0.434	0.685	0.573	0.494	0.711	0.293	0.104	0.712	0.616	0.282	-0.839014	5.54998	-0.384	4.11222	1.05284	0.0237448
170	0.422	0.679	0.548	0.588	0.745	0.294	0.061	0.78	0.604	0.333	0.555466	5.15578	0.216	3.73272	1.0552	0.0224665
180	0.417	0.695	0.606	0.615	0.799	0.243	0.065	0.763	0.622	0.372	1.51122	5.41475	0.788	3.99537	1.05406	0.0239654
