cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
2	0.497	0.448	0.469	0.49	0.5	0.528	0.468	0.531	0.487	0.514	-0.910464	9.54401	-0.272	4.75513	1.03933	0.0985056
10	0.52	0.389	0.505	0.445	0.443	0.473	0.48	0.51	0.529	0.631	-1.13503	8.9209	-0.3	4.44584	1.04778	0.10396
20	0.521	0.359	0.562	0.438	0.395	0.461	0.466	0.475	0.585	0.627	-1.55127	8.26684	-0.444	4.18257	1.04629	0.105353
30	0.534	0.392	0.631	0.438	0.343	0.49	0.447	0.565	0.54	0.643	0.0376933	9.10676	0.092	4.48193	1.04051	0.0967852
40	0.489	0.421	0.714	0.368	0.214	0.46	0.353	0.515	0.628	0.7	-1.92293	8.47064	-0.552	4.14749	1.05019	0.10893
50	0.565	0.384	0.761	0.376	0.177	0.504	0.317	0.436	0.67	0.746	-0.783151	8.90174	-0.256	4.48002	1.04066	0.0966501
60	0.661	0.423	0.798	0.392	0.152	0.471	0.292	0.391	0.642	0.724	-0.60215	8.45323	-0.216	4.23382	1.04505	0.106811
70	0.641	0.48	0.813	0.468	0.176	0.467	0.287	0.429	0.671	0.687	1.46429	8.21407	0.476	4.1133	1.04906	0.107789
80	0.67	0.477	0.87	0.535	0.191	0.41	0.324	0.342	0.677	0.77	3.62399	8.44586	1.064	4.14612	1.0428	0.0986961
90	0.666	0.493	0.859	0.506	0.15	0.381	0.323	0.266	0.67	0.78	1.23628	7.64911	0.376	3.86166	1.05541	0.116194
100	0.718	0.502	0.878	0.468	0.15	0.417	0.277	0.282	0.635	0.862	2.56217	7.63799	0.756	3.7875	1.04739	0.103375
110	0.683	0.489	0.922	0.407	0.12	0.43	0.279	0.217	0.675	0.853	0.724171	7.60545	0.3	3.75796	1.04856	0.105613
120	0.622	0.494	0.934	0.434	0.085	0.421	0.234	0.129	0.751	0.87	-0.371476	7.59569	-0.104	3.7461	1.05567	0.115084
130	0.62	0.467	0.916	0.453	0.073	0.467	0.283	0.127	0.764	0.891	0.808667	7.32374	0.244	3.60311	1.05321	0.110368
140	0.595	0.423	0.92	0.432	0.086	0.51	0.248	0.104	0.789	0.956	0.911846	6.56021	0.252	3.27627	1.06238	0.120093
150	0.589	0.35	0.894	0.445	0.11	0.476	0.239	0.068	0.852	0.959	-0.180451	6.93115	-0.072	3.42261	1.06615	0.12203
160	0.548	0.46	0.943	0.4	0.071	0.371	0.237	0.073	0.841	0.932	-1.53525	7.01518	-0.496	3.42483	1.05079	0.105327
170	0.576	0.475	0.933	0.371	0.053	0.361	0.19	0.048	0.788	0.925	-3.83423	6.94681	-1.12	3.44112	1.04562	0.103511
180	0.632	0.522	0.954	0.43	0.077	0.391	0.219	0.046	0.819	0.932	0.435422	6.82171	0.088	3.38455	1.06678	0.121728
190	0.694	0.572	0.923	0.454	0.078	0.327	0.177	0.028	0.803	0.939	-0.0891269	6.68737	-0.02	3.26633	1.06077	0.116559
200	0.695	0.53	0.937	0.491	0.092	0.268	0.144	0.027	0.811	0.929	-1.01044	6.18297	-0.304	3.0552	1.06195	0.113512
210	0.639	0.547	0.919	0.51	0.079	0.315	0.161	0.007	0.895	0.959	0.463712	7.00529	0.124	3.43631	1.05382	0.111818
220	0.667	0.417	0.938	0.418	0.087	0.255	0.136	0.011	0.927	0.961	-2.88835	6.68195	-0.732	3.23312	1.04852	0.105577
230	0.753	0.495	0.928	0.396	0.139	0.248	0.103	0.038	0.953	0.968	0.162772	6.21007	0.084	3.04162	1.06162	0.113785
240	0.716	0.536	0.914	0.386	0.085	0.232	0.075	0.045	0.962	0.98	-0.706402	6.51516	-0.276	3.1368	1.05436	0.111283
250	0.74	0.558	0.923	0.37	0.086	0.188	0.057	0.041	0.988	0.985	-0.719702	6.02884	-0.256	2.95023	1.05898	0.11592
260	0.74	0.635	0.916	0.466	0.032	0.256	0.048	0.068	0.998	0.974	1.8223	6.36754	0.532	3.02246	1.06867	0.124321
270	0.759	0.568	0.959	0.462	0.022	0.245	0.027	0.058	1.0	0.983	1.16951	5.99242	0.332	2.9001	1.07662	0.130969
280	0.763	0.603	0.948	0.431	0.003	0.222	0.029	0.049	1.0	0.972	0.33314	6.19154	0.08	2.96026	1.05539	0.114597
290	0.826	0.579	0.964	0.38	0.0	0.264	0.035	0.019	1.0	0.963	0.125301	5.94402	0.12	2.84566	1.06202	0.114679
300	0.853	0.58	0.935	0.386	0.0	0.304	0.022	0.01	1.0	0.992	1.2187	5.70091	0.328	2.73997	1.06401	0.121928
310	0.831	0.635	0.951	0.36	0.0	0.32	0.031	0.016	1.0	0.98	1.82958	5.48633	0.496	2.6336	1.07763	0.130457
320	0.924	0.591	0.977	0.376	0.0	0.269	0.044	0.03	1.0	0.981	2.52007	5.45635	0.768	2.58603	1.06519	0.118645
330	0.936	0.575	0.987	0.245	0.0	0.219	0.029	0.035	1.0	0.991	0.0481617	5.13106	0.068	2.37627	1.07598	0.122772
340	0.959	0.548	0.999	0.249	0.0	0.191	0.007	0.022	1.0	0.985	-0.540444	4.64751	-0.16	2.21635	1.08073	0.127738
350	0.963	0.636	0.99	0.227	0.0	0.209	0.01	0.027	1.0	1.0	1.25783	4.86451	0.248	2.27263	1.08175	0.129792
360	0.951	0.664	1.0	0.172	0.0	0.263	0.0	0.033	1.0	1.0	0.963613	4.7625	0.332	2.25654	1.08521	0.131871
370	0.957	0.677	1.0	0.091	0.0	0.233	0.0	0.028	1.0	1.0	-0.0878127	4.39623	-0.056	1.97704	1.09149	0.133822
380	0.974	0.867	1.0	0.04	0.0	0.158	0.0	0.047	1.0	1.0	0.960168	3.91379	0.344	1.711	1.10755	0.143941
390	0.986	0.915	1.0	0.033	0.0	0.123	0.0	0.023	1.0	1.0	0.97294	3.53837	0.32	1.46352	1.12987	0.148619
400	0.993	0.981	1.0	0.016	0.0	0.041	0.0	0.013	1.0	1.0	0.461738	2.62183	0.176	0.849982	1.15087	0.150061
410	0.996	0.994	1.0	0.013	0.0	0.009	0.0	0.004	1.0	1.0	0.241572	2.23771	0.064	0.53336	1.15982	0.149278
420	1.0	1.0	1.0	0.001	0.0	0.0	0.0	0.0	1.0	1.0	0.0630157	1.94932	0.004	0.0894427	1.16675	0.146012
430	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0127064	1.94126	0.0	0.0	1.15987	0.142686
440	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.0848636	1.97239	0.0	0.0	1.16194	0.14783
450	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0979595	1.85471	0.0	0.0	1.16737	0.146779
460	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.171118	1.97711	0.0	0.0	1.16708	0.145088
470	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.218577	2.03874	0.0	0.0	1.16336	0.146784
480	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0764608	1.92192	0.0	0.0	1.16816	0.146209
