cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
10	0.457	0.454	0.502	0.527	0.504	0.574	0.461	0.53	0.441	0.477	-0.984631	9.04636	-0.292	4.44998	1.0386	0.028834
20	0.427	0.472	0.462	0.409	0.564	0.484	0.396	0.604	0.399	0.475	-3.9919	9.07218	-1.232	4.597	1.03504	0.0282764
30	0.419	0.448	0.495	0.376	0.536	0.601	0.438	0.659	0.377	0.449	-2.52856	8.55523	-0.808	4.23592	1.03775	0.0282651
40	0.385	0.454	0.469	0.336	0.537	0.645	0.435	0.639	0.331	0.485	-3.54337	8.37922	-1.136	4.20582	1.03735	0.0283329
50	0.392	0.505	0.461	0.343	0.577	0.688	0.481	0.739	0.288	0.435	-1.29855	8.62163	-0.364	4.27364	1.03983	0.0292002
60	0.349	0.451	0.46	0.326	0.593	0.66	0.42	0.663	0.334	0.481	-3.34583	8.28631	-1.052	4.14629	1.03935	0.0294123
70	0.391	0.465	0.567	0.391	0.603	0.749	0.467	0.727	0.392	0.461	2.71579	8.53311	0.852	4.22632	1.03681	0.028447
80	0.419	0.466	0.591	0.437	0.612	0.774	0.495	0.716	0.375	0.373	3.33975	9.21295	1.032	4.56779	1.03661	0.0294784
90	0.478	0.35	0.552	0.415	0.514	0.761	0.524	0.72	0.352	0.37	0.172779	8.83217	0.144	4.38563	1.0388	0.029096
100	0.49	0.272	0.611	0.361	0.516	0.777	0.571	0.729	0.342	0.372	0.345719	8.60007	0.164	4.28974	1.04032	0.0293282
110	0.48	0.245	0.574	0.338	0.511	0.81	0.581	0.798	0.427	0.346	1.3274	8.01433	0.44	3.89419	1.04152	0.0283021
120	0.469	0.225	0.724	0.272	0.432	0.826	0.581	0.742	0.458	0.393	1.79912	8.52688	0.488	4.19202	1.0388	0.0287529
130	0.512	0.171	0.689	0.234	0.413	0.883	0.54	0.702	0.439	0.388	-0.551085	8.30017	-0.116	4.0728	1.04103	0.0280861
140	0.543	0.192	0.668	0.256	0.426	0.802	0.545	0.655	0.448	0.321	-2.06893	8.32824	-0.576	4.14035	1.03966	0.0288794
150	0.549	0.239	0.595	0.252	0.477	0.798	0.664	0.628	0.416	0.305	-0.93297	8.38021	-0.308	4.21957	1.04159	0.0288731
160	0.601	0.19	0.64	0.218	0.417	0.763	0.727	0.72	0.423	0.268	-0.230103	8.23366	-0.132	4.04268	1.04103	0.0280594
170	0.56	0.181	0.625	0.23	0.48	0.783	0.762	0.75	0.377	0.298	0.810944	7.87136	0.184	3.91674	1.0406	0.027596
180	0.595	0.154	0.667	0.245	0.58	0.803	0.818	0.743	0.324	0.315	3.27114	7.95518	0.976	3.89741	1.03863	0.0280478
190	0.532	0.105	0.613	0.218	0.647	0.799	0.781	0.783	0.278	0.414	2.2154	7.77625	0.68	3.86983	1.04147	0.0281565
200	0.505	0.067	0.596	0.199	0.635	0.767	0.791	0.773	0.236	0.341	-1.18824	7.82551	-0.36	3.80465	1.04301	0.0278134
210	0.484	0.096	0.629	0.179	0.607	0.819	0.808	0.81	0.244	0.339	0.106417	6.98837	0.06	3.55946	1.04543	0.0259464
220	0.41	0.076	0.636	0.173	0.66	0.822	0.778	0.818	0.266	0.331	-0.682548	7.85994	-0.12	3.84906	1.0438	0.0273507
230	0.405	0.067	0.678	0.179	0.637	0.843	0.832	0.741	0.334	0.418	2.01862	7.45611	0.536	3.68943	1.04344	0.0279558
240	0.396	0.089	0.669	0.114	0.699	0.839	0.811	0.696	0.405	0.372	1.17138	7.53402	0.36	3.75588	1.04461	0.0279538
250	0.351	0.059	0.64	0.169	0.786	0.847	0.772	0.657	0.426	0.387	1.16764	7.86826	0.376	3.8741	1.04262	0.0279719
260	0.331	0.028	0.58	0.24	0.812	0.826	0.764	0.634	0.389	0.47	0.862498	7.80327	0.296	3.86241	1.04272	0.0279495
270	0.277	0.014	0.54	0.232	0.807	0.821	0.725	0.609	0.394	0.509	-0.835995	7.57723	-0.288	3.73	1.04284	0.0275427
280	0.298	0.0	0.521	0.197	0.812	0.853	0.767	0.61	0.384	0.579	0.263385	7.84373	0.084	3.8218	1.04292	0.0278727
290	0.317	0.0	0.645	0.134	0.782	0.902	0.806	0.657	0.377	0.592	2.89664	7.32294	0.848	3.57245	1.04104	0.0280947
300	0.248	0.0	0.593	0.167	0.754	0.89	0.76	0.753	0.309	0.63	1.58489	7.49092	0.416	3.72218	1.04244	0.0281606
310	0.218	0.0	0.588	0.149	0.74	0.894	0.759	0.804	0.195	0.673	0.307167	7.10569	0.08	3.52398	1.04574	0.0269428
320	0.205	0.0	0.56	0.115	0.798	0.941	0.764	0.844	0.239	0.705	2.48174	6.64379	0.684	3.26089	1.0463	0.0271678
330	0.201	0.0	0.55	0.077	0.855	0.935	0.765	0.835	0.248	0.676	2.06402	6.75023	0.568	3.28191	1.04442	0.0272346
340	0.167	0.0	0.541	0.042	0.848	0.939	0.776	0.865	0.152	0.652	-0.190482	6.1779	-0.072	3.01147	1.0496	0.0253079
350	0.193	0.0	0.535	0.047	0.862	0.913	0.751	0.882	0.15	0.571	-0.966997	6.43602	-0.384	3.16996	1.04864	0.0258699
360	0.257	0.0	0.522	0.06	0.849	0.916	0.675	0.872	0.129	0.596	-1.70691	6.76715	-0.496	3.28871	1.04692	0.0263049
370	0.225	0.0	0.525	0.033	0.92	0.939	0.643	0.885	0.084	0.676	-0.866561	6.11434	-0.28	2.89315	1.05085	0.0254094
380	0.213	0.0	0.625	0.011	0.87	0.967	0.688	0.858	0.078	0.562	-1.81184	6.39121	-0.512	3.12111	1.04847	0.0264645
390	0.187	0.0	0.675	0.016	0.852	0.981	0.593	0.88	0.075	0.585	-1.98238	6.59167	-0.624	3.20737	1.04695	0.0265715
400	0.264	0.0	0.71	0.014	0.863	0.968	0.628	0.9	0.054	0.633	0.515576	6.50531	0.136	3.18776	1.04901	0.0257662
410	0.246	0.0	0.72	0.004	0.853	0.972	0.642	0.926	0.083	0.584	0.415848	5.97317	0.12	2.85971	1.0508	0.0239831
420	0.184	0.0	0.723	0.01	0.873	0.956	0.654	0.933	0.097	0.58	0.117197	5.70366	0.04	2.85915	1.05185	0.0238522
430	0.18	0.0	0.713	0.011	0.812	0.964	0.702	0.953	0.071	0.606	0.327109	5.99337	0.048	2.9063	1.05018	0.0250067
440	0.26	0.0	0.742	0.002	0.86	0.931	0.666	0.973	0.045	0.603	1.18864	6.07406	0.328	2.93763	1.04983	0.0256119
450	0.218	0.0	0.706	0.0	0.866	0.955	0.542	0.991	0.042	0.565	-1.44461	6.13308	-0.46	2.89087	1.05025	0.0255029
460	0.212	0.0	0.838	0.0	0.846	0.961	0.611	0.993	0.024	0.471	-0.587227	5.77222	-0.176	2.76266	1.05171	0.0248802
470	0.195	0.0	0.873	0.0	0.906	0.975	0.608	1.0	0.013	0.487	0.812455	5.37355	0.228	2.56147	1.05366	0.0239142
480	0.176	0.0	0.908	0.0	0.903	0.98	0.571	1.0	0.005	0.457	-0.0469202	5.7139	0.0	2.67999	1.0523	0.0245559
490	0.164	0.0	0.903	0.0	0.903	0.982	0.496	1.0	0.0	0.443	-1.55042	5.28659	-0.436	2.51845	1.05376	0.0236268
500	0.121	0.0	0.948	0.0	0.951	0.996	0.516	1.0	0.0	0.454	-0.246822	5.14254	-0.056	2.36475	1.05518	0.0222411
510	0.101	0.0	0.961	0.0	0.975	1.0	0.542	1.0	0.0	0.409	-0.0785475	4.64	-0.048	2.13326	1.05857	0.0214756
520	0.117	0.0	0.988	0.0	0.982	1.0	0.537	1.0	0.0	0.484	1.59868	4.93253	0.432	2.27678	1.05425	0.022394
530	0.162	0.0	0.995	0.0	0.976	1.0	0.535	1.0	0.0	0.451	1.5789	4.79637	0.476	2.24845	1.05636	0.0218633
540	0.205	0.0	0.997	0.0	0.936	1.0	0.496	1.0	0.0	0.389	0.374589	5.06023	0.092	2.34831	1.056	0.0229917
