cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
10	0.415	0.515	0.51	0.58	0.538	0.543	0.49	0.48	0.515	0.473	0.270893	4.55959	0.236	4.47486	1.05906	0.0209741
20	0.294	0.522	0.413	0.597	0.481	0.542	0.455	0.525	0.494	0.456	-0.884299	4.80042	-0.884	4.66198	1.05688	0.0215385
30	0.339	0.539	0.467	0.616	0.518	0.537	0.415	0.614	0.42	0.394	-0.611215	4.47856	-0.564	4.36716	1.05972	0.0199434
40	0.304	0.595	0.524	0.649	0.469	0.472	0.478	0.697	0.456	0.404	0.160084	4.41719	0.192	4.20267	1.05956	0.0196347
50	0.366	0.659	0.502	0.674	0.469	0.463	0.461	0.738	0.464	0.335	0.542232	4.58968	0.524	4.504	1.05849	0.020935
60	0.384	0.667	0.56	0.711	0.44	0.439	0.559	0.712	0.521	0.379	1.51643	4.37816	1.488	4.27251	1.05862	0.0211819
70	0.28	0.726	0.562	0.751	0.549	0.46	0.442	0.722	0.438	0.341	1.05194	4.42983	1.084	4.36245	1.05855	0.0203288
80	0.294	0.761	0.557	0.655	0.556	0.406	0.421	0.701	0.489	0.28	0.454912	4.32606	0.48	4.2329	1.05956	0.0193169
90	0.305	0.702	0.495	0.615	0.615	0.406	0.402	0.618	0.368	0.333	-0.598961	4.50846	-0.564	4.35245	1.05898	0.0209114
100	0.333	0.718	0.552	0.674	0.705	0.323	0.336	0.558	0.367	0.309	-0.625322	4.50799	-0.5	4.41872	1.05916	0.0205921
110	0.389	0.738	0.547	0.68	0.733	0.306	0.278	0.633	0.35	0.359	0.0329513	4.13521	0.052	4.02264	1.06151	0.0189525
120	0.449	0.753	0.5	0.704	0.689	0.268	0.255	0.526	0.371	0.435	-0.202422	4.12946	-0.2	4.06658	1.06109	0.01855
130	0.421	0.763	0.559	0.696	0.602	0.338	0.174	0.475	0.344	0.398	-0.864393	4.51136	-0.92	4.30147	1.05843	0.0206428
140	0.415	0.822	0.609	0.671	0.596	0.344	0.166	0.549	0.421	0.357	-0.245006	3.99856	-0.2	3.96477	1.06201	0.0182808
150	0.34	0.871	0.709	0.748	0.55	0.414	0.182	0.581	0.375	0.401	0.651197	4.17439	0.684	4.09165	1.06055	0.0189669
160	0.351	0.891	0.681	0.817	0.535	0.384	0.151	0.595	0.373	0.387	0.739695	4.00873	0.66	3.89085	1.06169	0.018726
170	0.351	0.876	0.672	0.836	0.601	0.37	0.094	0.539	0.425	0.292	0.224538	3.90919	0.224	3.76646	1.06301	0.0178586
180	0.351	0.883	0.647	0.837	0.604	0.335	0.067	0.471	0.415	0.23	-0.681483	4.32472	-0.64	4.13286	1.06031	0.0196898
190	0.363	0.894	0.677	0.858	0.639	0.266	0.053	0.479	0.429	0.274	-0.298043	3.8885	-0.272	3.78241	1.06274	0.017848
200	0.333	0.932	0.739	0.848	0.655	0.291	0.073	0.501	0.411	0.305	0.350468	3.72445	0.352	3.57514	1.06393	0.0171911
210	0.322	0.891	0.754	0.933	0.69	0.365	0.036	0.461	0.386	0.237	0.332949	3.92469	0.3	3.81512	1.0623	0.017788
220	0.326	0.878	0.751	0.955	0.718	0.386	0.046	0.469	0.371	0.233	0.52745	4.01654	0.532	3.93496	1.06187	0.0184169
230	0.241	0.919	0.832	0.946	0.757	0.349	0.043	0.588	0.406	0.21	1.21639	3.6682	1.164	3.4902	1.06304	0.0177506
240	0.151	0.91	0.865	0.913	0.891	0.295	0.03	0.6	0.326	0.201	0.722103	3.27708	0.728	3.13459	1.06647	0.0154346
250	0.103	0.937	0.92	0.953	0.91	0.227	0.055	0.574	0.4	0.175	1.01262	3.08678	1.016	2.91354	1.06695	0.0147839
260	0.135	0.909	0.918	0.955	0.919	0.192	0.034	0.556	0.401	0.164	0.735104	3.14051	0.732	3.01502	1.06719	0.0144372
270	0.267	0.891	0.936	0.975	0.943	0.15	0.031	0.515	0.397	0.213	1.21346	3.26031	1.272	3.10891	1.06562	0.0153558
280	0.3	0.907	0.934	0.98	0.965	0.187	0.037	0.516	0.347	0.163	1.34678	3.08877	1.344	2.9832	1.06626	0.0155133
290	0.267	0.862	0.903	0.991	0.986	0.11	0.013	0.543	0.308	0.133	0.401723	3.06871	0.464	2.95197	1.068	0.0137908
