cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
10	0.501	0.548	0.499	0.48	0.522	0.482	0.486	0.456	0.504	0.55	0.0802175	4.65891	0.112	4.47521	1.05794	0.0209002
20	0.518	0.477	0.472	0.543	0.495	0.484	0.528	0.461	0.506	0.604	0.399244	4.6279	0.352	4.50919	1.05822	0.0202977
30	0.472	0.455	0.537	0.547	0.438	0.495	0.479	0.507	0.607	0.648	0.857761	4.44876	0.74	4.3352	1.05913	0.0207026
40	0.397	0.452	0.572	0.563	0.476	0.486	0.573	0.548	0.655	0.627	1.52687	4.6605	1.396	4.59101	1.05664	0.0219399
50	0.43	0.335	0.66	0.641	0.432	0.49	0.587	0.449	0.62	0.628	1.22119	4.4979	1.088	4.34027	1.05837	0.0213267
60	0.375	0.261	0.606	0.566	0.428	0.537	0.563	0.403	0.569	0.639	-0.261952	4.65957	-0.212	4.50818	1.05789	0.0209631
70	0.379	0.294	0.548	0.47	0.414	0.525	0.588	0.356	0.645	0.688	-0.420665	4.50215	-0.372	4.301	1.05922	0.0208624
80	0.392	0.273	0.428	0.524	0.439	0.437	0.58	0.394	0.615	0.663	-1.15815	4.31796	-1.02	4.19461	1.05898	0.020172
90	0.367	0.265	0.498	0.464	0.495	0.531	0.664	0.42	0.533	0.677	-0.397936	4.64884	-0.344	4.43994	1.05761	0.0201916
100	0.315	0.223	0.506	0.402	0.492	0.451	0.72	0.416	0.499	0.732	-1.16637	4.39854	-0.976	4.22696	1.05896	0.0202461
110	0.312	0.299	0.502	0.329	0.537	0.395	0.722	0.408	0.466	0.749	-1.23644	4.52993	-1.124	4.36517	1.05821	0.0215714
120	0.268	0.286	0.52	0.284	0.577	0.337	0.756	0.429	0.518	0.736	-1.21155	4.29735	-1.156	4.12622	1.0589	0.0197847
130	0.268	0.278	0.578	0.372	0.587	0.239	0.72	0.428	0.432	0.704	-1.74263	4.08369	-1.576	3.92467	1.05988	0.0199918
140	0.369	0.262	0.561	0.316	0.616	0.194	0.769	0.449	0.361	0.713	-1.73176	4.39068	-1.56	4.25613	1.05797	0.0208702
150	0.398	0.256	0.572	0.349	0.634	0.234	0.714	0.513	0.389	0.748	-0.823708	4.22933	-0.772	4.10728	1.06028	0.0195791
160	0.411	0.25	0.534	0.389	0.597	0.219	0.772	0.471	0.298	0.766	-1.25208	4.20485	-1.172	4.05899	1.05967	0.0190814
170	0.445	0.228	0.516	0.369	0.627	0.231	0.767	0.516	0.295	0.768	-0.990663	4.15609	-0.952	4.00872	1.06034	0.0194166
180	0.469	0.273	0.469	0.284	0.657	0.223	0.761	0.574	0.28	0.863	-0.683176	4.30691	-0.588	4.1628	1.05968	0.0196722
190	0.526	0.27	0.458	0.327	0.621	0.22	0.777	0.551	0.264	0.811	-0.729421	4.15788	-0.7	4.03169	1.06037	0.0190988
200	0.535	0.266	0.369	0.345	0.621	0.162	0.719	0.588	0.208	0.794	-1.79157	4.2833	-1.572	4.1708	1.05831	0.0210111
210	0.603	0.258	0.442	0.34	0.721	0.138	0.793	0.633	0.211	0.78	-0.366388	4.27941	-0.324	4.09103	1.06057	0.0196403
220	0.583	0.243	0.454	0.307	0.681	0.151	0.784	0.679	0.199	0.816	-0.468845	4.48701	-0.412	4.31038	1.05904	0.0200651
230	0.646	0.27	0.448	0.345	0.668	0.171	0.781	0.65	0.187	0.837	-0.0779367	4.09253	0.012	3.98291	1.06203	0.0190892
240	0.618	0.241	0.398	0.421	0.671	0.131	0.845	0.642	0.157	0.896	0.0627518	3.98543	0.08	3.80402	1.0627	0.018385
250	0.612	0.207	0.383	0.446	0.721	0.157	0.855	0.747	0.141	0.947	1.01279	3.87574	0.864	3.70526	1.06197	0.0179419
260	0.644	0.12	0.364	0.388	0.772	0.147	0.815	0.756	0.153	0.895	0.23464	3.67464	0.216	3.51369	1.06475	0.0171482
270	0.644	0.087	0.403	0.29	0.808	0.145	0.845	0.704	0.131	0.866	-0.389142	3.75082	-0.308	3.58928	1.06401	0.017539
280	0.654	0.128	0.419	0.288	0.872	0.165	0.864	0.696	0.1	0.911	0.424124	3.67672	0.388	3.4977	1.06392	0.0166069
290	0.66	0.139	0.418	0.23	0.87	0.133	0.875	0.758	0.091	0.914	0.355533	3.5677	0.352	3.329	1.0647	0.0158886
