cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
10	0.555	0.536	0.46	0.507	0.562	0.563	0.398	0.539	0.484	0.434	0.213667	6.1147	0.152	4.45787	1.0504	0.0248391
20	0.587	0.592	0.522	0.549	0.56	0.567	0.392	0.489	0.485	0.468	1.88852	6.36312	0.844	4.64703	1.04821	0.0272753
30	0.584	0.71	0.439	0.531	0.544	0.584	0.331	0.499	0.42	0.52	1.16132	5.89619	0.648	4.29336	1.0502	0.0249616
40	0.582	0.69	0.469	0.572	0.568	0.555	0.294	0.434	0.403	0.533	0.874373	5.79998	0.4	4.245	1.05124	0.0245189
50	0.657	0.709	0.468	0.6	0.562	0.667	0.28	0.408	0.418	0.586	2.7396	5.98307	1.42	4.38704	1.04759	0.0260896
60	0.64	0.672	0.437	0.57	0.517	0.742	0.252	0.322	0.45	0.541	0.869496	6.18442	0.572	4.40814	1.04897	0.0252623
70	0.612	0.637	0.5	0.61	0.523	0.709	0.245	0.256	0.53	0.662	2.21644	6.07241	1.136	4.28699	1.04771	0.0259634
80	0.605	0.644	0.503	0.567	0.393	0.71	0.185	0.25	0.58	0.762	1.48421	5.57779	0.796	4.02577	1.05205	0.0249934
90	0.606	0.626	0.533	0.459	0.467	0.78	0.23	0.179	0.584	0.744	1.7495	6.13025	0.832	4.3101	1.04931	0.0256106
100	0.639	0.634	0.457	0.492	0.502	0.697	0.209	0.161	0.539	0.72	0.677597	5.36858	0.2	3.84572	1.05409	0.0231814
110	0.549	0.583	0.489	0.45	0.422	0.762	0.176	0.165	0.552	0.708	-1.18079	5.32714	-0.576	3.90316	1.05332	0.0232077
120	0.601	0.57	0.512	0.496	0.402	0.766	0.108	0.147	0.549	0.582	-2.0416	5.52159	-1.068	4.12667	1.05124	0.0251528
130	0.724	0.643	0.607	0.533	0.379	0.839	0.083	0.156	0.517	0.534	0.211107	5.61368	0.06	4.06416	1.05284	0.0234397
140	0.67	0.615	0.619	0.484	0.349	0.811	0.047	0.171	0.542	0.553	-1.33808	5.36878	-0.556	3.90299	1.05388	0.0239783
150	0.644	0.576	0.57	0.543	0.293	0.846	0.059	0.156	0.611	0.547	-0.996455	5.75044	-0.62	4.10967	1.0526	0.0245872
160	0.697	0.611	0.511	0.532	0.29	0.889	0.028	0.111	0.71	0.52	-0.839825	5.25253	-0.404	3.77164	1.05421	0.0230241
170	0.781	0.603	0.55	0.517	0.321	0.922	0.047	0.163	0.744	0.435	0.760466	5.12427	0.332	3.75526	1.05485	0.0232501
180	0.82	0.557	0.557	0.542	0.348	0.939	0.053	0.099	0.763	0.389	0.499711	5.02244	0.268	3.60808	1.05653	0.0227954
190	0.786	0.513	0.54	0.563	0.349	0.949	0.057	0.1	0.704	0.497	0.538145	5.2684	0.232	3.8062	1.05483	0.0233155
200	0.818	0.491	0.574	0.484	0.309	0.911	0.032	0.062	0.724	0.55	-0.280056	5.32285	-0.18	3.76563	1.05488	0.0223576
210	0.871	0.441	0.616	0.468	0.318	0.941	0.049	0.056	0.732	0.541	0.244325	4.9862	0.132	3.55751	1.05668	0.0220986
220	0.894	0.421	0.663	0.472	0.286	0.949	0.094	0.05	0.628	0.479	-0.443181	5.19497	-0.256	3.79411	1.05564	0.0232961
230	0.856	0.499	0.623	0.533	0.239	0.954	0.065	0.049	0.645	0.423	-0.860585	5.27264	-0.456	3.70236	1.0551	0.0232484
240	0.89	0.572	0.656	0.507	0.211	0.941	0.058	0.018	0.625	0.379	-1.15419	4.75335	-0.572	3.41645	1.05648	0.02154
250	0.91	0.594	0.668	0.527	0.151	0.952	0.053	0.034	0.696	0.405	0.0226229	5.14481	-0.04	3.6476	1.05537	0.0228789
260	0.869	0.574	0.627	0.582	0.136	0.917	0.06	0.034	0.744	0.334	-0.908401	5.02872	-0.492	3.59775	1.05654	0.0226697
270	0.857	0.52	0.702	0.576	0.144	0.901	0.019	0.027	0.791	0.291	-1.42948	4.71116	-0.688	3.31491	1.05624	0.021693
280	0.799	0.568	0.697	0.592	0.098	0.92	0.038	0.049	0.766	0.239	-2.02627	4.2805	-0.936	3.09695	1.05796	0.0215272
290	0.844	0.563	0.754	0.559	0.154	0.909	0.071	0.01	0.805	0.236	-0.809763	4.56163	-0.38	3.34634	1.05872	0.0205295
300	0.837	0.665	0.768	0.564	0.17	0.925	0.073	0.018	0.747	0.16	-0.646316	4.76985	-0.292	3.33601	1.05705	0.0215204
310	0.89	0.755	0.769	0.61	0.117	0.959	0.076	0.016	0.736	0.102	0.197801	4.37416	0.12	3.07058	1.06011	0.0198866
320	0.928	0.753	0.818	0.665	0.081	0.983	0.077	0.015	0.702	0.085	0.931071	4.3782	0.428	3.12736	1.05928	0.0196174
330	0.918	0.726	0.797	0.715	0.083	0.977	0.047	0.0	0.751	0.053	0.497626	4.05936	0.268	2.89291	1.06143	0.0184105
340	0.914	0.827	0.748	0.666	0.107	0.987	0.051	0.0	0.675	0.084	0.584254	4.1847	0.236	2.92599	1.06019	0.0187751
350	0.956	0.841	0.802	0.636	0.147	1.0	0.053	0.0	0.7	0.048	1.42946	3.74486	0.732	2.62869	1.06218	0.0185109
360	0.959	0.771	0.711	0.646	0.176	1.0	0.052	0.0	0.596	0.023	-0.582947	4.34834	-0.264	2.94953	1.05956	0.0197884
370	0.946	0.78	0.708	0.649	0.185	1.0	0.031	0.0	0.537	0.008	-1.23061	4.08119	-0.624	2.88362	1.06179	0.0198316
380	0.969	0.782	0.722	0.669	0.244	1.0	0.005	0.0	0.517	0.0	-0.651809	3.99707	-0.368	2.71428	1.06152	0.0183595
390	0.978	0.73	0.725	0.62	0.255	1.0	0.001	0.0	0.537	0.0	-1.26886	4.34059	-0.616	2.9594	1.05892	0.0203824
400	0.98	0.764	0.763	0.615	0.26	1.0	0.004	0.0	0.492	0.0	-0.72214	4.14325	-0.488	2.85134	1.06136	0.0190828
410	1.0	0.762	0.729	0.625	0.294	1.0	0.006	0.0	0.511	0.0	-0.607454	3.91458	-0.292	2.75716	1.06287	0.0186347
