cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
10	0.469	0.517	0.464	0.467	0.567	0.514	0.457	0.545	0.467	0.503	-0.123818	4.25012	-0.12	4.1439	1.06041	0.0190668
20	0.534	0.553	0.472	0.433	0.566	0.54	0.49	0.563	0.506	0.537	0.799506	4.54376	0.776	4.45933	1.05849	0.02085
30	0.55	0.625	0.405	0.485	0.515	0.525	0.495	0.483	0.529	0.653	1.05421	4.22021	1.06	4.12486	1.06025	0.0199343
40	0.525	0.632	0.399	0.509	0.529	0.453	0.562	0.391	0.525	0.667	0.712511	4.44029	0.768	4.38459	1.05877	0.020189
50	0.452	0.604	0.409	0.566	0.634	0.459	0.558	0.422	0.467	0.707	1.08686	4.39964	1.112	4.29329	1.05889	0.0205323
60	0.411	0.637	0.328	0.652	0.678	0.476	0.497	0.428	0.431	0.741	1.12623	4.57076	1.116	4.54178	1.05826	0.0217073
70	0.41	0.615	0.319	0.615	0.671	0.414	0.467	0.362	0.449	0.704	0.0842701	4.28531	0.104	4.10937	1.06024	0.0194767
80	0.389	0.672	0.356	0.631	0.652	0.375	0.496	0.36	0.4	0.721	0.172639	4.37403	0.208	4.25499	1.05964	0.0196074
90	0.296	0.743	0.362	0.69	0.649	0.369	0.531	0.429	0.449	0.732	0.956094	4.42824	1.0	4.27042	1.05924	0.0208841
100	0.226	0.773	0.39	0.688	0.588	0.392	0.477	0.473	0.414	0.627	0.151789	4.27917	0.192	4.12373	1.06027	0.0194807
110	0.282	0.844	0.369	0.633	0.587	0.304	0.463	0.404	0.405	0.632	-0.399339	4.4221	-0.308	4.21957	1.05981	0.0200225
120	0.304	0.856	0.395	0.68	0.599	0.265	0.459	0.412	0.376	0.607	-0.237148	4.46907	-0.188	4.39583	1.05918	0.0201778
130	0.281	0.874	0.395	0.652	0.591	0.272	0.42	0.506	0.425	0.622	0.134742	4.36981	0.152	4.20812	1.05924	0.0191666
140	0.278	0.845	0.303	0.672	0.676	0.302	0.44	0.49	0.47	0.615	0.387869	4.35128	0.364	4.19604	1.05994	0.0193831
150	0.289	0.891	0.335	0.632	0.591	0.369	0.499	0.485	0.55	0.66	1.17612	4.37882	1.204	4.23725	1.05954	0.0211568
160	0.328	0.85	0.369	0.627	0.571	0.403	0.488	0.442	0.556	0.67	1.22083	4.02197	1.216	3.85838	1.06107	0.0192298
170	0.26	0.838	0.289	0.584	0.611	0.432	0.454	0.534	0.549	0.673	0.900167	4.23802	0.896	4.10449	1.05999	0.0191751
180	0.294	0.863	0.23	0.597	0.671	0.373	0.357	0.575	0.523	0.675	0.608498	4.25163	0.632	4.09709	1.06025	0.0193748
