cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
10	0.472	0.51	0.462	0.536	0.474	0.455	0.478	0.534	0.471	0.568	-0.188405	4.21921	-0.16	4.06046	1.06046	0.0190314
20	0.483	0.47	0.497	0.539	0.541	0.453	0.512	0.488	0.491	0.574	0.183233	4.50917	0.192	4.38196	1.05894	0.0203032
30	0.505	0.491	0.441	0.529	0.523	0.425	0.557	0.51	0.475	0.609	0.253523	4.40535	0.26	4.2775	1.0597	0.0202697
40	0.399	0.478	0.433	0.501	0.546	0.432	0.594	0.434	0.452	0.587	-0.58875	4.58048	-0.576	4.40671	1.0589	0.0209653
50	0.412	0.466	0.381	0.479	0.599	0.444	0.598	0.398	0.462	0.651	-0.471557	4.40326	-0.44	4.28241	1.06035	0.0205671
60	0.489	0.443	0.418	0.441	0.589	0.5	0.679	0.399	0.441	0.661	0.209897	4.62799	0.24	4.43957	1.05858	0.0213446
70	0.499	0.505	0.363	0.437	0.584	0.487	0.715	0.397	0.376	0.502	-0.632143	4.80496	-0.54	4.54992	1.05652	0.0216334
80	0.56	0.423	0.269	0.51	0.71	0.526	0.672	0.372	0.449	0.59	0.326933	4.49668	0.324	4.37691	1.05905	0.020338
90	0.503	0.48	0.307	0.464	0.685	0.55	0.669	0.325	0.449	0.525	-0.234785	4.3546	-0.172	4.19495	1.06069	0.0197287
100	0.597	0.379	0.364	0.512	0.778	0.409	0.683	0.41	0.383	0.568	0.305286	4.44897	0.332	4.30614	1.05956	0.0199411
110	0.604	0.386	0.472	0.592	0.838	0.343	0.707	0.409	0.336	0.579	1.15688	4.18531	1.064	4.02844	1.06042	0.019637
120	0.618	0.358	0.508	0.737	0.868	0.364	0.707	0.368	0.289	0.601	1.79365	3.95371	1.672	3.93387	1.0602	0.0197917
130	0.631	0.285	0.507	0.727	0.899	0.343	0.695	0.474	0.301	0.554	1.83896	4.24549	1.664	4.08123	1.05878	0.021246
140	0.676	0.312	0.459	0.699	0.906	0.29	0.617	0.487	0.179	0.499	0.592691	4.12056	0.496	3.9162	1.06137	0.0187753
150	0.632	0.406	0.444	0.714	0.91	0.254	0.646	0.451	0.149	0.432	0.149896	4.35518	0.152	4.18137	1.06002	0.0196778
160	0.644	0.406	0.424	0.734	0.898	0.22	0.631	0.487	0.133	0.383	-0.238752	4.36894	-0.16	4.30389	1.05959	0.0196729
170	0.694	0.374	0.35	0.732	0.9	0.183	0.7	0.448	0.152	0.4	-0.287003	4.08819	-0.268	3.94757	1.06171	0.0187369
180	0.65	0.373	0.474	0.805	0.938	0.181	0.631	0.345	0.142	0.277	-0.860855	3.97183	-0.736	3.75213	1.06149	0.0178643
190	0.652	0.312	0.44	0.8	0.95	0.186	0.675	0.319	0.196	0.339	-0.54053	4.16928	-0.524	3.94621	1.06109	0.0190705
200	0.718	0.334	0.343	0.796	0.954	0.162	0.727	0.317	0.23	0.402	-0.0566592	3.82523	-0.068	3.75227	1.06311	0.0172049
210	0.713	0.365	0.276	0.854	0.941	0.167	0.744	0.272	0.177	0.424	-0.367005	3.68671	-0.268	3.54532	1.064	0.0167413
220	0.624	0.435	0.321	0.854	0.933	0.194	0.7	0.25	0.139	0.333	-0.960787	4.01431	-0.868	3.80994	1.06121	0.0186576
230	0.578	0.424	0.321	0.871	0.949	0.152	0.737	0.249	0.109	0.346	-1.16802	3.72459	-1.056	3.61317	1.06297	0.0177545
240	0.545	0.43	0.316	0.869	0.952	0.214	0.688	0.284	0.087	0.393	-0.974466	3.9182	-0.888	3.74051	1.06218	0.0184992
250	0.407	0.483	0.308	0.872	0.918	0.189	0.621	0.28	0.057	0.37	-2.23433	3.97914	-1.98	3.79531	1.05818	0.0202533
260	0.432	0.587	0.308	0.81	0.942	0.21	0.681	0.34	0.072	0.423	-0.819938	4.27622	-0.78	4.10772	1.05999	0.0196246
270	0.465	0.618	0.372	0.824	0.941	0.245	0.723	0.323	0.042	0.463	0.0486006	4.04339	0.064	3.85456	1.06198	0.0182348
280	0.5	0.615	0.25	0.814	0.936	0.249	0.697	0.329	0.024	0.441	-0.686992	3.97045	-0.58	3.76776	1.06232	0.018322
290	0.479	0.582	0.267	0.763	0.955	0.327	0.664	0.38	0.015	0.415	-0.659904	4.20629	-0.612	4.00219	1.06101	0.0197204
300	0.438	0.655	0.368	0.709	0.957	0.334	0.685	0.348	0.027	0.458	-0.0849886	3.7673	-0.084	3.65234	1.06383	0.0173691
310	0.466	0.654	0.409	0.665	0.947	0.39	0.664	0.315	0.043	0.427	-0.139507	3.82841	-0.08	3.61826	1.06348	0.0177249
320	0.458	0.638	0.435	0.733	0.942	0.44	0.637	0.382	0.038	0.362	0.216186	4.12206	0.26	3.90319	1.06171	0.0183916
330	0.479	0.725	0.291	0.698	0.933	0.469	0.626	0.442	0.033	0.398	0.372945	3.9946	0.376	3.81992	1.06196	0.0180415
340	0.519	0.734	0.305	0.725	0.895	0.447	0.447	0.482	0.032	0.414	0.0523455	3.92829	0.0	3.7922	1.06269	0.018052
350	0.436	0.727	0.321	0.685	0.888	0.51	0.398	0.413	0.001	0.391	-1.07427	4.1143	-0.92	3.92944	1.06054	0.0192614
360	0.415	0.677	0.328	0.732	0.839	0.516	0.392	0.419	0.0	0.383	-1.33113	3.83301	-1.196	3.626	1.06207	0.0187955
370	0.403	0.721	0.257	0.701	0.809	0.615	0.371	0.456	0.0	0.376	-1.35417	4.17932	-1.164	4.05537	1.05975	0.0197072
380	0.423	0.722	0.246	0.646	0.741	0.627	0.378	0.452	0.0	0.433	-1.47548	3.93194	-1.328	3.73635	1.06138	0.0193432
390	0.466	0.74	0.23	0.774	0.749	0.695	0.385	0.54	0.0	0.455	0.0964353	4.11202	0.136	3.92687	1.06093	0.0183125
400	0.354	0.779	0.209	0.798	0.756	0.686	0.351	0.502	0.0	0.434	-0.552159	3.95893	-0.524	3.83704	1.06192	0.0177062
410	0.381	0.735	0.181	0.74	0.698	0.658	0.385	0.509	0.0	0.443	-1.17839	3.8136	-1.08	3.71985	1.06233	0.0181184
