cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
10	0.47	0.426	0.523	0.534	0.532	0.486	0.455	0.503	0.485	0.483	-0.503428	4.19542	-0.412	3.99376	1.06076	0.0190369
20	0.433	0.468	0.454	0.489	0.485	0.446	0.436	0.531	0.564	0.464	-1.03626	4.40432	-0.92	4.2996	1.05911	0.0207308
30	0.379	0.349	0.422	0.468	0.473	0.536	0.388	0.556	0.582	0.464	-1.61101	4.59611	-1.532	4.4186	1.05735	0.0213788
40	0.432	0.293	0.47	0.518	0.405	0.499	0.366	0.506	0.551	0.44	-2.30721	4.46139	-2.08	4.34135	1.0559	0.0224659
50	0.483	0.258	0.47	0.476	0.42	0.46	0.366	0.574	0.482	0.445	-2.5357	4.21148	-2.264	4.04116	1.05656	0.0220431
60	0.549	0.284	0.518	0.491	0.414	0.562	0.397	0.529	0.475	0.484	-1.26757	4.2618	-1.188	4.14427	1.05925	0.0199974
70	0.511	0.275	0.501	0.454	0.42	0.578	0.382	0.547	0.539	0.521	-1.24081	4.52535	-1.088	4.4551	1.0581	0.021417
80	0.399	0.246	0.527	0.434	0.36	0.611	0.41	0.562	0.588	0.495	-1.59583	4.60097	-1.472	4.45431	1.05697	0.0211921
90	0.537	0.224	0.53	0.456	0.363	0.626	0.414	0.522	0.566	0.525	-1.08896	4.40733	-0.948	4.34823	1.0592	0.0207579
100	0.593	0.276	0.642	0.413	0.399	0.658	0.5	0.546	0.548	0.46	0.232198	4.47066	0.14	4.28124	1.05945	0.0202898
110	0.532	0.311	0.694	0.429	0.449	0.607	0.441	0.624	0.46	0.43	-0.0875489	4.38875	-0.092	4.31425	1.05981	0.0200183
120	0.562	0.218	0.692	0.469	0.358	0.664	0.386	0.609	0.558	0.403	-0.286426	4.33725	-0.324	4.20504	1.06037	0.0201163
130	0.548	0.189	0.68	0.521	0.357	0.66	0.445	0.605	0.535	0.418	-0.256954	4.28985	-0.168	4.12478	1.06021	0.0194904
140	0.65	0.162	0.796	0.575	0.365	0.65	0.325	0.591	0.436	0.465	0.0977497	4.50784	0.06	4.28686	1.05929	0.0204551
150	0.582	0.208	0.862	0.606	0.27	0.66	0.265	0.521	0.401	0.469	-0.673259	4.29131	-0.624	4.09245	1.06001	0.019558
160	0.588	0.184	0.868	0.606	0.27	0.685	0.254	0.539	0.36	0.534	-0.448881	4.27739	-0.448	4.09791	1.06058	0.0198375
170	0.639	0.208	0.868	0.546	0.176	0.727	0.312	0.586	0.327	0.613	0.0373375	3.96252	0.008	3.80274	1.06257	0.0183222
180	0.635	0.275	0.851	0.569	0.157	0.703	0.326	0.61	0.307	0.566	-0.0291408	4.11729	-0.004	3.96477	1.06164	0.0190208
190	0.645	0.35	0.809	0.556	0.116	0.701	0.387	0.593	0.35	0.602	0.495116	4.5262	0.436	4.2556	1.05933	0.0207497
200	0.621	0.365	0.824	0.546	0.084	0.66	0.355	0.522	0.363	0.632	-0.17293	4.1815	-0.112	3.98437	1.06099	0.0189751
210	0.572	0.355	0.848	0.503	0.06	0.608	0.401	0.467	0.423	0.655	-0.537943	4.45003	-0.432	4.26071	1.05979	0.020266
