cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
10	0.49	0.546	0.574	0.561	0.478	0.526	0.561	0.485	0.535	0.534	4.04259	9.12388	1.16	4.4818	1.03394	0.0291422
20	0.475	0.491	0.562	0.57	0.427	0.463	0.594	0.566	0.512	0.452	1.62016	9.03142	0.448	4.35215	1.03957	0.0287193
30	0.469	0.565	0.585	0.514	0.361	0.4	0.618	0.574	0.428	0.466	-0.296674	8.85324	-0.08	4.28373	1.0391	0.0284258
40	0.465	0.613	0.602	0.571	0.438	0.383	0.607	0.519	0.339	0.474	-0.163584	8.73159	0.044	4.28518	1.03875	0.0284516
50	0.457	0.609	0.605	0.552	0.478	0.235	0.637	0.435	0.29	0.462	-3.17731	8.24536	-0.96	4.01879	1.03941	0.0292113
60	0.503	0.685	0.641	0.411	0.537	0.188	0.614	0.464	0.275	0.449	-2.76585	8.79488	-0.932	4.30167	1.03811	0.0283983
70	0.608	0.693	0.681	0.38	0.525	0.183	0.664	0.444	0.291	0.424	-1.49439	8.76981	-0.428	4.2827	1.03949	0.0293336
80	0.582	0.631	0.734	0.34	0.515	0.186	0.615	0.443	0.327	0.392	-2.92417	8.09495	-0.94	4.02253	1.0411	0.0288316
90	0.567	0.666	0.758	0.411	0.462	0.182	0.641	0.39	0.289	0.425	-2.62167	8.39202	-0.836	4.05339	1.0395	0.0293
100	0.538	0.682	0.79	0.449	0.467	0.216	0.648	0.426	0.355	0.396	-0.321544	8.45536	-0.132	4.06443	1.04073	0.0280211
110	0.508	0.692	0.795	0.329	0.447	0.178	0.718	0.464	0.433	0.357	-0.814307	8.97273	-0.316	4.33887	1.03754	0.0285219
120	0.564	0.679	0.789	0.358	0.496	0.16	0.662	0.444	0.48	0.416	0.612396	9.02302	0.192	4.39474	1.04068	0.0288967
130	0.558	0.613	0.808	0.285	0.55	0.129	0.67	0.456	0.512	0.409	-0.0771135	8.19095	-0.04	4.06343	1.04178	0.0278489
140	0.561	0.64	0.85	0.284	0.484	0.15	0.628	0.421	0.49	0.498	-0.0596105	8.11844	0.024	3.94748	1.04153	0.0280479
150	0.566	0.613	0.888	0.23	0.514	0.129	0.684	0.441	0.462	0.563	1.42599	8.6909	0.36	4.19734	1.04142	0.0285678
160	0.56	0.616	0.921	0.233	0.53	0.105	0.671	0.467	0.469	0.586	2.10075	7.43653	0.632	3.52042	1.04318	0.0273943
170	0.496	0.632	0.943	0.149	0.589	0.119	0.672	0.412	0.382	0.6	-0.342268	7.8541	-0.024	3.83417	1.04257	0.0279807
180	0.584	0.665	0.939	0.107	0.511	0.155	0.694	0.431	0.338	0.667	1.39053	7.59561	0.364	3.68329	1.04424	0.0281942
190	0.552	0.67	0.945	0.131	0.386	0.133	0.792	0.405	0.268	0.648	-1.16049	7.69718	-0.28	3.80928	1.04236	0.0275719
200	0.525	0.641	0.953	0.129	0.386	0.126	0.8	0.47	0.275	0.679	-0.481496	7.55325	-0.064	3.72769	1.0446	0.0276275
