cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
2	0.487	0.493	0.469	0.499	0.496	0.529	0.497	0.498	0.524	0.494	-0.127096	9.25225	-0.056	4.5579	1.0372	0.0291826
10	0.532	0.435	0.488	0.404	0.506	0.545	0.568	0.473	0.522	0.489	-0.604649	8.75219	-0.152	4.39084	1.03942	0.0286966
20	0.483	0.397	0.574	0.403	0.525	0.501	0.548	0.509	0.466	0.577	-0.190916	9.63039	-0.068	4.81516	1.03614	0.0291905
30	0.508	0.365	0.533	0.436	0.497	0.531	0.517	0.471	0.489	0.536	-1.47531	8.54042	-0.468	4.28786	1.03917	0.0284302
40	0.621	0.346	0.495	0.543	0.541	0.532	0.537	0.436	0.515	0.517	1.22726	8.09035	0.332	4.00323	1.04072	0.0280108
50	0.64	0.298	0.458	0.6	0.477	0.543	0.593	0.521	0.452	0.558	1.82152	8.4071	0.56	4.21544	1.04002	0.0283414
60	0.645	0.286	0.456	0.607	0.341	0.568	0.628	0.457	0.573	0.503	0.800404	9.33515	0.256	4.57037	1.03643	0.0286661
70	0.741	0.273	0.538	0.6	0.348	0.505	0.685	0.464	0.528	0.49	2.31443	8.13883	0.688	4.09979	1.04152	0.0286225
80	0.699	0.275	0.499	0.582	0.313	0.413	0.689	0.388	0.575	0.515	-0.643126	8.44783	-0.208	4.11906	1.04249	0.0288226
90	0.689	0.243	0.488	0.571	0.331	0.44	0.778	0.303	0.575	0.489	-1.46183	8.32257	-0.372	4.1318	1.03992	0.0279722
100	0.659	0.245	0.44	0.531	0.331	0.417	0.816	0.305	0.632	0.464	-2.16668	8.49687	-0.64	4.32247	1.03986	0.0292177
110	0.567	0.241	0.394	0.552	0.313	0.488	0.771	0.319	0.654	0.489	-2.94354	8.81155	-0.848	4.35509	1.0381	0.0282059
120	0.515	0.257	0.383	0.554	0.295	0.444	0.826	0.364	0.697	0.446	-2.73944	8.15582	-0.876	4.16212	1.03827	0.0282729
130	0.515	0.234	0.407	0.608	0.274	0.436	0.856	0.438	0.684	0.405	-1.88539	7.9003	-0.572	3.90888	1.04157	0.0284736
140	0.565	0.25	0.449	0.602	0.372	0.529	0.866	0.47	0.595	0.414	1.26619	8.65697	0.448	4.27221	1.03903	0.028505
150	0.579	0.281	0.424	0.589	0.369	0.504	0.847	0.473	0.562	0.425	0.641365	8.67892	0.212	4.21789	1.03953	0.0280659
160	0.592	0.211	0.421	0.522	0.358	0.564	0.782	0.445	0.543	0.462	-1.26324	8.75827	-0.4	4.31802	1.03937	0.0288979
170	0.575	0.218	0.382	0.606	0.318	0.489	0.795	0.52	0.612	0.443	-0.545282	8.98373	-0.168	4.38111	1.03896	0.0288119
180	0.606	0.182	0.429	0.594	0.279	0.436	0.745	0.548	0.571	0.42	-2.37465	7.99697	-0.76	4.00381	1.04062	0.0280142
190	0.639	0.212	0.421	0.636	0.388	0.431	0.703	0.512	0.568	0.357	-2.08158	8.18998	-0.532	4.05733	1.0392	0.0276937
200	0.622	0.171	0.441	0.592	0.412	0.464	0.695	0.588	0.579	0.372	-0.709658	8.24826	-0.256	4.12802	1.03924	0.0277988
210	0.68	0.12	0.414	0.645	0.398	0.474	0.701	0.587	0.6	0.35	-0.277845	8.60111	-0.124	4.28174	1.03995	0.0287059
220	0.625	0.083	0.442	0.639	0.413	0.502	0.777	0.679	0.623	0.329	1.58481	8.34971	0.448	4.11743	1.03965	0.0286629
230	0.53	0.108	0.497	0.618	0.41	0.484	0.754	0.695	0.657	0.238	-0.0340647	7.84526	-0.036	3.80785	1.04162	0.0277761
240	0.486	0.101	0.563	0.659	0.412	0.516	0.787	0.649	0.702	0.23	1.41127	8.05069	0.42	3.98288	1.04123	0.028371
250	0.41	0.081	0.598	0.761	0.385	0.555	0.756	0.735	0.792	0.204	3.61071	7.6367	1.108	3.85461	1.04002	0.0285083
260	0.411	0.066	0.601	0.795	0.345	0.536	0.754	0.7	0.762	0.165	1.70795	7.85793	0.54	3.86812	1.0418	0.0279179
270	0.418	0.064	0.603	0.817	0.362	0.559	0.745	0.755	0.716	0.075	1.51952	7.62922	0.456	3.81118	1.04178	0.02679
280	0.423	0.024	0.693	0.835	0.253	0.494	0.787	0.804	0.689	0.062	0.65729	7.33633	0.256	3.59002	1.04489	0.0269027
290	0.313	0.037	0.685	0.828	0.215	0.493	0.802	0.813	0.737	0.062	-0.224855	7.11648	-0.06	3.41228	1.04677	0.0273165
300	0.378	0.035	0.651	0.837	0.228	0.59	0.789	0.861	0.747	0.044	2.0579	7.63009	0.64	3.75267	1.0427	0.0278174
