cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
10	0.464	0.547	0.508	0.488	0.539	0.444	0.472	0.466	0.483	0.467	-0.544162	4.46636	-0.488	4.37174	1.05943	0.0210826
20	0.465	0.564	0.554	0.513	0.554	0.412	0.472	0.478	0.391	0.425	-0.719131	4.39555	-0.688	4.24012	1.0597	0.0204298
30	0.448	0.634	0.491	0.523	0.61	0.441	0.475	0.496	0.31	0.416	-0.695942	4.37514	-0.624	4.26697	1.05916	0.0193631
40	0.465	0.686	0.37	0.561	0.57	0.494	0.485	0.562	0.307	0.403	-0.418217	4.45598	-0.388	4.28651	1.05899	0.020287
50	0.538	0.695	0.469	0.565	0.611	0.534	0.454	0.567	0.245	0.455	0.541041	4.37307	0.532	4.25408	1.05999	0.0203356
60	0.533	0.697	0.468	0.5	0.629	0.605	0.455	0.64	0.239	0.412	0.598509	4.4317	0.712	4.33898	1.05925	0.0202444
70	0.521	0.635	0.472	0.455	0.642	0.557	0.469	0.598	0.313	0.38	0.157338	4.5331	0.168	4.39208	1.05972	0.0212227
80	0.494	0.582	0.48	0.531	0.646	0.505	0.55	0.67	0.353	0.357	0.72601	4.39225	0.672	4.2653	1.05966	0.0204529
90	0.529	0.571	0.524	0.551	0.597	0.532	0.422	0.598	0.339	0.281	-0.278894	4.45889	-0.224	4.39505	1.0593	0.0203534
100	0.53	0.593	0.564	0.565	0.539	0.551	0.343	0.588	0.226	0.312	-0.735044	4.19618	-0.756	4.13554	1.06053	0.0197942
110	0.544	0.648	0.59	0.59	0.525	0.575	0.375	0.584	0.171	0.338	-0.261771	4.16849	-0.24	4.12315	1.06077	0.0189253
120	0.609	0.6	0.578	0.616	0.542	0.597	0.291	0.63	0.147	0.406	0.114933	4.25792	0.064	4.21039	1.061	0.0194744
130	0.647	0.595	0.579	0.63	0.55	0.568	0.301	0.623	0.136	0.379	0.0346268	4.036	0.032	3.88396	1.06252	0.0187141
140	0.726	0.499	0.573	0.608	0.628	0.591	0.273	0.662	0.167	0.338	0.189767	4.27283	0.26	4.15583	1.06082	0.0200429
150	0.662	0.47	0.672	0.611	0.547	0.545	0.283	0.748	0.192	0.379	0.375111	4.26769	0.436	4.16805	1.06095	0.0197649
160	0.598	0.586	0.628	0.582	0.479	0.552	0.365	0.643	0.198	0.347	-0.182639	4.42108	-0.088	4.30224	1.05979	0.020543
170	0.559	0.533	0.576	0.689	0.521	0.584	0.329	0.675	0.209	0.38	0.295638	4.4442	0.22	4.32447	1.05988	0.0203444
180	0.648	0.577	0.614	0.62	0.534	0.628	0.372	0.622	0.253	0.336	0.807731	4.41934	0.816	4.28706	1.05928	0.0202168
190	0.564	0.549	0.677	0.622	0.57	0.656	0.352	0.629	0.249	0.341	0.788069	4.06349	0.836	3.97753	1.06145	0.0190773
200	0.606	0.54	0.669	0.585	0.706	0.669	0.267	0.612	0.251	0.419	1.26278	4.49662	1.296	4.38621	1.05868	0.0210029
210	0.633	0.541	0.641	0.608	0.799	0.626	0.241	0.569	0.2	0.472	1.30288	3.88812	1.32	3.84489	1.06148	0.0186515
220	0.537	0.549	0.69	0.586	0.788	0.615	0.239	0.539	0.087	0.414	0.32932	4.20041	0.176	3.98205	1.06131	0.0195626
230	0.595	0.521	0.641	0.641	0.778	0.696	0.221	0.427	0.061	0.397	-0.135502	4.15492	-0.088	3.96885	1.06099	0.0186386
240	0.643	0.624	0.71	0.71	0.773	0.72	0.17	0.422	0.064	0.404	0.965819	4.06827	0.96	3.90755	1.06129	0.0187554
250	0.684	0.577	0.691	0.699	0.788	0.659	0.146	0.359	0.044	0.523	0.607968	3.90077	0.68	3.75203	1.06255	0.0183555
260	0.72	0.633	0.688	0.668	0.767	0.646	0.175	0.345	0.047	0.523	0.871961	4.00081	0.848	3.88833	1.06171	0.0184265
270	0.705	0.639	0.661	0.672	0.772	0.689	0.217	0.375	0.018	0.556	1.23956	4.13671	1.216	4.01717	1.05996	0.0194488
280	0.697	0.621	0.631	0.639	0.795	0.655	0.24	0.378	0.04	0.573	1.11218	4.16197	1.076	4.02624	1.06028	0.0195142
290	0.628	0.606	0.653	0.657	0.768	0.687	0.285	0.325	0.029	0.53	0.669435	4.05234	0.672	3.92265	1.06147	0.0187836
300	0.682	0.556	0.612	0.588	0.799	0.733	0.225	0.331	0.045	0.526	0.31032	3.966	0.388	3.90075	1.06216	0.017838
310	0.765	0.528	0.655	0.696	0.803	0.754	0.255	0.351	0.048	0.446	1.15543	3.90546	1.204	3.7151	1.06179	0.0184051
320	0.755	0.5	0.627	0.654	0.8	0.748	0.274	0.361	0.041	0.508	0.993347	3.92576	1.072	3.88652	1.06245	0.0190149
330	0.815	0.474	0.607	0.673	0.784	0.823	0.229	0.324	0.021	0.498	1.01139	4.07261	0.992	4.05473	1.06102	0.0191862
340	0.904	0.544	0.734	0.752	0.792	0.836	0.245	0.311	0.022	0.481	2.47959	3.99262	2.484	3.84855	1.05731	0.0208265
350	0.921	0.486	0.801	0.766	0.807	0.832	0.204	0.305	0.005	0.414	2.14395	3.5982	2.164	3.51309	1.06062	0.0188516
360	0.896	0.433	0.816	0.89	0.79	0.806	0.211	0.203	0.006	0.38	1.84269	3.55371	1.724	3.4461	1.06199	0.0181462
370	0.932	0.389	0.782	0.925	0.74	0.738	0.241	0.156	0.002	0.435	1.4186	3.63038	1.36	3.42664	1.06258	0.0176969
380	0.94	0.391	0.72	0.921	0.731	0.779	0.257	0.123	0.0	0.405	1.07273	3.59586	1.068	3.44021	1.06364	0.0170701
390	0.992	0.336	0.714	0.87	0.676	0.755	0.298	0.195	0.0	0.405	0.927256	3.77064	0.964	3.61786	1.06305	0.0179868
400	1.0	0.348	0.789	0.893	0.671	0.667	0.351	0.173	0.0	0.342	0.961729	3.55298	0.936	3.45424	1.06438	0.0169662
410	1.0	0.33	0.741	0.876	0.778	0.662	0.302	0.108	0.0	0.212	0.0676012	3.38068	0.036	3.28089	1.06588	0.0151055
420	1.0	0.307	0.738	0.87	0.827	0.595	0.29	0.086	0.0	0.304	0.00894456	3.36059	0.068	3.29744	1.06641	0.0153615
430	1.0	0.375	0.73	0.864	0.854	0.591	0.28	0.123	0.0	0.224	0.206246	3.32337	0.164	3.24502	1.06646	0.0150008
440	1.0	0.399	0.704	0.89	0.855	0.593	0.282	0.053	0.0	0.163	-0.262657	3.5734	-0.244	3.46012	1.06526	0.0166695
450	1.0	0.335	0.618	0.883	0.831	0.616	0.267	0.057	0.0	0.18	-0.814159	3.41335	-0.852	3.26794	1.06535	0.0160988
460	1.0	0.356	0.639	0.864	0.834	0.633	0.188	0.052	0.0	0.148	-1.15044	3.29269	-1.144	3.17607	1.06552	0.0155104
470	1.0	0.337	0.659	0.836	0.853	0.665	0.254	0.039	0.0	0.193	-0.671465	3.5024	-0.656	3.285	1.06454	0.0158728
480	1.0	0.294	0.609	0.869	0.873	0.609	0.274	0.046	0.0	0.134	-1.1878	3.33608	-1.168	3.24482	1.06491	0.0158075
490	1.0	0.243	0.649	0.851	0.827	0.534	0.308	0.04	0.0	0.132	-1.6008	3.24412	-1.664	3.05184	1.06479	0.0165633
500	1.0	0.255	0.534	0.85	0.853	0.433	0.331	0.052	0.0	0.161	-2.11325	3.24066	-2.124	3.17944	1.06299	0.0176118
510	1.0	0.243	0.574	0.864	0.932	0.521	0.383	0.018	0.0	0.128	-1.31367	3.18562	-1.348	2.95302	1.06547	0.0150827
520	1.0	0.271	0.612	0.897	0.924	0.509	0.352	0.024	0.0	0.121	-1.15821	3.24183	-1.16	3.07527	1.06576	0.0157195
530	1.0	0.2	0.668	0.853	0.938	0.446	0.389	0.029	0.0	0.151	-1.37034	3.26281	-1.304	3.07742	1.06518	0.0158533
540	1.0	0.185	0.695	0.909	0.938	0.387	0.423	0.026	0.0	0.16	-1.11564	3.37368	-1.108	3.18003	1.06485	0.0160393
550	1.0	0.144	0.76	0.95	0.937	0.407	0.35	0.025	0.0	0.185	-0.916923	3.06969	-0.968	2.86065	1.06708	0.0141719
560	1.0	0.118	0.823	0.96	0.901	0.438	0.325	0.025	0.0	0.171	-0.963093	2.84998	-0.956	2.73734	1.06804	0.0122277
570	1.0	0.105	0.859	0.943	0.899	0.439	0.435	0.048	0.0	0.181	-0.395719	2.96541	-0.364	2.79771	1.06853	0.0134484
580	1.0	0.072	0.839	0.944	0.856	0.422	0.483	0.073	0.0	0.26	-0.181495	3.16204	-0.204	2.97188	1.06755	0.0142931
590	1.0	0.1	0.842	0.96	0.893	0.443	0.474	0.035	0.0	0.226	-0.0636109	3.02861	-0.108	2.91433	1.06823	0.013437
600	1.0	0.119	0.897	0.972	0.877	0.527	0.463	0.063	0.0	0.222	0.571289	3.1067	0.56	2.95158	1.06753	0.0142955
610	1.0	0.107	0.849	0.974	0.929	0.632	0.479	0.042	0.0	0.223	0.959175	3.04997	0.94	2.863	1.06704	0.0137609
620	1.0	0.112	0.887	0.983	0.92	0.585	0.398	0.056	0.0	0.241	0.699552	3.00153	0.728	2.81672	1.06808	0.0141299
630	1.0	0.091	0.858	0.993	0.92	0.638	0.423	0.019	0.0	0.227	0.715073	3.0193	0.676	2.87882	1.06779	0.0138144
640	1.0	0.072	0.861	1.0	0.943	0.677	0.468	0.02	0.0	0.271	1.25891	2.80563	1.248	2.6215	1.06808	0.0139486
650	1.0	0.106	0.898	1.0	0.94	0.772	0.325	0.009	0.0	0.277	1.30442	2.65891	1.308	2.47009	1.06873	0.0129521
660	1.0	0.071	0.856	1.0	0.924	0.794	0.307	0.005	0.0	0.369	1.31053	2.74923	1.304	2.56295	1.06798	0.0132379
670	1.0	0.044	0.868	1.0	0.885	0.826	0.275	0.002	0.0	0.426	1.27866	2.77916	1.304	2.61558	1.06797	0.0133616
680	1.0	0.072	0.86	1.0	0.86	0.783	0.257	0.0	0.0	0.463	1.15058	2.83597	1.18	2.63619	1.06815	0.0136026
690	1.0	0.08	0.892	1.0	0.871	0.814	0.208	0.0	0.0	0.475	1.39275	2.9069	1.36	2.705	1.06688	0.0138613
700	1.0	0.055	0.852	1.0	0.897	0.768	0.124	0.0	0.0	0.449	0.570079	2.65499	0.58	2.47626	1.06995	0.0109118
710	1.0	0.071	0.846	1.0	0.908	0.801	0.089	0.0	0.0	0.442	0.611308	2.65154	0.628	2.35812	1.07029	0.0119571
