cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
2.0	0.5092000000000001	0.49749999999999994	0.5058	0.491	0.497	0.5073000000000001	0.4998	0.4955	0.5017	0.5078	0.287836286	12.978460000000002	0.050399999999999986	4.476858	1.022722	0.0761667
10.0	0.5303	0.4986	0.5052	0.5138	0.5111	0.5324	0.515	0.5078	0.49000000000000005	0.5125	1.4909852999999997	13.10985	0.4668	4.3220730000000005	1.02507	0.08129037
20.0	0.5503	0.5052	0.5128999999999999	0.5146	0.5429	0.5599000000000001	0.5231	0.5382	0.49640000000000006	0.49479999999999996	3.1966214	12.917019999999999	0.9532	4.344396000000001	1.027143	0.08243447000000001
30.0	0.5700999999999999	0.51	0.49749999999999994	0.5364	0.5382	0.5767	0.5433	0.5449999999999999	0.4896	0.5224	4.7695404	13.134549999999999	1.3168000000000002	4.39174	1.028193	0.08320535
40.0	0.5888	0.5238	0.5043	0.5711999999999999	0.5526	0.5703	0.542	0.5415	0.49240000000000006	0.5257	5.704429	12.86542	1.6504	4.32444	1.026746	0.08224041
50.0	0.5936	0.5346	0.5227999999999999	0.5565	0.5416000000000001	0.5726	0.5347999999999999	0.5575	0.49190000000000006	0.5511	6.023421	12.74454	1.828	4.224162	1.0292080000000001	0.08642197
60.0	0.6394	0.5283	0.5286	0.5864	0.5628	0.5825	0.5451	0.5748	0.4928	0.5557000000000001	8.106252000000001	12.976609999999999	2.3855999999999997	4.347748999999999	1.028478	0.08408992
70.0	0.6455	0.5306	0.5339	0.5918	0.5677	0.5926	0.5658	0.599	0.5111	0.5337	9.005674	12.977879999999999	2.6868000000000003	4.16336	1.028129	0.0838832
80.0	0.6361	0.5415	0.5183	0.5749000000000001	0.5868	0.5866	0.5900000000000001	0.6024	0.5178	0.5094000000000001	8.834005399999999	12.848130000000001	2.6552	4.21164	1.02786	0.08297929000000001
90.0	0.6291	0.5498000000000001	0.5165	0.5878	0.5589999999999999	0.6173	0.5993999999999999	0.6189	0.5326	0.5064	9.571812	12.78606	2.8672	4.177531	1.030119	0.08664875999999999
100.0	0.6343	0.5161	0.5241	0.6199	0.5671999999999999	0.6138999999999999	0.5953999999999999	0.6195	0.5214	0.5023	9.199999	13.05763	2.8564	4.194958	1.029392	0.08684895000000001
110.0	0.6423	0.51	0.5186	0.5935	0.5734	0.6198	0.6094999999999999	0.6184000000000001	0.5079	0.5055	9.107688	12.83375	2.7956	4.218612	1.031522	0.08919946
120.0	0.647	0.5111000000000001	0.5316	0.6359	0.5669	0.6199	0.5992	0.5727	0.5157	0.47240000000000004	8.607682	12.76786	2.6896	4.199281	1.028356	0.08378782
130.0	0.6387	0.5295	0.5084	0.6583	0.5776	0.6237999999999999	0.6093	0.5756	0.5332	0.4681	9.71852	12.52902	2.8899999999999997	4.041118	1.029714	0.08526808999999999
140.0	0.6198	0.5109	0.5327	0.662	0.5837	0.6309	0.6069	0.5618000000000001	0.5539	0.4687	9.672695000000001	12.63964	2.9252	4.074393	1.029493	0.08695588000000001
150.0	0.5995	0.5149	0.5242	0.6641	0.5572	0.625	0.6185	0.5669	0.5328	0.46130000000000004	8.742056999999999	12.412650000000001	2.6576	3.961589	1.0300740000000002	0.08754274
160.0	0.5912	0.5359	0.5577	0.6748000000000001	0.5549	0.6428	0.6136	0.5455	0.5528	0.4593	9.688320000000001	12.61963	2.914	3.9948509999999997	1.031509	0.08899071
170.0	0.5871999999999999	0.529	0.5631	0.6931	0.6001000000000001	0.6263	0.6327999999999999	0.5499	0.5533	0.44029999999999997	10.304451	12.35575	3.1003999999999996	3.955633	1.0305579999999999	0.08776846
180.0	0.592	0.5003	0.5559999999999999	0.6844	0.6091	0.6256	0.6157999999999999	0.5532	0.5407	0.4676	9.69387	12.24123	2.9788	3.8907339999999997	1.031614	0.08772666999999999
