cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
10	0.45	0.525	0.468	0.494	0.549	0.448	0.47	0.539	0.484	0.503	-0.763512	9.66639	-0.28	4.62649	1.03782	0.0298533
20	0.464	0.434	0.471	0.5	0.555	0.431	0.522	0.551	0.461	0.486	-1.74858	8.94514	-0.5	4.33076	1.03724	0.028942
30	0.461	0.495	0.481	0.456	0.573	0.411	0.545	0.606	0.428	0.523	-0.288862	8.9646	-0.084	4.30139	1.04062	0.0285961
40	0.432	0.42	0.496	0.45	0.581	0.415	0.463	0.611	0.465	0.545	-1.71434	9.06635	-0.488	4.4804	1.03696	0.0281488
50	0.403	0.408	0.586	0.395	0.609	0.486	0.469	0.662	0.394	0.603	0.161517	8.65603	0.06	4.16739	1.03914	0.0280886
60	0.408	0.426	0.544	0.448	0.586	0.438	0.545	0.628	0.311	0.631	-0.47616	9.10278	-0.14	4.27	1.03777	0.0296248
70	0.426	0.428	0.546	0.509	0.644	0.409	0.601	0.6	0.365	0.601	1.48354	9.05994	0.516	4.41869	1.03784	0.0288639
80	0.404	0.423	0.516	0.422	0.664	0.378	0.659	0.589	0.35	0.638	0.360304	8.41115	0.172	4.16041	1.03925	0.0285551
90	0.518	0.453	0.48	0.424	0.695	0.392	0.678	0.533	0.321	0.699	2.63055	8.7591	0.772	4.22276	1.03639	0.0283597
100	0.505	0.445	0.453	0.391	0.654	0.466	0.732	0.45	0.233	0.743	0.889004	8.94244	0.288	4.3121	1.03943	0.0290238
110	0.462	0.494	0.444	0.34	0.643	0.333	0.833	0.469	0.289	0.701	0.108411	8.70688	0.032	4.16674	1.03848	0.0288993
120	0.588	0.509	0.427	0.396	0.681	0.266	0.904	0.558	0.215	0.748	3.85165	7.85594	1.168	3.88355	1.03869	0.0281019
130	0.589	0.502	0.431	0.337	0.636	0.288	0.894	0.622	0.161	0.716	2.16527	8.10551	0.704	3.9415	1.04096	0.0281143
140	0.616	0.449	0.391	0.272	0.636	0.277	0.895	0.697	0.193	0.764	2.86253	7.73754	0.76	3.78564	1.04234	0.0284473
150	0.653	0.468	0.374	0.325	0.618	0.36	0.863	0.675	0.129	0.757	2.96068	8.16497	0.888	3.86281	1.03933	0.0287843
160	0.667	0.46	0.456	0.254	0.559	0.365	0.804	0.748	0.085	0.742	1.87606	8.85734	0.56	4.26647	1.03824	0.0291333
170	0.723	0.403	0.506	0.272	0.487	0.354	0.828	0.745	0.053	0.759	1.77333	7.64627	0.52	3.6765	1.04276	0.0278859
180	0.773	0.406	0.453	0.25	0.478	0.394	0.877	0.749	0.032	0.743	2.53893	7.76463	0.62	3.67077	1.04035	0.0287303
190	0.774	0.377	0.53	0.263	0.454	0.374	0.911	0.664	0.027	0.815	2.65377	8.25407	0.756	3.89394	1.04076	0.0288885
200	0.734	0.407	0.513	0.207	0.477	0.342	0.907	0.58	0.025	0.84	0.40425	8.17795	0.128	3.84671	1.04141	0.027705
210	0.726	0.36	0.542	0.157	0.571	0.32	0.865	0.567	0.029	0.804	-0.672515	7.43839	-0.236	3.68068	1.04476	0.0270783
220	0.801	0.398	0.473	0.143	0.574	0.366	0.886	0.697	0.026	0.77	1.99754	7.61427	0.536	3.66108	1.0421	0.0275823
230	0.854	0.412	0.448	0.115	0.611	0.378	0.869	0.675	0.013	0.71	1.12241	7.98337	0.34	3.93795	1.04218	0.0279935
240	0.843	0.439	0.45	0.083	0.611	0.307	0.848	0.718	0.019	0.657	-0.693784	8.0589	-0.1	3.81722	1.04174	0.028199
250	0.841	0.516	0.524	0.038	0.592	0.378	0.822	0.762	0.019	0.707	2.58821	7.78925	0.796	3.82356	1.04042	0.0283252
260	0.89	0.572	0.441	0.012	0.575	0.421	0.796	0.76	0.001	0.673	1.99272	7.26879	0.564	3.44349	1.04337	0.0275984
270	0.901	0.604	0.425	0.024	0.512	0.388	0.825	0.791	0.001	0.61	0.96548	7.20834	0.324	3.47897	1.04507	0.0273709
280	0.906	0.609	0.379	0.003	0.512	0.365	0.753	0.825	0.0	0.647	0.0138109	7.52063	-0.004	3.60472	1.04408	0.0268043
290	0.92	0.483	0.348	0.0	0.55	0.335	0.73	0.819	0.0	0.683	-2.03869	6.67228	-0.528	3.1669	1.04592	0.0270056
300	0.909	0.57	0.297	0.0	0.51	0.278	0.694	0.819	0.0	0.665	-3.40702	7.2127	-1.032	3.46858	1.04138	0.0273562
310	0.93	0.515	0.293	0.0	0.586	0.311	0.689	0.836	0.0	0.746	-1.1167	7.48479	-0.376	3.60619	1.04383	0.0270375
320	0.944	0.593	0.302	0.0	0.607	0.273	0.752	0.837	0.0	0.698	-0.0864305	6.73937	0.024	3.26999	1.04651	0.026724
330	0.903	0.591	0.333	0.0	0.59	0.237	0.703	0.811	0.0	0.784	-0.792509	7.16889	-0.192	3.45761	1.04572	0.0274227
340	0.914	0.572	0.328	0.0	0.559	0.24	0.637	0.815	0.0	0.796	-1.84092	6.85919	-0.556	3.21614	1.04484	0.0268104
350	0.917	0.59	0.274	0.0	0.568	0.216	0.645	0.881	0.0	0.81	-1.26449	7.46418	-0.396	3.55591	1.0442	0.0281265
360	0.962	0.55	0.362	0.0	0.506	0.216	0.688	0.897	0.0	0.841	0.697479	6.64313	0.088	3.09247	1.04668	0.0254665
370	0.957	0.57	0.363	0.0	0.537	0.234	0.753	0.935	0.0	0.844	2.49795	6.68534	0.772	3.22627	1.04556	0.0278234
380	0.994	0.639	0.264	0.0	0.522	0.156	0.735	0.929	0.0	0.866	1.29232	6.21536	0.42	2.97343	1.04998	0.0262107
390	0.988	0.683	0.255	0.0	0.397	0.13	0.77	0.898	0.0	0.889	0.264679	6.15956	0.04	2.90918	1.05066	0.0255823
400	0.981	0.736	0.285	0.0	0.412	0.155	0.76	0.899	0.0	0.853	1.05909	6.4745	0.324	3.07277	1.04694	0.0258501
410	0.97	0.708	0.274	0.0	0.374	0.175	0.838	0.941	0.0	0.858	1.90667	6.19875	0.552	2.95037	1.04814	0.0260429
420	0.981	0.683	0.188	0.0	0.373	0.154	0.791	0.935	0.0	0.935	0.2613	6.04439	0.16	2.89399	1.05029	0.0248222
430	0.966	0.677	0.184	0.0	0.337	0.119	0.805	0.964	0.0	0.962	0.58373	6.02013	0.056	2.88679	1.05176	0.0252811
440	0.957	0.645	0.236	0.0	0.346	0.082	0.843	0.951	0.0	0.949	0.363235	6.10567	0.036	2.87458	1.04981	0.0251993
450	0.94	0.666	0.164	0.0	0.353	0.075	0.84	0.955	0.0	0.986	-0.207373	5.96279	-0.084	2.75684	1.05223	0.0252027
460	0.943	0.627	0.174	0.0	0.444	0.029	0.805	0.935	0.0	0.993	-0.639558	5.99422	-0.2	2.80423	1.05045	0.0250285
470	0.955	0.597	0.144	0.0	0.516	0.011	0.795	0.921	0.0	1.0	-0.849075	5.84239	-0.244	2.75311	1.05148	0.0245605
480	0.99	0.664	0.095	0.0	0.463	0.009	0.804	0.964	0.004	1.0	-0.0563443	5.59367	-0.028	2.5901	1.05276	0.0239406
490	0.988	0.671	0.083	0.0	0.437	0.0	0.831	0.977	0.0	1.0	-0.37563	5.21396	-0.052	2.34954	1.05473	0.0227821
500	0.984	0.679	0.143	0.0	0.4	0.0	0.829	0.997	0.0	1.0	0.491497	5.2634	0.128	2.42226	1.05399	0.0227815
510	0.984	0.723	0.099	0.0	0.386	0.0	0.912	1.0	0.0	1.0	1.31222	4.62781	0.416	2.20105	1.05801	0.0217744
520	0.988	0.707	0.065	0.0	0.32	0.0	0.966	1.0	0.0	1.0	0.659815	4.65351	0.184	2.00554	1.05721	0.0204203
530	0.993	0.806	0.049	0.0	0.303	0.0	0.961	1.0	0.0	1.0	1.53606	4.47874	0.448	1.97157	1.05784	0.0210718
540	0.994	0.814	0.084	0.0	0.227	0.0	0.959	1.0	0.0	1.0	1.11873	4.53123	0.312	1.98558	1.05849	0.0211234
550	1.0	0.871	0.101	0.0	0.243	0.0	0.95	1.0	0.0	1.0	2.20807	4.31998	0.66	1.8962	1.05842	0.0215443
560	1.0	0.872	0.078	0.0	0.234	0.0	0.971	1.0	0.0	1.0	2.01352	4.05832	0.62	1.77027	1.05949	0.02108
570	1.0	0.901	0.039	0.0	0.222	0.0	0.959	1.0	0.0	1.0	1.274	4.03219	0.484	1.75839	1.06069	0.0193879
580	1.0	0.925	0.025	0.0	0.289	0.0	0.97	1.0	0.0	1.0	2.8514	3.77701	0.836	1.67891	1.05688	0.0203924
590	1.0	0.961	0.007	0.0	0.18	0.0	0.951	1.0	0.0	1.0	1.44494	3.34035	0.396	1.36782	1.06447	0.0166962
600	1.0	0.945	0.0	0.0	0.094	0.0	0.95	1.0	0.0	1.0	-0.256054	3.10489	-0.044	1.19034	1.06801	0.0144617
610	1.0	0.97	0.0	0.0	0.094	0.0	0.977	1.0	0.0	1.0	0.601116	2.86831	0.164	1.0194	1.06896	0.0130567
620	1.0	0.984	0.0	0.0	0.081	0.0	0.989	1.0	0.0	1.0	0.850785	2.57671	0.216	0.840689	1.07068	0.0127585
630	1.0	1.0	0.0	0.0	0.03	0.0	1.0	1.0	0.0	1.0	0.267998	2.20812	0.12	0.475449	1.07303	0.0090397
640	1.0	1.0	0.0	0.0	0.035	0.0	1.0	1.0	0.0	1.0	0.445968	2.22014	0.14	0.510805	1.07288	0.00956036
650	1.0	1.0	0.0	0.0	0.002	0.0	1.0	1.0	0.0	1.0	0.245253	1.90798	0.008	0.126364	1.07445	0.00658759
660	1.0	1.0	0.0	0.0	0.014	0.0	1.0	1.0	0.0	1.0	0.437393	2.05323	0.056	0.330276	1.07365	0.00825625
670	1.0	1.0	0.0	0.0	0.014	0.0	1.0	1.0	0.0	1.0	0.0409537	2.01603	0.056	0.330276	1.0741	0.00790971
680	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.173857	1.99394	0.0	0.0	1.07415	0.00765062
690	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	-0.169327	1.95256	0.0	0.0	1.07431	0.00720441
700	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0394073	1.94895	0.0	0.0	1.07441	0.00739643
710	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	-0.127111	1.96116	0.0	0.0	1.07422	0.00677527
720	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	-0.21067	1.91956	0.0	0.0	1.07448	0.00714741
730	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	-0.116385	2.07953	0.0	0.0	1.07373	0.00815055
740	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	-0.025129	1.9057	0.0	0.0	1.07455	0.00664048
750	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	-0.00114357	1.94588	0.0	0.0	1.07438	0.0070751
760	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	-0.0531119	2.07469	0.0	0.0	1.07372	0.00787022
770	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	-0.0125758	1.92991	0.0	0.0	1.07447	0.00697187
780	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	-0.180248	1.90766	0.0	0.0	1.07447	0.00648159
790	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	-0.0585404	2.06814	0.0	0.0	1.07366	0.00726297
800	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	-0.0676374	2.03272	0.0	0.0	1.07393	0.00756692
810	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	-0.088885	1.9888	0.0	0.0	1.07413	0.00720326
820	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	-0.0690117	1.8454	0.0	0.0	1.07485	0.00637288
830	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.211088	1.88387	0.0	0.0	1.0746	0.00653367
840	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.049758	2.09862	0.0	0.0	1.0736	0.00792302
850	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	-0.105733	1.91401	0.0	0.0	1.07452	0.00694624
860	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	-0.380559	2.13143	0.0	0.0	1.07328	0.00861205
870	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	-0.149663	2.15368	0.0	0.0	1.07332	0.00864507
