cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
2	0.514	0.494	0.497	0.482	0.496	0.516	0.513	0.472	0.51	0.559	-0.512048	13.2237	0.212	4.56648	1.02023	0.0721659
10	0.539	0.558	0.504	0.538	0.581	0.509	0.485	0.442	0.513	0.536	2.39214	13.0445	0.82	3.95257	1.02997	0.0901985
20	0.503	0.535	0.552	0.534	0.656	0.476	0.521	0.487	0.59	0.386	3.02814	12.9096	0.96	4.18682	1.02571	0.0822501
30	0.542	0.653	0.504	0.526	0.663	0.471	0.441	0.503	0.581	0.458	4.98212	13.2243	1.368	4.44794	1.03158	0.0862927
40	0.513	0.656	0.515	0.552	0.701	0.503	0.455	0.492	0.597	0.366	4.9381	12.1473	1.4	4.20802	1.0371	0.0977887
50	0.541	0.677	0.509	0.618	0.617	0.441	0.382	0.494	0.612	0.377	3.11906	13.0364	1.072	4.20359	1.02306	0.0765992
60	0.605	0.681	0.49	0.703	0.609	0.428	0.417	0.483	0.616	0.379	5.49501	12.5609	1.644	4.33392	1.02921	0.087927
70	0.564	0.689	0.548	0.745	0.646	0.426	0.449	0.566	0.708	0.46	11.0297	13.442	3.204	4.20497	1.02806	0.0807335
80	0.564	0.702	0.594	0.76	0.661	0.454	0.536	0.533	0.777	0.421	14.3621	12.5169	4.008	4.34208	1.0308	0.0876407
90	0.467	0.641	0.544	0.761	0.571	0.495	0.547	0.55	0.813	0.389	10.626	12.8919	3.112	4.12571	1.02746	0.0799535
100	0.536	0.634	0.526	0.789	0.584	0.531	0.536	0.509	0.889	0.47	12.2747	13.4431	4.016	4.27695	1.02784	0.0832746
110	0.538	0.618	0.613	0.749	0.546	0.526	0.583	0.477	0.929	0.516	13.8684	12.9866	4.38	4.43971	1.03158	0.0909873
120	0.506	0.519	0.556	0.673	0.564	0.602	0.556	0.425	0.971	0.517	11.235	12.4951	3.556	4.04816	1.02742	0.0836828
130	0.531	0.571	0.432	0.709	0.63	0.544	0.541	0.402	0.993	0.565	12.481	12.6545	3.672	4.13456	1.02879	0.0870385
140	0.552	0.53	0.468	0.713	0.574	0.538	0.509	0.313	0.998	0.619	10.913	13.0145	3.256	4.2401	1.02797	0.0862075
150	0.45	0.581	0.466	0.785	0.466	0.528	0.459	0.319	0.987	0.562	6.74545	12.8499	2.412	4.19541	1.02618	0.079778
160	0.44	0.67	0.48	0.817	0.448	0.561	0.502	0.31	0.989	0.584	11.0117	12.723	3.204	4.12607	1.02867	0.083252
170	0.46	0.612	0.507	0.855	0.526	0.562	0.482	0.286	1.0	0.582	11.9055	12.2547	3.488	3.92028	1.02981	0.0860568
180	0.418	0.547	0.413	0.886	0.544	0.68	0.481	0.269	1.0	0.583	10.6036	11.6603	3.284	3.84772	1.03304	0.0875319
190	0.481	0.551	0.48	0.903	0.508	0.681	0.451	0.241	1.0	0.567	11.2984	12.0762	3.452	4.10236	1.03311	0.0922587
200	0.537	0.586	0.485	0.92	0.489	0.651	0.461	0.284	1.0	0.534	12.7437	11.6808	3.788	3.82522	1.03908	0.100127
210	0.481	0.557	0.406	0.929	0.559	0.627	0.374	0.264	1.0	0.537	10.3865	12.9781	2.936	4.10531	1.03769	0.0989196
220	0.494	0.541	0.386	0.876	0.536	0.651	0.355	0.298	1.0	0.585	9.4363	12.1941	2.888	3.98538	1.03182	0.0878284
230	0.429	0.523	0.372	0.871	0.494	0.703	0.4	0.253	1.0	0.599	8.30149	13.02	2.576	4.1034	1.03396	0.092008
240	0.544	0.585	0.386	0.884	0.423	0.729	0.47	0.283	1.0	0.6	11.8388	12.7302	3.616	3.96939	1.03248	0.0906075
250	0.451	0.563	0.343	0.857	0.366	0.705	0.549	0.237	1.0	0.5	8.02165	12.2037	2.284	3.81844	1.0288	0.085081
260	0.45	0.533	0.35	0.91	0.323	0.693	0.566	0.346	1.0	0.529	9.05866	12.5948	2.8	3.87376	1.02876	0.0844446
270	0.384	0.55	0.358	0.844	0.364	0.842	0.489	0.336	1.0	0.528	9.39817	12.5634	2.78	4.01096	1.02919	0.0871606
280	0.392	0.56	0.383	0.849	0.415	0.841	0.541	0.296	1.0	0.58	11.39	12.5968	3.428	3.7796	1.02749	0.0826664
