cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
10	0.54	0.509	0.535	0.476	0.568	0.473	0.549	0.52	0.538	0.563	1.19458	4.44976	1.084	4.25077	1.05833	0.0205856
20	0.576	0.604	0.581	0.397	0.577	0.46	0.475	0.453	0.496	0.604	0.945558	4.51284	0.892	4.35273	1.05826	0.0211316
30	0.515	0.62	0.633	0.342	0.632	0.413	0.475	0.447	0.43	0.48	0.0011974	4.68191	-0.052	4.54473	1.05825	0.0207465
40	0.486	0.587	0.656	0.317	0.594	0.447	0.453	0.405	0.425	0.496	-0.544341	4.11298	-0.536	4.02207	1.06122	0.018914
50	0.481	0.548	0.587	0.339	0.534	0.485	0.521	0.453	0.416	0.513	-0.529104	4.71177	-0.492	4.57118	1.05744	0.0211243
60	0.521	0.596	0.476	0.433	0.508	0.444	0.566	0.475	0.446	0.505	-0.126917	4.30354	-0.12	4.11284	1.06036	0.0197136
70	0.636	0.53	0.49	0.447	0.518	0.503	0.629	0.45	0.489	0.487	0.773602	4.40191	0.716	4.24587	1.05936	0.0201415
80	0.551	0.529	0.481	0.38	0.45	0.523	0.691	0.439	0.339	0.451	-0.86869	4.18688	-0.664	4.05067	1.06055	0.0195499
90	0.532	0.598	0.484	0.384	0.451	0.511	0.716	0.392	0.36	0.405	-0.766402	4.64866	-0.668	4.41461	1.05856	0.0214323
100	0.561	0.613	0.555	0.298	0.509	0.478	0.721	0.391	0.333	0.348	-0.830863	4.33728	-0.772	4.22466	1.05978	0.0200336
110	0.472	0.646	0.529	0.332	0.479	0.488	0.691	0.462	0.31	0.214	-1.62447	4.25732	-1.508	4.01874	1.05824	0.0202244
120	0.469	0.559	0.54	0.408	0.456	0.574	0.65	0.47	0.331	0.219	-1.45122	4.33054	-1.296	4.24694	1.05898	0.0206843
130	0.45	0.561	0.5	0.405	0.454	0.525	0.618	0.552	0.261	0.282	-1.77275	4.61593	-1.568	4.38861	1.05677	0.0218501
140	0.478	0.525	0.486	0.331	0.476	0.647	0.624	0.582	0.256	0.262	-1.52371	4.46144	-1.332	4.21774	1.0579	0.0213647
150	0.495	0.578	0.481	0.311	0.511	0.626	0.577	0.607	0.206	0.241	-1.64079	4.55376	-1.468	4.44032	1.05788	0.021974
160	0.533	0.651	0.397	0.416	0.533	0.619	0.634	0.644	0.197	0.227	-0.650116	4.44268	-0.596	4.30742	1.05982	0.0207711
170	0.548	0.647	0.358	0.512	0.606	0.599	0.557	0.637	0.18	0.253	-0.480826	4.67745	-0.412	4.50854	1.05784	0.021083
180	0.548	0.69	0.296	0.533	0.668	0.67	0.591	0.626	0.145	0.29	0.308216	4.25161	0.228	4.08183	1.06069	0.0193546
190	0.574	0.704	0.26	0.616	0.659	0.62	0.572	0.671	0.092	0.334	0.447033	4.28044	0.408	4.13906	1.06117	0.0200909
200	0.535	0.712	0.333	0.557	0.649	0.629	0.56	0.641	0.09	0.238	-0.239781	4.23564	-0.224	4.08892	1.06065	0.0192268
210	0.537	0.679	0.382	0.591	0.683	0.647	0.584	0.668	0.072	0.19	0.0921417	4.21806	0.132	4.0407	1.0611	0.0195945
220	0.5	0.696	0.378	0.547	0.687	0.578	0.606	0.662	0.076	0.148	-0.560514	4.36701	-0.488	4.15938	1.06008	0.0201944
230	0.495	0.795	0.484	0.515	0.658	0.527	0.66	0.677	0.044	0.138	-0.0327147	4.33084	-0.028	4.1252	1.05975	0.0191481
240	0.578	0.898	0.385	0.442	0.599	0.473	0.676	0.627	0.012	0.124	-0.866525	4.12632	-0.744	3.94431	1.06052	0.0188764
