cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
2	0.479	0.512	0.514	0.511	0.513	0.509	0.483	0.515	0.486	0.494	0.533315	8.99617	0.064	4.55779	1.04032	0.102881
10	0.48	0.63	0.531	0.462	0.547	0.412	0.562	0.496	0.548	0.472	1.78468	8.94852	0.56	4.49163	1.05106	0.112725
20	0.406	0.665	0.504	0.409	0.615	0.379	0.649	0.496	0.498	0.47	1.21377	8.47257	0.364	4.17113	1.04702	0.100874
30	0.437	0.645	0.534	0.448	0.63	0.436	0.672	0.419	0.454	0.489	2.3442	8.58046	0.656	4.1805	1.03721	0.0936673
40	0.459	0.62	0.612	0.445	0.576	0.416	0.681	0.36	0.451	0.418	0.703363	8.32303	0.152	4.16985	1.04461	0.10505
50	0.469	0.629	0.702	0.441	0.561	0.42	0.684	0.358	0.336	0.395	-0.0810071	8.47434	-0.02	4.25721	1.03936	0.0969169
60	0.447	0.681	0.807	0.407	0.517	0.409	0.654	0.348	0.377	0.373	0.458401	8.58079	0.08	4.23479	1.05268	0.115622
70	0.503	0.682	0.807	0.437	0.49	0.434	0.652	0.392	0.361	0.44	2.68318	9.10188	0.792	4.54203	1.04352	0.100009
80	0.484	0.73	0.794	0.339	0.537	0.483	0.555	0.423	0.392	0.378	1.43022	8.12383	0.46	3.99454	1.05053	0.107668
90	0.542	0.774	0.726	0.297	0.552	0.477	0.464	0.388	0.461	0.427	1.30889	8.67707	0.432	4.33716	1.0415	0.100969
100	0.585	0.761	0.763	0.258	0.605	0.431	0.392	0.426	0.46	0.419	1.23635	8.45084	0.4	4.13984	1.04187	0.0953491
110	0.522	0.766	0.789	0.232	0.633	0.432	0.377	0.438	0.416	0.399	0.326867	8.7587	0.016	4.36048	1.04281	0.100444
120	0.485	0.838	0.815	0.196	0.666	0.425	0.432	0.511	0.469	0.336	2.0855	8.34929	0.692	4.16604	1.04671	0.107072
130	0.429	0.838	0.764	0.146	0.64	0.494	0.412	0.468	0.492	0.302	-0.36686	8.3606	-0.06	3.99654	1.04162	0.0985618
140	0.399	0.838	0.788	0.091	0.612	0.621	0.433	0.481	0.513	0.308	1.0578	8.10033	0.336	3.99588	1.05271	0.109411
150	0.409	0.859	0.787	0.084	0.588	0.639	0.499	0.464	0.538	0.258	1.66718	7.74075	0.5	3.77711	1.05197	0.108862
160	0.344	0.904	0.837	0.081	0.518	0.68	0.404	0.426	0.537	0.259	-0.0997771	7.89549	-0.04	3.8403	1.04745	0.108682
170	0.389	0.864	0.867	0.06	0.469	0.676	0.345	0.532	0.573	0.267	0.612891	7.75811	0.168	3.841	1.0586	0.118844
180	0.374	0.897	0.889	0.038	0.392	0.709	0.242	0.586	0.597	0.257	-0.141544	7.80651	-0.076	3.8885	1.05821	0.115366
190	0.391	0.945	0.905	0.035	0.284	0.767	0.227	0.573	0.657	0.253	0.460286	7.08789	0.148	3.50237	1.06346	0.12247
200	0.339	0.951	0.939	0.061	0.293	0.822	0.222	0.529	0.669	0.266	1.08554	7.16349	0.364	3.57282	1.05163	0.108916
210	0.317	0.946	0.958	0.032	0.433	0.838	0.23	0.544	0.661	0.192	1.97445	6.63905	0.604	3.24719	1.05429	0.111187
220	0.268	0.961	0.943	0.046	0.477	0.805	0.245	0.568	0.645	0.171	1.75029	6.65217	0.516	3.2253	1.06687	0.122663
230	0.248	0.961	0.978	0.058	0.412	0.805	0.23	0.622	0.626	0.121	0.803027	6.70244	0.244	3.29639	1.0583	0.11475
240	0.287	0.983	0.978	0.022	0.356	0.775	0.24	0.633	0.668	0.148	1.35722	6.77606	0.36	3.30397	1.05719	0.11345
250	0.328	0.99	0.983	0.02	0.207	0.799	0.252	0.546	0.693	0.157	-0.160862	6.73041	-0.1	3.2501	1.05884	0.115487
