cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
10	0.538	0.475	0.464	0.462	0.51	0.47	0.552	0.511	0.431	0.491	-1.20501	8.6794	-0.384	4.33059	1.03961	0.0288082
20	0.545	0.441	0.434	0.519	0.573	0.454	0.559	0.524	0.44	0.504	-0.114287	8.68316	-0.028	4.37052	1.03961	0.0285633
30	0.506	0.506	0.436	0.52	0.606	0.402	0.528	0.49	0.488	0.559	0.585483	8.91333	0.164	4.45475	1.03787	0.0282608
40	0.487	0.533	0.386	0.532	0.603	0.389	0.528	0.408	0.484	0.506	-1.90167	8.08312	-0.576	3.99451	1.04149	0.0279334
50	0.495	0.528	0.367	0.496	0.623	0.387	0.635	0.433	0.507	0.569	0.457716	9.40539	0.16	4.62354	1.0385	0.0290463
60	0.456	0.522	0.294	0.477	0.67	0.487	0.655	0.367	0.498	0.604	0.391459	8.77204	0.12	4.3662	1.03886	0.0284588
70	0.533	0.526	0.281	0.488	0.627	0.368	0.703	0.385	0.44	0.583	-0.918827	8.48558	-0.264	4.15461	1.04183	0.0294635
80	0.554	0.529	0.252	0.524	0.652	0.333	0.635	0.367	0.359	0.503	-3.73832	8.52383	-1.168	4.25582	1.03939	0.0293347
90	0.593	0.634	0.236	0.51	0.7	0.35	0.639	0.256	0.352	0.561	-2.18022	8.1059	-0.676	4.04174	1.04109	0.0291047
100	0.551	0.581	0.184	0.542	0.689	0.314	0.658	0.211	0.392	0.572	-4.09159	8.36373	-1.224	4.20966	1.03728	0.029137
110	0.566	0.638	0.143	0.561	0.691	0.326	0.703	0.207	0.381	0.61	-2.55211	8.03865	-0.696	3.97129	1.04188	0.0289598
120	0.527	0.718	0.101	0.508	0.635	0.249	0.711	0.24	0.454	0.625	-3.12112	8.36445	-0.928	4.08365	1.03758	0.0282216
130	0.548	0.69	0.109	0.53	0.644	0.22	0.785	0.208	0.442	0.671	-1.97415	7.77211	-0.612	3.7945	1.04193	0.027204
140	0.597	0.737	0.159	0.471	0.634	0.192	0.778	0.169	0.448	0.671	-2.13935	7.73163	-0.576	3.79698	1.0404	0.0276048
150	0.55	0.678	0.132	0.472	0.646	0.21	0.841	0.169	0.454	0.794	-0.708417	7.82042	-0.216	3.92124	1.04266	0.0275482
160	0.607	0.716	0.108	0.512	0.609	0.255	0.881	0.185	0.412	0.753	0.457714	7.8978	0.152	3.9222	1.04283	0.0282333
170	0.564	0.73	0.122	0.634	0.636	0.282	0.865	0.177	0.401	0.746	2.18876	7.5816	0.628	3.77706	1.04161	0.0274285
180	0.585	0.669	0.163	0.684	0.6	0.258	0.876	0.142	0.345	0.803	1.31718	7.77727	0.5	3.77711	1.04229	0.0273338
190	0.53	0.657	0.145	0.731	0.609	0.231	0.847	0.19	0.413	0.753	1.41446	7.85219	0.424	3.87534	1.04162	0.0285802
200	0.517	0.652	0.148	0.764	0.62	0.285	0.842	0.196	0.296	0.742	0.576054	7.60353	0.248	3.73288	1.04371	0.027661
210	0.505	0.696	0.139	0.794	0.591	0.274	0.841	0.202	0.322	0.666	0.452737	7.64301	0.12	3.77121	1.04278	0.0273879
220	0.515	0.68	0.135	0.782	0.573	0.293	0.851	0.217	0.238	0.791	1.09252	7.74064	0.3	3.83816	1.04208	0.028195
230	0.585	0.751	0.168	0.818	0.542	0.258	0.858	0.117	0.267	0.82	2.57782	7.56831	0.736	3.73285	1.04318	0.0280425
240	0.546	0.76	0.246	0.848	0.461	0.266	0.869	0.065	0.228	0.775	0.781641	7.28255	0.256	3.55637	1.04587	0.0273468
250	0.51	0.73	0.274	0.844	0.479	0.256	0.872	0.047	0.231	0.769	0.310523	7.473	0.048	3.69554	1.04448	0.027458
260	0.385	0.652	0.28	0.887	0.497	0.212	0.899	0.04	0.191	0.82	-1.8204	7.33265	-0.548	3.61855	1.04516	0.0278338
270	0.427	0.635	0.334	0.943	0.487	0.242	0.91	0.039	0.191	0.789	-0.0411208	7.50268	-0.012	3.68388	1.044	0.0271752
280	0.406	0.672	0.321	0.926	0.521	0.2	0.927	0.026	0.178	0.848	0.546039	6.8148	0.1	3.30148	1.04743	0.0269946
290	0.411	0.712	0.299	0.907	0.505	0.203	0.957	0.009	0.125	0.809	-0.886022	7.0498	-0.252	3.48494	1.04613	0.0274885
300	0.414	0.69	0.308	0.942	0.488	0.159	0.946	0.0	0.173	0.784	-1.07302	6.76466	-0.384	3.32063	1.04757	0.0268452
310	0.44	0.636	0.351	0.973	0.472	0.111	0.931	0.0	0.217	0.783	-1.22934	7.10366	-0.344	3.50574	1.04465	0.0271417
320	0.429	0.645	0.324	0.977	0.468	0.07	0.954	0.0	0.253	0.78	-1.25713	6.72162	-0.4	3.30664	1.04589	0.0265556
330	0.354	0.685	0.283	0.937	0.524	0.142	0.927	0.0	0.24	0.789	-1.67923	6.88632	-0.476	3.29289	1.04694	0.0271138
340	0.396	0.776	0.261	0.991	0.558	0.119	0.868	0.0	0.191	0.834	0.130081	6.56635	-0.024	3.18806	1.04793	0.0256805
350	0.393	0.84	0.196	0.982	0.635	0.135	0.882	0.0	0.185	0.843	1.38791	6.49066	0.364	3.22619	1.0474	0.0257939
360	0.388	0.857	0.147	0.988	0.6	0.142	0.883	0.0	0.152	0.801	-0.452517	6.88817	-0.168	3.36964	1.0461	0.0267832
370	0.462	0.83	0.109	0.993	0.62	0.088	0.919	0.0	0.096	0.843	-0.507361	6.0826	-0.16	2.9407	1.05092	0.0256486
380	0.424	0.792	0.111	0.989	0.646	0.073	0.947	0.0	0.1	0.807	-1.13131	5.76283	-0.444	2.71913	1.05162	0.0243152
390	0.443	0.825	0.081	1.0	0.613	0.034	0.975	0.0	0.144	0.826	-0.896178	6.41369	-0.236	3.0336	1.04955	0.026115
400	0.397	0.814	0.064	1.0	0.533	0.049	0.988	0.0	0.163	0.881	-1.40577	5.57551	-0.444	2.75136	1.05225	0.0245975
410	0.355	0.786	0.051	1.0	0.538	0.031	0.993	0.0	0.171	0.861	-2.7157	5.39453	-0.856	2.63232	1.05058	0.0252404
420	0.469	0.826	0.029	1.0	0.426	0.06	0.996	0.0	0.141	0.866	-2.76997	5.70393	-0.748	2.68158	1.04943	0.0258623
430	0.532	0.833	0.017	0.999	0.4	0.089	1.0	0.0	0.128	0.914	-1.0801	5.94686	-0.352	2.76612	1.0501	0.0245389
440	0.586	0.835	0.006	1.0	0.518	0.059	1.0	0.0	0.106	0.902	0.0871801	5.47191	0.048	2.65552	1.05313	0.0236448
450	0.596	0.803	0.017	1.0	0.453	0.063	1.0	0.0	0.123	0.924	-0.495762	5.75247	-0.084	2.78576	1.0518	0.0243845
460	0.604	0.815	0.014	1.0	0.534	0.033	1.0	0.0	0.14	0.96	1.26099	4.94646	0.4	2.43883	1.0553	0.0224124
470	0.673	0.799	0.043	1.0	0.576	0.019	1.0	0.0	0.108	0.946	2.07593	5.66117	0.656	2.68926	1.0509	0.0251543
480	0.7	0.752	0.01	1.0	0.501	0.01	1.0	0.0	0.066	0.98	0.188189	5.23757	0.076	2.50735	1.05421	0.0230207
490	0.714	0.651	0.022	1.0	0.52	0.047	1.0	0.0	0.046	0.975	-0.208025	5.24772	-0.1	2.53512	1.05493	0.0229699
500	0.799	0.632	0.018	1.0	0.422	0.079	1.0	0.0	0.03	0.991	-0.29199	5.30394	-0.116	2.59384	1.05478	0.0233623
510	0.797	0.692	0.016	1.0	0.421	0.124	1.0	0.0	0.014	1.0	0.601239	5.15274	0.256	2.3583	1.055	0.0227129
520	0.776	0.737	0.021	1.0	0.439	0.161	1.0	0.0	0.038	1.0	2.27103	5.62207	0.688	2.63297	1.05019	0.0247501
