cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
10	0.478	0.526	0.481	0.509	0.548	0.445	0.517	0.493	0.57	0.548	1.00576	6.09885	0.46	4.40491	1.04955	0.0255457
20	0.466	0.534	0.445	0.654	0.489	0.336	0.493	0.556	0.602	0.457	0.313164	5.85944	0.128	4.26756	1.05186	0.0246535
30	0.438	0.657	0.441	0.682	0.496	0.306	0.483	0.482	0.599	0.449	0.0543602	6.02706	0.132	4.43598	1.05064	0.0246648
40	0.534	0.602	0.41	0.658	0.493	0.354	0.497	0.458	0.632	0.458	0.659052	5.83586	0.384	4.2672	1.05165	0.0244221
50	0.521	0.568	0.379	0.678	0.517	0.448	0.567	0.38	0.604	0.478	1.10834	5.92899	0.56	4.28709	1.05213	0.0250388
60	0.475	0.591	0.32	0.634	0.56	0.397	0.491	0.401	0.609	0.423	-0.784824	5.86394	-0.396	4.33968	1.05081	0.0246278
70	0.523	0.559	0.312	0.671	0.698	0.438	0.441	0.382	0.634	0.293	-0.413513	5.72228	-0.196	4.15163	1.05216	0.0238027
80	0.524	0.581	0.25	0.696	0.665	0.569	0.429	0.35	0.651	0.276	-0.169242	6.09337	-0.036	4.40335	1.05027	0.0249685
90	0.571	0.618	0.263	0.729	0.579	0.629	0.438	0.375	0.639	0.251	0.591864	6.08431	0.368	4.37617	1.04942	0.0249176
100	0.544	0.635	0.213	0.731	0.61	0.641	0.463	0.324	0.629	0.188	-0.164744	5.85421	-0.088	4.1966	1.05082	0.0248091
110	0.471	0.583	0.195	0.712	0.574	0.716	0.402	0.342	0.683	0.154	-1.32072	5.82835	-0.672	4.11026	1.05045	0.024769
120	0.491	0.593	0.14	0.759	0.636	0.756	0.474	0.342	0.588	0.139	-0.670948	5.8222	-0.328	4.14618	1.05085	0.0248233
130	0.557	0.567	0.192	0.782	0.698	0.736	0.473	0.259	0.673	0.124	0.346128	5.66019	0.244	4.1005	1.05278	0.0241685
140	0.567	0.532	0.213	0.799	0.743	0.729	0.473	0.259	0.697	0.147	1.29437	5.14699	0.636	3.72871	1.05424	0.0233843
150	0.582	0.616	0.249	0.852	0.802	0.639	0.421	0.289	0.685	0.199	2.66132	5.5062	1.336	4.01888	1.05001	0.0254607
160	0.611	0.674	0.249	0.817	0.802	0.625	0.501	0.258	0.657	0.164	2.89281	5.73044	1.432	4.09866	1.04866	0.0258583
170	0.576	0.539	0.157	0.842	0.741	0.533	0.458	0.332	0.635	0.157	-0.436061	5.51621	-0.12	3.92944	1.05335	0.0239584
180	0.576	0.577	0.137	0.855	0.684	0.566	0.419	0.348	0.698	0.198	0.312688	5.61305	0.232	3.91008	1.05264	0.0240001
190	0.621	0.634	0.09	0.805	0.735	0.482	0.407	0.384	0.66	0.149	-0.253997	5.46985	-0.132	3.94026	1.05337	0.0235006
200	0.735	0.67	0.058	0.833	0.727	0.547	0.392	0.477	0.637	0.175	1.98599	5.3013	1.004	3.86236	1.05247	0.0240292
210	0.706	0.647	0.038	0.84	0.747	0.542	0.356	0.429	0.647	0.137	0.819318	5.42039	0.356	3.78919	1.05331	0.0235923
220	0.69	0.697	0.056	0.842	0.817	0.554	0.38	0.401	0.715	0.164	2.52833	5.34665	1.264	3.77555	1.05091	0.0248535
230	0.708	0.625	0.017	0.829	0.847	0.554	0.349	0.445	0.704	0.202	2.22032	5.48248	1.12	3.88945	1.05262	0.0250035
240	0.619	0.59	0.022	0.837	0.843	0.539	0.266	0.354	0.747	0.227	0.349058	5.24545	0.176	3.70682	1.05443	0.0228413
250	0.61	0.584	0.017	0.825	0.811	0.577	0.242	0.342	0.846	0.268	1.02753	5.50018	0.488	3.85741	1.05328	0.0242563
260	0.661	0.62	0.007	0.804	0.836	0.633	0.248	0.281	0.852	0.207	1.23149	4.72627	0.596	3.3935	1.05685	0.0212945
270	0.741	0.699	0.0	0.801	0.8	0.629	0.198	0.237	0.87	0.32	2.41282	5.29171	1.18	3.76563	1.05227	0.024842
280	0.719	0.772	0.0	0.798	0.791	0.629	0.205	0.277	0.863	0.204	2.02216	4.9317	1.032	3.45236	1.05405	0.0232298
290	0.689	0.805	0.0	0.742	0.835	0.671	0.167	0.151	0.842	0.211	0.896834	4.77266	0.452	3.31567	1.05661	0.0214716
300	0.841	0.783	0.0	0.713	0.817	0.584	0.102	0.173	0.836	0.192	0.28389	4.9482	0.164	3.45789	1.05689	0.0221628
310	0.836	0.733	0.0	0.752	0.767	0.636	0.16	0.176	0.853	0.165	0.565021	4.59201	0.312	3.23537	1.05819	0.0209321
320	0.787	0.727	0.0	0.72	0.716	0.594	0.115	0.189	0.869	0.154	-1.1358	4.65719	-0.516	3.37825	1.05736	0.0213864
330	0.82	0.714	0.0	0.747	0.68	0.619	0.082	0.236	0.904	0.134	-0.338309	4.54764	-0.256	3.33056	1.05912	0.021003
340	0.862	0.785	0.0	0.779	0.658	0.57	0.065	0.183	0.919	0.16	-0.239554	4.3539	-0.076	3.03919	1.0598	0.019762
350	0.954	0.85	0.0	0.799	0.671	0.526	0.088	0.173	0.934	0.172	1.42635	4.66309	0.668	3.16952	1.05715	0.0220634
360	0.992	0.804	0.0	0.76	0.706	0.443	0.06	0.112	0.948	0.158	-0.104686	4.2325	-0.068	2.99153	1.0604	0.0188621
370	0.994	0.765	0.0	0.728	0.691	0.435	0.063	0.091	0.951	0.175	-0.846715	4.27786	-0.428	3.00447	1.06042	0.0197762
380	1.0	0.805	0.0	0.765	0.775	0.449	0.026	0.122	0.977	0.244	1.27582	4.50656	0.652	3.17538	1.05878	0.0214604
390	1.0	0.783	0.0	0.773	0.798	0.423	0.042	0.084	0.99	0.252	1.06656	4.27247	0.58	2.97882	1.05996	0.019887
400	1.0	0.776	0.0	0.754	0.79	0.392	0.067	0.045	1.0	0.237	0.536057	3.94164	0.244	2.78496	1.06229	0.0184031
