cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
10	0.446	0.471	0.51	0.436	0.398	0.456	0.547	0.503	0.505	0.554	-0.708812	4.63762	-0.696	4.45278	1.05772	0.0210405
20	0.508	0.399	0.499	0.473	0.336	0.457	0.645	0.457	0.62	0.628	0.125207	4.36461	0.088	4.19469	1.05968	0.0198699
30	0.52	0.352	0.562	0.474	0.314	0.354	0.624	0.426	0.586	0.67	-0.551836	4.55735	-0.472	4.44079	1.05971	0.0209811
40	0.472	0.381	0.575	0.501	0.352	0.326	0.634	0.484	0.691	0.64	0.183965	4.25122	0.224	4.10457	1.06089	0.0193651
50	0.486	0.327	0.602	0.402	0.238	0.396	0.643	0.494	0.658	0.67	-0.433925	4.02377	-0.336	3.94541	1.06204	0.0184956
60	0.483	0.312	0.571	0.516	0.281	0.446	0.636	0.604	0.657	0.708	0.909539	4.15894	0.856	3.95811	1.05995	0.0189325
70	0.466	0.299	0.59	0.501	0.316	0.408	0.636	0.555	0.662	0.682	0.482891	4.3205	0.46	4.14424	1.05945	0.0189465
80	0.464	0.352	0.538	0.474	0.305	0.429	0.728	0.607	0.688	0.581	0.756937	4.61858	0.664	4.45767	1.05845	0.0208241
90	0.418	0.315	0.552	0.41	0.262	0.454	0.78	0.579	0.659	0.633	0.305106	4.43568	0.248	4.28851	1.05919	0.019787
100	0.4	0.369	0.526	0.324	0.322	0.337	0.782	0.599	0.696	0.639	0.106972	4.13454	-0.024	3.95154	1.06158	0.0190496
110	0.354	0.473	0.56	0.285	0.222	0.394	0.835	0.56	0.645	0.706	0.169021	4.07318	0.136	3.87344	1.06136	0.0184401
120	0.476	0.562	0.564	0.259	0.208	0.419	0.824	0.573	0.66	0.713	1.18958	4.42003	1.032	4.19454	1.05893	0.0207258
130	0.436	0.451	0.504	0.276	0.215	0.415	0.831	0.56	0.661	0.71	0.263961	4.43289	0.236	4.25258	1.05923	0.0201572
140	0.405	0.453	0.534	0.229	0.213	0.408	0.797	0.478	0.712	0.7	-0.332126	4.1747	-0.284	4.04476	1.06121	0.0192909
150	0.419	0.506	0.553	0.239	0.179	0.388	0.831	0.479	0.75	0.696	0.176079	4.30692	0.16	4.0978	1.06047	0.0196061
160	0.426	0.425	0.604	0.225	0.184	0.356	0.799	0.503	0.741	0.681	-0.214156	4.34519	-0.224	4.15118	1.06032	0.0191539
170	0.453	0.435	0.579	0.243	0.183	0.334	0.823	0.537	0.703	0.691	-0.042752	4.12392	-0.076	3.90701	1.06157	0.0190498
180	0.473	0.533	0.647	0.254	0.115	0.332	0.851	0.423	0.615	0.749	-0.0671017	4.2718	-0.032	4.10276	1.05996	0.018836
190	0.501	0.65	0.591	0.274	0.046	0.328	0.887	0.414	0.577	0.73	-0.0669076	3.9527	-0.008	3.82586	1.06216	0.017507
200	0.519	0.64	0.521	0.248	0.044	0.264	0.848	0.451	0.626	0.727	-0.529449	3.95052	-0.448	3.72277	1.06247	0.0182298
210	0.537	0.659	0.6	0.277	0.053	0.208	0.853	0.419	0.604	0.796	-0.0420352	4.06951	0.024	3.95964	1.06219	0.0184816
220	0.566	0.706	0.595	0.257	0.038	0.188	0.878	0.452	0.555	0.768	0.0331391	3.84906	0.012	3.67517	1.0632	0.0176678
230	0.624	0.736	0.666	0.286	0.006	0.214	0.922	0.4	0.615	0.824	1.3477	3.44099	1.172	3.29121	1.06404	0.01654
240	0.585	0.664	0.586	0.188	0.005	0.155	0.94	0.411	0.582	0.818	-0.318524	3.88343	-0.264	3.74892	1.06289	0.0179728
250	0.582	0.655	0.631	0.198	0.0	0.169	0.932	0.35	0.633	0.795	-0.248875	3.59642	-0.22	3.43849	1.0648	0.0169701
260	0.605	0.721	0.634	0.153	0.0	0.194	0.923	0.368	0.775	0.851	1.01512	3.6026	0.896	3.42295	1.06418	0.0173862
270	0.599	0.697	0.66	0.117	0.0	0.12	0.916	0.407	0.798	0.904	0.996752	3.52794	0.872	3.3583	1.06413	0.0163985
280	0.631	0.591	0.632	0.111	0.0	0.075	0.868	0.447	0.759	0.88	-0.0330349	3.71934	-0.024	3.57449	1.06393	0.0168538
290	0.663	0.601	0.575	0.105	0.0	0.067	0.867	0.399	0.791	0.936	0.0943862	3.6344	0.016	3.42801	1.06423	0.0160219
300	0.717	0.595	0.559	0.094	0.0	0.077	0.87	0.321	0.817	0.947	-0.0857213	3.64835	-0.012	3.38449	1.06445	0.0167445
310	0.685	0.651	0.623	0.095	0.0	0.069	0.861	0.242	0.836	0.962	0.174261	3.24177	0.096	3.1	1.06687	0.0141418
320	0.742	0.659	0.539	0.099	0.0	0.057	0.824	0.309	0.883	0.98	0.425624	3.27987	0.368	3.09252	1.06648	0.0148554
330	0.755	0.606	0.584	0.102	0.0	0.036	0.86	0.344	0.894	0.984	0.695525	3.22866	0.66	3.05533	1.06666	0.0148392
340	0.759	0.708	0.584	0.114	0.0	0.043	0.876	0.406	0.911	0.982	1.68578	3.52953	1.532	3.26716	1.06254	0.0177296
350	0.7	0.742	0.554	0.17	0.0	0.042	0.863	0.404	0.914	0.991	1.75124	3.40884	1.52	3.2122	1.06307	0.0172913
360	0.72	0.77	0.599	0.216	0.0	0.057	0.9	0.449	0.94	0.997	2.91213	3.4571	2.592	3.25803	1.05847	0.02011
370	0.717	0.776	0.575	0.24	0.0	0.059	0.916	0.476	0.913	1.0	3.04969	3.54496	2.688	3.23908	1.05648	0.0196864
380	0.686	0.783	0.523	0.256	0.0	0.062	0.924	0.448	0.926	1.0	2.78031	3.34382	2.432	3.12809	1.05923	0.018973
390	0.653	0.791	0.561	0.236	0.0	0.02	0.913	0.386	0.94	1.0	2.24432	3.05616	2.0	2.84538	1.06341	0.0171889
400	0.629	0.749	0.56	0.179	0.0	0.005	0.919	0.371	0.949	1.0	1.56228	3.40894	1.444	3.14558	1.06403	0.0169599
410	0.679	0.693	0.653	0.175	0.0	0.009	0.886	0.332	0.947	1.0	1.67946	3.14727	1.496	3.04442	1.06445	0.0156547
420	0.671	0.736	0.66	0.22	0.0	0.012	0.905	0.331	0.946	1.0	2.05853	3.21937	1.924	3.01802	1.0627	0.0167264
430	0.657	0.678	0.71	0.14	0.0	0.008	0.928	0.366	0.939	1.0	1.84643	3.28863	1.704	3.0873	1.0631	0.0168839
440	0.664	0.705	0.626	0.117	0.0	0.0	0.923	0.454	0.962	1.0	2.02237	3.22774	1.804	3.07058	1.06281	0.0164315
450	0.604	0.683	0.53	0.125	0.0	0.0	0.915	0.377	0.922	1.0	0.753665	3.15702	0.624	3.04321	1.06708	0.0145588
460	0.605	0.599	0.593	0.096	0.0	0.0	0.883	0.47	0.965	1.0	0.982199	3.18114	0.844	3.0282	1.06642	0.0149701
470	0.654	0.614	0.621	0.024	0.0	0.0	0.898	0.395	0.948	1.0	0.687812	3.14286	0.616	2.89089	1.06695	0.0139051
480	0.678	0.613	0.55	0.011	0.0	0.0	0.937	0.34	0.953	1.0	0.407688	3.02212	0.328	2.8574	1.06799	0.0129684
490	0.637	0.616	0.658	0.009	0.0	0.0	0.922	0.382	0.979	1.0	0.837879	3.06838	0.812	2.89091	1.06707	0.0137351
500	0.602	0.609	0.653	0.019	0.0	0.0	0.926	0.43	0.99	1.0	0.951697	3.08664	0.916	2.87079	1.06688	0.0142071
510	0.61	0.602	0.665	0.008	0.0	0.0	0.944	0.487	0.99	1.0	1.40156	3.16504	1.224	3.04769	1.06496	0.0148599
520	0.566	0.598	0.668	0.01	0.0	0.0	0.971	0.496	1.0	1.0	1.30775	3.10122	1.236	2.86788	1.06589	0.0145981
530	0.51	0.526	0.655	0.009	0.0	0.0	0.987	0.419	1.0	1.0	0.460752	2.90462	0.424	2.74432	1.0687	0.012768
540	0.435	0.513	0.631	0.031	0.0	0.0	0.988	0.433	1.0	1.0	0.0479391	3.03768	0.124	2.85252	1.06824	0.0136506
550	0.45	0.595	0.664	0.033	0.0	0.0	0.988	0.436	1.0	1.0	0.648083	3.08073	0.664	2.82685	1.06739	0.0137582
560	0.51	0.516	0.645	0.04	0.0	0.0	0.987	0.441	1.0	1.0	0.590757	3.02878	0.556	2.80617	1.06779	0.0136682
570	0.514	0.553	0.64	0.02	0.0	0.0	0.998	0.342	1.0	1.0	0.385512	3.00262	0.268	2.75379	1.06818	0.0131084
580	0.543	0.531	0.601	0.034	0.0	0.0	1.0	0.349	1.0	1.0	0.307608	3.03589	0.232	2.88909	1.06792	0.012985
590	0.588	0.567	0.596	0.025	0.0	0.0	1.0	0.313	1.0	1.0	0.452368	3.07874	0.356	2.89171	1.06752	0.0135076
600	0.602	0.533	0.569	0.024	0.0	0.0	1.0	0.293	1.0	1.0	0.0505452	3.05749	0.084	2.82859	1.06797	0.0133031
610	0.626	0.536	0.52	0.019	0.0	0.0	1.0	0.232	1.0	1.0	-0.361225	2.88477	-0.268	2.70681	1.06905	0.0128368
620	0.639	0.45	0.476	0.018	0.0	0.0	1.0	0.319	1.0	1.0	-0.412657	2.9778	-0.392	2.80394	1.06846	0.0131653
630	0.588	0.468	0.443	0.014	0.0	0.0	1.0	0.272	1.0	1.0	-1.0266	2.84109	-0.86	2.69275	1.06825	0.0133283
640	0.586	0.445	0.453	0.008	0.0	0.0	1.0	0.276	1.0	1.0	-1.0559	2.91881	-0.928	2.70434	1.06757	0.0133441
650	0.552	0.515	0.508	0.0	0.0	0.0	1.0	0.276	1.0	1.0	-0.599788	3.01423	-0.596	2.75171	1.06795	0.0138412
660	0.586	0.505	0.52	0.0	0.0	0.0	1.0	0.3	1.0	1.0	-0.373666	2.9107	-0.356	2.73207	1.06881	0.0127638
670	0.488	0.491	0.531	0.0	0.0	0.0	1.0	0.299	1.0	1.0	-0.868222	2.89365	-0.764	2.69496	1.06809	0.0129776
680	0.522	0.523	0.531	0.0	0.0	0.0	1.0	0.358	1.0	1.0	-0.28616	3.01442	-0.264	2.76434	1.06812	0.0132345
690	0.451	0.545	0.471	0.0	0.0	0.0	1.0	0.378	1.0	1.0	-0.684275	3.01862	-0.62	2.83543	1.06762	0.0131571
700	0.441	0.553	0.507	0.0	0.0	0.0	1.0	0.391	1.0	1.0	-0.553901	3.02789	-0.432	2.79231	1.06783	0.0135138
710	0.436	0.528	0.449	0.0	0.0	0.0	1.0	0.4	1.0	1.0	-0.8019	2.9853	-0.748	2.76981	1.06755	0.0131199
720	0.437	0.514	0.407	0.0	0.0	0.0	1.0	0.373	1.0	1.0	-1.2665	3.08921	-1.076	2.85421	1.06594	0.0142905
730	0.522	0.558	0.392	0.0	0.0	0.0	1.0	0.429	1.0	1.0	-0.443556	3.03372	-0.396	2.82757	1.06811	0.0138391
740	0.518	0.486	0.365	0.0	0.0	0.0	1.0	0.398	1.0	1.0	-1.06721	3.05536	-0.932	2.80912	1.06673	0.0141089
750	0.564	0.565	0.381	0.0	0.0	0.0	1.0	0.452	1.0	1.0	-0.164089	3.04822	-0.152	2.85538	1.06804	0.0132857
760	0.547	0.578	0.361	0.0	0.0	0.0	1.0	0.502	1.0	1.0	-0.0870185	2.9919	-0.048	2.81096	1.06836	0.0130035
770	0.542	0.644	0.43	0.0	0.0	0.0	1.0	0.518	1.0	1.0	0.565797	2.82032	0.536	2.66513	1.06899	0.0120393
780	0.585	0.602	0.359	0.0	0.0	0.0	1.0	0.557	1.0	1.0	0.475067	3.10932	0.412	2.85632	1.06731	0.0135166
790	0.5	0.637	0.391	0.0	0.0	0.0	1.0	0.643	1.0	1.0	0.74061	2.89386	0.684	2.64767	1.0684	0.0131576
800	0.492	0.636	0.423	0.0	0.0	0.0	1.0	0.565	1.0	1.0	0.448063	2.9667	0.464	2.70246	1.0683	0.0129673
810	0.463	0.69	0.406	0.0	0.0	0.0	1.0	0.587	1.0	1.0	0.619756	2.87365	0.584	2.68503	1.06876	0.0127101
820	0.524	0.762	0.395	0.0	0.0	0.0	1.0	0.648	1.0	1.0	1.44083	2.84217	1.316	2.66277	1.06704	0.0139771
830	0.565	0.762	0.447	0.0	0.0	0.0	1.0	0.655	1.0	1.0	1.8143	2.89422	1.716	2.74927	1.06547	0.0150071
840	0.521	0.81	0.37	0.0	0.0	0.0	1.0	0.566	1.0	1.0	1.17777	3.01655	1.068	2.76599	1.06697	0.0145356
850	0.48	0.842	0.367	0.0	0.0	0.0	1.0	0.632	1.0	1.0	1.44636	2.85634	1.284	2.64828	1.06711	0.0142833
