cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
10	0.559	0.548	0.548	0.523	0.509	0.546	0.508	0.469	0.513	0.524	2.03474	6.19415	0.988	4.58365	1.04852	0.0266673
20	0.493	0.517	0.553	0.488	0.509	0.588	0.473	0.518	0.446	0.479	0.485578	5.99682	0.256	4.43507	1.05038	0.0244915
30	0.504	0.547	0.585	0.476	0.527	0.562	0.512	0.432	0.488	0.483	0.92884	5.89044	0.464	4.35783	1.05119	0.0245191
40	0.598	0.562	0.576	0.487	0.564	0.514	0.46	0.484	0.527	0.444	1.79185	6.39232	0.864	4.64766	1.04758	0.0264825
50	0.647	0.532	0.541	0.588	0.501	0.553	0.414	0.47	0.514	0.471	1.86438	5.84079	0.924	4.32199	1.05024	0.0254998
60	0.616	0.498	0.459	0.547	0.43	0.539	0.431	0.562	0.54	0.559	1.50112	5.87485	0.724	4.33421	1.05047	0.025374
70	0.618	0.479	0.466	0.502	0.414	0.481	0.383	0.546	0.59	0.601	0.77284	6.17293	0.32	4.45256	1.04993	0.0256066
80	0.593	0.434	0.511	0.577	0.399	0.386	0.361	0.536	0.613	0.656	0.579165	6.01062	0.264	4.35249	1.05069	0.0248597
90	0.652	0.47	0.54	0.619	0.436	0.342	0.294	0.58	0.593	0.512	0.272175	6.0239	0.152	4.41269	1.05044	0.0254764
100	0.645	0.464	0.522	0.661	0.425	0.457	0.201	0.595	0.608	0.446	0.128633	5.7167	0.096	4.18495	1.0522	0.0242439
110	0.67	0.401	0.48	0.687	0.42	0.55	0.222	0.571	0.629	0.482	0.931023	5.82586	0.448	4.17542	1.05209	0.0250633
120	0.635	0.378	0.504	0.716	0.367	0.574	0.233	0.577	0.601	0.432	0.366336	5.72362	0.068	4.21128	1.05223	0.0241083
130	0.637	0.286	0.469	0.706	0.372	0.568	0.242	0.605	0.549	0.458	-1.1239	6.14304	-0.432	4.45028	1.04996	0.0252931
140	0.652	0.307	0.452	0.738	0.397	0.491	0.16	0.561	0.518	0.434	-2.30726	5.80128	-1.16	4.31969	1.04885	0.025517
150	0.682	0.204	0.559	0.776	0.428	0.501	0.075	0.522	0.564	0.492	-1.67895	5.23497	-0.788	3.81683	1.05319	0.0235084
160	0.622	0.236	0.464	0.741	0.446	0.528	0.13	0.466	0.588	0.537	-1.8528	5.8665	-0.968	4.28903	1.05022	0.0248783
170	0.64	0.246	0.496	0.785	0.459	0.507	0.147	0.456	0.63	0.458	-1.51113	6.01422	-0.704	4.37157	1.05083	0.0253315
180	0.671	0.228	0.486	0.791	0.379	0.509	0.105	0.474	0.523	0.321	-4.18101	5.80837	-2.052	4.32605	1.04523	0.0270348
190	0.715	0.194	0.454	0.796	0.406	0.506	0.13	0.575	0.564	0.38	-2.33056	5.43175	-1.12	3.94674	1.05171	0.0252583
200	0.764	0.229	0.454	0.866	0.429	0.541	0.147	0.552	0.536	0.339	-1.08461	5.15325	-0.572	3.76685	1.05591	0.0232702
210	0.75	0.248	0.389	0.9	0.492	0.506	0.144	0.557	0.574	0.35	-0.849743	5.52072	-0.36	4.04365	1.05321	0.0237176
220	0.713	0.304	0.338	0.858	0.539	0.548	0.152	0.531	0.465	0.415	-1.24127	5.69891	-0.548	4.14899	1.05197	0.0249509
230	0.68	0.339	0.313	0.835	0.509	0.499	0.203	0.589	0.433	0.452	-1.24669	5.56371	-0.592	4.09329	1.05212	0.0237172
240	0.676	0.437	0.228	0.875	0.522	0.59	0.178	0.535	0.569	0.467	0.601649	5.47754	0.308	3.99513	1.05356	0.0239884
250	0.644	0.391	0.213	0.904	0.596	0.609	0.165	0.522	0.642	0.438	0.987111	5.55703	0.496	4.07667	1.05304	0.0235918
260	0.692	0.356	0.188	0.9	0.583	0.539	0.196	0.504	0.668	0.473	0.770114	5.75649	0.396	4.20077	1.05131	0.0242814
270	0.772	0.312	0.103	0.871	0.566	0.517	0.208	0.488	0.587	0.476	-0.738126	5.47278	-0.4	3.99198	1.05375	0.0233276
280	0.763	0.346	0.071	0.902	0.58	0.513	0.276	0.425	0.568	0.466	-0.624294	5.40175	-0.36	3.85904	1.05327	0.0229051
290	0.843	0.275	0.07	0.872	0.633	0.519	0.318	0.391	0.591	0.486	-0.0011711	5.22564	-0.008	3.79007	1.05549	0.0232345
300	0.872	0.318	0.094	0.908	0.584	0.509	0.317	0.471	0.541	0.424	0.369122	5.44845	0.152	3.95274	1.05376	0.0231952
310	0.847	0.31	0.094	0.885	0.586	0.505	0.363	0.454	0.471	0.385	-0.77985	5.47703	-0.4	3.99599	1.05247	0.0229944
320	0.844	0.303	0.087	0.87	0.577	0.426	0.335	0.453	0.478	0.413	-1.70206	5.93324	-0.856	4.26986	1.04945	0.0251328
330	0.828	0.329	0.099	0.868	0.544	0.41	0.339	0.501	0.496	0.357	-1.74625	5.44917	-0.916	3.9048	1.05268	0.0248655
340	0.818	0.412	0.114	0.864	0.477	0.356	0.357	0.576	0.512	0.36	-1.13689	5.45537	-0.616	3.90731	1.05364	0.0237826
350	0.789	0.454	0.127	0.841	0.443	0.361	0.301	0.543	0.478	0.391	-2.13294	5.58963	-1.088	4.07744	1.05041	0.0247287
360	0.834	0.518	0.086	0.845	0.531	0.384	0.26	0.45	0.431	0.4	-2.1168	5.71351	-1.044	4.17528	1.05065	0.0252453
370	0.804	0.53	0.123	0.838	0.509	0.403	0.256	0.432	0.44	0.407	-2.20863	5.26763	-1.032	3.8643	1.05289	0.0245333
380	0.844	0.482	0.123	0.82	0.465	0.417	0.29	0.408	0.412	0.395	-2.91499	5.55844	-1.376	3.97923	1.04994	0.0260454
390	0.883	0.463	0.144	0.845	0.465	0.468	0.276	0.414	0.369	0.316	-2.94405	5.45837	-1.428	3.98806	1.05083	0.0254966
400	0.867	0.442	0.105	0.872	0.569	0.525	0.299	0.417	0.203	0.338	-2.72703	5.2097	-1.452	3.77255	1.05034	0.0241565
410	0.899	0.402	0.149	0.875	0.573	0.572	0.318	0.414	0.17	0.239	-3.00006	5.31253	-1.556	3.91325	1.04953	0.0249562
420	0.926	0.481	0.168	0.884	0.588	0.605	0.456	0.456	0.155	0.263	-0.330856	5.57727	-0.072	4.02134	1.05229	0.0241188
430	0.912	0.44	0.142	0.851	0.612	0.693	0.438	0.575	0.16	0.234	0.440829	5.14071	0.228	3.71802	1.05597	0.0230802
440	0.938	0.43	0.165	0.856	0.676	0.66	0.424	0.553	0.213	0.239	1.50344	5.18844	0.616	3.75883	1.05359	0.0236357
450	0.97	0.532	0.125	0.869	0.728	0.632	0.406	0.577	0.173	0.146	1.29647	4.88151	0.632	3.58137	1.05613	0.0225732
460	0.992	0.478	0.103	0.814	0.747	0.575	0.41	0.519	0.191	0.142	-0.178509	5.20924	-0.116	3.79148	1.05435	0.0225637
470	0.994	0.497	0.161	0.788	0.756	0.56	0.379	0.444	0.153	0.105	-1.26006	5.30109	-0.652	3.85703	1.05416	0.0239248
480	0.994	0.507	0.158	0.764	0.709	0.572	0.331	0.451	0.178	0.113	-1.73508	4.86198	-0.892	3.52209	1.05512	0.0227436
490	1.0	0.58	0.217	0.772	0.684	0.525	0.374	0.405	0.152	0.107	-1.47901	5.18614	-0.736	3.82408	1.05332	0.0230397
500	1.0	0.607	0.222	0.762	0.677	0.574	0.285	0.341	0.095	0.085	-2.80343	4.98234	-1.408	3.61492	1.05232	0.0241249
510	1.0	0.624	0.296	0.733	0.714	0.629	0.214	0.384	0.112	0.109	-1.53544	5.11916	-0.74	3.6594	1.05407	0.0233482
520	1.0	0.636	0.251	0.715	0.716	0.661	0.247	0.417	0.143	0.123	-0.643506	5.01021	-0.364	3.65927	1.05599	0.0226715
530	1.0	0.684	0.324	0.754	0.661	0.582	0.191	0.452	0.105	0.128	-1.00855	5.14645	-0.476	3.71389	1.05468	0.0228989
540	1.0	0.73	0.296	0.798	0.619	0.472	0.205	0.474	0.099	0.144	-1.26383	5.2917	-0.652	3.83619	1.05382	0.0237034
550	1.0	0.718	0.361	0.743	0.661	0.508	0.21	0.5	0.152	0.107	-0.392623	5.16066	-0.16	3.79093	1.05539	0.0231471
560	1.0	0.733	0.4	0.807	0.712	0.552	0.185	0.51	0.213	0.051	1.21548	4.58949	0.652	3.33544	1.05774	0.0215164
570	1.0	0.691	0.421	0.788	0.701	0.51	0.185	0.477	0.175	0.081	0.194502	4.98724	0.116	3.62945	1.05608	0.0219074
580	1.0	0.735	0.478	0.867	0.717	0.511	0.149	0.485	0.219	0.111	2.14211	5.05144	1.088	3.63024	1.05294	0.0232839
590	1.0	0.716	0.437	0.874	0.689	0.455	0.112	0.448	0.194	0.126	0.274422	4.89713	0.204	3.52693	1.05701	0.0220785
600	1.0	0.617	0.392	0.828	0.732	0.533	0.073	0.452	0.267	0.157	0.359246	5.13907	0.204	3.68695	1.05448	0.0224338
610	1.0	0.573	0.471	0.828	0.721	0.399	0.036	0.506	0.223	0.113	-0.968241	5.02687	-0.52	3.63704	1.05592	0.0229746
620	1.0	0.555	0.503	0.864	0.738	0.379	0.017	0.538	0.117	0.044	-1.88662	5.09399	-0.98	3.58683	1.0542	0.0237747
630	1.0	0.567	0.526	0.908	0.754	0.396	0.014	0.621	0.116	0.036	-0.460438	4.30989	-0.248	3.10189	1.06022	0.0197555
640	0.997	0.531	0.453	0.891	0.817	0.423	0.029	0.625	0.122	0.026	-0.595915	4.1476	-0.344	3.03514	1.06056	0.0186102
650	0.994	0.631	0.425	0.949	0.865	0.356	0.022	0.64	0.128	0.021	0.206744	4.33804	0.124	3.14904	1.06035	0.0200717
660	0.991	0.572	0.399	0.963	0.809	0.311	0.023	0.612	0.155	0.022	-1.04919	4.47715	-0.572	3.18325	1.05851	0.0207391
670	1.0	0.589	0.441	0.972	0.799	0.339	0.032	0.647	0.154	0.041	0.0980708	4.39092	0.056	3.21021	1.06018	0.020597
680	1.0	0.728	0.415	0.924	0.823	0.367	0.055	0.591	0.141	0.025	0.541651	4.40123	0.276	3.23245	1.05955	0.0200758
