cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
10	0.548	0.498	0.51	0.525	0.518	0.513	0.473	0.444	0.519	0.48	0.206739	6.17771	0.112	4.47521	1.04965	0.0249932
20	0.521	0.604	0.445	0.555	0.46	0.474	0.429	0.418	0.595	0.487	-0.00838406	5.92513	-0.048	4.35104	1.05208	0.0249928
30	0.548	0.589	0.478	0.62	0.418	0.574	0.417	0.33	0.609	0.467	0.412447	6.04478	0.2	4.42166	1.04954	0.0243228
40	0.589	0.514	0.508	0.631	0.44	0.594	0.419	0.297	0.642	0.512	1.2719	5.91328	0.584	4.323	1.05084	0.0250666
50	0.632	0.581	0.485	0.615	0.387	0.711	0.425	0.25	0.583	0.557	1.99165	5.98494	0.904	4.36772	1.0493	0.0259433
60	0.625	0.664	0.47	0.668	0.392	0.72	0.341	0.259	0.53	0.467	1.23413	5.6759	0.544	4.15434	1.05079	0.0237871
70	0.607	0.543	0.485	0.672	0.289	0.724	0.388	0.212	0.496	0.448	-1.16823	5.9861	-0.544	4.32637	1.04965	0.0246888
80	0.639	0.539	0.542	0.702	0.364	0.774	0.341	0.22	0.466	0.491	0.549826	5.49905	0.312	4.05556	1.05434	0.0244683
90	0.688	0.487	0.548	0.753	0.444	0.688	0.379	0.191	0.455	0.525	1.18817	5.71415	0.632	4.18037	1.05245	0.0242496
100	0.665	0.462	0.521	0.769	0.404	0.666	0.406	0.169	0.47	0.508	0.172501	6.44122	0.16	4.64603	1.04764	0.0261745
110	0.693	0.349	0.527	0.763	0.427	0.609	0.394	0.147	0.469	0.611	-0.165982	5.80877	-0.044	4.223	1.05213	0.0245361
120	0.67	0.435	0.441	0.698	0.5	0.621	0.353	0.098	0.459	0.591	-0.932667	5.65481	-0.536	4.13799	1.05163	0.0245297
