cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
10	0.359	0.514	0.456	0.551	0.485	0.548	0.451	0.487	0.554	0.541	-0.673002	8.70389	-0.216	4.25459	1.03865	0.028388
20	0.325	0.496	0.443	0.631	0.37	0.511	0.476	0.44	0.631	0.521	-1.79025	8.60355	-0.624	4.24814	1.03902	0.0281453
30	0.341	0.428	0.468	0.552	0.405	0.524	0.508	0.473	0.61	0.573	-1.64899	8.92598	-0.472	4.40818	1.03764	0.028598
40	0.372	0.414	0.455	0.523	0.44	0.546	0.544	0.462	0.569	0.623	-0.468738	8.65075	-0.208	4.24745	1.04049	0.0290657
50	0.336	0.417	0.488	0.575	0.391	0.501	0.621	0.385	0.556	0.624	-1.27182	9.05706	-0.424	4.38574	1.03721	0.0287654
60	0.294	0.432	0.479	0.63	0.397	0.456	0.7	0.424	0.548	0.607	-0.501673	9.23352	-0.132	4.48093	1.03651	0.0288859
70	0.333	0.426	0.518	0.614	0.44	0.45	0.716	0.446	0.569	0.638	1.95044	8.96877	0.6	4.36326	1.03742	0.0290664
80	0.368	0.333	0.418	0.674	0.421	0.43	0.742	0.451	0.524	0.536	-1.39996	8.81281	-0.412	4.29548	1.03784	0.0288474
90	0.364	0.324	0.371	0.665	0.432	0.475	0.757	0.337	0.602	0.641	-0.056855	8.76799	-0.128	4.29564	1.03841	0.0287665
100	0.311	0.344	0.391	0.592	0.487	0.463	0.736	0.348	0.637	0.72	0.30699	8.79762	0.116	4.24058	1.0382	0.0281561
110	0.3	0.309	0.466	0.499	0.503	0.428	0.79	0.306	0.658	0.648	-1.2656	8.48151	-0.372	4.1318	1.03985	0.0285923
120	0.358	0.349	0.487	0.502	0.481	0.459	0.767	0.338	0.654	0.662	0.811882	8.80636	0.228	4.33701	1.03814	0.0283642
130	0.372	0.389	0.43	0.548	0.49	0.493	0.794	0.342	0.578	0.655	1.45327	8.99592	0.364	4.31843	1.03835	0.0290948
140	0.321	0.487	0.434	0.537	0.442	0.535	0.786	0.351	0.486	0.649	0.699719	8.6173	0.112	4.22838	1.03959	0.0282673
150	0.334	0.462	0.445	0.44	0.468	0.537	0.707	0.378	0.451	0.681	-1.12728	8.8493	-0.388	4.30517	1.03978	0.028979
160	0.247	0.381	0.474	0.462	0.549	0.603	0.816	0.391	0.338	0.708	-0.00732195	8.22471	-0.124	3.98301	1.04114	0.0282689
170	0.263	0.298	0.495	0.333	0.597	0.632	0.781	0.464	0.372	0.669	-1.305	8.53914	-0.384	4.12973	1.04107	0.0291499
180	0.24	0.338	0.523	0.358	0.57	0.705	0.693	0.522	0.342	0.639	-0.941565	8.56856	-0.28	4.31263	1.04044	0.0288308
190	0.195	0.328	0.494	0.344	0.566	0.63	0.72	0.628	0.348	0.692	-0.481693	8.2852	-0.22	4.08227	1.04104	0.0278688
200	0.183	0.3	0.425	0.354	0.587	0.701	0.678	0.583	0.325	0.664	-2.30704	8.57513	-0.8	4.21278	1.04043	0.0288078
