cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
10	0.516	0.47	0.569	0.519	0.495	0.456	0.44	0.457	0.514	0.491	-0.311267	4.67115	-0.292	4.59706	1.05746	0.0203012
20	0.549	0.494	0.626	0.529	0.56	0.441	0.447	0.475	0.524	0.503	0.624011	4.54507	0.592	4.3973	1.05902	0.021158
30	0.635	0.485	0.608	0.552	0.492	0.463	0.406	0.442	0.508	0.535	0.528292	4.58781	0.504	4.51606	1.05887	0.0208863
40	0.608	0.475	0.599	0.502	0.565	0.507	0.475	0.392	0.478	0.624	0.908446	4.35442	0.9	4.21254	1.05936	0.0197518
50	0.645	0.552	0.554	0.509	0.523	0.578	0.512	0.359	0.495	0.602	1.34182	4.63974	1.316	4.55342	1.05702	0.021501
60	0.556	0.536	0.625	0.422	0.562	0.57	0.46	0.351	0.437	0.564	0.30855	4.65284	0.332	4.6135	1.05806	0.0210755
70	0.614	0.588	0.572	0.382	0.473	0.626	0.484	0.381	0.429	0.6	0.61068	4.54435	0.596	4.50393	1.05933	0.0208182
80	0.648	0.579	0.505	0.387	0.434	0.613	0.536	0.378	0.398	0.5	-0.0528895	4.58127	-0.088	4.50965	1.05864	0.0205978
90	0.693	0.569	0.5	0.472	0.365	0.611	0.544	0.304	0.344	0.392	-0.852058	4.54315	-0.824	4.43987	1.05904	0.0207338
100	0.599	0.593	0.442	0.469	0.367	0.664	0.566	0.38	0.321	0.384	-0.841565	4.27506	-0.86	4.12874	1.05984	0.0195468
110	0.589	0.629	0.402	0.501	0.402	0.688	0.605	0.379	0.34	0.346	-0.417657	4.45352	-0.476	4.30564	1.05916	0.0200252
120	0.612	0.663	0.401	0.529	0.413	0.664	0.572	0.309	0.325	0.406	-0.409602	4.28801	-0.424	4.10633	1.06023	0.0196871
130	0.646	0.607	0.451	0.516	0.368	0.691	0.578	0.305	0.275	0.395	-0.595746	4.47436	-0.672	4.30645	1.05923	0.0207483
140	0.684	0.606	0.493	0.533	0.277	0.695	0.509	0.342	0.211	0.309	-1.27568	4.37846	-1.364	4.23975	1.05868	0.0207177
150	0.684	0.56	0.508	0.551	0.292	0.719	0.47	0.384	0.175	0.392	-1.056	4.36636	-1.06	4.22849	1.05873	0.0200926
160	0.702	0.587	0.495	0.526	0.266	0.767	0.53	0.403	0.239	0.333	-0.530884	4.3139	-0.608	4.23346	1.06047	0.0199688
170	0.724	0.584	0.415	0.529	0.286	0.829	0.575	0.375	0.189	0.291	-0.747311	4.3543	-0.812	4.24933	1.05942	0.0194053
180	0.728	0.57	0.531	0.486	0.193	0.872	0.614	0.396	0.185	0.311	-0.456737	4.16215	-0.456	3.98193	1.06092	0.0186746
190	0.706	0.618	0.525	0.475	0.168	0.877	0.559	0.382	0.171	0.302	-0.838933	4.25974	-0.868	4.1387	1.06016	0.0200573
200	0.705	0.678	0.561	0.416	0.18	0.893	0.545	0.437	0.062	0.318	-0.899486	3.8712	-0.82	3.7185	1.06255	0.0182147
210	0.706	0.648	0.62	0.451	0.177	0.874	0.397	0.58	0.057	0.372	-0.496974	4.18611	-0.472	4.00816	1.06113	0.0197051
220	0.735	0.643	0.604	0.511	0.292	0.872	0.417	0.593	0.046	0.353	0.243809	4.2794	0.264	4.07277	1.06069	0.019343
230	0.743	0.625	0.49	0.616	0.33	0.871	0.466	0.608	0.005	0.368	0.447703	3.92124	0.488	3.79878	1.06269	0.0183451
240	0.764	0.611	0.449	0.572	0.357	0.89	0.47	0.711	0.009	0.407	0.911402	3.90383	0.96	3.7248	1.06238	0.0182686
250	0.814	0.584	0.452	0.596	0.272	0.889	0.46	0.703	0.01	0.355	0.567683	3.87726	0.54	3.79066	1.0625	0.0176783
260	0.819	0.533	0.399	0.541	0.241	0.872	0.465	0.724	0.107	0.431	0.505335	4.14356	0.528	3.99112	1.06071	0.0185926
270	0.803	0.507	0.434	0.607	0.222	0.898	0.475	0.711	0.113	0.435	0.830606	3.94999	0.82	3.86231	1.06194	0.0183501
280	0.799	0.511	0.435	0.611	0.247	0.89	0.427	0.737	0.104	0.388	0.538698	4.25037	0.596	4.17128	1.06069	0.0196069
290	0.787	0.557	0.42	0.642	0.245	0.87	0.48	0.68	0.098	0.378	0.650234	3.99767	0.628	3.88172	1.06216	0.0184684
300	0.758	0.438	0.392	0.649	0.242	0.878	0.494	0.712	0.14	0.324	0.044029	4.28666	0.108	4.20091	1.06061	0.0195726
310	0.84	0.476	0.373	0.711	0.27	0.888	0.52	0.743	0.093	0.294	0.840145	3.87762	0.832	3.8316	1.0626	0.0184053
320	0.848	0.467	0.265	0.745	0.237	0.864	0.522	0.705	0.111	0.319	0.34779	3.84109	0.332	3.64037	1.06292	0.0173944
330	0.812	0.477	0.268	0.691	0.315	0.851	0.47	0.673	0.104	0.251	-0.286002	3.99765	-0.352	3.8285	1.06262	0.0183248
340	0.838	0.498	0.178	0.649	0.331	0.883	0.544	0.719	0.136	0.189	-0.112797	3.87404	-0.14	3.70727	1.06318	0.0177643
350	0.868	0.477	0.212	0.722	0.28	0.862	0.538	0.822	0.189	0.186	0.658703	3.80702	0.624	3.669	1.06308	0.0171415
360	0.912	0.464	0.211	0.766	0.242	0.827	0.502	0.836	0.187	0.191	0.526707	3.78528	0.552	3.66526	1.06378	0.0182135
370	0.949	0.447	0.259	0.682	0.236	0.869	0.47	0.851	0.138	0.178	0.385954	3.62438	0.316	3.4935	1.0642	0.0164035
380	0.957	0.419	0.25	0.71	0.233	0.884	0.391	0.908	0.116	0.153	0.063791	3.64571	0.084	3.46539	1.06462	0.0165156
390	0.937	0.461	0.189	0.681	0.269	0.934	0.409	0.945	0.14	0.145	0.450364	3.69672	0.44	3.53148	1.06388	0.0166764
400	0.923	0.459	0.139	0.726	0.317	0.936	0.446	0.946	0.103	0.12	0.449361	3.5055	0.46	3.35543	1.06524	0.015824
410	0.895	0.449	0.113	0.664	0.27	0.905	0.44	0.941	0.069	0.132	-0.440756	3.55713	-0.488	3.4213	1.06464	0.016204
420	0.953	0.433	0.052	0.725	0.306	0.89	0.45	0.939	0.063	0.119	-0.279255	3.30169	-0.28	3.15809	1.06653	0.0151657
430	0.958	0.503	0.05	0.722	0.36	0.901	0.411	0.959	0.077	0.088	0.177677	3.572	0.116	3.38725	1.06506	0.0164357
