cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
10	0.486	0.574	0.465	0.426	0.484	0.47	0.489	0.508	0.5	0.471	-1.72087	8.86659	-0.508	4.37404	1.03941	0.0291049
20	0.51	0.598	0.515	0.487	0.491	0.419	0.441	0.537	0.496	0.475	-0.416846	9.34963	-0.124	4.65661	1.03823	0.0289213
30	0.518	0.542	0.524	0.558	0.531	0.373	0.467	0.467	0.49	0.521	-0.0862591	8.62336	-0.036	4.36679	1.03936	0.0289212
40	0.549	0.57	0.432	0.625	0.574	0.37	0.448	0.482	0.521	0.421	-0.389411	8.53804	-0.032	4.28622	1.03941	0.0282397
50	0.566	0.533	0.41	0.643	0.596	0.405	0.473	0.531	0.441	0.471	0.792615	8.73547	0.276	4.32681	1.03866	0.0287963
60	0.477	0.629	0.462	0.614	0.539	0.422	0.547	0.531	0.414	0.488	1.51295	8.62328	0.492	4.26078	1.03832	0.0285748
70	0.49	0.726	0.458	0.67	0.487	0.312	0.525	0.501	0.353	0.584	1.26678	8.52129	0.424	4.32871	1.03942	0.028404
80	0.542	0.756	0.445	0.656	0.54	0.27	0.492	0.519	0.322	0.453	0.09206	8.37915	-0.02	4.05073	1.03969	0.0283843
90	0.598	0.768	0.41	0.671	0.545	0.268	0.523	0.519	0.334	0.47	1.26824	8.74374	0.424	4.27841	1.03748	0.0283415
100	0.551	0.795	0.399	0.655	0.502	0.301	0.453	0.599	0.282	0.423	-0.287863	8.27052	-0.16	4.12704	1.04109	0.0288803
110	0.558	0.872	0.359	0.669	0.48	0.347	0.436	0.555	0.295	0.414	-0.273858	8.68341	-0.06	4.24741	1.03668	0.0276312
120	0.587	0.879	0.394	0.634	0.561	0.307	0.479	0.576	0.23	0.471	1.62926	8.18411	0.472	4.05192	1.03973	0.0283408
130	0.483	0.852	0.301	0.666	0.575	0.269	0.47	0.589	0.247	0.503	-0.656293	8.63506	-0.18	4.26098	1.03885	0.028104
140	0.364	0.918	0.297	0.658	0.535	0.191	0.456	0.635	0.277	0.509	-2.389	8.28139	-0.64	4.08605	1.03704	0.0272384
150	0.324	0.915	0.321	0.663	0.535	0.179	0.417	0.694	0.265	0.567	-1.61474	8.55331	-0.48	4.1872	1.03875	0.0288596
160	0.323	0.93	0.335	0.662	0.51	0.172	0.405	0.731	0.244	0.597	-1.31192	8.01611	-0.364	3.95814	1.04213	0.0282724
170	0.334	0.956	0.35	0.615	0.453	0.162	0.353	0.733	0.258	0.431	-4.80127	7.81249	-1.42	3.85608	1.03603	0.0285121
180	0.323	0.946	0.258	0.672	0.518	0.198	0.346	0.69	0.246	0.466	-4.74139	7.8182	-1.348	3.86118	1.0367	0.0288981
190	0.409	0.932	0.276	0.734	0.486	0.178	0.361	0.655	0.228	0.449	-3.79209	8.16677	-1.168	3.9531	1.03878	0.028558
200	0.413	0.938	0.223	0.787	0.447	0.142	0.394	0.671	0.269	0.465	-3.224	7.97595	-1.004	3.88925	1.03882	0.0282832
210	0.349	0.972	0.22	0.826	0.573	0.103	0.402	0.701	0.295	0.41	-1.89554	7.49654	-0.596	3.72889	1.04199	0.0281453
220	0.352	0.976	0.237	0.813	0.53	0.124	0.399	0.705	0.278	0.383	-2.7065	7.40422	-0.812	3.63305	1.04229	0.0280425
230	0.26	0.988	0.198	0.865	0.553	0.095	0.374	0.759	0.333	0.399	-2.38461	7.58612	-0.704	3.70673	1.04133	0.0274677
240	0.212	0.989	0.252	0.88	0.483	0.066	0.389	0.787	0.445	0.421	-0.997326	7.02883	-0.304	3.38859	1.04641	0.0277257
250	0.207	0.998	0.286	0.879	0.492	0.088	0.349	0.758	0.52	0.399	-0.2904	7.40374	-0.096	3.70543	1.0452	0.0273225
260	0.184	0.997	0.318	0.889	0.424	0.045	0.285	0.738	0.54	0.368	-2.86904	7.12093	-0.848	3.43752	1.04358	0.0286082
270	0.18	0.996	0.271	0.891	0.44	0.015	0.286	0.775	0.673	0.403	-0.792804	6.85537	-0.28	3.42594	1.04685	0.0265162
280	0.14	0.99	0.354	0.918	0.431	0.018	0.254	0.709	0.7	0.484	-0.155422	7.0605	-0.008	3.46756	1.04549	0.0270226
290	0.098	0.984	0.279	0.925	0.388	0.001	0.299	0.735	0.67	0.507	-1.21133	7.17334	-0.456	3.42572	1.04526	0.0271314
300	0.089	0.995	0.288	0.941	0.449	0.0	0.278	0.696	0.656	0.615	0.00500501	7.33369	0.028	3.53726	1.04539	0.0271693
310	0.145	0.999	0.325	0.973	0.37	0.0	0.212	0.744	0.592	0.603	-0.584029	6.5484	-0.148	3.1429	1.04825	0.0257831
320	0.119	1.0	0.308	0.963	0.432	0.0	0.167	0.684	0.631	0.616	-1.23444	7.17867	-0.32	3.45274	1.04438	0.0267906
330	0.131	1.0	0.386	0.979	0.442	0.0	0.172	0.706	0.591	0.626	0.447225	6.92285	0.132	3.39848	1.04629	0.026745
340	0.062	1.0	0.35	0.978	0.446	0.0	0.203	0.733	0.623	0.526	-1.23054	6.71551	-0.316	3.2805	1.04802	0.0270949
350	0.046	1.0	0.29	0.979	0.469	0.0	0.24	0.666	0.585	0.592	-1.88774	6.6356	-0.532	3.24747	1.04577	0.0268312
360	0.048	1.0	0.305	0.953	0.498	0.0	0.227	0.656	0.636	0.557	-1.76884	6.48418	-0.48	3.2122	1.04691	0.0258052
370	0.09	1.0	0.24	0.988	0.476	0.0	0.17	0.61	0.734	0.534	-2.3122	6.64004	-0.632	3.33088	1.04552	0.0266879
380	0.077	1.0	0.226	0.986	0.509	0.0	0.207	0.66	0.76	0.51	-0.942204	6.90167	-0.26	3.30488	1.04559	0.0266789
390	0.126	1.0	0.193	0.989	0.529	0.0	0.216	0.621	0.724	0.538	-0.755657	7.39041	-0.256	3.5496	1.04435	0.0273328
400	0.105	1.0	0.171	0.984	0.575	0.0	0.201	0.636	0.728	0.576	-0.251647	7.03286	-0.096	3.45001	1.04623	0.0270736
410	0.12	1.0	0.207	0.984	0.589	0.0	0.178	0.685	0.727	0.533	0.32171	6.93947	0.092	3.40687	1.04783	0.0268546
420	0.166	1.0	0.211	0.997	0.541	0.0	0.149	0.667	0.722	0.601	0.735818	6.66472	0.216	3.2159	1.04709	0.0263516
