cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
10	0.585	0.589	0.542	0.427	0.487	0.57	0.554	0.502	0.525	0.509	2.43631	6.2617	1.16	4.47823	1.04811	0.0264512
20	0.58	0.639	0.539	0.433	0.421	0.626	0.494	0.449	0.48	0.523	1.25665	6.23751	0.736	4.46253	1.04843	0.0255736
30	0.567	0.621	0.477	0.479	0.468	0.611	0.462	0.41	0.455	0.429	-0.100476	5.57822	-0.084	3.98204	1.0536	0.0246416
40	0.45	0.629	0.471	0.444	0.53	0.548	0.528	0.319	0.42	0.387	-2.12968	5.95436	-1.096	4.35117	1.04973	0.0256347
50	0.46	0.708	0.512	0.436	0.542	0.564	0.493	0.322	0.47	0.406	-0.733852	6.28255	-0.348	4.50505	1.04968	0.025346
60	0.555	0.783	0.463	0.373	0.565	0.576	0.488	0.342	0.466	0.379	-0.110713	5.89691	-0.04	4.27492	1.05201	0.0245954
70	0.534	0.728	0.44	0.307	0.566	0.494	0.497	0.403	0.483	0.427	-1.05411	6.08026	-0.484	4.3492	1.04994	0.0258544
80	0.537	0.745	0.408	0.36	0.493	0.502	0.508	0.411	0.415	0.384	-1.98885	6.07835	-0.948	4.40501	1.04884	0.0252846
90	0.592	0.761	0.407	0.402	0.592	0.549	0.514	0.427	0.379	0.408	0.31049	5.89898	0.124	4.24035	1.05124	0.0245826
100	0.632	0.776	0.376	0.426	0.599	0.492	0.562	0.475	0.39	0.318	0.495047	5.71803	0.184	4.26926	1.05246	0.0242568
110	0.591	0.79	0.33	0.485	0.618	0.497	0.563	0.534	0.368	0.339	0.895068	6.00241	0.46	4.3111	1.05054	0.0250116
120	0.534	0.683	0.366	0.505	0.57	0.404	0.573	0.532	0.374	0.431	-0.154746	5.7542	-0.112	4.1615	1.05182	0.0242515
130	0.517	0.739	0.398	0.497	0.586	0.482	0.553	0.52	0.313	0.47	0.666795	5.83607	0.3	4.19156	1.05138	0.0248821
140	0.558	0.69	0.417	0.52	0.698	0.504	0.526	0.472	0.222	0.59	1.6293	6.1685	0.788	4.44912	1.0493	0.025582
150	0.545	0.672	0.453	0.524	0.705	0.521	0.397	0.477	0.224	0.588	0.871046	5.98839	0.424	4.30829	1.05124	0.0252887
160	0.48	0.647	0.466	0.514	0.662	0.563	0.372	0.468	0.207	0.607	-0.0351298	6.27264	-0.056	4.51016	1.04839	0.0254625
170	0.548	0.63	0.457	0.502	0.709	0.553	0.355	0.531	0.253	0.594	1.14508	6.22041	0.528	4.51686	1.04944	0.0258456
180	0.559	0.625	0.447	0.467	0.771	0.475	0.401	0.491	0.262	0.608	0.890049	5.66657	0.424	4.11997	1.05194	0.0240383
190	0.57	0.546	0.477	0.407	0.753	0.409	0.382	0.514	0.223	0.657	-0.376011	5.85293	-0.248	4.32573	1.05244	0.02465
200	0.563	0.592	0.458	0.457	0.783	0.4	0.331	0.593	0.204	0.615	-0.0619123	5.94356	-0.016	4.25063	1.0509	0.0247225
210	0.579	0.64	0.497	0.403	0.79	0.42	0.296	0.623	0.244	0.639	0.916334	5.40589	0.524	3.91767	1.05372	0.0234939
220	0.532	0.684	0.538	0.365	0.781	0.464	0.362	0.646	0.245	0.715	2.63861	5.7923	1.328	4.17796	1.04907	0.0255874
230	0.528	0.689	0.5	0.404	0.79	0.543	0.391	0.619	0.234	0.65	2.8412	5.6462	1.392	4.20687	1.04873	0.0256052
240	0.572	0.696	0.448	0.358	0.776	0.525	0.369	0.528	0.183	0.641	0.774086	5.49318	0.384	3.99756	1.05323	0.0238176
250	0.59	0.673	0.422	0.412	0.684	0.486	0.328	0.551	0.213	0.7	0.315113	6.05314	0.236	4.35686	1.0501	0.0254182
260	0.585	0.617	0.413	0.462	0.717	0.514	0.281	0.586	0.161	0.769	0.8613	5.67037	0.42	4.03288	1.05232	0.0240181
270	0.635	0.695	0.471	0.46	0.655	0.444	0.308	0.667	0.095	0.779	1.62407	5.93411	0.836	4.29348	1.04923	0.0250988
280	0.666	0.695	0.474	0.451	0.621	0.41	0.309	0.674	0.06	0.747	0.925605	5.63535	0.428	4.01211	1.05155	0.024063
290	0.69	0.697	0.413	0.455	0.58	0.361	0.337	0.678	0.1	0.751	0.520954	5.85233	0.248	4.14014	1.05101	0.0243577
300	0.7	0.618	0.39	0.412	0.496	0.358	0.267	0.621	0.096	0.806	-1.81776	5.40358	-0.944	3.89708	1.05267	0.0243952
310	0.824	0.612	0.355	0.518	0.424	0.303	0.219	0.67	0.086	0.806	-1.58702	5.28362	-0.732	3.84053	1.05377	0.023658
320	0.824	0.649	0.39	0.464	0.471	0.266	0.222	0.638	0.116	0.847	-0.896794	5.34534	-0.452	3.83577	1.05389	0.0235052
330	0.798	0.705	0.417	0.437	0.45	0.257	0.235	0.678	0.09	0.876	-0.449577	5.26175	-0.228	3.79906	1.0546	0.0233108
340	0.815	0.726	0.405	0.415	0.325	0.278	0.23	0.623	0.177	0.857	-1.14751	5.78734	-0.596	4.08585	1.05152	0.0243577
350	0.852	0.8	0.397	0.387	0.374	0.258	0.219	0.673	0.227	0.872	0.512935	5.34713	0.236	3.82172	1.05425	0.0235406
360	0.85	0.777	0.38	0.369	0.33	0.254	0.244	0.641	0.19	0.913	-0.292391	4.83511	-0.208	3.4821	1.05701	0.0214383
370	0.839	0.698	0.351	0.404	0.379	0.287	0.305	0.714	0.222	0.939	1.06813	5.42365	0.552	3.89842	1.05296	0.0238615
380	0.823	0.694	0.36	0.476	0.348	0.274	0.391	0.676	0.224	0.963	1.83611	5.13981	0.916	3.7391	1.05435	0.0237373
390	0.791	0.713	0.32	0.542	0.313	0.294	0.395	0.709	0.219	0.969	2.25163	5.29637	1.06	3.83063	1.0509	0.0238941
