cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
10	0.481	0.512	0.465	0.495	0.457	0.548	0.396	0.48	0.465	0.592	-1.74926	9.26773	-0.436	4.46876	1.03751	0.0284935
20	0.526	0.458	0.533	0.509	0.443	0.566	0.469	0.443	0.458	0.679	0.965488	9.29106	0.336	4.48546	1.03797	0.0292522
30	0.561	0.488	0.535	0.544	0.326	0.515	0.483	0.402	0.435	0.694	-0.461673	8.54494	-0.068	4.20937	1.04054	0.0290758
40	0.601	0.438	0.404	0.501	0.301	0.552	0.541	0.312	0.416	0.724	-3.10284	8.77495	-0.84	4.20687	1.03769	0.0290098
50	0.533	0.397	0.492	0.513	0.282	0.561	0.547	0.292	0.453	0.691	-3.3423	8.76934	-0.956	4.29639	1.03873	0.028965
60	0.514	0.343	0.487	0.449	0.261	0.6	0.547	0.333	0.372	0.692	-5.0592	8.9193	-1.608	4.3594	1.03463	0.0289081
70	0.536	0.279	0.496	0.399	0.194	0.587	0.621	0.239	0.411	0.76	-6.48348	8.13474	-1.912	3.97893	1.0329	0.0287008
80	0.551	0.341	0.533	0.405	0.184	0.644	0.64	0.211	0.41	0.732	-4.43911	8.68943	-1.396	4.20459	1.03501	0.0286142
90	0.547	0.392	0.468	0.468	0.145	0.682	0.637	0.246	0.482	0.689	-3.15354	8.47416	-0.976	4.12522	1.03827	0.0280471
100	0.491	0.411	0.46	0.41	0.135	0.678	0.619	0.192	0.518	0.724	-4.62861	8.12696	-1.448	3.96367	1.03726	0.028979
110	0.586	0.385	0.476	0.364	0.09	0.682	0.719	0.163	0.523	0.769	-3.17245	8.11107	-0.972	3.94644	1.04022	0.0287021
120	0.659	0.452	0.516	0.443	0.055	0.635	0.684	0.117	0.542	0.75	-1.92321	8.00165	-0.588	3.93513	1.04153	0.0288999
130	0.618	0.497	0.533	0.532	0.069	0.665	0.687	0.213	0.592	0.756	2.27255	7.89622	0.648	3.86082	1.04043	0.0277519
140	0.493	0.447	0.523	0.48	0.111	0.659	0.711	0.177	0.651	0.735	0.0701398	8.15291	-0.052	3.99866	1.04266	0.0284058
150	0.382	0.485	0.511	0.583	0.098	0.642	0.717	0.243	0.589	0.748	-0.0606741	8.5817	-0.008	4.07936	1.04097	0.0285271
160	0.401	0.493	0.408	0.516	0.105	0.661	0.727	0.224	0.662	0.717	-1.16164	8.83431	-0.344	4.21012	1.04104	0.0293348
170	0.366	0.39	0.376	0.517	0.122	0.735	0.7	0.192	0.66	0.769	-2.36054	8.14595	-0.692	4.02312	1.04161	0.0278885
180	0.361	0.456	0.423	0.514	0.147	0.74	0.658	0.174	0.628	0.853	-0.607031	8.61016	-0.184	4.11242	1.03847	0.0283919
190	0.47	0.461	0.416	0.548	0.191	0.77	0.624	0.106	0.65	0.872	1.27976	8.88714	0.432	4.24564	1.03729	0.0281284
200	0.456	0.402	0.441	0.545	0.179	0.786	0.647	0.147	0.627	0.828	0.605785	8.01153	0.232	3.82511	1.04263	0.0284788
210	0.35	0.325	0.423	0.5	0.149	0.838	0.713	0.085	0.613	0.771	-3.11295	7.94397	-0.932	3.87833	1.03845	0.0278722
220	0.368	0.279	0.489	0.528	0.118	0.875	0.746	0.045	0.637	0.815	-1.39795	7.5933	-0.4	3.68281	1.04333	0.0278091
230	0.394	0.32	0.556	0.523	0.12	0.898	0.77	0.026	0.663	0.837	1.47741	7.66425	0.428	3.7305	1.04349	0.028242
240	0.345	0.285	0.568	0.444	0.16	0.885	0.789	0.016	0.674	0.85	0.191869	7.51481	0.064	3.64506	1.04414	0.0275058
250	0.341	0.162	0.583	0.436	0.151	0.862	0.841	0.001	0.685	0.904	-0.435821	7.64273	-0.136	3.61215	1.04345	0.0277056
260	0.324	0.154	0.557	0.408	0.119	0.844	0.819	0.0	0.689	0.931	-2.39494	7.16982	-0.62	3.49858	1.04535	0.0275758
270	0.355	0.11	0.593	0.361	0.095	0.817	0.843	0.0	0.727	0.911	-2.5667	6.94428	-0.752	3.37064	1.04451	0.0272835
280	0.394	0.103	0.579	0.357	0.061	0.774	0.878	0.0	0.765	0.92	-2.04084	7.56013	-0.676	3.51792	1.04342	0.0279017
290	0.402	0.073	0.518	0.364	0.072	0.852	0.896	0.0	0.766	0.913	-1.96879	6.84313	-0.576	3.2263	1.04632	0.0278821
300	0.345	0.063	0.53	0.374	0.106	0.843	0.927	0.0	0.772	0.929	-1.64044	7.10774	-0.444	3.324	1.04534	0.0268917
310	0.341	0.041	0.559	0.464	0.086	0.865	0.959	0.0	0.843	0.934	1.36256	6.56627	0.368	3.1668	1.04816	0.0266166
