cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
10	0.501	0.502	0.513	0.522	0.519	0.534	0.447	0.601	0.457	0.451	0.251133	4.51436	0.188	4.37389	1.05928	0.0208299
20	0.498	0.543	0.555	0.553	0.432	0.526	0.395	0.513	0.51	0.47	-0.10065	4.5439	-0.02	4.30589	1.05885	0.0201574
30	0.594	0.541	0.551	0.585	0.365	0.568	0.299	0.575	0.564	0.494	0.616337	4.72915	0.544	4.55737	1.05815	0.0218597
40	0.611	0.547	0.588	0.561	0.357	0.585	0.241	0.61	0.552	0.453	0.451044	4.20914	0.42	4.04281	1.06074	0.0191194
50	0.594	0.582	0.451	0.501	0.364	0.535	0.293	0.723	0.486	0.508	0.119438	4.44941	0.148	4.2716	1.05991	0.0205028
60	0.713	0.61	0.411	0.488	0.4	0.589	0.299	0.744	0.512	0.508	1.27798	4.46235	1.096	4.38237	1.05826	0.020862
70	0.709	0.56	0.413	0.492	0.37	0.578	0.318	0.745	0.473	0.537	0.841753	4.61953	0.78	4.43429	1.05739	0.0205103
80	0.695	0.531	0.419	0.517	0.381	0.718	0.416	0.651	0.415	0.454	0.895713	4.64971	0.788	4.43649	1.05741	0.0213722
90	0.666	0.592	0.37	0.513	0.429	0.703	0.406	0.621	0.489	0.479	1.17284	4.45785	1.072	4.25476	1.05851	0.0209908
100	0.677	0.522	0.367	0.589	0.374	0.591	0.374	0.588	0.396	0.483	-0.208686	4.53933	-0.156	4.29938	1.05876	0.0202873
110	0.687	0.541	0.323	0.67	0.389	0.634	0.373	0.607	0.414	0.49	0.599879	4.44129	0.512	4.26876	1.05938	0.0204112
120	0.769	0.534	0.38	0.675	0.349	0.687	0.396	0.624	0.428	0.414	1.15456	4.43382	1.024	4.29842	1.05896	0.0209166
130	0.768	0.499	0.329	0.758	0.405	0.631	0.36	0.662	0.51	0.441	1.62066	4.26176	1.452	4.0867	1.05866	0.0201954
140	0.772	0.473	0.33	0.79	0.351	0.676	0.36	0.685	0.474	0.391	1.24999	4.2945	1.208	4.12587	1.0593	0.0200401
