cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
10	0.558	0.47	0.545	0.491	0.445	0.487	0.486	0.509	0.429	0.512	-0.752317	8.80166	-0.272	4.37954	1.03877	0.0288829
20	0.556	0.56	0.521	0.479	0.354	0.581	0.52	0.555	0.378	0.502	0.118536	8.38166	0.024	4.09891	1.04236	0.0284395
30	0.48	0.496	0.525	0.53	0.285	0.585	0.57	0.564	0.386	0.509	-0.837905	8.84929	-0.28	4.1805	1.03821	0.0285158
40	0.546	0.479	0.442	0.585	0.292	0.577	0.576	0.568	0.416	0.456	-0.773128	8.59675	-0.252	4.24223	1.04063	0.0290378
50	0.428	0.547	0.509	0.613	0.275	0.557	0.616	0.553	0.407	0.495	-0.327804	8.50727	0.0	4.14178	1.04011	0.0280594
60	0.368	0.598	0.502	0.585	0.364	0.553	0.528	0.577	0.362	0.589	0.398693	8.61807	0.104	4.13659	1.04003	0.0281648
70	0.347	0.595	0.487	0.619	0.372	0.544	0.52	0.624	0.422	0.544	1.20304	9.60369	0.296	4.6943	1.03605	0.0292239
80	0.371	0.659	0.527	0.613	0.351	0.489	0.509	0.681	0.376	0.562	1.67131	8.6308	0.552	4.22978	1.04014	0.0284801
90	0.314	0.617	0.527	0.608	0.318	0.54	0.493	0.719	0.347	0.579	0.455415	8.93726	0.248	4.36814	1.03853	0.0285364
100	0.338	0.578	0.521	0.643	0.229	0.571	0.469	0.692	0.322	0.583	-0.934009	8.983	-0.216	4.42997	1.03943	0.0288928
110	0.394	0.58	0.415	0.628	0.34	0.516	0.448	0.752	0.365	0.585	0.392032	9.49106	0.092	4.6002	1.03696	0.0288699
120	0.404	0.487	0.451	0.626	0.412	0.527	0.452	0.728	0.362	0.599	0.276181	9.38636	0.192	4.50641	1.03588	0.0287851
130	0.398	0.507	0.529	0.586	0.425	0.555	0.441	0.752	0.407	0.582	2.57879	8.78814	0.728	4.23531	1.03739	0.0291237
140	0.354	0.455	0.507	0.664	0.485	0.503	0.554	0.753	0.421	0.564	3.68472	8.98911	1.04	4.43054	1.03778	0.0297266
150	0.382	0.476	0.463	0.665	0.446	0.407	0.583	0.742	0.427	0.529	1.60425	9.07686	0.48	4.48842	1.03799	0.0282192
160	0.361	0.468	0.491	0.636	0.393	0.455	0.582	0.817	0.361	0.527	1.19739	8.55508	0.364	4.22839	1.0387	0.0287577
170	0.375	0.47	0.496	0.679	0.404	0.411	0.646	0.777	0.276	0.509	0.626091	8.75577	0.172	4.34698	1.03916	0.0286994
180	0.413	0.431	0.444	0.648	0.435	0.418	0.577	0.823	0.293	0.569	0.648228	8.86505	0.204	4.34559	1.039	0.0284132
190	0.406	0.473	0.442	0.672	0.449	0.413	0.544	0.839	0.265	0.572	1.00655	8.85951	0.3	4.29358	1.03854	0.0283343
200	0.47	0.431	0.461	0.616	0.554	0.43	0.588	0.821	0.218	0.521	1.34838	8.72762	0.44	4.34559	1.03776	0.0277692
210	0.463	0.344	0.35	0.523	0.591	0.385	0.577	0.869	0.269	0.51	-1.41013	8.70564	-0.476	4.2343	1.03787	0.0285223
220	0.457	0.291	0.397	0.46	0.583	0.339	0.608	0.931	0.244	0.574	-1.88722	8.37143	-0.464	3.99508	1.03952	0.0282695
230	0.469	0.335	0.379	0.519	0.494	0.384	0.633	0.951	0.273	0.62	0.806329	8.11174	0.228	3.99248	1.04196	0.0281966
240	0.599	0.296	0.306	0.369	0.5	0.362	0.648	0.947	0.349	0.656	0.21615	8.39957	0.128	4.09306	1.03967	0.0284563
250	0.736	0.318	0.289	0.364	0.516	0.378	0.651	0.917	0.415	0.688	3.3212	8.04644	1.088	3.90881	1.03941	0.0282488
260	0.702	0.36	0.283	0.414	0.464	0.27	0.596	0.918	0.384	0.697	1.22983	7.93978	0.352	3.84938	1.0426	0.0285363
270	0.684	0.317	0.316	0.486	0.49	0.24	0.55	0.895	0.542	0.658	2.36993	8.61955	0.712	4.17323	1.03867	0.02892
280	0.666	0.296	0.341	0.488	0.493	0.201	0.64	0.878	0.617	0.66	3.61898	8.74973	1.12	4.22911	1.03636	0.0280933
290	0.598	0.271	0.301	0.581	0.49	0.223	0.654	0.839	0.593	0.55	1.29409	8.90196	0.4	4.34393	1.03784	0.0281284
300	0.594	0.23	0.283	0.556	0.498	0.207	0.772	0.891	0.495	0.54	0.944867	8.27263	0.264	3.94073	1.04286	0.0291249
310	0.612	0.126	0.308	0.516	0.457	0.142	0.799	0.885	0.533	0.544	-0.745683	8.45427	-0.312	4.06346	1.04025	0.0285023
320	0.563	0.155	0.343	0.567	0.401	0.16	0.84	0.867	0.535	0.648	1.51686	7.78592	0.316	3.7288	1.04313	0.0284952
330	0.647	0.12	0.35	0.504	0.442	0.135	0.843	0.942	0.558	0.622	2.12482	7.81992	0.652	3.85703	1.0409	0.027759
340	0.643	0.192	0.322	0.453	0.413	0.083	0.799	0.961	0.543	0.528	-0.802572	7.45389	-0.252	3.58472	1.04406	0.02689
350	0.658	0.2	0.377	0.445	0.409	0.053	0.832	0.978	0.577	0.548	1.10262	7.57246	0.308	3.73591	1.04473	0.0281403
360	0.584	0.188	0.359	0.436	0.376	0.031	0.786	0.991	0.598	0.565	-1.03664	7.75333	-0.344	3.68848	1.04263	0.0275011
370	0.542	0.135	0.372	0.434	0.343	0.053	0.831	0.995	0.616	0.468	-2.78637	7.64573	-0.844	3.74964	1.04071	0.0281487
380	0.513	0.15	0.327	0.52	0.27	0.083	0.874	1.0	0.61	0.467	-2.65236	7.88676	-0.744	3.75909	1.04009	0.028179
390	0.509	0.224	0.339	0.482	0.221	0.094	0.899	1.0	0.655	0.489	-0.863727	7.59429	-0.352	3.56616	1.04323	0.0279847
400	0.559	0.308	0.309	0.391	0.229	0.117	0.898	1.0	0.633	0.618	1.23185	7.57416	0.248	3.63496	1.04522	0.0278205
410	0.516	0.37	0.295	0.356	0.3	0.067	0.928	1.0	0.607	0.678	1.8707	7.80897	0.468	3.73857	1.04215	0.0279938
420	0.467	0.328	0.271	0.313	0.365	0.051	0.902	1.0	0.647	0.734	1.19591	7.59896	0.312	3.66299	1.04426	0.0279391
430	0.417	0.301	0.268	0.303	0.41	0.06	0.924	1.0	0.581	0.806	0.961581	7.23048	0.28	3.49772	1.04281	0.026491
440	0.437	0.344	0.313	0.336	0.371	0.09	0.881	1.0	0.575	0.789	1.65755	7.61328	0.544	3.61361	1.04254	0.0276234
450	0.466	0.332	0.268	0.386	0.315	0.114	0.802	1.0	0.69	0.804	2.31697	7.65145	0.708	3.68536	1.04194	0.0279811
460	0.421	0.392	0.276	0.404	0.293	0.151	0.84	1.0	0.718	0.795	3.95056	7.51129	1.16	3.61892	1.04012	0.0285736
470	0.394	0.379	0.208	0.396	0.246	0.094	0.822	1.0	0.726	0.837	1.54343	7.53321	0.408	3.60715	1.04173	0.0274426
480	0.391	0.296	0.211	0.313	0.245	0.121	0.854	1.0	0.726	0.855	0.442954	7.2094	0.048	3.39481	1.04533	0.0277463
490	0.388	0.271	0.24	0.322	0.231	0.167	0.848	1.0	0.79	0.891	2.06687	7.42234	0.592	3.54778	1.04182	0.0271533
500	0.462	0.263	0.235	0.3	0.177	0.188	0.846	1.0	0.808	0.844	1.85293	7.52946	0.492	3.63102	1.04324	0.0282403
510	0.465	0.223	0.237	0.3	0.194	0.153	0.81	1.0	0.812	0.871	0.959057	7.61975	0.26	3.62639	1.04323	0.0277327
520	0.535	0.157	0.237	0.312	0.237	0.17	0.815	1.0	0.835	0.851	1.98557	7.16183	0.596	3.41234	1.0464	0.0279519
530	0.465	0.138	0.188	0.342	0.22	0.185	0.788	1.0	0.845	0.877	0.968609	7.19999	0.192	3.40622	1.04349	0.0269245
540	0.527	0.17	0.126	0.364	0.245	0.181	0.777	1.0	0.841	0.884	1.54928	6.86647	0.46	3.30731	1.04728	0.0265887
550	0.481	0.189	0.111	0.433	0.16	0.123	0.788	1.0	0.81	0.863	-0.458527	6.95059	-0.168	3.36011	1.04662	0.0269555
560	0.515	0.122	0.121	0.512	0.145	0.134	0.813	1.0	0.818	0.922	1.55137	6.27775	0.408	3.03776	1.04866	0.0258338
570	0.483	0.113	0.081	0.541	0.113	0.132	0.731	1.0	0.838	0.951	-0.295642	6.48552	-0.068	3.14821	1.04925	0.0265809
580	0.554	0.127	0.086	0.527	0.059	0.145	0.8	1.0	0.893	0.955	1.8148	6.53893	0.584	3.14176	1.04709	0.0263565
590	0.527	0.112	0.029	0.473	0.064	0.126	0.818	1.0	0.903	0.948	0.0096356	6.4199	0.0	3.04146	1.04878	0.0258421
600	0.534	0.109	0.016	0.405	0.013	0.123	0.837	1.0	0.88	0.93	-1.83464	6.39136	-0.612	2.98316	1.04847	0.0270171
610	0.501	0.081	0.012	0.434	0.004	0.078	0.864	1.0	0.899	0.9	-2.99314	5.83624	-0.908	2.71261	1.04767	0.0261098
620	0.495	0.069	0.005	0.443	0.0	0.103	0.847	1.0	0.981	0.932	-1.70049	5.54185	-0.5	2.62217	1.05163	0.0241476
630	0.459	0.036	0.011	0.451	0.0	0.077	0.821	1.0	0.999	0.948	-2.52584	5.68339	-0.792	2.52854	1.0486	0.0249118
640	0.437	0.047	0.006	0.457	0.0	0.104	0.794	1.0	1.0	0.946	-2.51305	5.74161	-0.836	2.72101	1.04941	0.025615
650	0.469	0.006	0.001	0.477	0.0	0.088	0.809	1.0	1.0	0.976	-2.23	5.26808	-0.696	2.50602	1.0515	0.0239874
660	0.403	0.002	0.002	0.421	0.0	0.069	0.863	1.0	1.0	0.982	-3.13917	4.84245	-1.032	2.3259	1.05158	0.0248172
670	0.455	0.0	0.0	0.512	0.0	0.037	0.852	1.0	1.0	0.988	-2.21238	4.94603	-0.624	2.28847	1.05317	0.0230818
680	0.446	0.0	0.0	0.502	0.0	0.015	0.912	1.0	1.0	0.992	-2.08019	4.81152	-0.532	2.12179	1.05496	0.0229773
690	0.461	0.0	0.0	0.531	0.0	0.003	0.886	1.0	1.0	0.995	-1.55239	4.60297	-0.496	2.15482	1.05744	0.0220317
700	0.455	0.0	0.0	0.578	0.0	0.0	0.886	1.0	1.0	0.996	-1.27279	4.62113	-0.34	2.11598	1.05758	0.0213727
710	0.464	0.0	0.0	0.606	0.0	0.0	0.897	1.0	1.0	1.0	-0.384194	4.94499	-0.132	2.14658	1.05617	0.0216593
720	0.48	0.0	0.0	0.593	0.0	0.0	0.913	1.0	1.0	1.0	-0.200891	4.78271	-0.056	2.24297	1.05714	0.0207735
730	0.427	0.0	0.0	0.648	0.0	0.0	0.882	1.0	1.0	1.0	-0.734701	4.54415	-0.172	2.08689	1.05868	0.0211638
740	0.363	0.0	0.0	0.62	0.0	0.0	0.892	1.0	1.0	1.0	-1.93854	4.66115	-0.5	2.08775	1.0563	0.0227231
750	0.368	0.0	0.0	0.669	0.0	0.0	0.861	1.0	1.0	1.0	-1.19994	4.68692	-0.408	2.18428	1.05756	0.0222121
760	0.441	0.0	0.0	0.638	0.0	0.0	0.821	1.0	1.0	1.0	-1.34674	5.1	-0.4	2.25792	1.05386	0.0226621
770	0.447	0.0	0.0	0.711	0.0	0.0	0.903	1.0	1.0	1.0	0.84228	4.42529	0.244	2.09505	1.05907	0.0204638
780	0.393	0.0	0.0	0.737	0.0	0.0	0.866	1.0	1.0	1.0	-0.354478	4.63251	-0.016	2.15988	1.0584	0.021283
