cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
10	0.463	0.494	0.478	0.481	0.565	0.468	0.446	0.535	0.553	0.511	-0.0251959	5.8731	-0.024	4.29562	1.05114	0.0249889
20	0.461	0.472	0.438	0.504	0.553	0.554	0.457	0.538	0.5	0.544	0.0586985	5.79455	0.084	4.23187	1.05194	0.0238996
30	0.476	0.409	0.469	0.513	0.609	0.55	0.439	0.52	0.489	0.494	-0.299166	6.30335	-0.128	4.54411	1.04887	0.0253369
40	0.477	0.377	0.506	0.476	0.609	0.523	0.421	0.518	0.489	0.519	-0.605319	5.95681	-0.34	4.32039	1.05042	0.0247696
50	0.509	0.375	0.574	0.494	0.574	0.513	0.467	0.445	0.494	0.579	0.13395	6.03881	0.096	4.37597	1.04999	0.0252789
60	0.482	0.331	0.63	0.508	0.572	0.451	0.337	0.468	0.476	0.59	-1.28591	6.03304	-0.62	4.27412	1.05007	0.0252061
70	0.492	0.274	0.685	0.504	0.623	0.51	0.283	0.421	0.595	0.57	-0.381122	6.28731	-0.172	4.58568	1.04931	0.0259948
80	0.409	0.207	0.658	0.564	0.644	0.539	0.316	0.472	0.583	0.525	-0.698435	6.04521	-0.332	4.23103	1.05047	0.0253225
90	0.412	0.19	0.697	0.552	0.669	0.587	0.328	0.505	0.594	0.595	1.10395	5.85695	0.516	4.2504	1.05149	0.02502
100	0.332	0.189	0.686	0.563	0.651	0.648	0.304	0.534	0.608	0.613	0.998425	5.76417	0.512	4.12357	1.05242	0.0248532
110	0.335	0.176	0.701	0.637	0.651	0.609	0.302	0.518	0.607	0.596	1.01375	5.77826	0.528	4.05884	1.05247	0.0244843
120	0.42	0.308	0.732	0.656	0.604	0.613	0.384	0.529	0.654	0.619	4.16891	5.92766	2.076	4.2396	1.04373	0.0273229
130	0.474	0.299	0.673	0.632	0.605	0.534	0.328	0.409	0.549	0.641	1.11206	5.77871	0.576	4.1326	1.05081	0.0247499
140	0.486	0.306	0.657	0.612	0.584	0.512	0.29	0.342	0.624	0.638	0.326089	5.96062	0.204	4.25989	1.05173	0.0252878
150	0.574	0.313	0.553	0.565	0.624	0.574	0.173	0.331	0.628	0.628	-0.564175	5.79007	-0.148	4.26221	1.05249	0.0250058
160	0.603	0.357	0.608	0.532	0.683	0.613	0.1	0.376	0.578	0.53	-0.307529	5.43799	-0.08	3.87707	1.05384	0.0234379
170	0.599	0.441	0.521	0.555	0.743	0.579	0.089	0.415	0.573	0.589	0.711894	5.41408	0.416	3.88034	1.05378	0.0234451
180	0.566	0.479	0.52	0.607	0.79	0.552	0.078	0.285	0.562	0.575	-0.016042	6.01818	0.056	4.35647	1.05055	0.0245442
190	0.533	0.539	0.499	0.623	0.793	0.604	0.086	0.201	0.598	0.603	0.544638	5.73317	0.316	4.16928	1.05198	0.0243817
200	0.579	0.547	0.489	0.579	0.858	0.593	0.097	0.246	0.536	0.562	0.61604	5.90535	0.344	4.24614	1.05087	0.0249486
210	0.638	0.516	0.396	0.628	0.853	0.567	0.09	0.228	0.544	0.557	0.00821492	5.14015	0.068	3.68545	1.05532	0.0230553
220	0.634	0.499	0.348	0.642	0.901	0.573	0.123	0.217	0.593	0.578	0.792097	5.59044	0.432	4.00468	1.05348	0.0243331
230	0.708	0.572	0.389	0.498	0.914	0.514	0.161	0.202	0.603	0.523	0.725652	5.60711	0.336	4.08319	1.05336	0.0240691
240	0.668	0.593	0.332	0.485	0.883	0.479	0.166	0.22	0.641	0.43	-0.83073	5.39444	-0.412	3.92084	1.05356	0.0236076
250	0.699	0.664	0.375	0.501	0.904	0.453	0.164	0.162	0.6	0.48	-0.113274	5.7385	0.008	4.09897	1.05198	0.024448
260	0.657	0.652	0.349	0.527	0.922	0.511	0.144	0.208	0.572	0.444	-0.173004	5.33871	-0.056	3.82965	1.0546	0.023547
270	0.59	0.563	0.357	0.514	0.919	0.546	0.189	0.198	0.636	0.384	-0.956355	5.62058	-0.416	4.11105	1.05312	0.0243273
280	0.606	0.51	0.342	0.578	0.966	0.566	0.178	0.22	0.627	0.334	-0.674239	5.64908	-0.292	3.95601	1.05251	0.0241805
290	0.618	0.509	0.342	0.497	0.934	0.646	0.123	0.153	0.621	0.278	-2.18648	5.3741	-1.116	3.93058	1.05148	0.0246904
300	0.575	0.58	0.317	0.539	0.9	0.698	0.134	0.099	0.602	0.247	-2.43546	5.73686	-1.236	4.02401	1.0501	0.0253938
310	0.58	0.606	0.267	0.521	0.883	0.724	0.128	0.16	0.658	0.213	-1.98178	5.58279	-1.04	3.84343	1.0513	0.0250254
320	0.604	0.556	0.196	0.586	0.793	0.778	0.131	0.247	0.658	0.161	-2.21476	5.34965	-1.16	3.80675	1.05105	0.0241563
330	0.613	0.466	0.184	0.6	0.743	0.713	0.119	0.263	0.674	0.153	-3.82077	5.02003	-1.888	3.56832	1.04807	0.0255144
340	0.683	0.545	0.122	0.57	0.745	0.674	0.116	0.179	0.787	0.113	-3.7305	5.21815	-1.864	3.79398	1.04908	0.0262415
350	0.674	0.658	0.138	0.583	0.736	0.731	0.124	0.207	0.791	0.13	-1.93998	5.64402	-0.912	3.94961	1.05082	0.0248506
360	0.719	0.696	0.206	0.701	0.816	0.672	0.12	0.264	0.788	0.153	1.07705	5.11644	0.54	3.72883	1.05504	0.0227929
370	0.722	0.691	0.179	0.668	0.852	0.652	0.125	0.294	0.795	0.143	1.15378	5.01231	0.484	3.59661	1.05559	0.0229836
380	0.815	0.754	0.18	0.583	0.798	0.608	0.084	0.25	0.755	0.101	-0.593721	5.02133	-0.288	3.6143	1.05634	0.0221629
390	0.856	0.807	0.169	0.593	0.838	0.552	0.073	0.282	0.742	0.098	0.198024	4.80055	0.04	3.43949	1.05739	0.0215989
