cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
10	0.549	0.467	0.487	0.498	0.492	0.485	0.533	0.452	0.477	0.552	0.0377361	4.57677	-0.032	4.39153	1.05867	0.0210294
20	0.616	0.506	0.485	0.489	0.46	0.446	0.537	0.403	0.423	0.661	0.0729184	4.47005	0.104	4.37212	1.05942	0.020002
30	0.639	0.573	0.405	0.457	0.498	0.468	0.524	0.361	0.426	0.721	0.305221	4.39733	0.288	4.29721	1.05979	0.0200208
40	0.556	0.559	0.392	0.469	0.505	0.43	0.515	0.362	0.532	0.724	0.154554	4.52555	0.176	4.34774	1.05951	0.0209748
50	0.425	0.601	0.394	0.511	0.556	0.425	0.452	0.376	0.525	0.716	0.0196114	4.20388	-0.076	4.11291	1.06114	0.0193567
60	0.461	0.723	0.379	0.506	0.586	0.411	0.487	0.42	0.541	0.753	1.10375	4.50363	1.068	4.35906	1.05847	0.020647
70	0.457	0.764	0.397	0.467	0.552	0.335	0.53	0.403	0.484	0.674	0.247768	4.49619	0.252	4.32827	1.05928	0.0205403
80	0.399	0.762	0.378	0.428	0.603	0.356	0.556	0.35	0.42	0.648	-0.351008	4.50833	-0.4	4.42981	1.05836	0.0200186
90	0.404	0.799	0.328	0.404	0.535	0.391	0.492	0.348	0.421	0.593	-1.23725	4.27296	-1.14	4.11513	1.0594	0.0201701
100	0.501	0.85	0.411	0.407	0.596	0.404	0.528	0.312	0.417	0.652	0.347012	4.40205	0.312	4.26181	1.05991	0.0205335
110	0.501	0.853	0.421	0.432	0.647	0.374	0.561	0.273	0.452	0.688	0.774623	4.29088	0.808	4.15182	1.06037	0.0204978
120	0.523	0.84	0.406	0.416	0.746	0.363	0.5	0.265	0.41	0.661	0.515837	4.2915	0.52	4.20535	1.06035	0.0195124
130	0.567	0.831	0.374	0.36	0.791	0.316	0.598	0.213	0.379	0.628	0.21233	4.01335	0.228	3.88874	1.06189	0.0179896
140	0.616	0.84	0.404	0.297	0.746	0.231	0.532	0.303	0.411	0.54	-0.278467	4.263	-0.32	4.11965	1.06088	0.0193185
150	0.716	0.778	0.438	0.362	0.745	0.199	0.566	0.281	0.418	0.578	0.201467	4.28956	0.324	4.13197	1.06052	0.019753
160	0.725	0.786	0.498	0.388	0.813	0.244	0.653	0.28	0.504	0.575	1.80034	4.13666	1.864	4.05937	1.05856	0.0201687
170	0.719	0.767	0.542	0.348	0.844	0.226	0.657	0.374	0.452	0.647	2.26052	4.33672	2.304	4.19222	1.05697	0.0220399
180	0.732	0.755	0.585	0.346	0.804	0.216	0.559	0.284	0.503	0.626	1.61761	4.21829	1.64	4.04563	1.05931	0.0203966
190	0.716	0.686	0.562	0.28	0.786	0.217	0.576	0.228	0.486	0.542	0.368629	4.10911	0.316	4.00853	1.06182	0.0185488
200	0.734	0.726	0.473	0.347	0.781	0.156	0.612	0.231	0.487	0.617	0.631608	4.12398	0.656	3.97609	1.06126	0.0193068
210	0.711	0.7	0.427	0.344	0.733	0.149	0.619	0.226	0.487	0.636	0.0699814	4.21321	0.128	4.12233	1.06104	0.0193511
220	0.776	0.696	0.39	0.372	0.689	0.163	0.653	0.198	0.486	0.677	0.383006	3.81291	0.4	3.78373	1.0629	0.016988
230	0.816	0.713	0.408	0.31	0.692	0.159	0.57	0.197	0.553	0.636	0.232994	4.1373	0.216	4.05391	1.06128	0.018813
240	0.849	0.738	0.339	0.316	0.657	0.152	0.491	0.222	0.623	0.594	-0.0811827	4.20471	-0.076	3.99627	1.06095	0.0186932
250	0.898	0.77	0.361	0.33	0.729	0.085	0.498	0.226	0.575	0.604	0.365559	3.94932	0.304	3.85556	1.06287	0.0175311
260	0.899	0.824	0.345	0.233	0.749	0.09	0.439	0.191	0.505	0.521	-0.797069	3.86075	-0.816	3.69234	1.06264	0.0182834
270	0.864	0.845	0.314	0.215	0.832	0.112	0.445	0.234	0.531	0.509	-0.422207	3.99878	-0.396	3.89378	1.06187	0.018293
280	0.859	0.79	0.391	0.194	0.822	0.117	0.4	0.277	0.53	0.542	-0.312092	4.01423	-0.312	3.84659	1.06196	0.018556
290	0.839	0.788	0.449	0.198	0.84	0.123	0.412	0.343	0.495	0.657	0.535817	3.99767	0.576	3.85564	1.06221	0.0187149
300	0.859	0.768	0.423	0.237	0.858	0.122	0.367	0.363	0.504	0.642	0.564138	4.25743	0.572	4.12053	1.06105	0.0199344
