cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
10	0.471	0.428	0.563	0.526	0.527	0.511	0.44	0.52	0.514	0.537	0.772633	8.40424	0.148	4.2035	1.04104	0.0287309
20	0.459	0.39	0.551	0.56	0.519	0.454	0.419	0.629	0.502	0.534	0.516039	8.89435	0.068	4.43381	1.03892	0.028726
30	0.454	0.322	0.488	0.562	0.53	0.385	0.375	0.71	0.531	0.53	-1.36788	9.11237	-0.452	4.44739	1.0383	0.0287119
40	0.527	0.336	0.453	0.577	0.583	0.35	0.412	0.727	0.621	0.517	1.24707	9.15197	0.412	4.55629	1.03911	0.0289238
50	0.536	0.333	0.483	0.638	0.63	0.33	0.462	0.803	0.623	0.536	4.98875	8.82979	1.496	4.41735	1.03417	0.0283957
60	0.551	0.319	0.481	0.601	0.601	0.31	0.386	0.829	0.611	0.494	2.65498	8.44996	0.732	4.1688	1.03822	0.0280421
70	0.635	0.354	0.467	0.548	0.576	0.305	0.36	0.826	0.526	0.499	1.26493	8.26576	0.384	4.10832	1.04051	0.0280815
80	0.652	0.32	0.406	0.496	0.632	0.224	0.27	0.769	0.465	0.52	-3.34073	8.57101	-0.984	4.28538	1.03827	0.0289165
90	0.629	0.376	0.441	0.484	0.658	0.188	0.342	0.806	0.409	0.608	-0.77253	8.39661	-0.236	4.16112	1.04124	0.0286638
100	0.592	0.399	0.368	0.483	0.602	0.178	0.387	0.85	0.47	0.659	0.00234714	8.03515	-0.048	4.04951	1.04184	0.0272989
110	0.608	0.291	0.438	0.435	0.616	0.18	0.371	0.896	0.439	0.659	-1.0579	8.19024	-0.268	4.14373	1.04062	0.0280114
120	0.623	0.245	0.412	0.411	0.553	0.173	0.416	0.871	0.488	0.594	-2.99349	8.33815	-0.856	4.1634	1.03977	0.0292867
130	0.597	0.327	0.445	0.409	0.542	0.242	0.459	0.906	0.506	0.635	0.851793	8.8156	0.272	4.34831	1.03977	0.0286767
140	0.524	0.243	0.447	0.425	0.546	0.203	0.437	0.893	0.489	0.663	-1.68394	8.01652	-0.52	3.93352	1.04075	0.0286683
150	0.507	0.257	0.445	0.439	0.629	0.23	0.469	0.86	0.485	0.701	0.160069	8.45776	0.088	4.15051	1.04089	0.0287115
160	0.551	0.24	0.426	0.426	0.642	0.241	0.64	0.828	0.445	0.626	1.12047	8.09503	0.26	3.97442	1.0413	0.0279215
170	0.591	0.331	0.44	0.36	0.706	0.274	0.623	0.828	0.423	0.659	3.151	8.4841	0.94	4.14618	1.03797	0.0289284
180	0.645	0.262	0.457	0.27	0.74	0.327	0.593	0.811	0.427	0.568	1.17127	8.19693	0.4	4.07544	1.04176	0.0284166
190	0.677	0.247	0.495	0.258	0.81	0.379	0.629	0.709	0.34	0.591	1.53047	8.46485	0.54	4.1365	1.03967	0.0285128
200	0.733	0.207	0.577	0.278	0.822	0.31	0.645	0.762	0.314	0.537	2.82896	8.28192	0.74	4.1365	1.03923	0.0287169
210	0.743	0.109	0.571	0.217	0.842	0.378	0.612	0.715	0.363	0.48	0.492018	7.98532	0.12	4.03214	1.0424	0.0281525
