cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
10	0.522	0.494	0.57	0.464	0.532	0.487	0.525	0.484	0.54	0.473	0.307688	4.50202	0.364	4.38657	1.0591	0.0203721
20	0.583	0.412	0.647	0.446	0.554	0.484	0.568	0.455	0.581	0.385	0.486534	4.52503	0.46	4.35734	1.05886	0.020844
30	0.505	0.516	0.605	0.399	0.662	0.437	0.493	0.449	0.512	0.371	-0.170096	4.29551	-0.204	4.27117	1.06074	0.0197975
40	0.594	0.569	0.509	0.397	0.68	0.454	0.509	0.394	0.576	0.353	0.276174	4.54622	0.14	4.45017	1.05855	0.0204477
50	0.655	0.631	0.501	0.397	0.717	0.457	0.516	0.415	0.486	0.363	0.530743	4.30164	0.552	4.25058	1.06098	0.0203611
60	0.726	0.637	0.506	0.442	0.631	0.409	0.569	0.405	0.396	0.38	0.397866	4.29938	0.404	4.20382	1.06038	0.0203213
70	0.797	0.674	0.576	0.434	0.644	0.367	0.578	0.41	0.419	0.379	1.08075	4.12811	1.112	4.03733	1.06053	0.0194612
80	0.789	0.724	0.553	0.472	0.679	0.431	0.543	0.396	0.39	0.378	1.41912	4.27042	1.42	4.162	1.0595	0.0204675
90	0.751	0.672	0.587	0.451	0.647	0.415	0.562	0.358	0.385	0.437	1.08711	4.28569	1.06	4.23796	1.05973	0.0198166
100	0.776	0.652	0.618	0.371	0.621	0.384	0.589	0.357	0.395	0.499	1.12835	4.23799	1.048	4.12501	1.06014	0.0203085
110	0.731	0.629	0.578	0.465	0.651	0.41	0.581	0.287	0.42	0.491	1.07095	4.23031	0.972	4.10767	1.05978	0.0196046
120	0.742	0.63	0.491	0.445	0.623	0.476	0.576	0.243	0.367	0.535	0.479631	4.23415	0.512	4.12357	1.06039	0.0192562
130	0.69	0.694	0.522	0.431	0.643	0.493	0.606	0.29	0.325	0.535	0.87638	4.23445	0.916	4.16312	1.06029	0.0196557
140	0.666	0.733	0.639	0.446	0.668	0.5	0.581	0.327	0.337	0.561	1.92541	4.25918	1.832	4.12672	1.05838	0.0211933
150	0.651	0.66	0.574	0.536	0.566	0.46	0.584	0.331	0.313	0.546	0.962354	4.48549	0.884	4.35436	1.05862	0.020703
160	0.672	0.6	0.578	0.499	0.531	0.467	0.628	0.322	0.348	0.529	0.676639	4.45723	0.696	4.31007	1.05887	0.0198815
170	0.775	0.653	0.567	0.438	0.621	0.501	0.619	0.366	0.419	0.602	2.25747	4.37209	2.244	4.299	1.05618	0.0219898
180	0.796	0.68	0.659	0.472	0.664	0.463	0.602	0.386	0.356	0.568	2.6002	4.24219	2.584	4.08857	1.05586	0.0219325
190	0.804	0.707	0.698	0.381	0.685	0.405	0.658	0.407	0.34	0.566	2.66429	4.19714	2.604	4.05711	1.0559	0.0222859
200	0.789	0.702	0.691	0.368	0.675	0.383	0.621	0.414	0.425	0.578	2.57119	4.43004	2.584	4.29136	1.05521	0.0224852
210	0.806	0.647	0.806	0.303	0.641	0.384	0.561	0.377	0.385	0.547	1.82629	4.27891	1.828	4.15463	1.05776	0.0208599
220	0.845	0.589	0.802	0.233	0.556	0.432	0.576	0.312	0.384	0.615	1.41577	4.18055	1.376	4.07478	1.05954	0.0199165
230	0.839	0.599	0.832	0.151	0.557	0.387	0.642	0.301	0.378	0.544	0.901746	4.17533	0.92	3.98615	1.0609	0.0198703
240	0.866	0.536	0.848	0.108	0.608	0.282	0.608	0.23	0.255	0.664	-0.0336074	4.03606	0.02	3.96675	1.0618	0.0183338
250	0.875	0.55	0.916	0.09	0.622	0.329	0.678	0.237	0.253	0.659	0.87683	3.87476	0.836	3.71709	1.0623	0.0180085
260	0.932	0.507	0.932	0.071	0.692	0.266	0.714	0.286	0.302	0.674	1.56085	3.7281	1.504	3.62937	1.06217	0.018703
270	0.943	0.606	0.919	0.048	0.714	0.298	0.667	0.307	0.265	0.681	1.80141	4.00339	1.792	3.84113	1.05957	0.0201401
280	0.951	0.679	0.89	0.046	0.746	0.291	0.639	0.309	0.268	0.556	1.49338	3.69637	1.5	3.59219	1.06275	0.0189485
290	0.979	0.642	0.88	0.037	0.705	0.279	0.619	0.182	0.298	0.557	0.706449	3.87018	0.712	3.70736	1.06273	0.0181324
300	0.964	0.632	0.945	0.027	0.694	0.312	0.532	0.123	0.204	0.59	0.0787486	3.60302	0.092	3.53391	1.06466	0.0162889
310	0.973	0.689	0.951	0.023	0.682	0.357	0.549	0.155	0.162	0.572	0.332979	4.07496	0.452	3.8959	1.06163	0.0187241
320	0.976	0.794	0.982	0.037	0.648	0.368	0.475	0.121	0.187	0.533	0.491856	3.34786	0.484	3.21534	1.06608	0.0152172
330	0.976	0.771	0.99	0.042	0.636	0.349	0.461	0.143	0.195	0.549	0.446264	3.51074	0.448	3.39623	1.06518	0.0160989
340	0.988	0.737	0.985	0.05	0.621	0.314	0.468	0.154	0.21	0.595	0.484469	3.67556	0.488	3.53877	1.0645	0.0172669
350	1.0	0.741	0.992	0.042	0.649	0.315	0.455	0.117	0.159	0.592	0.241883	3.47277	0.248	3.36231	1.06531	0.0155513
360	1.0	0.768	1.0	0.06	0.654	0.266	0.502	0.13	0.203	0.657	0.928938	3.48954	0.96	3.32212	1.06479	0.0166454
370	1.0	0.801	1.0	0.043	0.626	0.221	0.479	0.202	0.159	0.649	0.74129	3.49346	0.72	3.28377	1.06476	0.0163515
380	1.0	0.841	1.0	0.047	0.613	0.253	0.523	0.181	0.202	0.663	1.20349	3.57228	1.292	3.39792	1.06335	0.0169098
390	1.0	0.819	1.0	0.038	0.583	0.242	0.541	0.194	0.2	0.56	0.760799	3.47444	0.708	3.36473	1.06521	0.0165069
400	1.0	0.881	1.0	0.042	0.536	0.167	0.551	0.212	0.16	0.511	0.220608	3.36136	0.24	3.23656	1.06662	0.0159355
410	1.0	0.823	1.0	0.032	0.628	0.141	0.514	0.111	0.192	0.469	-0.30568	3.31635	-0.36	3.16012	1.06673	0.0152231
420	1.0	0.78	1.0	0.08	0.618	0.156	0.559	0.124	0.152	0.488	-0.174787	3.32321	-0.172	3.26185	1.06633	0.0148198
430	1.0	0.804	1.0	0.104	0.552	0.163	0.564	0.168	0.142	0.41	-0.351512	3.49286	-0.372	3.39007	1.06532	0.0159275
440	1.0	0.763	1.0	0.134	0.483	0.192	0.542	0.209	0.145	0.415	-0.47049	3.4802	-0.468	3.33755	1.0653	0.0160005
450	1.0	0.796	1.0	0.137	0.47	0.175	0.572	0.286	0.144	0.381	-0.141746	3.53985	-0.156	3.428	1.06517	0.0158859
460	1.0	0.825	1.0	0.13	0.505	0.227	0.593	0.32	0.076	0.378	0.29066	3.51388	0.216	3.29713	1.06503	0.0152805
470	1.0	0.782	1.0	0.073	0.557	0.259	0.527	0.339	0.041	0.32	-0.386757	3.25932	-0.408	3.15427	1.06646	0.0144336
480	1.0	0.812	1.0	0.043	0.531	0.223	0.448	0.381	0.021	0.375	-0.688082	3.60324	-0.664	3.39384	1.06419	0.0168733
490	1.0	0.808	1.0	0.041	0.532	0.162	0.39	0.442	0.041	0.403	-0.767798	3.2698	-0.724	3.08267	1.06618	0.0150567
500	1.0	0.773	1.0	0.031	0.387	0.138	0.343	0.5	0.06	0.432	-1.3123	3.17851	-1.344	3.05489	1.06597	0.0158038
510	1.0	0.79	1.0	0.014	0.373	0.171	0.327	0.554	0.08	0.382	-1.2428	3.33478	-1.236	3.21325	1.06476	0.0159389
520	1.0	0.789	1.0	0.004	0.417	0.196	0.274	0.605	0.068	0.425	-0.86714	3.41145	-0.888	3.29867	1.06512	0.0156731
530	1.0	0.865	1.0	0.002	0.435	0.217	0.262	0.709	0.037	0.41	-0.256186	3.08353	-0.252	2.90816	1.06776	0.0135139
540	1.0	0.866	1.0	0.0	0.385	0.228	0.237	0.66	0.01	0.456	-0.600674	3.24287	-0.632	3.04156	1.06653	0.0147651
550	1.0	0.884	1.0	0.0	0.306	0.226	0.241	0.673	0.0	0.421	-1.05269	3.14402	-0.996	2.93551	1.06616	0.0144531
560	1.0	0.851	1.0	0.0	0.333	0.244	0.263	0.69	0.0	0.495	-0.518491	3.20706	-0.496	3.02196	1.06705	0.014903
570	1.0	0.754	1.0	0.0	0.363	0.228	0.22	0.701	0.0	0.456	-1.18964	3.16445	-1.112	2.98484	1.06603	0.0154337
580	1.0	0.652	1.0	0.0	0.379	0.287	0.196	0.758	0.0	0.522	-0.816498	3.22883	-0.824	3.08481	1.06625	0.0147441
590	1.0	0.573	1.0	0.0	0.423	0.221	0.319	0.77	0.0	0.398	-1.16042	3.26616	-1.184	3.05037	1.06573	0.0159985
600	1.0	0.587	1.0	0.0	0.497	0.228	0.293	0.768	0.0	0.399	-0.96249	3.32459	-0.912	3.1528	1.06548	0.0157878
610	1.0	0.648	1.0	0.0	0.55	0.178	0.368	0.78	0.0	0.477	0.0324566	3.35789	0.004	3.19945	1.06613	0.0151336
620	1.0	0.708	1.0	0.0	0.551	0.249	0.415	0.808	0.0	0.444	0.677363	3.44759	0.7	3.32085	1.06536	0.0159148
630	1.0	0.828	1.0	0.0	0.529	0.251	0.428	0.759	0.0	0.524	1.23515	3.15612	1.276	2.9849	1.06591	0.014931
640	1.0	0.85	1.0	0.0	0.55	0.285	0.456	0.747	0.0	0.475	1.37409	3.27213	1.452	3.06962	1.06492	0.0157989
650	1.0	0.904	1.0	0.0	0.496	0.356	0.292	0.73	0.0	0.446	0.917452	3.20679	0.896	3.03572	1.0666	0.0151789
660	1.0	0.911	1.0	0.0	0.478	0.298	0.226	0.737	0.0	0.403	0.22367	3.04386	0.212	2.90585	1.06828	0.0136615
670	1.0	0.895	1.0	0.0	0.445	0.289	0.158	0.81	0.0	0.386	-0.0934894	3.25906	-0.068	3.06041	1.06683	0.0145988
680	1.0	0.886	1.0	0.0	0.438	0.323	0.132	0.796	0.0	0.356	-0.236945	3.32506	-0.276	3.0513	1.06636	0.0152629
690	1.0	0.895	1.0	0.0	0.418	0.281	0.153	0.798	0.0	0.36	-0.425083	2.96709	-0.38	2.8241	1.06819	0.0124402
700	1.0	0.925	1.0	0.0	0.431	0.298	0.119	0.835	0.0	0.338	-0.0625022	2.85414	-0.216	2.66825	1.06931	0.0122532
710	1.0	0.946	1.0	0.0	0.394	0.322	0.113	0.853	0.0	0.357	-0.0224295	2.83841	-0.06	2.61421	1.06945	0.0123411
720	1.0	0.945	1.0	0.0	0.335	0.265	0.14	0.881	0.0	0.397	-0.119522	2.85722	-0.148	2.6953	1.06927	0.0124525
730	1.0	0.953	1.0	0.0	0.422	0.277	0.233	0.907	0.0	0.377	0.618407	2.77604	0.676	2.58542	1.06963	0.0126837
740	1.0	0.977	1.0	0.0	0.472	0.281	0.22	0.926	0.0	0.339	0.8669	2.86072	0.86	2.71941	1.06839	0.0126949
750	1.0	0.947	1.0	0.0	0.517	0.261	0.138	0.934	0.0	0.347	0.463033	2.79717	0.576	2.64769	1.06941	0.0122834
760	1.0	0.928	1.0	0.0	0.53	0.249	0.16	0.936	0.0	0.341	0.541229	2.86369	0.576	2.68377	1.06882	0.0125087
770	1.0	0.938	1.0	0.0	0.572	0.189	0.135	0.972	0.0	0.353	0.588474	2.77148	0.636	2.4657	1.06944	0.0122939
780	1.0	0.91	1.0	0.0	0.581	0.186	0.127	0.961	0.0	0.359	0.456987	2.84421	0.496	2.69379	1.06899	0.0122633
790	1.0	0.898	1.0	0.0	0.594	0.113	0.081	0.969	0.0	0.358	0.107907	2.5729	0.052	2.36992	1.07086	0.0103751
800	1.0	0.944	1.0	0.0	0.694	0.164	0.048	0.94	0.0	0.288	0.28661	2.43713	0.312	2.25407	1.07187	0.0104181
810	1.0	0.954	1.0	0.0	0.681	0.093	0.032	0.97	0.0	0.383	0.522821	2.37689	0.452	2.22837	1.07199	0.0104921
820	1.0	0.937	1.0	0.0	0.654	0.072	0.027	0.956	0.0	0.381	0.134033	2.46329	0.108	2.27479	1.07144	0.00943951
830	1.0	0.954	1.0	0.0	0.598	0.044	0.011	0.981	0.0	0.372	-0.194198	2.33084	-0.16	2.12401	1.07223	0.00907682
840	1.0	0.962	1.0	0.0	0.586	0.052	0.004	0.992	0.0	0.325	-0.260336	2.38787	-0.316	2.13477	1.0718	0.00907758
850	1.0	0.993	1.0	0.0	0.707	0.093	0.003	0.991	0.0	0.352	0.566774	2.28818	0.556	2.03842	1.0722	0.00936963
860	1.0	0.981	1.0	0.0	0.739	0.05	0.0	0.964	0.0	0.356	0.324809	2.34416	0.36	2.04126	1.07211	0.00931617
870	1.0	0.973	1.0	0.0	0.684	0.039	0.0	0.975	0.0	0.398	0.377343	2.29642	0.276	2.01294	1.07234	0.00923486
880	1.0	0.97	1.0	0.0	0.597	0.041	0.0	0.998	0.0	0.398	0.0244721	2.33409	0.016	2.10347	1.07227	0.00914444
