cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
10	0.397	0.539	0.46	0.5	0.467	0.575	0.481	0.581	0.471	0.615	0.322685	4.56076	0.344	4.38727	1.05838	0.0205575
20	0.351	0.546	0.482	0.469	0.418	0.617	0.443	0.635	0.458	0.728	0.676203	4.56829	0.588	4.38231	1.05907	0.0214736
30	0.44	0.585	0.495	0.462	0.509	0.56	0.473	0.623	0.332	0.749	1.12021	4.57495	0.912	4.36972	1.05784	0.0209465
40	0.464	0.634	0.425	0.489	0.485	0.539	0.478	0.595	0.289	0.722	0.601187	4.54052	0.48	4.36896	1.05814	0.0202959
50	0.504	0.688	0.476	0.54	0.494	0.525	0.487	0.577	0.261	0.749	1.3268	4.67725	1.204	4.49787	1.05751	0.0222572
60	0.585	0.729	0.461	0.505	0.522	0.447	0.535	0.534	0.314	0.723	1.52534	4.25925	1.42	4.11357	1.05914	0.0209328
70	0.593	0.701	0.463	0.521	0.48	0.559	0.521	0.462	0.301	0.698	1.34779	4.86405	1.196	4.58472	1.0556	0.0216997
80	0.559	0.715	0.413	0.507	0.466	0.614	0.426	0.488	0.291	0.717	0.829445	4.53021	0.784	4.35054	1.05851	0.0209933
90	0.59	0.696	0.402	0.467	0.45	0.682	0.407	0.493	0.375	0.697	1.16976	4.4762	1.036	4.32807	1.05822	0.0207106
100	0.58	0.702	0.409	0.469	0.363	0.657	0.335	0.442	0.465	0.727	0.644812	4.37718	0.596	4.20764	1.05985	0.0199812
110	0.583	0.791	0.336	0.506	0.346	0.596	0.38	0.402	0.549	0.802	1.3091	4.33906	1.164	4.18762	1.05874	0.0202999
120	0.642	0.73	0.248	0.489	0.302	0.611	0.358	0.399	0.507	0.762	0.201405	4.29211	0.192	4.04523	1.06076	0.019514
130	0.623	0.723	0.238	0.479	0.247	0.656	0.329	0.329	0.584	0.773	-0.124458	4.27987	-0.076	4.07965	1.06087	0.019532
140	0.575	0.665	0.221	0.521	0.255	0.714	0.293	0.395	0.629	0.782	0.299129	4.33186	0.2	4.1659	1.06013	0.0197812
150	0.612	0.623	0.194	0.486	0.287	0.738	0.227	0.295	0.557	0.779	-0.874518	4.10242	-0.808	3.95404	1.06121	0.019104
160	0.632	0.627	0.17	0.503	0.294	0.728	0.179	0.277	0.618	0.791	-0.820808	3.91358	-0.724	3.77045	1.06246	0.0184053
170	0.665	0.564	0.168	0.502	0.335	0.729	0.194	0.219	0.604	0.764	-1.11622	4.19493	-1.024	3.97278	1.06018	0.0197175
180	0.716	0.586	0.209	0.578	0.439	0.694	0.218	0.148	0.477	0.755	-0.850529	4.31565	-0.72	4.09036	1.05966	0.01983
190	0.736	0.618	0.189	0.518	0.398	0.729	0.251	0.138	0.614	0.79	-0.138232	3.9316	-0.076	3.79249	1.0628	0.0183333
200	0.694	0.671	0.245	0.517	0.338	0.808	0.284	0.121	0.625	0.698	0.0267087	4.35288	0.004	4.17743	1.06049	0.0198404
210	0.641	0.639	0.243	0.543	0.4	0.809	0.343	0.165	0.635	0.686	0.48432	4.19276	0.416	4.02832	1.0616	0.0193834
220	0.683	0.605	0.222	0.539	0.5	0.674	0.329	0.11	0.727	0.747	0.652969	4.47283	0.544	4.2798	1.05878	0.0200332
230	0.703	0.607	0.149	0.537	0.47	0.628	0.321	0.11	0.664	0.739	-0.237344	3.97541	-0.288	3.85055	1.06224	0.0179389
240	0.678	0.611	0.164	0.539	0.391	0.702	0.284	0.092	0.694	0.652	-0.766049	3.90942	-0.772	3.78215	1.06214	0.0179995
250	0.665	0.571	0.158	0.406	0.446	0.698	0.302	0.127	0.738	0.652	-1.06127	3.85222	-0.948	3.7074	1.06201	0.0175377
260	0.627	0.541	0.146	0.407	0.501	0.704	0.328	0.13	0.756	0.653	-0.924721	4.29133	-0.828	4.12559	1.05922	0.0191994
270	0.616	0.601	0.164	0.432	0.53	0.819	0.369	0.106	0.785	0.655	0.447618	3.98735	0.308	3.87287	1.06208	0.0181128
280	0.672	0.619	0.173	0.425	0.476	0.815	0.311	0.155	0.828	0.665	0.665874	4.13369	0.556	3.87827	1.06086	0.0190325
290	0.684	0.635	0.149	0.389	0.527	0.878	0.232	0.192	0.81	0.683	0.884866	3.99779	0.716	3.83102	1.06181	0.0187249
300	0.623	0.686	0.141	0.379	0.536	0.896	0.229	0.17	0.86	0.733	1.12089	3.92723	1.012	3.75287	1.06226	0.0188341
310	0.606	0.708	0.101	0.431	0.512	0.942	0.296	0.183	0.83	0.812	1.85876	3.68773	1.684	3.5232	1.06121	0.0188268
320	0.58	0.683	0.121	0.465	0.53	0.956	0.266	0.177	0.884	0.845	2.13657	3.78429	2.028	3.61571	1.0601	0.0198629
330	0.532	0.632	0.107	0.426	0.567	0.96	0.224	0.19	0.93	0.891	1.98176	3.62194	1.836	3.45325	1.0617	0.0187793
340	0.579	0.622	0.052	0.4	0.479	0.948	0.246	0.181	0.944	0.885	1.49648	3.93006	1.344	3.63484	1.0608	0.0191968
350	0.596	0.618	0.039	0.394	0.553	0.928	0.255	0.212	0.941	0.844	1.66023	3.9855	1.52	3.7998	1.06007	0.0193173
360	0.553	0.648	0.038	0.345	0.561	0.931	0.271	0.238	0.951	0.896	1.95401	3.58398	1.728	3.40076	1.06125	0.0181615
370	0.611	0.611	0.034	0.461	0.478	0.95	0.311	0.193	0.948	0.853	1.93543	3.82126	1.8	3.62468	1.06036	0.0195719
380	0.525	0.512	0.028	0.447	0.461	0.946	0.267	0.175	0.938	0.819	0.55076	3.84877	0.472	3.64579	1.06289	0.0177235
390	0.571	0.512	0.01	0.473	0.429	0.929	0.226	0.276	0.97	0.827	1.00218	3.63919	0.892	3.55156	1.06376	0.017252
400	0.531	0.499	0.0	0.412	0.44	0.935	0.21	0.249	0.969	0.78	0.0706633	3.57204	0.1	3.40664	1.06474	0.0158204
410	0.467	0.438	0.0	0.477	0.493	0.953	0.195	0.24	0.988	0.786	0.151953	3.77772	0.148	3.60834	1.06367	0.0173766
420	0.424	0.492	0.0	0.434	0.496	0.965	0.161	0.226	0.979	0.745	-0.376462	3.65664	-0.312	3.55189	1.06454	0.0172178
430	0.45	0.575	0.0	0.461	0.406	0.964	0.179	0.225	0.967	0.73	-0.176769	3.68934	-0.172	3.44822	1.06399	0.016649
440	0.413	0.552	0.0	0.479	0.396	0.965	0.225	0.169	0.987	0.705	-0.40999	3.72172	-0.436	3.5782	1.06387	0.017166
450	0.454	0.593	0.0	0.52	0.379	0.975	0.196	0.198	1.0	0.742	0.323811	3.3374	0.228	3.17871	1.06638	0.0151443
460	0.439	0.639	0.0	0.561	0.394	0.975	0.165	0.192	1.0	0.825	0.837868	3.61838	0.76	3.39019	1.06392	0.016765
470	0.531	0.569	0.0	0.643	0.328	0.994	0.129	0.219	1.0	0.804	0.947619	3.51671	0.868	3.37719	1.06454	0.0169044
480	0.444	0.586	0.0	0.627	0.398	0.996	0.12	0.247	1.0	0.789	0.950214	3.29874	0.828	3.14933	1.06576	0.0154743
490	0.469	0.614	0.0	0.639	0.508	0.999	0.089	0.26	1.0	0.795	1.62619	3.52357	1.492	3.3389	1.06279	0.0176794
500	0.488	0.597	0.0	0.605	0.446	1.0	0.146	0.309	1.0	0.712	1.28199	3.66655	1.212	3.46917	1.06275	0.0174667
510	0.428	0.607	0.0	0.648	0.428	1.0	0.085	0.273	1.0	0.664	0.615319	3.406	0.532	3.19019	1.06558	0.0160074
520	0.428	0.656	0.0	0.691	0.446	1.0	0.089	0.259	1.0	0.662	1.00927	3.46781	0.924	3.34554	1.06449	0.0162638
530	0.412	0.622	0.0	0.682	0.441	1.0	0.111	0.319	1.0	0.7	1.22684	3.58663	1.148	3.37652	1.06352	0.0175306
540	0.391	0.605	0.0	0.701	0.528	1.0	0.046	0.312	1.0	0.62	0.806178	3.57827	0.812	3.42171	1.0645	0.0170709
550	0.41	0.568	0.0	0.695	0.453	1.0	0.047	0.357	1.0	0.631	0.76762	3.66053	0.644	3.43874	1.06403	0.0171436
560	0.488	0.633	0.0	0.706	0.397	1.0	0.037	0.444	1.0	0.594	1.33571	3.62918	1.196	3.44461	1.06283	0.0171024
570	0.507	0.662	0.0	0.726	0.349	1.0	0.042	0.426	1.0	0.627	1.46681	3.58943	1.356	3.39652	1.06267	0.0173839
580	0.575	0.6	0.0	0.694	0.315	1.0	0.034	0.333	1.0	0.674	1.0114	3.46837	0.9	3.29176	1.06421	0.0156907
590	0.437	0.585	0.0	0.705	0.356	1.0	0.02	0.42	1.0	0.64	0.660287	3.47667	0.652	3.24035	1.06496	0.0159927
600	0.43	0.551	0.0	0.719	0.294	1.0	0.0	0.477	1.0	0.685	0.704911	3.41792	0.624	3.28393	1.06541	0.0159762
610	0.457	0.585	0.0	0.639	0.251	1.0	0.0	0.511	1.0	0.687	0.550759	3.45552	0.52	3.31898	1.06517	0.0157774
620	0.469	0.645	0.0	0.661	0.216	1.0	0.0	0.578	1.0	0.67	1.09116	3.50927	0.956	3.28079	1.06438	0.0169948
630	0.562	0.601	0.0	0.668	0.182	1.0	0.0	0.593	1.0	0.646	1.10143	3.36671	1.008	3.2244	1.06494	0.0156402
640	0.507	0.731	0.0	0.614	0.17	1.0	0.0	0.49	1.0	0.543	0.196197	3.35464	0.22	3.21189	1.06619	0.0151216
650	0.533	0.692	0.0	0.658	0.106	1.0	0.0	0.385	1.0	0.518	-0.567442	3.44711	-0.432	3.20905	1.06543	0.0157013
660	0.515	0.691	0.0	0.662	0.144	1.0	0.0	0.369	1.0	0.506	-0.584389	3.51755	-0.452	3.24974	1.06462	0.0156951
670	0.456	0.642	0.0	0.668	0.118	1.0	0.0	0.371	1.0	0.477	-1.23022	3.40034	-1.072	3.22111	1.06421	0.0160458
680	0.428	0.718	0.0	0.613	0.169	1.0	0.0	0.401	1.0	0.507	-0.702044	3.37644	-0.656	3.25559	1.06549	0.0154501
690	0.383	0.736	0.0	0.662	0.126	1.0	0.0	0.455	1.0	0.508	-0.525342	3.27797	-0.52	3.0862	1.06631	0.0144151
700	0.371	0.776	0.0	0.603	0.132	1.0	0.0	0.483	1.0	0.603	-0.197646	3.2569	-0.128	3.07547	1.06626	0.0134091
710	0.45	0.802	0.0	0.541	0.125	1.0	0.0	0.373	1.0	0.616	-0.341707	3.41334	-0.372	3.22776	1.06585	0.0156481
720	0.365	0.838	0.0	0.547	0.141	1.0	0.0	0.334	1.0	0.703	-0.155784	3.17386	-0.288	3.00918	1.06722	0.0141326
730	0.428	0.86	0.0	0.565	0.094	1.0	0.0	0.263	1.0	0.78	-0.0566206	3.04717	-0.04	2.88705	1.06816	0.0136178
740	0.457	0.83	0.0	0.571	0.179	1.0	0.0	0.195	1.0	0.726	-0.148502	3.24249	-0.168	3.10468	1.06687	0.014333
750	0.476	0.858	0.0	0.61	0.197	1.0	0.0	0.223	1.0	0.732	0.451123	3.208	0.384	3.09835	1.06697	0.0143543
760	0.522	0.861	0.0	0.638	0.211	1.0	0.0	0.229	1.0	0.708	0.754878	3.09716	0.676	2.91204	1.06718	0.013761
770	0.543	0.772	0.0	0.611	0.199	1.0	0.0	0.237	1.0	0.674	0.208313	3.42613	0.144	3.29134	1.06573	0.0155074
780	0.456	0.763	0.0	0.594	0.254	1.0	0.0	0.187	1.0	0.739	-0.0690039	3.25065	-0.028	3.06104	1.06685	0.0147454
790	0.472	0.78	0.0	0.663	0.289	1.0	0.0	0.148	1.0	0.826	0.767283	3.33424	0.712	3.07375	1.06577	0.0153603
800	0.43	0.684	0.0	0.608	0.247	1.0	0.0	0.148	1.0	0.873	-0.127897	3.10755	-0.04	2.93387	1.06739	0.0129813
810	0.342	0.714	0.0	0.665	0.205	1.0	0.0	0.147	1.0	0.879	-0.259738	3.05254	-0.192	2.82473	1.06801	0.0134677
820	0.404	0.716	0.0	0.755	0.242	1.0	0.0	0.103	1.0	0.848	0.27315	2.99552	0.272	2.77514	1.06833	0.0129496
830	0.389	0.648	0.0	0.767	0.182	1.0	0.0	0.116	1.0	0.834	-0.236481	3.15307	-0.256	2.95295	1.06735	0.013994
840	0.317	0.673	0.0	0.759	0.178	1.0	0.0	0.104	1.0	0.86	-0.547407	2.90573	-0.436	2.71452	1.06886	0.0133376
850	0.232	0.645	0.0	0.777	0.215	1.0	0.0	0.087	1.0	0.852	-0.803185	2.9758	-0.768	2.73663	1.06782	0.0133112
860	0.212	0.612	0.0	0.816	0.157	1.0	0.0	0.082	1.0	0.894	-1.06851	2.74493	-0.908	2.54174	1.06852	0.0123968
870	0.199	0.63	0.0	0.822	0.13	1.0	0.0	0.034	1.0	0.944	-1.01925	2.76704	-0.964	2.52099	1.06874	0.0128875
880	0.292	0.633	0.0	0.79	0.143	1.0	0.0	0.064	1.0	0.973	-0.456492	2.80584	-0.42	2.6301	1.06935	0.012139
890	0.192	0.584	0.0	0.842	0.095	1.0	0.0	0.089	1.0	0.967	-1.00145	2.73459	-0.924	2.54857	1.06886	0.0123925
900	0.257	0.666	0.0	0.877	0.108	1.0	0.0	0.087	1.0	0.988	-0.075857	2.68777	-0.068	2.43624	1.07032	0.0113851
910	0.269	0.669	0.0	0.942	0.121	1.0	0.0	0.053	1.0	1.0	0.226279	2.4604	0.216	2.25822	1.07157	0.00998804
920	0.207	0.742	0.0	0.953	0.164	1.0	0.0	0.037	1.0	1.0	0.41451	2.34787	0.412	2.12963	1.07203	0.00960255
930	0.21	0.745	0.0	0.982	0.18	1.0	0.0	0.03	1.0	1.0	0.651275	2.21265	0.588	1.98952	1.07257	0.00963107
940	0.268	0.681	0.0	0.992	0.168	1.0	0.0	0.021	1.0	1.0	0.571056	2.41192	0.52	2.17141	1.0716	0.0101441
950	0.317	0.652	0.0	0.995	0.2	1.0	0.0	0.051	1.0	1.0	0.926355	2.50443	0.86	2.26952	1.07051	0.0115562
960	0.293	0.639	0.001	1.0	0.131	1.0	0.0	0.062	1.0	1.0	0.556969	2.46014	0.504	2.17887	1.07127	0.0105746
970	0.276	0.649	0.0	1.0	0.18	1.0	0.0	0.062	1.0	1.0	0.746135	2.44438	0.668	2.20987	1.07111	0.0108699
980	0.22	0.64	0.0	1.0	0.189	1.0	0.0	0.043	1.0	1.0	0.376935	2.38354	0.368	2.04375	1.07191	0.0098592
990	0.156	0.547	0.0	1.0	0.227	1.0	0.0	0.012	1.0	1.0	-0.25177	2.40669	-0.232	2.15859	1.07172	0.00929234
1000	0.204	0.551	0.0	1.0	0.201	1.0	0.0	0.007	1.0	1.0	-0.0619003	2.48333	-0.148	2.1789	1.07143	0.0100368
1010	0.17	0.579	0.0	1.0	0.126	1.0	0.0	0.011	1.0	1.0	-0.577187	2.23159	-0.456	1.95748	1.07239	0.00877726
1020	0.169	0.649	0.0	1.0	0.168	1.0	0.0	0.005	1.0	1.0	-0.113975	2.29802	-0.036	2.06282	1.07254	0.00927997
1030	0.101	0.622	0.0	1.0	0.098	1.0	0.0	0.007	1.0	1.0	-0.692236	2.22714	-0.688	1.95097	1.07228	0.00916119
1040	0.08	0.627	0.0	1.0	0.044	1.0	0.0	0.003	1.0	1.0	-1.05317	1.87586	-0.984	1.66291	1.07318	0.00750887
1050	0.038	0.633	0.0	1.0	0.064	1.0	0.0	0.0	1.0	1.0	-1.1877	1.85988	-1.06	1.60797	1.07293	0.00813571
1060	0.063	0.717	0.0	1.0	0.124	1.0	0.0	0.0	1.0	1.0	-0.438897	1.98775	-0.384	1.71652	1.07388	0.00726859
1070	0.061	0.715	0.0	1.0	0.062	1.0	0.0	0.0	1.0	1.0	-0.684908	1.96552	-0.648	1.66903	1.07366	0.00779489
1080	0.048	0.703	0.0	1.0	0.088	1.0	0.0	0.0	1.0	1.0	-0.579667	1.82412	-0.644	1.51719	1.07449	0.00654696
1090	0.028	0.729	0.0	1.0	0.08	1.0	0.0	0.0	1.0	1.0	-0.730334	1.90011	-0.652	1.55555	1.07392	0.00757499
1100	0.04	0.805	0.0	1.0	0.071	1.0	0.0	0.0	1.0	1.0	-0.334967	1.76366	-0.336	1.43779	1.07513	0.00630383
1110	0.024	0.768	0.0	1.0	0.085	1.0	0.0	0.0	1.0	1.0	-0.516746	1.83489	-0.492	1.48942	1.07456	0.00668524
1120	0.024	0.804	0.0	1.0	0.073	1.0	0.0	0.0	1.0	1.0	-0.390021	1.77915	-0.396	1.44199	1.07504	0.00673285
1130	0.025	0.83	0.0	1.0	0.11	1.0	0.0	0.0	1.0	1.0	-0.224668	1.81392	-0.14	1.46174	1.07497	0.00652088
1140	0.016	0.845	0.0	1.0	0.124	1.0	0.0	0.0	1.0	1.0	0.00114867	1.7496	-0.06	1.40011	1.07532	0.00590383
1150	0.022	0.883	0.0	1.0	0.169	1.0	0.0	0.0	1.0	1.0	0.344899	1.79382	0.296	1.44657	1.07497	0.00652419
1160	0.026	0.914	0.0	1.0	0.158	1.0	0.0	0.0	1.0	1.0	0.400033	1.74302	0.392	1.33638	1.07517	0.00641845
1170	0.01	0.891	0.0	1.0	0.156	1.0	0.0	0.0	1.0	1.0	0.196894	1.69189	0.228	1.39424	1.07558	0.00604862
1180	0.003	0.914	0.0	1.0	0.19	1.0	0.0	0.0	1.0	1.0	0.473917	1.66035	0.428	1.36402	1.07544	0.00586766
1190	0.01	0.969	0.0	1.0	0.145	1.0	0.0	0.0	1.0	1.0	0.602493	1.58835	0.496	1.20536	1.07562	0.00613279
1200	0.001	0.979	0.0	1.0	0.126	1.0	0.0	0.0	1.0	1.0	0.391672	1.5519	0.424	1.08747	1.07604	0.00551065
1210	0.0	0.995	0.0	1.0	0.176	1.0	0.0	0.0	1.0	1.0	0.764403	1.48481	0.684	1.10571	1.07575	0.00605886
1220	0.0	0.992	0.0	1.0	0.223	1.0	0.0	0.0	1.0	1.0	0.904366	1.58751	0.86	1.22286	1.07502	0.0068779
1230	0.0	0.998	0.0	1.0	0.222	1.0	0.0	0.0	1.0	1.0	0.948077	1.56489	0.88	1.17147	1.07495	0.00644583
1240	0.0	1.0	0.0	1.0	0.178	1.0	0.0	0.0	1.0	1.0	0.754316	1.53209	0.712	1.06175	1.0756	0.0064084
1250	0.0	1.0	0.0	1.0	0.172	1.0	0.0	0.0	1.0	1.0	0.862047	1.50202	0.688	1.07749	1.07553	0.00672041
1260	0.0	1.0	0.0	1.0	0.163	1.0	0.0	0.0	1.0	1.0	0.693707	1.51182	0.652	1.05124	1.07577	0.00598967
1270	0.0	1.0	0.0	1.0	0.147	1.0	0.0	0.0	1.0	1.0	0.71458	1.38585	0.588	0.996113	1.07626	0.00564912
1280	0.0	1.0	0.001	1.0	0.129	1.0	0.0	0.0	1.0	1.0	0.621954	1.42986	0.52	0.948366	1.07622	0.00531864
1290	0.0	1.0	0.0	1.0	0.173	1.0	0.0	0.0	1.0	1.0	0.802348	1.44818	0.692	1.05611	1.0758	0.00572172
1300	0.0	1.0	0.0	1.0	0.121	1.0	0.0	0.0	1.0	1.0	0.614231	1.44809	0.484	0.95476	1.07621	0.00575799
1310	0.0	1.0	0.0	1.0	0.088	1.0	0.0	0.0	1.0	1.0	0.449465	1.25054	0.352	0.823074	1.07716	0.00422778
1320	0.0	1.0	0.0	1.0	0.092	1.0	0.0	0.0	1.0	1.0	0.421663	1.29435	0.368	0.806149	1.07702	0.00422185
1330	0.0	1.0	0.0	1.0	0.12	1.0	0.0	0.0	1.0	1.0	0.478266	1.26877	0.48	0.891734	1.07705	0.00430868
1340	0.0	1.0	0.0	1.0	0.112	1.0	0.0	0.0	1.0	1.0	0.534196	1.31294	0.448	0.890439	1.0768	0.00458423
1350	0.0	1.0	0.0	1.0	0.114	1.0	0.0	0.0	1.0	1.0	0.548737	1.35215	0.456	0.895359	1.07663	0.00464219
1360	0.0	1.0	0.0	1.0	0.126	1.0	0.0	0.0	1.0	1.0	0.547137	1.35953	0.504	0.914142	1.07662	0.00487274
1370	0.0	1.0	0.0	1.0	0.074	1.0	0.0	0.0	1.0	1.0	0.335571	1.16677	0.296	0.733116	1.07758	0.00370002
1380	0.0	1.0	0.0	1.0	0.065	1.0	0.0	0.0	1.0	1.0	0.26257	1.26972	0.26	0.67328	1.07728	0.0040258
1390	0.0	1.0	0.0	1.0	0.046	1.0	0.0	0.0	1.0	1.0	0.265342	1.14811	0.184	0.592322	1.0777	0.00348183
1400	0.0	1.0	0.0	1.0	0.029	1.0	0.0	0.0	1.0	1.0	0.0626009	1.13544	0.116	0.467955	1.07781	0.00288731
1410	0.0	1.0	0.0	1.0	0.052	1.0	0.0	0.0	1.0	1.0	0.303191	1.17971	0.208	0.624111	1.07754	0.0033591
1420	0.0	1.0	0.0	1.0	0.089	1.0	0.0	0.0	1.0	1.0	0.412641	1.26497	0.356	0.806576	1.07716	0.00428968
1430	0.0	1.0	0.0	1.0	0.101	1.0	0.0	0.0	1.0	1.0	0.443547	1.3323	0.404	0.852195	1.07684	0.0042977
1440	0.0	1.0	0.0	1.0	0.056	1.0	0.0	0.0	1.0	1.0	0.290846	1.26562	0.224	0.643936	1.07727	0.00405332
1450	0.0	1.0	0.0	1.0	0.038	1.0	0.0	0.0	1.0	1.0	0.239787	1.12106	0.152	0.545427	1.07778	0.00290748
1460	0.0	1.0	0.0	1.0	0.061	1.0	0.0	0.0	1.0	1.0	0.214554	1.23591	0.244	0.667349	1.07741	0.00356076
1470	0.0	1.0	0.0	1.0	0.032	1.0	0.0	0.0	1.0	1.0	0.140267	1.15552	0.128	0.52169	1.07773	0.00304341
1480	0.0	1.0	0.0	1.0	0.005	1.0	0.0	0.0	1.0	1.0	0.0468936	1.02728	0.02	0.199197	1.07815	0.00216811
