cycle	pf_1000	pf_3001	pf_5002	pf_7003	pf_9004	pf_11005	pf_13006	pf_15007	pf_17008	pf_19009	z1_mean	z1_sd	a1_mean	a1_sd	fitness_mean	fitness_sd
10	0.593	0.462	0.523	0.503	0.563	0.421	0.559	0.44	0.377	0.472	-0.382912	4.51341	-0.348	4.44234	1.05837	0.0204301
20	0.643	0.377	0.638	0.484	0.585	0.391	0.529	0.393	0.397	0.485	-0.257801	4.35557	-0.312	4.18206	1.06061	0.0204608
30	0.601	0.347	0.614	0.459	0.561	0.381	0.512	0.434	0.422	0.439	-0.890416	4.6032	-0.92	4.48931	1.05804	0.0212896
40	0.608	0.271	0.626	0.493	0.598	0.378	0.513	0.367	0.334	0.418	-1.58937	4.10214	-1.576	3.96531	1.05967	0.0204061
50	0.576	0.271	0.686	0.551	0.646	0.358	0.464	0.387	0.354	0.404	-1.22271	4.44052	-1.212	4.27453	1.05853	0.0206727
60	0.543	0.288	0.665	0.52	0.643	0.359	0.527	0.354	0.435	0.391	-1.16166	4.35564	-1.1	4.24854	1.05908	0.0202034
70	0.57	0.28	0.667	0.563	0.697	0.361	0.428	0.384	0.414	0.332	-1.22509	4.42993	-1.216	4.34685	1.05845	0.0205213
80	0.571	0.301	0.627	0.482	0.688	0.362	0.417	0.367	0.361	0.346	-1.95568	4.44232	-1.912	4.25917	1.05697	0.0217177
90	0.628	0.293	0.638	0.471	0.599	0.472	0.39	0.34	0.283	0.392	-1.9455	4.51043	-1.976	4.27129	1.05666	0.0217105
100	0.63	0.319	0.667	0.506	0.551	0.455	0.437	0.339	0.304	0.417	-1.48659	4.44842	-1.5	4.33261	1.05779	0.02081
110	0.642	0.342	0.672	0.502	0.523	0.504	0.548	0.326	0.316	0.433	-0.779586	4.41317	-0.768	4.3791	1.05925	0.0200739
120	0.641	0.379	0.723	0.444	0.535	0.516	0.543	0.298	0.372	0.374	-0.698124	4.44394	-0.7	4.29172	1.0594	0.0206098
130	0.66	0.485	0.674	0.423	0.545	0.53	0.603	0.332	0.283	0.325	-0.633228	4.28814	-0.56	4.18873	1.06001	0.019672
140	0.707	0.443	0.653	0.441	0.538	0.432	0.543	0.386	0.266	0.262	-1.36254	3.91944	-1.316	3.87223	1.06168	0.0188234
150	0.72	0.478	0.621	0.512	0.479	0.474	0.519	0.419	0.329	0.251	-0.788974	4.26012	-0.792	4.23516	1.06039	0.0196935
160	0.777	0.433	0.655	0.482	0.461	0.507	0.576	0.516	0.356	0.263	0.0936095	4.10537	0.104	4.00265	1.06158	0.0190741
170	0.749	0.391	0.656	0.442	0.428	0.461	0.63	0.455	0.278	0.22	-1.19262	4.18394	-1.16	4.10074	1.06006	0.0201738
180	0.801	0.439	0.707	0.449	0.404	0.567	0.687	0.497	0.349	0.172	0.322091	4.20215	0.288	4.02958	1.061	0.0196933
190	0.761	0.45	0.594	0.431	0.425	0.648	0.644	0.581	0.303	0.125	-0.113494	4.33545	-0.152	4.26865	1.06051	0.0200856
200	0.744	0.368	0.531	0.409	0.346	0.594	0.651	0.567	0.256	0.094	-1.67171	4.07338	-1.76	3.9443	1.05936	0.0198809
210	0.76	0.385	0.602	0.387	0.374	0.594	0.632	0.594	0.311	0.078	-1.14997	4.30188	-1.132	4.09782	1.05945	0.0202783
220	0.846	0.4	0.577	0.371	0.402	0.692	0.549	0.556	0.3	0.074	-0.920673	4.1648	-0.932	4.05219	1.06034	0.0191412
230	0.88	0.393	0.609	0.415	0.41	0.602	0.534	0.588	0.369	0.078	-0.518842	4.22398	-0.488	4.0599	1.06082	0.0195123
240	0.903	0.374	0.561	0.392	0.423	0.653	0.549	0.588	0.411	0.074	-0.334907	4.09053	-0.288	3.9166	1.06192	0.019117
250	0.911	0.368	0.505	0.319	0.393	0.637	0.418	0.624	0.411	0.116	-1.22622	4.10938	-1.192	3.97022	1.06053	0.0197468
260	0.862	0.454	0.544	0.414	0.371	0.651	0.393	0.661	0.358	0.143	-0.591189	4.37293	-0.596	4.25311	1.05964	0.0200847
270	0.867	0.38	0.565	0.428	0.337	0.607	0.422	0.549	0.306	0.18	-1.41335	4.16048	-1.436	3.99924	1.05958	0.020055
280	0.869	0.378	0.521	0.472	0.336	0.577	0.419	0.533	0.243	0.182	-1.88674	4.04818	-1.88	3.94775	1.06014	0.0204698
